rad (sigma),avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.5,0.08305854876150397,0.37064721523821975,0.05,12,0.08305854876150397,0.5207648026315789,4096.0
1.5,-0.021019260072744555,0.3776186371734631,0.05,12,-0.021019260072744555,0.8880994073275862,4096.0
2.5,-0.19810473294348488,0.3093813362935423,0.05,12,-0.19810473294348488,0.07275390625,4096.0
3.5,-0.2561051398943208,0.32631983400307135,0.05,12,-0.2561051398943208,0.0386505126953125,4096.0
4.5,-0.19888089414919996,0.3117292072813189,0.05,12,-0.19888089414919996,0.0773837002840909,4096.0
