Subject,0.0,0.5,1.0
pnr143,130.0,247.0,195.0
pnr256,326.0,1135.0,994.0
pnr328,132.0,401.0,416.0
pnr495,433.0,1195.0,622.0
pnr510,200.0,713.0,416.0
pnr579,230.0,810.0,518.0
pnr668,243.0,941.0,724.0
pnr685,247.0,1037.0,950.0
pnr713,223.0,718.0,520.0
pnr739,224.0,861.0,863.0
pnr756,403.0,1119.0,814.0
Average,253.72727272727272,834.2727272727273,639.2727272727273
Std Dev,93.03380706065052,288.6117527088128,240.54033527157557
