label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,0.01,6.00,1.04,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,1.81,6.00,0.95,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,3.01,4.00,0.83,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,4.51,4.00,0.83,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,6.01,4.00,1.07,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,7.21,6.00,0.77,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,9.01,6.00,0.79,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,10.81,6.00,0.78,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,12.61,8.00,0.90,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,14.41,8.00,0.83,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.91,8.00,1.07,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,17.71,12.00,0.78,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.91,12.00,0.77,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,20.41,12.00,1.07,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,21.61,16.00,0.91,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.81,16.00,0.76,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,24.01,16.00,0.81,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,25.21,12.00,0.84,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,27.01,12.00,0.85,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,28.21,12.00,0.81,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,30.01,8.00,0.77,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,31.51,8.00,0.99,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,33.31,8.00,0.85,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,34.81,6.00,0.83,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,36.31,6.00,0.90,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,37.81,6.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,39.31,8.00,0.76,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,40.81,8.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,42.61,8.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,43.81,12.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,45.61,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,46.81,16.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,48.01,16.00,0.77,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,49.51,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,51.31,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,52.81,16.00,0.76,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,54.01,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,55.51,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,57.01,16.00,1.03,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,58.81,16.00,0.90,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,60.61,16.00,0.89,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,62.11,12.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,63.31,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,64.81,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,66.61,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,67.81,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,69.01,16.00,0.76,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,70.81,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,72.31,16.00,0.86,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,73.51,16.00,0.87,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,75.01,16.00,0.80,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,76.51,16.00,0.80,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,78.01,16.00,0.80,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,79.51,16.00,0.88,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,81.31,12.00,0.78,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,82.81,12.00,0.90,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,84.61,12.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,86.41,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,87.91,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,89.11,16.00,0.84,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,90.61,16.00,0.76,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,92.11,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,93.61,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,94.81,16.00,0.76,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,96.31,16.00,0.82,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,97.81,16.00,0.90,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,99.31,12.00,0.77,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,100.51,12.00,0.77,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,102.31,12.00,0.80,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,103.51,8.00,0.88,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,105.01,8.00,0.87,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,106.81,12.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,108.61,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,110.11,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,111.91,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,113.71,16.00,1.05,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,114.91,16.00,0.85,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,116.41,16.00,0.81,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,117.61,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,118.82,16.00,0.77,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,120.62,16.00,1.07,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,122.12,16.00,0.79,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,123.32,16.00,0.79,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,125.12,16.00,0.77,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,126.62,16.00,0.80,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,128.42,16.00,0.89,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,129.62,16.00,0.82,b,1
