label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.06,[],0
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,1.81,8.00,1.06,[],0
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,3.01,12.00,0.76,b,0
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,4.81,16.00,0.77,r,0
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,6.31,16.00,0.88,r,1
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,7.81,16.00,0.80,b,1
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.81,b,1
surround_45,45.00,45.00,0.00,0.00,0.0000,0.40,10.81,12.00,0.84,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,12.01,12.00,0.81,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,13.81,12.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,15.01,16.00,0.77,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,16.51,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,18.01,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,19.51,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,21.31,16.00,0.76,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,22.81,16.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,24.31,16.00,0.82,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,25.51,12.00,0.86,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,27.31,12.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,28.51,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,30.31,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,32.11,16.00,0.86,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,33.31,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,34.81,16.00,0.76,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,36.01,16.00,0.78,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,37.81,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,39.61,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,41.11,16.00,0.76,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,42.61,16.00,0.76,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,44.41,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,45.61,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,46.81,16.00,0.76,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,48.31,16.00,0.98,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,50.11,16.00,0.78,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,51.31,16.00,0.92,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,52.51,16.00,1.00,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,54.31,16.00,1.00,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,56.11,16.00,0.80,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,57.61,16.00,0.82,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,58.81,12.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,60.01,16.00,0.76,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,61.81,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,63.61,16.00,0.81,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,64.81,16.00,0.80,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,66.61,16.00,0.95,b,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,68.11,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,69.61,16.00,0.92,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,70.81,16.00,0.76,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,72.61,16.00,1.04,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,74.11,16.00,0.87,b,1
