x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,18.00,0.00,67.00,166.00,17.00,131.00,11.00,0.00,-1.69246101,-0.29654750,0.12015398,-2.24416566,-1.02825499,1.23538065,0.26664379,9.96,0.40131617,-2.10265994,-1.75903845,0.34362152,3.26833725,0.07166873,13.41460991,13.14521790,-0.26939148,0.03505221,3.92,0.24,-0.00350920,0.68743074,7.74874592,1.55896187,-9.08494663,1.95118916,-11.69141960,2.76625061,3.43238282,0.19006878,-0.19519140,0.02609237,0.87170939,-0.00368411,0.45405456,8.64621162,1.29867077,0.03223205,0.00000000,-15.03791428,2.41059756,3.40199709,0.11600991,-0.34728199,0.08689310,0.76822933,-0.00702574,0.58600831,12.43994427,1.28877485,-14.86506081,2.22819257,-8.81605244,0.60122436,-18.12815666,2.34655666,-0.30298719,0.07072778,0.79033795,-0.00491098,1.39173186,8.39417934,2.01979113,-0.37190717,0.00228690,-5.03803730,0.70162129,-1.61476088,0.05740122,-0.12359188,0.01151074,0.91458315,-0.00387810,0.52593571,13.90381336,2.80956197,-5.02911854,0.32151946,-5.17491817,0.27748194,-2.29829216,0.09660821,-0.37181965,0.10590333,0.74492912,-0.00597651,0.82425904,18.15767670,3.55411148,-1.45499587,0.02075527,-7.53819084,0.65371478,-7.49748993,0.38839832,-0.26865348,0.05608502,0.81284551,-0.00491098,1.39173186,8.39417934,2.01979113,-0.37190717,0.00228690,-5.03803730,0.70162129,-1.61476088,0.05740122,-0.12359188,0.01151074,0.91458315,-0.00387810,0.52593571,13.90381336,2.80956197,-5.02911854,0.32151946,-5.17491817,0.27748194,-2.29829216,0.09660821,-0.37181965,0.10590333,0.74492912,-0.00597651,0.82425904,18.15767670,3.55411148,-1.45499587,0.02075527,-7.53819084,0.65371478,-7.49748993,0.38839832,-0.26865348,0.05608502,0.81284551,
0.00,0.00,19.00,0.00,67.00,167.00,16.00,144.00,9.44,0.00,-4.82506275,-4.37406015,-1.37424016,-3.75760150,-3.58274126,17.43173027,0.00003251,9.24,0.00015905,-2.74066305,-2.32664108,0.41402188,3.13041162,0.07789893,12.96683788,12.69612694,-0.27071163,0.02528775,3.91,0.22,-0.00643356,2.71351194,-7.85756779,1.88260126,20.80643845,12.01877880,2.21842647,0.11699426,-7.29870796,1.00963712,-2.62127042,5.53323555,0.01886246,-0.00866837,2.97259378,-6.77058840,0.94179761,26.50795555,13.18705940,-0.89084476,0.01000570,-15.38405514,2.80646300,-2.58190560,5.68017149,0.01735398,-0.01529623,3.24325252,-0.02613505,0.00000000,14.47104168,2.46526837,-19.65830421,3.49008274,-8.02749062,0.53722423,-2.42724895,5.29805946,0.02156547,0.00448868,1.36597157,-9.06800270,2.76920033,17.99011993,6.28667545,2.27084613,0.16747750,-9.67774010,2.42206502,-4.43908072,17.43879700,0.00003241,-0.00004009,0.00008915,-13.10000706,2.91835904,15.60447407,3.62229562,-5.41325665,0.35526687,-11.50133896,2.83223915,-3.73896623,12.53570461,0.00041869,0.00531751,0.76191336,-19.61247253,4.84133959,13.14521313,1.98158062,-11.65671158,1.82522440,-4.82645130,0.18798377,-4.19058943,15.93416405,0.00007065,0.00448868,1.36597157,-9.06800270,2.76920033,17.99011993,6.28667545,2.27084613,0.16747750,-9.67774010,2.42206502,-4.43908072,17.43879700,0.00003241,-0.00004009,0.00008915,-13.10000706,2.91835904,15.60447407,3.62229562,-5.41325665,0.35526687,-11.50133896,2.83223915,-3.73896623,12.53570461,0.00041869,0.00531751,0.76191336,-19.61247253,4.84133959,13.14521313,1.98158062,-11.65671158,1.82522440,-4.82645130,0.18798377,-4.19058943,15.93416405,0.00007065,
0.00,0.00,14.00,0.00,68.00,163.00,17.00,169.00,26.53,0.22,-0.62743491,-0.32449043,-0.51356590,-1.14826846,-0.65343994,3.21222115,0.07340765,3.93,0.13872492,-0.33015639,-0.10726544,0.22289094,2.14833117,0.14381209,-4.81146193,-5.10887718,-0.29741493,0.23782733,3.86,0.27,0.00139080,0.69325876,-1.49164307,0.37091708,-0.41457605,0.02603789,-6.37174654,5.27525139,-0.10596431,0.00110538,-0.91149038,3.65789342,0.05610556,0.00014387,0.00441445,-0.97730386,0.10674379,2.28570223,0.53347373,-5.56163025,2.12175512,3.78262663,0.92323261,-0.69123471,2.21531677,0.13697992,0.00152257,0.17694822,-9.14707088,4.47918653,1.64605999,0.17565797,-1.97674847,0.19433585,4.45009375,0.90901005,-0.87406605,3.78282142,0.05207698,0.00126660,0.59564650,-0.76380724,0.10760264,-0.85127228,0.07713056,-4.60768557,3.77614760,0.91276360,0.11802569,-0.86429507,3.62053752,0.05737350,-0.00111342,0.27855697,0.83602226,0.06523325,0.19389434,0.00305972,-4.48521376,1.33930087,1.47499812,0.25579265,-0.50207996,1.24126744,0.26550961,-0.00086901,0.11161786,-0.46828464,0.01514290,0.38542643,0.00934219,-0.22705641,0.00384679,1.02007627,0.04603931,-0.56993210,1.61601651,0.20396027,0.00126660,0.59564650,-0.76380724,0.10760264,-0.85127228,0.07713056,-4.60768557,3.77614760,0.91276360,0.11802569,-0.86429507,3.62053752,0.05737350,-0.00111342,0.27855697,0.83602226,0.06523325,0.19389434,0.00305972,-4.48521376,1.33930087,1.47499812,0.25579265,-0.50207996,1.24126744,0.26550961,-0.00086901,0.11161786,-0.46828464,0.01514290,0.38542643,0.00934219,-0.22705641,0.00384679,1.02007627,0.04603931,-0.56993210,1.61601651,0.20396027,
0.00,0.00,15.00,0.00,68.00,163.00,18.00,161.00,23.86,0.13,-0.34960958,0.26567119,0.09444047,-0.45750561,-0.11175089,0.07453766,0.78490023,4.41,0.90227884,-0.32777593,-0.14070141,0.18707450,1.24376237,0.26567369,0.05444830,-0.82999128,-0.88443959,1.64569330,3.84,0.28,-0.00079361,0.17907901,-2.72915769,0.98503202,2.88087034,0.99935442,-2.43720412,0.61235666,6.13782501,3.09676123,-0.06989370,0.01714794,0.89584257,-0.00152415,0.39710051,-3.98840404,1.41215098,3.29252362,0.87911314,-3.54566479,0.68484741,5.90267944,1.78529692,-0.01484502,0.00077901,0.97773921,0.00074197,0.03348165,-13.68804550,7.99124718,0.78082949,0.03152366,-4.89078999,0.94766772,5.86519146,1.25810719,-0.32685310,0.42145759,0.51636804,-0.00016316,0.00785578,-1.49517894,0.32616052,3.18757915,0.85492265,-1.40868247,0.27921978,1.52491212,0.26050168,-0.10124849,0.03937590,0.84274840,-0.00050517,0.04544685,0.63424903,0.02974879,2.16961884,0.30446485,1.88264740,0.18682630,2.51023364,0.58664232,-0.04102956,0.00658931,0.93532028,0.00105839,0.13137628,-1.62325072,0.14436848,2.21121597,0.24403994,-3.35896134,0.65969318,3.11710739,0.34119052,-0.20628135,0.16802591,0.68196494,-0.00016316,0.00785578,-1.49517894,0.32616052,3.18757915,0.85492265,-1.40868247,0.27921978,1.52491212,0.26050168,-0.10124849,0.03937590,0.84274840,-0.00050517,0.04544685,0.63424903,0.02974879,2.16961884,0.30446485,1.88264740,0.18682630,2.51023364,0.58664232,-0.04102956,0.00658931,0.93532028,0.00105839,0.13137628,-1.62325072,0.14436848,2.21121597,0.24403994,-3.35896134,0.65969318,3.11710739,0.34119052,-0.20628135,0.16802591,0.68196494,
0.00,0.00,5.00,0.00,68.00,164.00,15.00,169.00,19.42,0.61,-1.46791530,-0.82871753,-0.68511277,-0.93635958,-0.97952628,5.95627785,0.01484639,4.32,0.01496610,-0.84857398,-0.48819250,0.36038151,7.05849600,0.00832754,1.52833843,1.70939970,0.18106125,0.06624607,3.87,0.24,-0.00308927,2.82923388,4.61673069,2.93884373,4.12495136,2.13612175,-1.73549843,0.32364866,-1.87449491,0.30109689,-0.32712159,0.38967869,0.53261869,-0.00229571,0.93527228,1.79753149,0.29780719,4.73868990,1.89035785,-0.71800369,0.02911353,-2.20521235,0.25868589,-0.64643937,1.59720075,0.20661136,-0.00022159,0.00302517,1.45940697,0.09357861,0.30601948,0.00494111,-0.27963349,0.00312601,-4.36566734,0.71787298,-0.92653793,3.48812270,0.06211935,-0.00393645,4.76770592,3.10639954,1.47484994,6.32712412,3.52911258,-0.70495772,0.07316329,0.49467784,0.02865562,-0.29928023,0.35971951,0.54880552,-0.00130868,0.31755087,-1.91757727,0.28331113,3.02529979,0.61692131,-2.08351326,0.23846614,3.05477381,0.90538353,-0.84255600,2.88472319,0.08975186,-0.00207088,0.52450818,0.15327349,0.00131430,2.97529459,0.46081501,-5.03656006,1.54663181,-2.50865507,0.23040751,-0.74975109,2.31519604,0.12844897,-0.00393645,4.76770592,3.10639954,1.47484994,6.32712412,3.52911258,-0.70495772,0.07316329,0.49467784,0.02865562,-0.29928023,0.35971951,0.54880552,-0.00130868,0.31755087,-1.91757727,0.28331113,3.02529979,0.61692131,-2.08351326,0.23846614,3.05477381,0.90538353,-0.84255600,2.88472319,0.08975186,-0.00207088,0.52450818,0.15327349,0.00131430,2.97529459,0.46081501,-5.03656006,1.54663181,-2.50865507,0.23040751,-0.74975109,2.31519604,0.12844897,
0.00,0.00,0.00,0.00,68.00,164.00,16.00,166.00,25.73,0.53,-0.66574693,-1.33072698,-0.48705316,-0.20027715,-0.67095107,4.03479958,0.04485295,3.60,0.04233953,-0.78137082,-0.44153166,0.33983916,5.55556250,0.01908902,-4.41148520,-3.76142931,0.65005618,1.14581585,3.87,0.24,0.00035846,0.05485663,-0.48845658,0.04739613,4.31103611,3.35993218,-1.77857637,0.48954061,-2.59992480,0.83425969,-0.73712879,2.84932661,0.09174148,-0.00100703,0.25926968,0.66941082,0.05950094,3.05638242,1.13306677,0.27694115,0.00619043,-0.40242541,0.01238086,-0.53352642,1.56763482,0.21085997,0.00149284,0.20234804,1.05618155,0.07103008,6.00744629,2.78237700,-3.40036345,0.68384725,1.96758091,0.21140949,-0.76719278,3.46622419,0.06294373,0.00133406,0.78691792,-0.07737936,0.00131421,2.26675463,0.65089750,-0.83540130,0.14777528,-3.34392428,1.88588703,-0.89066172,4.57847786,0.03263100,0.00214001,1.22562623,-1.32620585,0.19563369,1.80596101,0.31735811,-0.71901435,0.04096354,-0.18075438,0.00459200,-0.94011325,5.18356419,0.02302389,0.00326969,1.88866997,1.64738905,0.22394460,2.15231395,0.34829336,-3.12838268,0.86197132,-2.00968003,0.21364914,-0.95861953,5.46703768,0.01958579,0.00133406,0.78691792,-0.07737936,0.00131421,2.26675463,0.65089750,-0.83540130,0.14777528,-3.34392428,1.88588703,-0.89066172,4.57847786,0.03263100,0.00214001,1.22562623,-1.32620585,0.19563369,1.80596101,0.31735811,-0.71901435,0.04096354,-0.18075438,0.00459200,-0.94011325,5.18356419,0.02302389,0.00326969,1.88866997,1.64738905,0.22394460,2.15231395,0.34829336,-3.12838268,0.86197132,-2.00968003,0.21364914,-0.95861953,5.46703768,0.01958579,
0.00,0.00,0.00,0.00,68.00,164.00,17.00,164.00,26.26,0.23,-0.85398853,-0.45452073,-0.17879212,-0.19830444,-0.42140147,1.30203462,0.25412886,3.98,0.21088560,-0.73936898,-0.45373625,0.28563270,3.39250135,0.06651803,0.09327403,0.11907766,0.02580362,0.00202922,3.82,0.25,0.00148479,0.76816058,0.26379988,0.01128243,-0.72872871,0.07838008,-4.03964329,2.06122303,-3.37689734,1.14865923,-0.64407760,1.77546108,0.18302820,0.00102236,0.21894546,1.55360281,0.26255557,-2.34496856,0.54640907,-3.76173544,0.94450802,-4.15844679,1.08571887,-0.48469591,1.05988693,0.30350384,0.00381867,1.08565319,2.13685107,0.23846614,3.95796847,0.99054247,-8.35474586,3.38569188,3.64616680,0.59529638,-0.67051053,2.17142630,0.14092809,0.00168042,1.02014399,-0.44654617,0.03573487,-2.66928768,0.73748654,-2.98423767,1.54119301,-1.49426341,0.30765393,-0.70056140,2.31441426,0.12851339,0.00183784,0.73945826,0.78963292,0.05676216,-2.21411324,0.39018020,-1.16321909,0.08776669,-3.24284816,1.20470524,-0.63147080,1.91315889,0.16693879,0.00075356,0.08206613,-2.85305238,0.54949665,2.19623446,0.29666844,-5.99867868,2.59242964,0.29359269,0.00376286,-0.48804012,1.15913928,0.28191831,0.00168042,1.02014399,-0.44654617,0.03573487,-2.66928768,0.73748654,-2.98423767,1.54119301,-1.49426341,0.30765393,-0.70056140,2.31441426,0.12851339,0.00183784,0.73945826,0.78963292,0.05676216,-2.21411324,0.39018020,-1.16321909,0.08776669,-3.24284816,1.20470524,-0.63147080,1.91315889,0.16693879,0.00075356,0.08206613,-2.85305238,0.54949665,2.19623446,0.29666844,-5.99867868,2.59242964,0.29359269,0.00376286,-0.48804012,1.15913928,0.28191831,
0.00,0.00,18.00,0.00,68.00,164.00,18.00,142.00,17.43,0.12,-1.04758751,0.22322528,-0.67810887,-0.83077544,-0.58331162,1.01594996,0.31373773,6.23,0.33762540,-0.92528290,-0.67985904,0.24542388,2.07767105,0.15055074,3.46671748,3.85267711,0.38595951,0.21359530,3.80,0.26,-0.00187305,0.49956679,-3.12187529,0.64546490,1.54653704,0.14423905,-7.57083797,2.95885253,4.79156113,0.94516593,-0.32633483,0.18630065,0.66611180,-0.00551517,2.61699104,-1.85825062,0.15428083,7.35486460,2.20786262,-10.71944427,3.15030861,6.87605286,1.21934783,0.08024758,0.01195823,0.91294511,-0.00514392,0.80315489,-3.54732275,0.26791379,8.16051292,1.71675944,-13.39586449,3.54885578,-2.56493044,0.12002850,-0.21947934,0.09481078,0.75821579,-0.00144532,0.30903029,-3.02384591,0.67189419,-0.71352440,0.02159206,-4.78882456,1.62497377,8.72997952,4.30014229,-0.37606856,0.27307609,0.60139796,-0.00296484,0.78661615,-2.68663192,0.26847699,4.78746557,0.74567193,-5.81962919,0.89804286,7.56117630,2.67716599,-0.25063902,0.12322255,0.72564339,-0.00299757,0.53257686,-10.73248100,3.18909192,0.82502592,0.01714829,-10.46866226,3.23828292,10.75362492,2.05211139,-0.32709840,0.21352071,0.64412793,-0.00144532,0.30903029,-3.02384591,0.67189419,-0.71352440,0.02159206,-4.78882456,1.62497377,8.72997952,4.30014229,-0.37606856,0.27307609,0.60139796,-0.00296484,0.78661615,-2.68663192,0.26847699,4.78746557,0.74567193,-5.81962919,0.89804286,7.56117630,2.67716599,-0.25063902,0.12322255,0.72564339,-0.00299757,0.53257686,-10.73248100,3.18909192,0.82502592,0.01714829,-10.46866226,3.23828292,10.75362492,2.05211139,-0.32709840,0.21352071,0.64412793,
0.00,0.00,20.00,0.00,68.00,164.00,19.00,107.00,5.50,0.00,-0.73724425,0.54862922,0.04895213,-0.43960789,-0.14481770,0.00704702,0.93311661,18.65,0.97771506,-1.85027385,-1.58765090,0.26262289,1.69698417,0.19371993,-4.45941639,-4.48665714,-0.02724062,0.00013118,6.28,0.00,-0.00636284,0.64111626,15.40569019,1.74804890,5.66083717,0.21489203,-5.35422182,0.16453350,-9.18224335,0.38593739,1.37183774,0.36605445,0.54530777,-0.00141862,0.01905568,11.58095932,0.66183847,-0.57726091,0.00147248,1.81071508,0.00987431,-6.32997656,0.11407424,0.28740913,0.01689026,0.89662366,-0.00109098,0.00399504,32.81751633,2.54683805,6.12374640,0.10734499,-15.72920132,0.54341233,-5.21951675,0.05523577,0.32882243,0.02362285,0.87788119,-0.01163616,2.23250270,21.17432594,3.67216396,0.66431171,0.00209101,-2.74555230,0.05959382,12.37119007,0.96256208,2.04599476,0.90096438,0.34276542,-0.00821641,0.67395437,25.94702148,2.79316545,-8.98248100,0.29282695,1.35415137,0.00548072,16.66203308,1.45012844,1.19165862,0.31066102,0.57740655,-0.00316219,0.06562039,14.99730110,0.68953484,2.24298620,0.01406151,-10.88085938,0.38738593,29.59980965,1.72158027,0.36925080,0.03011941,0.86225666,-0.01163616,2.23250270,21.17432594,3.67216396,0.66431171,0.00209101,-2.74555230,0.05959382,12.37119007,0.96256208,2.04599476,0.90096438,0.34276542,-0.00821641,0.67395437,25.94702148,2.79316545,-8.98248100,0.29282695,1.35415137,0.00548072,16.66203308,1.45012844,1.19165862,0.31066102,0.57740655,-0.00316219,0.06562039,14.99730110,0.68953484,2.24298620,0.01406151,-10.88085938,0.38738593,29.59980965,1.72158027,0.36925080,0.03011941,0.86225666,
0.00,0.00,6.00,0.00,68.00,165.00,15.00,163.00,22.90,0.55,-0.50393432,-1.40298879,-0.03858202,-1.60817468,-0.88841993,4.03466511,0.04485651,4.76,0.10373027,-1.22016132,-0.85763460,0.36252677,6.61388397,0.01061860,3.85533094,4.61926460,0.76393378,0.80962634,3.80,0.23,0.00358476,3.13029528,-0.01542175,0.00000000,-1.36229253,0.19139691,-1.55760813,0.21426772,-7.10616779,3.55607605,-1.47336030,6.49539185,0.01097227,0.00629402,5.85189962,1.18085611,0.10703463,1.39519477,0.13648599,-1.44039869,0.09769434,-13.37066269,7.91601896,-1.60493016,8.19538593,0.00429231,0.00086661,0.03895745,-0.66587448,0.01613474,-2.68598390,0.31818041,3.46031260,0.40504047,-14.19555187,6.29296637,-0.89296979,2.68605781,0.10156213,0.00165323,0.69305563,6.43637323,5.21801567,2.47880650,0.44643301,-3.04901767,1.12927198,-3.36030722,1.09217393,-1.06606460,3.76172781,0.05273505,0.00360718,2.01743317,9.35700893,5.64193869,5.24845552,1.55276823,-8.15718269,3.05689120,-6.77293921,3.72179627,-1.16751230,4.63153315,0.03164168,0.00164422,0.27587348,15.34468079,11.22518253,-1.89813375,0.15649703,-3.43886828,0.60169101,-11.14541531,3.79574919,-0.91729558,2.89186263,0.08935627,0.00165323,0.69305563,6.43637323,5.21801567,2.47880650,0.44643301,-3.04901767,1.12927198,-3.36030722,1.09217393,-1.06606460,3.76172781,0.05273505,0.00360718,2.01743317,9.35700893,5.64193869,5.24845552,1.55276823,-8.15718269,3.05689120,-6.77293921,3.72179627,-1.16751230,4.63153315,0.03164168,0.00164422,0.27587348,15.34468079,11.22518253,-1.89813375,0.15649703,-3.43886828,0.60169101,-11.14541531,3.79574919,-0.91729558,2.89186263,0.08935627,
