x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,17.00,0.00,122.00,168.00,17.00,171.00,19.26,0.20,-0.20457104,-0.03799494,-0.44266784,0.22994490,-0.11382223,0.04430611,0.83333017,5.82,0.63790863,0.67919976,0.28664631,-0.39255345,2.42158222,0.12076838,1.97409379,1.56683576,-0.40725800,0.31092945,0.11,0.72,0.00385943,2.43289089,5.45829868,2.26330256,-4.49529552,1.39778721,-1.38176823,0.11305879,-6.26127577,1.85114181,-0.63070595,0.79812789,0.37188066,0.00289087,0.82078493,6.31746626,2.03568101,-4.83147573,1.08766592,6.36364603,1.26748896,4.77025843,0.66994405,-0.39490154,0.32988057,0.56586582,0.00364238,0.46316910,11.00609303,2.96641827,-2.09326911,0.12995715,16.02690506,5.84267569,5.60994530,0.66080290,-0.31208584,0.22056742,0.63871603,0.00233950,0.92428398,3.93578339,1.29941881,-1.50463784,0.10953981,1.65371215,0.22119902,-4.90040445,1.54694307,-0.44421774,0.43503591,0.50968855,0.00863428,7.67252111,2.31917572,0.23006465,-1.08036661,0.04361362,-6.76192665,1.39429033,-3.04928327,0.50071573,-1.09888959,2.72355270,0.09920931,0.00592861,2.37602305,6.97337484,1.53554642,-1.95827639,0.11031257,1.32314074,0.05890043,-9.58369923,1.85899580,-0.65086240,0.96431285,0.32635345,0.00233950,0.92428398,3.93578339,1.29941881,-1.50463784,0.10953981,1.65371215,0.22119902,-4.90040445,1.54694307,-0.44421774,0.43503591,0.50968855,0.00863428,7.67252111,2.31917572,0.23006465,-1.08036661,0.04361362,-6.76192665,1.39429033,-3.04928327,0.50071573,-1.09888959,2.72355270,0.09920931,0.00592861,2.37602305,6.97337484,1.53554642,-1.95827639,0.11031257,1.32314074,0.05890043,-9.58369923,1.85899580,-0.65086240,0.96431285,0.32635345,
0.00,0.00,19.00,0.00,122.00,168.00,18.00,158.00,7.85,0.00,-0.04665708,0.39288351,0.55318981,-1.25628662,-0.08921761,0.00565414,0.94007612,12.78,0.97811824,-0.51402909,-0.89917314,-0.38514408,1.72833419,0.18966609,-6.41496754,-6.86399460,-0.44902691,0.05121708,0.11,0.72,0.00172751,0.10057130,3.34249187,0.17516783,-1.28864348,0.02366383,11.32450485,1.56763661,1.38111198,0.01857981,-0.37006223,0.05666379,0.81190035,-0.00211086,0.09100204,6.52725983,0.45175350,7.99933243,0.61980021,31.76150322,6.56377792,16.15089226,1.59653687,0.10564895,0.00493160,0.94402910,0.00315317,0.07190811,4.56025362,0.10553353,12.39011002,0.94290906,40.09272766,7.57354498,11.14077282,0.53986973,-0.38524297,0.06967262,0.79187147,-0.00572916,1.14896703,5.15273094,0.46165833,-7.06681347,0.50086969,0.65892583,0.00730589,-2.96884751,0.11772658,0.89162230,0.36326000,0.54684556,0.00529462,0.59398520,-5.07052040,0.22640319,2.10430479,0.03407128,-2.93431592,0.05401544,5.42935228,0.32677034,-0.77954316,0.28217298,0.59540506,0.00163388,0.03717729,2.95636392,0.05691909,4.24706554,0.10701157,1.96778953,0.02693740,6.21677399,0.16134761,-0.21546967,0.02177132,0.88272848,-0.00572916,1.14896703,5.15273094,0.46165833,-7.06681347,0.50086969,0.65892583,0.00730589,-2.96884751,0.11772658,0.89162230,0.36326000,0.54684556,0.00529462,0.59398520,-5.07052040,0.22640319,2.10430479,0.03407128,-2.93431592,0.05401544,5.42935228,0.32677034,-0.77954316,0.28217298,0.59540506,0.00163388,0.03717729,2.95636392,0.05691909,4.24706554,0.10701157,1.96778953,0.02693740,6.21677399,0.16134761,-0.21546967,0.02177132,0.88272848,
0.00,0.00,4.00,0.00,123.00,168.00,15.00,173.00,16.97,0.48,-0.39669204,-0.06094995,0.68700701,-0.31402862,-0.02116590,0.00202975,0.96407470,5.11,0.87917430,1.21297634,0.86321867,-0.34975761,3.21040940,0.07421727,1.70812762,2.11016607,0.40203843,0.21357238,0.20,0.75,0.00757750,12.32065582,2.80403972,0.78468210,2.55186701,0.59174675,-0.75245672,0.04404278,-3.06321049,0.58211470,-1.30738389,4.50523090,0.03405029,0.00969025,12.14345074,1.99265277,0.26667207,1.63433123,0.16383390,5.94389105,1.45594108,2.56133151,0.25429612,-1.25412488,4.38093615,0.03660861,0.01409628,9.01738453,3.85380197,0.47271875,-1.19357073,0.05487045,0.81810051,0.01980012,4.28788710,0.50179791,-0.99708915,2.92691088,0.08744153,0.00318287,2.24753404,4.09718275,1.84997523,6.87935209,3.00821543,0.70601857,0.05297367,-8.09295940,5.54267216,-0.48502225,0.68125743,0.40936194,0.00740638,7.40610027,3.03414321,0.51662600,8.35896301,3.42973471,1.70971215,0.11700384,-5.66874456,2.27028632,-0.84972000,2.13629436,0.14418073,0.00914841,7.39142036,3.40470695,0.47818464,1.79590142,0.12118878,-1.45092964,0.09264372,-9.98990059,2.63884926,-0.88172364,2.31215048,0.12870015,0.00318287,2.24753404,4.09718275,1.84997523,6.87935209,3.00821543,0.70601857,0.05297367,-8.09295940,5.54267216,-0.48502225,0.68125743,0.40936194,0.00740638,7.40610027,3.03414321,0.51662600,8.35896301,3.42973471,1.70971215,0.11700384,-5.66874456,2.27028632,-0.84972000,2.13629436,0.14418073,0.00914841,7.39142036,3.40470695,0.47818464,1.79590142,0.12118878,-1.45092964,0.09264372,-9.98990059,2.63884926,-0.88172364,2.31215048,0.12870015,
0.00,0.00,8.00,0.00,123.00,168.00,16.00,170.00,20.38,0.46,-0.83969826,1.53862989,0.67773700,1.05842590,0.60877359,1.86311805,0.17258785,4.80,0.25062809,0.98400599,0.64456296,-0.33944300,2.47293234,0.11691578,4.99208498,5.71448231,0.72239715,0.90975946,0.11,0.71,0.00414647,4.12779808,2.17022967,0.52593952,-6.16060781,3.85878181,-1.94025016,0.32759127,-1.75424409,0.21356779,-0.05029668,0.00740412,0.93144708,0.00512009,3.78841877,2.86793613,0.61723047,-7.50185537,3.85806084,-1.40235424,0.09055128,-5.31428003,1.22334778,0.05365022,0.00897281,0.92455337,0.00782356,3.11760569,0.89314437,0.02853719,-3.69245028,0.58985054,-4.04373217,0.54261661,-7.75293350,1.84130466,0.11125062,0.04091970,0.83973644,0.00104051,0.27030689,3.29956317,1.34996808,-7.95399237,4.52465200,1.73533988,0.36007941,5.23646545,2.61082315,0.49324897,0.79278475,0.37348555,0.00713029,7.72774839,1.82168257,0.20971285,-8.36038208,3.86242533,4.03141785,0.73196656,0.94220823,0.07062181,-0.22901370,0.17477450,0.67599773,0.00377939,1.41835129,3.21412516,0.47921380,-5.29444790,1.18465459,0.86810958,0.03726671,8.54436493,2.17049861,0.25843209,0.22335401,0.63660502,0.00104051,0.27030689,3.29956317,1.34996808,-7.95399237,4.52465200,1.73533988,0.36007941,5.23646545,2.61082315,0.49324897,0.79278475,0.37348555,0.00713029,7.72774839,1.82168257,0.20971285,-8.36038208,3.86242533,4.03141785,0.73196656,0.94220823,0.07062181,-0.22901370,0.17477450,0.67599773,0.00377939,1.41835129,3.21412516,0.47921380,-5.29444790,1.18465459,0.86810958,0.03726671,8.54436493,2.17049861,0.25843209,0.22335401,0.63660502,
0.00,0.00,13.00,0.00,123.00,168.00,17.00,177.00,18.07,0.56,-0.69067991,-0.89921719,-0.61767238,-1.06261110,-0.81754512,3.39867711,0.06555938,4.78,0.09419391,0.21277408,-0.11959218,-0.33236626,1.96364653,0.16219681,-1.14921796,-1.26409185,-0.11487395,0.02158103,0.11,0.70,0.00830625,17.02048302,-4.58040285,2.40726066,-2.09192419,0.45724174,-0.87195504,0.06804948,-10.53474617,7.91495657,-2.31893754,16.29535484,0.00005857,0.01081053,17.27887917,-4.80197239,1.77048671,-0.52038050,0.01894965,-3.52370763,0.58499670,-8.78485203,3.42020106,-2.23800826,15.94987679,0.00007008,0.01212403,7.60094213,-2.31064415,0.19364716,-4.34965086,0.83086783,-2.52437091,0.21471024,-6.26134157,1.21924448,-1.66161656,9.26201153,0.00240414,0.01172615,36.10433578,-6.39611483,5.33584070,-0.49172863,0.01821047,1.50461316,0.28477705,-6.79409504,4.62329102,-2.80195141,26.90900230,0.00000026,0.01171887,21.38472176,-6.53062296,2.76013422,-1.73533225,0.17048338,0.99793553,0.04597114,-6.75499392,3.71806431,-2.30811763,18.17955017,0.00002212,0.01818406,34.46745682,-8.31293297,3.36485195,-2.65173888,0.31192738,2.64895701,0.36466205,-8.49022675,2.24966836,-2.68618393,25.32901955,0.00000058,0.01172615,36.10433578,-6.39611483,5.33584070,-0.49172863,0.01821047,1.50461316,0.28477705,-6.79409504,4.62329102,-2.80195141,26.90900230,0.00000026,0.01171887,21.38472176,-6.53062296,2.76013422,-1.73533225,0.17048338,0.99793553,0.04597114,-6.75499392,3.71806431,-2.30811763,18.17955017,0.00002212,0.01818406,34.46745682,-8.31293297,3.36485195,-2.65173888,0.31192738,2.64895701,0.36466205,-8.49022675,2.24966836,-2.68618393,25.32901955,0.00000058,
0.00,0.00,0.00,0.00,123.00,169.00,15.00,162.00,19.49,0.55,0.57563972,-0.23727556,0.26454493,0.60639232,0.30232537,0.43007034,0.51211289,4.96,0.53559219,1.26989436,1.02760959,-0.24228473,1.42906952,0.23289635,-0.07155585,1.83219802,1.90375388,4.35857916,0.20,0.75,0.00216801,1.05218875,-1.21549010,0.15379736,2.58704567,0.63444287,-5.52286530,2.47525525,0.89142770,0.05139363,-0.10924444,0.03275385,0.85642180,0.00591883,4.74970865,-1.21860588,0.10449359,-0.96096712,0.05939066,-13.31895447,7.66402149,-6.22558928,1.57504964,-0.39790940,0.46230495,0.49671489,0.00761559,2.79066324,-0.55489588,0.01038084,-5.25561571,1.12879968,-20.26525688,12.87448311,-1.12057149,0.03633293,-0.20064004,0.12565459,0.72305967,0.00918415,19.97538185,-5.47293949,3.52359986,-1.44218218,0.14109416,-5.61271667,3.57373357,-2.94286728,0.78235304,-1.25190687,4.84498882,0.02796721,0.00566791,4.53008366,-5.59672737,1.83579803,-2.75621367,0.38949549,-4.85803127,0.98606646,-1.13639069,0.09531925,-0.44744986,0.61869180,0.43173062,0.01081270,10.99687767,-6.35980415,1.77712858,-0.81047016,0.02628060,-13.31053638,8.30785847,0.22410560,0.00139956,-0.75125086,1.78770304,0.18152735,0.00918415,19.97538185,-5.47293949,3.52359986,-1.44218218,0.14109416,-5.61271667,3.57373357,-2.94286728,0.78235304,-1.25190687,4.84498882,0.02796721,0.00566791,4.53008366,-5.59672737,1.83579803,-2.75621367,0.38949549,-4.85803127,0.98606646,-1.13639069,0.09531925,-0.44744986,0.61869180,0.43173062,0.01081270,10.99687767,-6.35980415,1.77712858,-0.81047016,0.02628060,-13.31053638,8.30785847,0.22410560,0.00139956,-0.75125086,1.78770304,0.18152735,
0.00,0.00,21.00,0.00,124.00,167.00,19.00,138.00,2.36,0.00,-6.00276423,7.76760483,-4.67688084,1.46286619,-0.36229348,0.00682845,0.93415961,47.26,0.88049301,-3.64593887,-4.27663040,-0.63069177,3.42160749,0.06536912,-41.64447403,-57.37205124,-15.72757816,5.71820116,0.00,0.00,0.00036204,0.00032799,43.28461075,2.17215466,-66.15502930,4.61981916,-82.93554688,6.21548033,2.64702058,0.00513848,0.93369263,0.02678568,0.87003112,-0.01405908,0.29444253,41.15153503,1.31005752,-49.58221054,1.73722184,-80.70317078,3.09148359,1.15315306,0.00065166,2.61860776,0.22004448,0.63911400,0.03432168,0.62347627,31.01091957,0.35700452,-85.54017639,3.28917551,-150.02955627,7.76193047,-58.21213150,1.07864881,-1.93263757,0.12827294,0.72030930,-0.02184881,1.22580063,35.82883453,1.63740396,-22.58178902,0.37524068,-33.28537750,1.36278474,-20.90315628,0.42799363,3.60516238,0.43570033,0.50936557,-0.00503925,0.03945449,13.15689278,0.11185997,-84.58136749,4.04343462,-22.70063210,0.23737727,-6.45154142,0.03381813,0.32649255,0.00357692,0.95232170,0.00822914,0.06949398,-25.03903008,0.30056146,-76.16831970,2.53392434,-43.28931046,0.95879978,-101.36651611,3.15708995,-1.47385085,0.07514036,0.78405416,-0.02184881,1.22580063,35.82883453,1.63740396,-22.58178902,0.37524068,-33.28537750,1.36278474,-20.90315628,0.42799363,3.60516238,0.43570033,0.50936557,-0.00503925,0.03945449,13.15689278,0.11185997,-84.58136749,4.04343462,-22.70063210,0.23737727,-6.45154142,0.03381813,0.32649255,0.00357692,0.95232170,0.00822914,0.06949398,-25.03903008,0.30056146,-76.16831970,2.53392434,-43.28931046,0.95879978,-101.36651611,3.15708995,-1.47385085,0.07514036,0.78405416,
0.00,0.00,20.00,0.00,124.00,168.00,18.00,176.00,13.00,0.00,1.13343740,-0.99550164,0.74116081,-0.68941981,0.04741919,0.00347231,0.95302315,8.61,0.87722113,-1.70153773,-1.98928821,-0.28775045,1.23294306,0.26775845,-0.84073991,-0.19930045,0.64143944,0.28579444,0.11,0.70,0.00404059,1.22475576,8.04300404,2.25712490,-0.06637368,0.00010283,4.13546801,0.46508020,-17.21482658,6.42711449,-0.40687957,0.15259320,0.69615728,0.00579514,1.50662422,5.53805828,0.71451950,-2.73290467,0.15895249,11.22266960,1.80050743,-3.69381857,0.18348534,-0.60296750,0.35122877,0.55355986,-0.00574434,0.52582484,14.04705811,2.20540643,-0.77082545,0.00800436,26.57877541,7.33394337,5.00648785,0.24013080,0.52709967,0.28723338,0.59212477,-0.00091407,0.06486458,8.97104740,3.10099792,2.00586963,0.08945777,3.82885695,0.54473943,-11.99666977,4.25851822,0.29744059,0.08966272,0.76467209,0.00473755,1.05633402,14.33532047,4.01944256,6.85344744,0.80368340,1.83273256,0.04685932,-6.88891363,1.16871440,-0.30692980,0.09720488,0.75527865,0.00138155,0.05933686,15.81843758,3.63517952,-1.50825310,0.03002836,14.55695343,3.28553414,-20.26265717,3.82316518,-0.03514072,0.00123404,0.97198433,-0.00091407,0.06486458,8.97104740,3.10099792,2.00586963,0.08945777,3.82885695,0.54473943,-11.99666977,4.25851822,0.29744059,0.08966272,0.76467209,0.00473755,1.05633402,14.33532047,4.01944256,6.85344744,0.80368340,1.83273256,0.04685932,-6.88891363,1.16871440,-0.30692980,0.09720488,0.75527865,0.00138155,0.05933686,15.81843758,3.63517952,-1.50825310,0.03002836,14.55695343,3.28553414,-20.26265717,3.82316518,-0.03514072,0.00123404,0.97198433,
0.00,0.00,1.00,0.00,124.00,169.00,15.00,173.00,20.68,0.56,-0.56650966,-0.20429264,-0.23278059,-1.22692907,-0.55762798,1.46450007,0.22651586,4.96,0.32495139,1.36308074,1.18799770,-0.17508307,0.79535019,0.37322915,4.47605705,4.43606997,-0.03998688,0.00332020,0.10,0.72,0.00685337,10.61016750,-2.99657106,0.94343567,-5.05173397,2.44141459,-5.27714872,2.28056288,-4.81676340,1.51524067,-1.78089452,8.80062580,0.00308693,0.00789156,8.46337700,-2.82017231,0.56131959,-4.47040176,1.28837979,-11.83184624,6.06242180,-4.14732552,0.70066249,-1.55018103,7.03387403,0.00813194,0.01092729,5.74345160,-2.25299430,0.17122555,-8.81677341,3.17561054,-16.01463890,8.03730106,-5.31536484,0.81732899,-1.29926407,5.26764441,0.02194328,0.01131763,30.71750259,-5.42945385,3.51166916,-9.41411781,6.08956480,-6.45816898,4.79131079,-5.72302437,2.99615335,-2.46338415,18.99622917,0.00001453,0.01198125,20.67522621,-7.24599075,3.14285135,-10.84127808,6.15429640,-11.88381672,6.02681255,-3.86687732,1.12687945,-2.08327579,13.69852066,0.00022700,0.01162501,12.72993469,-8.33762455,3.05886912,-4.28076172,0.73467988,-7.57898521,2.69748592,-11.43330860,3.68671465,-1.75046325,9.71996689,0.00187779,0.01131763,30.71750259,-5.42945385,3.51166916,-9.41411781,6.08956480,-6.45816898,4.79131079,-5.72302437,2.99615335,-2.46338415,18.99622917,0.00001453,0.01198125,20.67522621,-7.24599075,3.14285135,-10.84127808,6.15429640,-11.88381672,6.02681255,-3.86687732,1.12687945,-2.08327579,13.69852066,0.00022700,0.01162501,12.72993469,-8.33762455,3.05886912,-4.28076172,0.73467988,-7.57898521,2.69748592,-11.43330860,3.68671465,-1.75046325,9.71996689,0.00187779,
0.00,0.00,19.00,0.00,124.00,169.00,18.00,165.00,8.98,0.00,4.90858221,4.15654564,1.51740229,2.78084779,3.34084439,10.11389732,0.00151913,11.31,0.00267832,-1.41826260,-1.52348793,-0.10522533,0.15806589,0.69123698,1.48773897,4.25790739,2.77016830,2.07099056,0.11,0.70,0.00057460,0.01423345,6.25297260,0.78354830,-10.84166336,2.14482093,5.29329729,0.43769327,-0.28369269,0.00100402,3.38992000,6.08228827,0.01383058,-0.00142157,0.05244132,7.16340113,0.69149226,-10.99401569,1.48780799,14.32951641,1.69780982,8.19993973,0.52299422,3.59181881,7.21000099,0.00737658,-0.01602607,2.35711694,8.09299564,0.42164621,-6.21011496,0.30060169,17.46164322,1.82317352,1.39698756,0.01081599,4.51502180,12.13725185,0.00051688,-0.01212623,6.65792179,10.75310421,2.60063958,-14.36157894,2.67570567,12.48131180,3.37881565,3.80282974,0.24978198,5.43053865,17.43018913,0.00003255,-0.01088017,3.22355461,17.27109528,3.37591577,-7.22472763,0.51677024,13.64131927,1.50142229,6.89665794,0.67773438,4.85053205,14.04036903,0.00018975,-0.02015626,7.36469030,27.07600975,6.20786047,-12.16810226,1.14232457,19.79866982,3.54247665,11.13110924,0.67245978,5.43213844,18.01339912,0.00002409,-0.01212623,6.65792179,10.75310421,2.60063958,-14.36157894,2.67570567,12.48131180,3.37881565,3.80282974,0.24978198,5.43053865,17.43018913,0.00003255,-0.01088017,3.22355461,17.27109528,3.37591577,-7.22472763,0.51677024,13.64131927,1.50142229,6.89665794,0.67773438,4.85053205,14.04036903,0.00018975,-0.02015626,7.36469030,27.07600975,6.20786047,-12.16810226,1.14232457,19.79866982,3.54247665,11.13110924,0.67245978,5.43213844,18.01339912,0.00002409,
