,x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,tgt_theta_first_half p-val,tgt_theta_second_half p-val,0,23,45,67,90,112,135,157,theta all,theta F,sur_theta p-val,0a,23a,45a,67a,90a,112a,135a,157a,theta first half all,theta first half F,sur_theta_first_half p-val,0b,23b,45b,67b,90b,112b,135b,157b,theta second half all,theta second half F,sur_theta_second_half p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0,0.0,0.0,18.0,0.82,131.0,-1.69246101,-0.2965475,0.12015398,-2.24416566,-1.02825499,1.23538065,0.26664379,9.96,0.40131617,0.39505048,0.66354882,-2.539958,-2.69757962,-2.4225471,-1.44933093,-2.23374534,1.27665377,1.74200678,0.95410162,-0.92129982,0.99880183,0.31785563,-0.51688504,0.99823552,-3.15738678,-0.3726587,-5.3310318,-4.10527134,3.78486323,-2.12604475,-1.35327244,0.98010606,0.32268419,-2.71613193,2.3955617,-0.80731195,3.83258629,-0.52649742,-1.4291867,-0.39332333,-1.01740694,-0.08271382,0.00441922,0.94702639,-1.42012191,0.96854156,-10.3443861,2.88384366,-0.55699039,-0.30982396,2.21701312,3.1578939,1.92887831,2.54163933,0.11121399,-0.44569221,6.59754372,1.35356092,4.46506166,-2.13032579,-3.44231439,-2.69739938,-1.54157197,2.36520433,3.84688544,0.05013175,-6.43024254,-1.1115942,2.71657467,-5.49447536,4.91041183,-0.13060495,-4.1277504,-2.44460392,0.57134604,0.22536302,0.63509329,-2.10265994,-1.75903845,0.34362152,3.26833725,0.07166873,13.41460991,13.1452179,-0.26939148,0.03505221,3.92,0.24,-0.0078761,3.03667879,-0.4577677,2.97908401,0.17189543,0.43540871,0.06264124,0.05575682,0.51993209,4.02360535,0.28923771,0.06035217,0.80599342,-0.00956833,2.89803696,-0.50179356,2.92085719,0.19945611,0.47149384,0.07362349,0.06164569,0.58393097,4.10361242,0.20735672,0.03185666,0.8583808,-0.01440462,3.05296516,-0.55000806,2.80495334,0.22203861,0.45941156,0.09488503,0.0808068,0.66607779,4.18877935,0.18612359,0.02642497,0.87090145,-0.00524731,1.52059102,-0.44980738,2.28050423,0.15019435,0.25669438,0.0283393,0.00879352,0.5351783,3.28174233,-0.16794741,0.02194557,0.88226352,-0.00437542,0.73524868,-0.45142698,2.08688402,0.1576654,0.25315472,0.00573983,0.00030556,0.56314296,3.32057405,-0.43040878,0.14468166,0.70375576,-0.00779617,1.56041646,-0.47921535,2.08233905,0.18115447,0.29983604,0.03416679,0.01039717,0.59860414,3.3305347,-0.21934506,0.03868359,0.84411903,-0.00524731,1.52059102,-0.44980738,2.28050423,0.15019435,0.25669438,0.0283393,0.00879352,0.5351783,3.28174233,-0.16794741,0.02194557,0.88226352,-0.00437542,0.73524868,-0.45142698,2.08688402,0.1576654,0.25315472,0.00573983,0.00030556,0.56314296,3.32057405,-0.43040878,0.14468166,0.70375576,-0.00779617,1.56041646,-0.47921535,2.08233905,0.18115447,0.29983604,0.03416679,0.01039717,0.59860414,3.3305347,-0.21934506,0.03868359,0.84411903
1,0.0,0.0,19.0,0.0,144.0,-4.82506275,-4.37406015,-1.37424016,-3.7576015,-3.58274126,17.43173027,3.251e-05,9.24,0.00015905,0.06088911,0.00816464,-1.00081682,-3.7118423,-5.09573412,-5.69838572,-2.84270072,-5.67837095,-0.94297892,-2.17458248,-3.39317656,15.69031048,8.02e-05,-1.10171771,-2.8632381,-4.62772179,-0.37211397,-2.91657019,-2.75106668,-5.29745197,0.87087893,-2.38237524,5.64709711,0.01788569,1.17448258,-1.77811265,2.06602407,-2.55285573,-3.05085206,-8.00242329,-5.80923367,-9.93983459,-3.48660064,6.59566975,0.01053324,-1.21642375,-4.46222544,0.96823186,-7.45608139,-3.8630414,-7.18224382,-5.74639368,-5.10310745,-0.59168106,0.27490565,0.6001828,-2.00399113,2.18824577,2.52241731,3.46679664,-0.3014701,-2.02542853,-10.3361454,-3.10704851,2.34149599,4.4286375,0.03560431,-9.12626266,-10.67482281,0.62795407,-7.47339821,-2.11894202,-7.78740168,-3.77479148,2.53085446,-1.07367349,0.93877339,0.3328414,-2.74066305,-2.32664108,0.41402188,3.13041162,0.07789893,12.96683788,12.69612694,-0.27071163,0.02528775,3.91,0.22,-0.00318986,0.5774622,-0.29993501,1.4826324,0.31132546,1.65567565,-0.27328935,1.22994828,-0.24005179,0.99431103,-2.86278677,6.85283518,0.00899128,-0.00825879,2.50868416,-0.36084348,1.75505567,0.40996125,2.31444907,-0.22586294,0.6745286,-0.21446505,0.64320898,-2.36897969,4.83425522,0.02814091,-0.0141287,3.41529727,-0.38445559,1.59360349,0.48701051,2.56991148,-0.23525774,0.5777514,-0.23009168,0.58122486,-2.25910544,4.52297306,0.03370068,0.00449557,1.29657459,-0.31534788,1.30217099,0.23353501,0.7209509,-0.46322888,2.71449208,-0.34732947,1.60579467,-4.02341127,14.61862087,0.00014021,0.00067889,0.02058592,-0.33933377,1.36976254,0.30051968,1.06842721,-0.41149312,1.921767,-0.35224715,1.50916111,-3.43176508,10.68258572,0.00112042,-0.00470839,0.66118681,-0.35407373,1.32059741,0.40790322,1.76615465,-0.35794729,1.32494903,-0.32539797,1.14324474,-2.91536689,7.9505825,0.00490749,0.00449557,1.29657459,-0.31534788,1.30217099,0.23353501,0.7209509,-0.46322888,2.71449208,-0.34732947,1.60579467,-4.02341127,14.61862087,0.00014021,0.00067889,0.02058592,-0.33933377,1.36976254,0.30051968,1.06842721,-0.41149312,1.921767,-0.35224715,1.50916111,-3.43176508,10.68258572,0.00112042,-0.00470839,0.66118681,-0.35407373,1.32059741,0.40790322,1.76615465,-0.35794729,1.32494903,-0.32539797,1.14324474,-2.91536689,7.9505825,0.00490749
2,0.0,0.0,14.0,0.52,169.0,-0.62743491,-0.32449043,-0.5135659,-1.14826846,-0.65343994,3.21222115,0.07340765,3.93,0.13872492,0.35455359,0.09308456,-1.3187356,-1.08742869,-0.77895343,-0.38967675,0.30029172,-1.41937995,-1.33245277,0.80438501,-0.65274382,3.23703885,0.07230858,-1.33421481,0.73904419,-0.21569698,0.24167448,-1.49910736,-0.91479945,-0.32259768,-0.63109672,-0.49209929,1.05000317,0.30603571,-1.00345862,0.12670858,-0.74329054,-2.20746779,-1.09909773,-1.78711367,-0.29849407,-0.85003638,-0.98278129,3.28835535,0.07041604,0.30358693,0.87953913,-0.65393907,-1.08484519,0.26863247,0.67429477,-1.68537521,-1.04350281,0.83646756,3.03017783,0.08205453,-1.05655229,0.14668046,-0.15003428,0.22509681,-2.64784122,-1.14394045,1.37921262,-0.88656503,0.65429711,1.88703513,0.16986248,-0.48827967,-1.86166573,0.94367081,-0.10007951,-2.5084641,1.7327199,-1.42158568,-1.43261254,0.48641428,1.04759681,0.30632315,-0.33015639,-0.10726544,0.22289094,2.14833117,0.14381209,-4.81146193,-5.10887718,-0.29741493,0.23782733,3.86,0.27,0.00199816,1.25099194,-0.0313644,0.08952289,-0.13884871,1.81833792,-0.14846139,2.00400138,-0.03544564,0.1197315,-0.87694311,3.55033922,0.05983938,0.00209492,0.88891661,-0.03411519,0.08636205,-0.14959547,1.6971674,-0.15913202,1.84379911,-0.03618027,0.10081697,-0.81976563,3.18786192,0.07450692,0.00292627,0.80590856,-0.04258941,0.1075443,-0.16680099,1.65836251,-0.17628588,1.78470862,-0.03763529,0.08549649,-0.79765451,3.10194254,0.07852162,0.00105331,0.3924807,-0.04873427,0.17144242,-0.14274135,1.48518121,-0.15908195,1.76530588,-0.01882801,0.02602251,-0.72295827,2.602741,0.10701222,-1.859e-05,6.119e-05,-0.05132314,0.17286773,-0.12868372,1.08077514,-0.13141774,1.08138704,-0.01033362,0.00715948,-0.56830156,1.61620617,0.20393375,0.00084733,0.1180483,-0.04897834,0.13928354,-0.15021996,1.3204397,-0.14959508,1.27570498,-0.01605035,0.01536035,-0.65207177,2.19261408,0.1390064,0.00105331,0.3924807,-0.04873427,0.17144242,-0.14274135,1.48518121,-0.15908195,1.76530588,-0.01882801,0.02602251,-0.72295827,2.602741,0.10701222,-1.859e-05,6.119e-05,-0.05132314,0.17286773,-0.12868372,1.08077514,-0.13141774,1.08138704,-0.01033362,0.00715948,-0.56830156,1.61620617,0.20393375,0.00084733,0.1180483,-0.04897834,0.13928354,-0.15021996,1.3204397,-0.14959508,1.27570498,-0.01605035,0.01536035,-0.65207177,2.19261408,0.1390064
3,0.0,0.0,15.0,0.69,161.0,-0.34960958,0.26567119,0.09444047,-0.45750561,-0.11175089,0.07453766,0.78490023,4.41,0.90227884,0.41109061,0.40766144,0.7886802,-0.4313992,-0.24877688,-1.00150204,0.31858981,-0.87254637,0.16624758,0.30993807,-0.12134611,0.08789141,0.76694004,0.17361347,0.5780834,0.17555125,1.05542183,1.74770617,0.59585202,0.53595585,-0.28105885,0.57264066,1.03670859,0.30911427,-0.26253635,0.10285254,0.95111853,-1.2970618,-1.18463981,-1.92055619,0.28594652,-1.4022826,-0.59089488,0.98553699,0.32135082,0.73300993,-0.68203992,0.91037756,0.46171135,1.2110678,0.81574839,-0.00885322,-1.52305365,0.72705835,1.81080329,0.17873466,-2.39980602,0.19095543,1.758008,-0.22942381,1.43121994,-0.42215839,0.31166261,0.07014016,0.54675537,1.04325998,0.3073259,-0.74546903,-2.53507757,0.87825853,-1.52925789,0.73421609,0.66757166,0.05019769,-0.00835597,0.0961175,0.0321776,0.85767688,-0.32777593,-0.14070141,0.1870745,1.24376237,0.26567369,0.0544483,-0.82999128,-0.88443959,1.6456933,3.84,0.28,-0.00130657,0.42305914,-0.09420737,0.63875723,0.07582229,0.42887571,0.01211177,0.01056678,-0.02657849,0.05322169,0.13642728,0.06795702,0.79439159,-0.0018897,0.57252014,-0.10262073,0.61867076,0.08858456,0.47100809,0.01958373,0.02210577,-0.02686755,0.04401764,0.15867482,0.09453127,0.75856134,-0.00167288,0.20847529,-0.11013677,0.56930912,0.08821414,0.3670367,0.00644486,0.0019384,-0.04284975,0.08780967,0.06497476,0.01628259,0.89849005,-3.847e-05,0.00038758,-0.09322873,0.49648795,0.06346895,0.23225637,-0.00844459,0.00387578,-0.05319508,0.16433325,-0.06124309,0.01472798,0.90343252,-0.00059479,0.06889555,-0.09483454,0.46734634,0.07932987,0.32519475,0.00230489,0.0002907,-0.04697437,0.11724841,0.00126676,0.0,1.0,0.00053705,0.03759437,-0.09672265,0.43010667,0.06593556,0.20143992,-0.02441827,0.02693617,-0.05969368,0.16791505,-0.12053996,0.05929833,0.80766116,-3.847e-05,0.00038758,-0.09322873,0.49648795,0.06346895,0.23225637,-0.00844459,0.00387578,-0.05319508,0.16433325,-0.06124309,0.01472798,0.90343252,-0.00059479,0.06889555,-0.09483454,0.46734634,0.07932987,0.32519475,0.00230489,0.0002907,-0.04697437,0.11724841,0.00126676,0.0,1.0,0.00053705,0.03759437,-0.09672265,0.43010667,0.06593556,0.20143992,-0.02441827,0.02693617,-0.05969368,0.16791505,-0.12053996,0.05929833,0.80766116
4,0.0,0.0,5.0,0.29,169.0,-1.4679153,-0.82871753,-0.68511277,-0.93635958,-0.97952628,5.95627785,0.01484639,4.32,0.0149661,0.30931125,0.10488094,-0.45417434,-2.31235313,-0.49297029,-1.79039133,0.09800937,-0.12554173,-1.68464255,-1.42485571,-1.02336502,6.58843422,0.01041684,-0.68160194,-1.2227,-0.14016207,-0.84557593,0.79351592,-0.2764073,-1.44724476,-0.3037568,-0.5154916,1.09438503,0.29604167,0.35231304,-1.80463564,0.19520301,-3.49731803,-3.64557528,0.76340067,-1.77281141,-0.00512232,-1.17681825,3.62903953,0.05739489,-0.85112476,-2.53020048,-1.04361558,-5.1903348,0.09975599,2.99895787,-0.87090433,0.82256728,0.07555708,0.02096395,0.88490808,0.10334931,-2.48240662,0.89888579,-0.78097451,-1.50703573,-1.69509637,-0.25500932,0.09746105,0.2563335,0.23821694,0.62561014,-1.4627403,0.17582025,-1.17889321,-3.77331996,-1.13249636,-0.8666988,0.38521311,-3.54215956,-0.50244397,0.92156619,0.33730963,-0.84857398,-0.4881925,0.36038151,7.058496,0.00832754,1.52833843,1.7093997,0.18106125,0.06624607,3.87,0.24,-0.00203889,1.07484615,-0.02599881,0.05076898,0.00014336,0.0,-0.07703821,0.44529051,-0.11715113,1.07899261,-0.5799545,1.28136063,0.25793275,-0.00129804,0.28150564,-0.02447537,0.03667859,-0.01399562,0.0122262,-0.10545898,0.66799492,-0.1412054,1.26657331,-0.73994976,2.14241362,0.14360815,5.193e-05,0.00020202,-0.01781853,0.01555542,-0.03703557,0.06737316,-0.14303255,0.96888059,-0.17716558,1.56321895,-0.8992542,3.25118423,0.07168965,-0.00381756,4.27227306,-0.02363483,0.03338585,0.0330716,0.06606137,-0.03809111,0.08381981,-0.14316268,1.24654055,-0.33315542,0.45796463,0.498742,-0.00233309,1.10686517,-0.0251447,0.03427985,0.00181819,0.00020224,-0.08532324,0.37667391,-0.15062389,1.25783801,-0.61216909,1.54957068,0.21350679,0.00073281,0.07284046,-0.02753804,0.03636972,-0.04467649,0.09637975,-0.15639232,1.15079844,-0.19112279,1.79464352,-0.95956504,3.91924119,0.0480256,-0.00381756,4.27227306,-0.02363483,0.03338585,0.0330716,0.06606137,-0.03809111,0.08381981,-0.14316268,1.24654055,-0.33315542,0.45796463,0.498742,-0.00233309,1.10686517,-0.0251447,0.03427985,0.00181819,0.00020224,-0.08532324,0.37667391,-0.15062389,1.25783801,-0.61216909,1.54957068,0.21350679,0.00073281,0.07284046,-0.02753804,0.03636972,-0.04467649,0.09637975,-0.15639232,1.15079844,-0.19112279,1.79464352,-0.95956504,3.91924119,0.0480256
5,0.0,0.0,0.0,0.43,166.0,-0.66574693,-1.33072698,-0.48705316,-0.20027715,-0.67095107,4.03479958,0.04485295,3.6,0.04233953,0.17591381,0.22546301,-0.78921926,-1.45457613,-0.29307827,-1.17854607,0.3621614,-0.57512718,-1.35356236,0.50973994,-0.59652597,3.21629524,0.07322711,0.32077202,-2.16475463,-1.44634187,1.39690602,-1.28086984,-0.02532085,-0.21212216,-0.96751636,-0.54740596,1.5096482,0.21981025,0.48107848,0.38366267,-0.28284019,-0.14202128,-1.36602509,-0.50292271,-0.14006416,-1.77220464,-0.41766712,0.74360651,0.38895157,-2.71341991,-0.05650747,-1.18390703,-0.43027589,-1.3880533,-1.43837273,-0.40736777,-3.25639677,-1.12668145,6.58026981,0.01046487,-0.66256726,1.02004695,0.031883,0.78643692,-0.97219282,0.69944006,-2.72554946,-1.73556149,-0.28624406,0.43244886,0.51094991,-1.63645923,-0.03490197,-0.22233142,-1.97551477,3.33787012,-2.55681014,-1.89356399,0.22802943,-0.43374446,1.01142383,0.31481942,-0.78137082,-0.44153166,0.33983916,5.5555625,0.01908902,-4.4114852,-3.76142931,0.65005618,1.14581585,3.87,0.24,0.00102422,0.39111274,-0.08098073,0.71004021,0.05647613,0.35793668,-0.06956144,0.52352524,0.01218549,0.01684322,-0.80052155,3.52045202,0.06092328,0.00060756,0.08900004,-0.09367809,0.77519691,0.06981437,0.43989784,-0.0669862,0.38880116,0.02108053,0.04074613,-0.71417397,2.87941742,0.09004708,0.00108577,0.13202204,-0.10727595,0.81247139,0.07996012,0.45358428,-0.07728785,0.40831333,0.02237642,0.03593974,-0.72625637,3.06092858,0.08051973,0.00045772,0.08818775,-0.10070765,0.87167394,0.06954336,0.41958418,-0.06284402,0.32789809,0.01910277,0.03184963,-0.70584744,2.95312357,0.08603859,0.0028606,2.40451503,-0.10058445,0.7927382,0.03565054,0.09906488,-0.11772455,1.03601706,0.00778353,0.0048948,-0.98725772,5.82334948,0.01600381,0.001388,0.37728402,-0.10639351,0.78307396,0.07004359,0.34199795,-0.08754096,0.52039677,0.02199418,0.03426541,-0.77187157,3.66005588,0.05603308,0.00045772,0.08818775,-0.10070765,0.87167394,0.06954336,0.41958418,-0.06284402,0.32789809,0.01910277,0.03184963,-0.70584744,2.95312357,0.08603859,0.0028606,2.40451503,-0.10058445,0.7927382,0.03565054,0.09906488,-0.11772455,1.03601706,0.00778353,0.0048948,-0.98725772,5.82334948,0.01600381,0.001388,0.37728402,-0.10639351,0.78307396,0.07004359,0.34199795,-0.08754096,0.52039677,0.02199418,0.03426541,-0.77187157,3.66005588,0.05603308
6,0.0,0.0,0.0,0.6,164.0,-0.85398853,-0.45452073,-0.17879212,-0.19830444,-0.42140147,1.30203462,0.25412886,3.98,0.2108856,0.18159797,0.01029806,-1.23863029,-0.07050462,-0.35951108,-0.61508119,-0.40745217,-1.88865376,0.13788493,1.23768878,-0.40053242,1.19466186,0.27466888,1.95608735,-1.2540946,0.81257653,1.70774078,0.0691242,0.37161154,1.60952818,-0.44540089,0.60339665,1.55793381,0.2125921,0.3627474,-0.76748157,-2.59405398,-2.6329298,-0.81734878,-0.46681407,-0.9460324,-3.27335238,-1.39190817,6.62810373,0.01034582,-0.13564065,-0.55888844,1.01092649,-1.49396718,-0.68202156,0.24999231,-0.54005301,-1.26696432,-0.2611044,0.2871376,0.59218678,0.79176253,-1.11902082,-0.80122644,0.70871836,-0.17742284,0.51405466,1.30049586,-2.6856792,0.03160262,0.00426595,0.94793764,-1.242787,0.37958041,-1.586959,-3.05181932,1.22954035,-1.01517022,-0.35034686,-0.81535804,-0.63951552,1.76007938,0.18493511,-0.73936898,-0.45373625,0.2856327,3.39250135,0.06651803,0.09327403,0.11907766,0.02580362,0.00202922,3.82,0.25,0.00132234,0.53488559,-0.12154256,1.31229722,-0.09174787,0.77507859,-0.18966097,3.19310117,-0.12723276,1.50558829,-0.46201587,0.96208811,0.32691185,0.00225307,1.00479043,-0.13221708,1.26803386,-0.11196865,0.92907351,-0.22255237,3.52421832,-0.14976084,1.68779886,-0.5254426,1.27982533,0.25821792,0.0052954,2.58331752,-0.14336178,1.19322729,-0.14076644,1.15612066,-0.27581748,4.27637529,-0.18206787,1.95957828,-0.67205912,2.15536237,0.14240498,0.00114623,0.45402244,-0.14545932,1.49233484,-0.10121816,0.72951019,-0.20894079,2.97474122,-0.13717224,1.34908843,-0.42893624,0.89500618,0.3443656,0.00302326,2.20298505,-0.15321149,1.50866807,-0.13598625,1.18194485,-0.25805673,4.08344173,-0.15717416,1.62336886,-0.62340033,1.90466726,0.16788254,0.00175558,0.49537024,-0.16666923,1.57679808,-0.11111157,0.70617628,-0.23695016,3.1285913,-0.14956087,1.30150592,-0.42256233,0.90017289,0.34297741,0.00114623,0.45402244,-0.14545932,1.49233484,-0.10121816,0.72951019,-0.20894079,2.97474122,-0.13717224,1.34908843,-0.42893624,0.89500618,0.3443656,0.00302326,2.20298505,-0.15321149,1.50866807,-0.13598625,1.18194485,-0.25805673,4.08344173,-0.15717416,1.62336886,-0.62340033,1.90466726,0.16788254,0.00175558,0.49537024,-0.16666923,1.57679808,-0.11111157,0.70617628,-0.23695016,3.1285913,-0.14956087,1.30150592,-0.42256233,0.90017289,0.34297741
7,0.0,0.0,18.0,0.77,142.0,-1.04758751,0.22322528,-0.67810887,-0.83077544,-0.58331162,1.01594996,0.31373773,6.23,0.3376254,0.79727268,0.32853099,0.55410975,-0.07716332,-0.78892779,-0.39610344,-1.63509524,-0.17858057,-1.70938468,-0.35549963,-0.57333064,0.98016888,0.32240974,1.05335462,0.52855045,-1.20551991,-0.08709145,-0.173252,1.56006098,0.61001086,-3.1682682,-0.11026932,0.01978128,0.88821016,-0.3663429,-0.30185479,0.15157601,-0.97035271,-0.06200852,-4.30265474,-0.31336305,-1.02209461,-0.8983869,1.12135971,0.29017444,1.8970325,-1.08565962,0.6638025,-0.35368046,1.48119044,-0.13439755,0.02469794,-0.82779014,1.05945039,1.92218816,0.16594264,-2.8356204,-0.78735536,0.71643907,-1.47439492,0.07718402,1.46583235,-1.70033979,-1.02639222,0.15442225,0.04153851,0.83854587,-2.76774001,-6.32330799,1.05328739,0.69299144,0.69425988,1.71919298,-2.45637441,-0.86406016,-0.26773518,0.12681013,0.72184209,-0.9252829,-0.67985904,0.24542388,2.07767105,0.15055074,3.46671748,3.85267711,0.38595951,0.2135953,3.8,0.26,-0.00380926,1.80479205,0.07361919,0.19576481,0.09175417,0.31524751,-0.09519764,0.32711795,0.10386844,0.40797308,-0.04457191,0.00369735,0.95152669,-0.00503161,2.0370729,0.08268804,0.20165378,0.11276284,0.3830643,-0.09527561,0.26257813,0.12244547,0.45868447,-0.03697659,0.00262773,0.95912806,-0.00752424,2.11707902,0.10010685,0.23622596,0.13149679,0.40957513,-0.10673617,0.25997508,0.13810571,0.4577547,-0.05237192,0.00535329,0.94168935,-0.00245412,0.84553456,0.10386129,0.30915466,0.07944411,0.18261603,-0.12015204,0.39963657,0.09770303,0.27805454,-0.27612206,0.1507384,0.69791797,-0.00312958,0.9574517,0.11887334,0.3683404,0.09781893,0.24808781,-0.12947437,0.41694695,0.10084334,0.2710301,-0.26273921,0.13726488,0.71109823,-0.00382318,0.9543016,0.12538834,0.3625899,0.10780852,0.27004683,-0.1423223,0.45853525,0.09860219,0.22980228,-0.28236437,0.16331126,0.68621728,-0.00245412,0.84553456,0.10386129,0.30915466,0.07944411,0.18261603,-0.12015204,0.39963657,0.09770303,0.27805454,-0.27612206,0.1507384,0.69791797,-0.00312958,0.9574517,0.11887334,0.3683404,0.09781893,0.24808781,-0.12947437,0.41694695,0.10084334,0.2710301,-0.26273921,0.13726488,0.71109823,-0.00382318,0.9543016,0.12538834,0.3625899,0.10780852,0.27004683,-0.1423223,0.45853525,0.09860219,0.22980228,-0.28236437,0.16331126,0.68621728
