label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.06,r,1
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,1.50,6.00,0.80,r,0
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,3.30,8.00,0.84,b,1
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,5.10,8.00,0.79,r,1
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,6.30,8.00,0.77,r,0
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,7.80,12.00,1.07,[],0
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,9.00,16.00,0.81,r,0
surround_135,157.50,135.00,0.00,0.00,0.0000,0.40,10.50,16.00,0.85,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,12.30,16.00,0.98,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,13.50,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,15.00,16.00,0.77,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,16.50,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,17.70,16.00,0.80,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,19.50,16.00,1.07,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,20.70,16.00,0.79,r,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,22.50,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,23.70,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,24.90,16.00,0.97,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,26.70,16.00,0.84,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,28.50,16.00,0.86,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,29.70,12.00,0.97,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,31.50,12.00,0.81,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,33.30,16.00,0.84,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,34.50,16.00,0.91,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,36.30,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,37.80,16.00,0.77,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,39.00,16.00,0.83,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,40.20,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,41.40,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,43.20,16.00,0.86,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,45.00,16.00,0.79,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,46.50,16.00,0.86,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,48.30,12.00,0.99,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,49.80,12.00,0.83,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,51.00,12.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,52.50,16.00,0.77,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,54.00,16.00,0.82,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,55.20,16.00,0.86,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,56.70,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,58.50,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,59.70,16.00,0.77,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,61.50,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,63.00,16.00,0.76,r,1
