x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
1.18,6.47,0.00,0.45,108.00,192.00,13.00,2.59,151.00,18.59,0.67,4.47989750,3.31035399,4.08334541,3.85302567,3.93165565,66.94790649,0.00000000,4.73,4.41903877,4.15890932,4.31677628,3.98310113,3.63677359,3.56699014,4.39666128,3.04283905,3.83013344,3.92398572,64.90937805,0.00000000,0.68538916,-0.94994485,-1.63533401,99.49853516,0.00000000,-2.32294512,-5.12789345,-2.80494833,10.58920193,2.42,4.00,0.01029725,11.73530579,1.76972938,0.24675518,1.00457692,0.06701569,3.68699241,1.13411152,-10.83268738,4.65234900,1.55396247,3.49503970,0.06186070,0.01497864,9.82795620,-8.42530918,1.27257597,-1.55725265,0.03226152,-5.04281664,0.83434981,-11.47037315,3.16137290,1.98108625,6.05524015,0.01404223,0.01538764,4.59831667,-14.64574814,2.66592050,17.05027199,5.69372129,-10.03392029,2.29607487,1.60824561,0.03802952,2.89543557,18.46538544,0.00001909,0.01015296,11.50331211,2.34447217,0.39806223,4.69340944,1.45824611,-3.50745463,1.17625678,-7.95757484,3.28590083,1.14286804,1.46442294,0.22652902,0.01333304,9.29376793,3.69701934,0.86531276,4.54882431,0.86514199,-3.59481692,0.79010898,-3.03842688,0.48186746,1.61307228,3.29112482,0.06997097,0.02444556,14.72826862,0.17289746,0.00129121,-8.06573105,2.37781262,4.11954832,0.98752004,-7.21971273,1.20685410,1.95122576,7.13877487,0.00767272,0.01015296,11.50331211,2.34447217,0.39806223,4.69340944,1.45824611,-3.50745463,1.17625678,-7.95757484,3.28590083,1.14286804,1.46442294,0.22652902,0.01333304,9.29376793,3.69701934,0.86531276,4.54882431,0.86514199,-3.59481692,0.79010898,-3.03842688,0.48186746,1.61307228,3.29112482,0.06997097,0.02444556,14.72826862,0.17289746,0.00129121,-8.06573105,2.37781262,4.11954832,0.98752004,-7.21971273,1.20685410,1.95122576,7.13877487,0.00767272,
0.85,6.79,9.00,0.63,108.00,192.00,14.00,2.61,149.00,7.71,0.68,10.27242279,9.22283649,9.77071285,7.86252594,9.28212452,65.30333710,0.00000000,11.31,10.37973690,6.92634487,8.65698433,11.57714081,7.49734831,10.01201630,12.21909904,9.47222996,7.66356039,9.36889553,65.40861511,0.00000000,0.52900058,-1.34451592,-1.87351656,96.04776001,0.00000000,-15.26013470,-13.75894547,1.50118911,0.43263438,2.42,4.00,0.03242884,20.60424423,-18.88521004,4.97465706,4.11112165,0.19857988,-11.24702549,1.86819613,-21.63747978,3.28593731,2.04204106,1.06840110,0.30157021,0.02966680,6.74954033,-2.11221910,0.01402271,-14.75124836,0.50685525,-25.99650764,3.88195491,-32.27051163,4.38072014,5.60573006,8.48799706,0.00365884,0.05590006,10.68867970,-16.97612572,0.63090408,11.10941315,0.42579237,-35.69279099,5.11741352,-44.45824814,5.11638784,5.86399841,13.34010601,0.00027400,0.01650357,5.30408192,17.20956421,3.74285316,4.07707500,0.19204713,-17.03140640,4.83968353,3.59061933,0.11677328,4.79207420,4.49301672,0.03429264,0.02223646,4.50512362,15.14064026,2.52941251,2.00059175,0.02921734,-3.69656539,0.14561066,4.90460205,0.21886230,5.44067574,6.52510738,0.01079137,0.03610904,5.56663656,12.01491547,1.07981861,-18.29278183,2.11860108,5.23092604,0.27579987,-10.76322842,0.46463692,6.46079397,13.55779552,0.00024438,0.01650357,5.30408192,17.20956421,3.74285316,4.07707500,0.19204713,-17.03140640,4.83968353,3.59061933,0.11677328,4.79207420,4.49301672,0.03429264,0.02223646,4.50512362,15.14064026,2.52941251,2.00059175,0.02921734,-3.69656539,0.14561066,4.90460205,0.21886230,5.44067574,6.52510738,0.01079137,0.03610904,5.56663656,12.01491547,1.07981861,-18.29278183,2.11860108,5.23092604,0.27579987,-10.76322842,0.46463692,6.46079397,13.55779552,0.00024438,
-0.15,7.44,16.00,0.75,108.00,192.00,15.00,2.64,170.00,2.81,0.75,-36.50239563,-27.07615089,-34.20198059,-37.94437027,-33.93122482,86.09615326,0.00000000,36.00,-14.21410561,-48.89136887,-17.70941544,-27.71663857,-19.18396759,-56.03118134,-22.33009720,-38.32641983,-35.16466522,-31.03203392,74.50270081,0.00000000,0.57552755,-1.39270055,-1.96822810,90.86112976,0.00000000,-66.66532898,-40.86887741,25.79645157,5.55082703,2.35,3.46,0.00593279,0.06633407,31.21959496,1.30850518,9.58052158,0.10381095,49.82325363,3.52872896,-28.33340263,0.54229039,-35.90629578,31.79425812,0.00000002,-0.15738396,18.87862587,82.85716248,2.14157557,-30.30500984,0.21259479,-18.81718826,0.20220804,-23.29988098,0.22698377,-12.26319218,4.03710938,0.04479275,-0.06853102,1.55385280,-10.24812889,0.02222591,19.71487617,0.12971342,-32.44027328,0.40884474,-40.30112839,0.40669686,-29.22635651,32.05126190,0.00000002,-0.14664115,42.77970886,36.78475189,1.74690759,-22.74791908,0.61068845,-10.84648514,0.20056109,52.96047211,2.59466720,6.34197140,0.80390835,0.37015478,-0.17337810,27.74211502,27.93272018,0.87201327,3.80070782,0.01070487,-39.73471451,1.70410025,35.95958710,1.19142354,-4.81621981,0.51788443,0.47192270,-0.10551103,4.66917944,-19.97473145,0.29316556,37.02805710,0.85277706,1.40628290,0.00196881,25.26392937,0.25144547,-25.32305717,20.46149254,0.00000685,-0.14664115,42.77970886,36.78475189,1.74690759,-22.74791908,0.61068845,-10.84648514,0.20056109,52.96047211,2.59466720,6.34197140,0.80390835,0.37015478,-0.17337810,27.74211502,27.93272018,0.87201327,3.80070782,0.01070487,-39.73471451,1.70410025,35.95958710,1.19142354,-4.81621981,0.51788443,0.47192270,-0.10551103,4.66917944,-19.97473145,0.29316556,37.02805710,0.85277706,1.40628290,0.00196881,25.26392937,0.25144547,-25.32305717,20.46149254,0.00000685,
-1.62,8.30,12.00,0.70,108.00,192.00,16.00,2.81,175.00,7.69,0.80,-5.16819525,-3.97319102,-6.18920946,-6.86964941,-5.55006123,21.84576035,0.00000338,11.69,-4.17363119,-8.54229832,-3.09213376,2.23718500,-6.64412022,-11.65172958,-4.47347689,-5.65392160,-6.83279228,-5.41978788,21.14612007,0.00000483,0.77555138,-1.05270851,-1.82825994,93.25814056,0.00000000,-16.93138123,-15.54503727,1.38634348,0.15384731,2.33,3.09,0.01064343,2.02724004,1.35320210,0.02333865,-5.26192808,0.29706773,-0.23928511,0.00077796,-26.04188347,4.34743547,-7.87877226,14.52675629,0.00014709,0.00496460,0.17525551,-17.22481537,0.86338615,-19.40500641,0.81326556,-28.27161980,4.25703049,-9.02539921,0.31772700,-5.92800379,8.80133820,0.00308557,0.00821952,0.21267764,5.65425587,0.06441412,16.01091766,0.81372797,-32.94671249,4.01233339,-14.93366623,0.53119433,-6.02632427,12.96467400,0.00033387,-0.02167983,8.59847641,-10.21658611,1.23920310,16.88876724,3.09542012,-12.59255791,2.48549461,4.66295576,0.18496913,0.33386207,0.02047712,0.88624294,-0.03505769,10.71052837,-5.56404018,0.32669666,34.24151611,8.17219830,-22.80748940,5.30159283,10.54181480,0.96682864,0.02802727,0.00011383,0.99148962,-0.01707656,1.16307080,-14.75432777,1.52126443,28.41002083,4.77420712,-6.45319796,0.39207387,12.79947281,0.61385530,-4.43382311,5.96536255,0.01477114,-0.02167983,8.59847641,-10.21658611,1.23920310,16.88876724,3.09542012,-12.59255791,2.48549461,4.66295576,0.18496913,0.33386207,0.02047712,0.88624294,-0.03505769,10.71052837,-5.56404018,0.32669666,34.24151611,8.17219830,-22.80748940,5.30159283,10.54181480,0.96682864,0.02802727,0.00011383,0.99148962,-0.01707656,1.16307080,-14.75432777,1.52126443,28.41002083,4.77420712,-6.45319796,0.39207387,12.79947281,0.61385530,-4.43382311,5.96536255,0.01477114,
-1.97,8.59,5.00,0.49,108.00,192.00,17.00,2.91,213.00,16.64,0.78,6.82997322,4.99494410,6.17229939,5.28807306,5.82132244,108.97554779,0.00000000,5.49,4.34179783,7.16369867,5.52750111,5.46842432,4.18314838,7.40290070,5.86836433,6.06878996,4.97869110,5.66136789,101.16396332,0.00000000,0.87395012,-0.66575658,-1.53970671,102.20822906,0.00000000,1.79560506,0.23632747,-1.55927765,3.53096414,2.35,2.93,0.00649870,3.41854811,1.12466800,0.07289149,-0.27238148,0.00364457,-1.19308770,0.08690425,1.62554109,0.07666174,4.35181379,20.04679298,0.00000848,0.01723393,9.67017746,-6.19709253,0.51176202,1.92887461,0.03682702,10.15844154,2.51657677,11.54072380,2.37868214,3.36251545,12.96584606,0.00033366,0.02745990,10.84998798,-0.81947345,0.00621925,-6.15901232,0.55046701,8.62945747,1.25831914,7.71184206,0.64762694,3.98562288,25.92373466,0.00000043,0.01864460,29.34007072,3.17901754,0.55354464,-0.65942943,0.02180178,3.68597126,0.98250765,-3.21089029,0.40463066,0.69420052,0.40865362,0.52280794,0.02105137,17.43975449,3.33890676,0.53125983,4.90695286,0.75782275,8.19839668,3.09342551,0.20892297,0.00167063,2.26334643,4.87739992,0.02744896,0.03018415,16.65489578,4.92061090,0.77548373,2.51447058,0.17136492,-0.80959743,0.02828415,-4.78351068,0.39291346,3.27141809,14.88371944,0.00012207,0.01864460,29.34007072,3.17901754,0.55354464,-0.65942943,0.02180178,3.68597126,0.98250765,-3.21089029,0.40463066,0.69420052,0.40865362,0.52280794,0.02105137,17.43975449,3.33890676,0.53125983,4.90695286,0.75782275,8.19839668,3.09342551,0.20892297,0.00167063,2.26334643,4.87739992,0.02744896,0.03018415,16.65489578,4.92061090,0.77548373,2.51447058,0.17136492,-0.80959743,0.02828415,-4.78351068,0.39291346,3.27141809,14.88371944,0.00012207,
-2.17,8.86,2.00,0.26,108.00,192.00,18.00,3.02,236.00,19.28,0.70,-0.01178354,0.10174011,-0.22528911,0.50856030,0.09330694,0.03364627,0.85450024,5.01,-0.51133698,-0.48233443,-0.02655912,0.32262081,-0.34621921,-0.55745018,0.13673823,0.68698126,0.47219759,-0.03389518,0.00429880,0.94773777,0.82502830,-0.49598226,-1.32101059,116.00125885,0.00000000,6.32317305,2.61045766,-3.71271539,22.37907410,2.35,2.93,0.00412420,1.65564096,-1.88211107,0.24543686,-2.56557798,0.38417518,2.75588584,0.55729586,6.65368795,1.54372835,-0.87754971,0.98023617,0.32239287,0.00907461,3.19011211,4.81510639,0.36757463,2.36789536,0.06591672,4.64313555,0.62548989,8.13476086,1.40619814,-1.20710921,1.98817241,0.15885975,0.01264404,2.74479318,-0.35038862,0.00136301,-1.28577864,0.02862315,-3.13827848,0.19854470,16.42784309,3.50641131,-0.79597467,1.23367286,0.26697528,0.00811615,6.51945686,5.48009825,1.92886448,2.50251174,0.36772522,2.01916289,0.34573627,-3.33150792,0.51084358,-2.16989017,4.68197203,0.03072967,0.00820695,3.12826562,0.84039772,0.03973653,0.09272166,0.00037917,-0.56585491,0.01744161,-10.31564236,4.93415451,-1.28833115,1.86511433,0.17235928,0.00147596,0.04711561,6.93585348,1.82218111,0.45563719,0.00664451,-5.50807810,1.54862368,-1.00059128,0.02038656,-0.04511074,0.00339776,0.95352966,0.00811615,6.51945686,5.48009825,1.92886448,2.50251174,0.36772522,2.01916289,0.34573627,-3.33150792,0.51084358,-2.16989017,4.68197203,0.03072967,0.00820695,3.12826562,0.84039772,0.03973653,0.09272166,0.00037917,-0.56585491,0.01744161,-10.31564236,4.93415451,-1.28833115,1.86511433,0.17235928,0.00147596,0.04711561,6.93585348,1.82218111,0.45563719,0.00664451,-5.50807810,1.54862368,-1.00059128,0.02038656,-0.04511074,0.00339776,0.95352966,
2.32,5.64,0.00,0.14,108.00,193.00,11.00,2.69,190.00,17.72,0.72,1.17801344,1.93118382,0.11502723,0.06208676,0.82157779,2.21010971,0.13743932,5.44,0.71841323,2.00952697,-0.08282791,1.55633223,1.42543375,1.24596906,0.66200745,1.76319969,0.15174295,1.04892755,3.50162172,0.06161627,0.49713874,-0.77482450,-1.27196324,64.42820740,0.00000000,1.89868522,2.21217871,0.31349334,0.13559499,0.00,0.00,0.00148870,0.18370071,-0.46486980,0.01274001,-2.20551419,0.24173856,-8.09613800,4.09533548,-13.30048752,5.25242472,0.62745661,0.42672613,0.51375800,-0.00193877,0.12448291,-3.95287180,0.21176329,14.19470692,2.02672935,-9.56375694,2.26890159,-23.04537964,9.64826679,1.19162059,1.65638626,0.19840577,-0.00065429,0.00619571,5.20789671,0.25134149,-2.95793724,0.12774663,-0.22747014,0.00083035,-12.90125465,1.82409418,0.92144519,1.39454615,0.23793474,0.01069579,9.66359138,-3.49834895,0.67089510,11.36795139,6.47562170,-1.12506497,0.09163034,-5.85754585,1.34769976,-2.18347955,4.04621649,0.04455276,0.01740690,12.00458813,-0.22565824,0.00245819,7.16984415,1.62894142,1.15627229,0.06197235,0.69991988,0.01934210,-2.17799997,4.54707575,0.03323120,0.03398450,21.57526779,-4.50197554,0.66334951,-4.52697182,0.56769985,-2.46696067,0.26841938,1.78787994,0.05611100,-2.09001231,6.20796490,0.01288748,0.01069579,9.66359138,-3.49834895,0.67089510,11.36795139,6.47562170,-1.12506497,0.09163034,-5.85754585,1.34769976,-2.18347955,4.04621649,0.04455276,0.01740690,12.00458813,-0.22565824,0.00245819,7.16984415,1.62894142,1.15627229,0.06197235,0.69991988,0.01934210,-2.17799997,4.54707575,0.03323120,0.03398450,21.57526779,-4.50197554,0.66334951,-4.52697182,0.56769985,-2.46696067,0.26841938,1.78787994,0.05611100,-2.09001231,6.20796490,0.01288748,
1.96,6.09,3.00,0.33,108.00,193.00,12.00,2.70,176.00,21.13,0.65,1.27702534,1.76271224,1.40141523,0.71068728,1.28796005,7.44508696,0.00647794,4.65,0.59720838,2.10971951,1.38853121,1.57511210,1.62295127,1.20673656,2.00095940,1.32749856,0.69530612,1.39016652,8.47409058,0.00368667,0.84570807,-0.83031499,-1.67602313,112.93493652,0.00000000,5.21177340,2.38137555,-2.83039808,12.91146755,2.43,4.17,0.00855306,8.42843056,-3.48570752,0.99663609,-0.91568059,0.05795748,0.92975050,0.07513007,16.97212410,11.88843822,-0.70569980,0.75040627,0.38656659,0.01540028,10.88065529,5.90669966,0.65505838,-8.65239334,1.04312825,6.47702456,1.44159448,20.10481071,10.17191219,-0.89227426,1.28645611,0.25698849,0.02538465,13.02364445,4.50648355,0.26269424,-2.84859228,0.16544300,9.13231277,1.97943282,16.25760841,4.04265690,-0.47331336,0.51353294,0.47378978,0.00955358,10.50260067,0.89107960,0.05927026,0.07601149,0.00035385,1.02676880,0.10394411,-4.08046389,0.89091158,-1.33058894,2.04685855,0.15284980,0.01255072,8.54615784,-1.33530366,0.11719808,-2.70835066,0.31828624,1.10208273,0.07706903,-9.36683464,4.75232458,-0.80432934,0.84926528,0.35699448,0.02109968,11.29587555,0.80995214,0.02915534,-7.59239340,2.16901517,-2.82258296,0.47729677,-6.14959526,0.90142274,-0.47767720,0.44043168,0.50707536,0.00955358,10.50260067,0.89107960,0.05927026,0.07601149,0.00035385,1.02676880,0.10394411,-4.08046389,0.89091158,-1.33058894,2.04685855,0.15284980,0.01255072,8.54615784,-1.33530366,0.11719808,-2.70835066,0.31828624,1.10208273,0.07706903,-9.36683464,4.75232458,-0.80432934,0.84926528,0.35699448,0.02109968,11.29587555,0.80995214,0.02915534,-7.59239340,2.16901517,-2.82258296,0.47729677,-6.14959526,0.90142274,-0.47767720,0.44043168,0.50707536,
1.63,6.44,8.00,0.56,108.00,193.00,13.00,2.71,128.00,21.47,0.60,2.58176160,2.21500683,2.58591390,2.31184626,2.42363214,29.08912086,0.00000009,4.42,1.50062215,3.06092620,2.82096457,2.26403856,1.24908388,2.76032519,1.90912092,2.92047596,2.14683414,2.29019547,25.49738121,0.00000053,0.85589600,-1.24948406,-2.10538006,139.90292358,0.00000000,1.83552861,-1.69758451,-3.53311300,24.79849625,2.42,4.00,0.00638667,5.10672188,-5.14464569,2.35907936,-0.65334094,0.03207251,-3.47609949,1.14032376,-0.61322927,0.01691096,1.01585126,1.68954122,0.19397709,0.01344649,9.01256180,2.23394489,0.10185556,0.18281876,0.00058426,0.51581663,0.00993238,4.23694801,0.49087369,0.58042598,0.59146333,0.44204517,0.01837052,7.46043348,-7.51076651,0.79812735,8.47961617,1.60307956,5.89074850,0.90079385,0.66056466,0.00731243,1.17693746,3.47291660,0.06268991,0.01178708,17.85042953,3.96542001,1.31100500,5.88863039,2.64285088,-1.97884285,0.43104240,-3.03222370,0.54927289,-0.84725875,0.92658311,0.33599758,0.01930312,22.59701347,2.80911875,0.57956296,1.73914325,0.14674737,2.06075168,0.30121827,0.29721481,0.00534707,-0.85993093,1.08496010,0.29785587,0.01825066,9.39210320,7.91212177,3.09275222,-3.10734916,0.40377927,7.19618082,3.44758558,4.48672819,0.53328407,1.01376867,2.20463490,0.13792854,0.01178708,17.85042953,3.96542001,1.31100500,5.88863039,2.64285088,-1.97884285,0.43104240,-3.03222370,0.54927289,-0.84725875,0.92658311,0.33599758,0.01930312,22.59701347,2.80911875,0.57956296,1.73914325,0.14674737,2.06075168,0.30121827,0.29721481,0.00534707,-0.85993093,1.08496010,0.29785587,0.01825066,9.39210320,7.91212177,3.09275222,-3.10734916,0.40377927,7.19618082,3.44758558,4.48672819,0.53328407,1.01376867,2.20463490,0.13792854,
1.24,6.69,0.00,0.77,108.00,193.00,14.00,2.69,109.00,14.76,0.64,9.96436119,8.45996284,8.39023304,7.78428555,8.64971066,184.14094543,0.00000000,6.27,7.25818396,9.00879383,9.42139530,9.36985302,8.69875908,9.35863972,8.83314991,8.32032394,7.61942148,8.64562607,179.01399231,0.00000000,0.69739455,-1.81066322,-2.50805783,141.73864746,0.00000000,-8.11173725,-11.22746277,-3.11572552,8.81310654,2.44,4.17,0.01657210,17.34261322,-1.70594835,0.13079071,4.50057602,0.76699829,6.32707691,1.90558338,1.00464666,0.02284425,4.75633383,18.68189430,0.00001707,0.03609952,33.23643112,-18.94368362,3.74583840,-5.10638428,0.20198491,-2.32406354,0.10323451,9.18450737,1.18012202,3.75133920,12.64134502,0.00039593,0.04678396,24.42698669,-6.30590916,0.28400955,2.35779262,0.06261007,-0.19762248,0.00059066,13.07167244,1.44308352,5.51569366,38.50795364,0.00000000,0.03904073,106.16058350,-6.09010220,1.67641258,-0.52533364,0.01135171,-12.01272392,8.61134624,6.61276865,1.41628695,-1.96908736,2.71327376,0.09984763,0.04391777,60.51923752,-6.35935688,1.53664756,-5.42095709,0.73743099,-6.84578657,1.71975005,8.94758987,2.50790048,1.14875031,1.00178719,0.31713358,0.05060014,36.66466522,-1.84896863,0.08572564,-8.93217754,1.69430661,0.04761784,0.00010003,8.14950466,0.89346719,4.39287186,21.02318573,0.00000514,0.03904073,106.16058350,-6.09010220,1.67641258,-0.52533364,0.01135171,-12.01272392,8.61134624,6.61276865,1.41628695,-1.96908736,2.71327376,0.09984763,0.04391777,60.51923752,-6.35935688,1.53664756,-5.42095709,0.73743099,-6.84578657,1.71975005,8.94758987,2.50790048,1.14875031,1.00178719,0.31713358,0.05060014,36.66466522,-1.84896863,0.08572564,-8.93217754,1.69430661,0.04761784,0.00010003,8.14950466,0.89346719,4.39287186,21.02318573,0.00000514,
-0.71,7.81,19.00,0.85,108.00,193.00,15.00,2.69,152.00,4.64,0.72,34.05688858,24.96824265,30.68066788,25.74025917,28.86151505,313.63119507,0.00000000,16.04,27.55817795,31.57776833,34.87942505,29.09193611,21.08146858,28.09661484,28.57864189,30.19692421,24.71215630,28.39081573,294.81402588,0.00000000,0.68527120,-1.98499322,-2.67026448,135.36796570,0.00000000,-14.05363369,-26.53674889,-12.48311520,17.74478340,0.00,0.00,0.06166618,37.91309357,22.31919289,3.53576159,22.15198135,2.93360972,8.45842934,0.53769535,16.35700417,0.95557946,14.49095154,27.37819099,0.00000021,0.08906821,30.86524200,35.40393448,1.99585652,-12.09549618,0.17286803,-4.69282150,0.06414905,26.76670647,1.52899730,16.75815392,38.48438644,0.00000000,0.13086884,29.34940910,-20.42416000,0.45747256,-6.88931608,0.08205000,-3.49718142,0.02460895,7.04384089,0.06433397,20.28878593,80.00436401,0.00000000,0.08523294,75.28780365,-0.77047294,0.00401549,-30.13913155,5.58439302,-10.01129150,0.88990802,10.69042206,0.55075884,5.81336737,3.51890373,0.06097935,0.10654886,54.50106430,2.57841253,0.03869091,-27.19007492,2.83867097,0.66000521,0.00244562,28.35749817,3.85416627,10.84617329,13.66378498,0.00023115,0.13792233,41.90425110,6.18557072,0.14766049,6.92228556,0.15652382,4.86618900,0.12316326,14.52628899,0.43670329,17.19887352,49.57299423,0.00000000,0.08523294,75.28780365,-0.77047294,0.00401549,-30.13913155,5.58439302,-10.01129150,0.88990802,10.69042206,0.55075884,5.81336737,3.51890373,0.06097935,0.10654886,54.50106430,2.57841253,0.03869091,-27.19007492,2.83867097,0.66000521,0.00244562,28.35749817,3.85416627,10.84617329,13.66378498,0.00023115,0.13792233,41.90425110,6.18557072,0.14766049,6.92228556,0.15652382,4.86618900,0.12316326,14.52628899,0.43670329,17.19887352,49.57299423,0.00000000,
-2.32,8.71,15.00,0.73,108.00,193.00,16.00,2.95,175.00,12.00,0.78,14.87664318,10.24521637,15.06454659,13.73085308,13.47931480,197.27774048,0.00000000,9.45,11.68833733,14.51409435,15.97942066,12.03572941,8.00107765,14.16108036,11.90068722,13.51312828,13.00523949,12.74266624,171.62333679,0.00000000,0.85182154,-1.56174958,-2.41357112,133.05487061,0.00000000,0.27860856,-2.61799932,-2.89660788,8.72167873,2.28,2.94,0.01796243,9.09113503,3.13033891,0.19651306,11.92645073,2.40321660,8.13700294,1.40630209,41.09263992,17.04387665,9.10273075,30.53162003,0.00000004,0.02539516,7.08339405,6.08683157,0.16658832,6.90769720,0.15920728,6.40628862,0.33763960,32.30765915,6.28855896,9.85278130,37.55446625,0.00000000,0.04748872,10.97759056,-24.17676163,1.82089651,-7.07973814,0.24603228,-0.25550824,0.00034350,24.66506767,2.24099779,10.32585526,58.86440277,0.00000000,0.03579858,36.82024002,2.35878944,0.10372446,-14.84375000,3.75528479,-1.52378464,0.05716331,6.09023714,0.49547425,3.79209423,4.15101051,0.04188667,0.05388049,39.24535370,-0.55555058,0.00503254,-11.89565563,1.52998114,-0.19376056,0.00052974,-5.41263866,0.39536360,4.39353323,6.31336832,0.01214794,0.03644168,8.12414646,5.92025089,0.37570879,-0.65521300,0.00393144,0.53254527,0.00410237,-18.45213318,1.95683074,10.44441414,50.76948547,0.00000000,0.03579858,36.82024002,2.35878944,0.10372446,-14.84375000,3.75528479,-1.52378464,0.05716331,6.09023714,0.49547425,3.79209423,4.15101051,0.04188667,0.05388049,39.24535370,-0.55555058,0.00503254,-11.89565563,1.52998114,-0.19376056,0.00052974,-5.41263866,0.39536360,4.39353323,6.31336832,0.01214794,0.03644168,8.12414646,5.92025089,0.37570879,-0.65521300,0.00393144,0.53254527,0.00410237,-18.45213318,1.95683074,10.44441414,50.76948547,0.00000000,
