x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
-6.43,3.61,0.00,0.11,81.00,116.00,6.00,7.77,141.00,16.01,0.78,0.54949713,1.28465962,1.88939369,0.93161970,1.16379249,4.20460653,0.04060190,5.66,1.56134331,1.08987534,1.97947359,1.09909379,0.39611816,0.63543516,2.06733680,1.38814366,0.91115260,1.23520494,4.53770161,0.03342675,-1.13374567,-2.01242971,-0.87868422,33.31987381,0.00000002,-1.15859258,-3.03368664,-1.87509406,3.59351158,6.28,0.00,0.00372626,3.44684291,3.35577226,1.47071469,-1.38607907,0.16140063,-4.23405886,5.09971857,-2.40443277,0.46970350,0.44443733,0.35619840,0.55077526,0.00582245,2.56782889,5.63915396,1.12060022,0.11874045,0.00044975,-5.71286678,3.59381366,-4.19374657,0.73471749,0.38859299,0.23167579,0.63040103,-0.00346976,0.29538614,-0.16788758,0.00061399,-2.29790759,0.06095269,-9.27199745,0.82542896,-0.90869135,0.00820517,1.52932823,3.46319580,0.06307483,0.01346920,16.42213440,4.98975754,1.45886278,1.38896012,0.05988105,-9.20193481,6.02575254,-3.25061059,0.35000330,-1.40657103,2.55803823,0.11008564,0.00690143,1.75705707,1.24246681,0.03986391,8.58571339,1.24226558,-12.15090275,5.33747959,8.32736492,1.09645498,0.40936676,0.23174073,0.63035312,0.00075599,0.01416563,-4.90499020,0.38169134,2.59176207,0.08454764,-1.41331756,0.02637931,-2.32787991,0.10350952,1.10229599,2.37224174,0.12386108,0.01346920,16.42213440,4.98975754,1.45886278,1.38896012,0.05988105,-9.20193481,6.02575254,-3.25061059,0.35000330,-1.40657103,2.55803823,0.11008564,0.00690143,1.75705707,1.24246681,0.03986391,8.58571339,1.24226558,-12.15090275,5.33747959,8.32736492,1.09645498,0.40936676,0.23174073,0.63035312,0.00075599,0.01416563,-4.90499020,0.38169134,2.59176207,0.08454764,-1.41331756,0.02637931,-2.32787991,0.10350952,1.10229599,2.37224174,0.12386108,
-6.32,3.38,0.00,0.15,81.00,116.00,7.00,7.70,150.00,14.69,0.78,-0.73864979,-0.53911835,-2.18648505,-1.42445588,-1.22217727,4.17288589,0.04136507,5.97,-1.74307466,-0.74178791,-0.05846758,-0.38696706,-1.25644350,-2.69996595,-1.37967813,-0.73712134,-1.35802436,-1.15012991,3.54125452,0.06018267,-1.07389820,-1.94363284,-0.86973459,33.42584229,0.00000002,-5.31080294,-6.15202188,-0.84121877,0.78412521,6.28,0.00,-0.00255673,1.45169318,0.09141906,0.00090844,-1.12540209,0.09518473,-3.96663833,4.00411749,1.99065006,0.28797668,-0.54381031,0.47703394,0.48994698,-0.00148298,0.14930283,-0.73959517,0.01723888,-2.11391282,0.13518912,-5.65164709,3.15350533,4.55946636,0.77857238,-0.94249260,1.22164190,0.26933405,0.02225403,11.14635468,-9.51397610,1.78520286,8.94297791,0.84651715,-27.41084862,6.61770344,0.37670988,0.00133132,-3.29983830,14.79121208,0.00012856,0.00156092,0.19391942,-0.45068184,0.01047669,-1.43574858,0.05631218,-7.10978937,3.16194415,3.53987312,0.36487073,-1.45547330,2.40752220,0.12110492,0.01562524,8.15182209,-5.80395126,0.78783906,-9.23581505,1.30112350,-5.35387373,0.93787444,17.56785202,4.41685915,-3.17254043,12.59991360,0.00040574,0.01671609,6.28948402,-15.08281040,3.27748442,-3.43317127,0.13471751,-1.08984435,0.01428208,1.85014880,0.05935673,-2.41621232,10.35096359,0.00134030,0.00156092,0.19391942,-0.45068184,0.01047669,-1.43574858,0.05631218,-7.10978937,3.16194415,3.53987312,0.36487073,-1.45547330,2.40752220,0.12110492,0.01562524,8.15182209,-5.80395126,0.78783906,-9.23581505,1.30112350,-5.35387373,0.93787444,17.56785202,4.41685915,-3.17254043,12.59991360,0.00040574,0.01671609,6.28948402,-15.08281040,3.27748442,-3.43317127,0.13471751,-1.08984435,0.01428208,1.85014880,0.05935673,-2.41621232,10.35096359,0.00134030,
-6.68,3.54,0.00,0.19,81.00,117.00,6.00,8.05,143.00,18.50,0.79,-0.51619953,1.39255738,-0.40788624,0.94970107,0.35454318,0.41873592,0.51773256,5.47,0.47452849,0.73888439,-0.95899117,2.30626774,0.49615794,-0.92166692,0.82228267,-1.57945681,1.01973331,0.26614910,0.22773090,0.63332732,-0.81093669,-1.61466241,-0.80372572,28.95182228,0.00000015,3.05203986,1.85873508,-1.19330490,1.98692012,6.28,0.00,0.00170638,0.76806664,-0.72819793,0.07361163,0.82607746,0.06096338,-1.18030691,0.42110887,-3.18769979,0.87722522,0.00947916,0.00017983,0.98930352,0.00815512,5.40550327,1.50836527,0.08608411,0.48026717,0.00838521,-4.19408321,2.07850599,-1.67977524,0.12650202,-0.86899453,1.24306178,0.26517941,0.01866946,9.28065586,5.81516266,0.78896147,1.02855957,0.01320590,-13.22683430,1.82289839,-4.08057404,0.17900653,-1.30860138,2.75185442,0.09749012,0.00601157,3.44821644,-6.33314991,2.47721457,-0.15878919,0.00084561,-4.61049175,1.59445810,-10.20352364,3.63455248,-0.82335275,0.92394972,0.33669821,0.01719057,11.75609779,-4.95231152,0.68342686,0.30982867,0.00170249,-1.29916358,0.06578895,-14.82760811,3.74881530,-1.69749188,4.29780626,0.03844563,0.01379983,5.13804197,-8.47294235,1.23978364,7.13154078,0.69668776,-1.41454685,0.02877571,-18.35658455,7.00591278,-0.56459385,0.67744327,0.41068655,0.00601157,3.44821644,-6.33314991,2.47721457,-0.15878919,0.00084561,-4.61049175,1.59445810,-10.20352364,3.63455248,-0.82335275,0.92394972,0.33669821,0.01719057,11.75609779,-4.95231152,0.68342686,0.30982867,0.00170249,-1.29916358,0.06578895,-14.82760811,3.74881530,-1.69749188,4.29780626,0.03844563,0.01379983,5.13804197,-8.47294235,1.23978364,7.13154078,0.69668776,-1.41454685,0.02877571,-18.35658455,7.00591278,-0.56459385,0.67744327,0.41068655,
-6.56,3.11,0.00,0.25,81.00,117.00,7.00,8.02,156.00,14.55,0.76,-0.00893960,0.62307298,0.04320066,0.57970762,0.30926040,0.23775804,0.62594818,6.33,-0.63814622,0.92167222,-1.93041110,0.31884676,0.62415767,1.65074384,0.71533030,-0.27808234,0.58128333,0.21815878,0.11435441,0.73531901,-0.82625461,-1.65697908,-0.83072448,31.90731621,0.00000004,-0.23361643,0.51594144,0.74955785,0.44628364,6.28,0.00,-0.00949812,18.22277069,2.49086380,0.65936780,6.50348377,2.89132118,3.47075105,2.78831220,-2.70867801,0.48502368,2.57683897,9.74288845,0.00185763,-0.01333225,10.95039940,1.31597066,0.04965649,7.51158524,1.54831326,5.98241854,3.20535851,-10.43860531,3.70228934,2.45572042,7.52382755,0.00620979,-0.00635379,0.79824102,0.15531810,0.00044981,-1.44608462,0.01952195,11.17597580,0.96647167,-23.67872810,4.47583532,0.92205584,1.01451182,0.31409508,-0.01303083,12.26593494,5.33824635,1.33251822,1.70271087,0.07179319,8.41349697,4.01986980,-10.78605843,3.07485199,2.93402195,8.88186932,0.00295763,-0.00948255,2.65599227,8.87785530,1.63083136,0.26757422,0.00099320,11.03036880,3.52169991,-13.62667084,2.35089993,1.46158457,2.36579800,0.12437196,0.00236041,0.11107726,9.30502033,1.10494065,-7.04369164,0.50218046,-11.11935234,1.31238055,-10.35627174,1.64776564,0.23555887,0.08712118,0.76793746,-0.01303083,12.26593494,5.33824635,1.33251822,1.70271087,0.07179319,8.41349697,4.01986980,-10.78605843,3.07485199,2.93402195,8.88186932,0.00295763,-0.00948255,2.65599227,8.87785530,1.63083136,0.26757422,0.00099320,11.03036880,3.52169991,-13.62667084,2.35089993,1.46158457,2.36579800,0.12437196,0.00236041,0.11107726,9.30502033,1.10494065,-7.04369164,0.50218046,-11.11935234,1.31238055,-10.35627174,1.64776564,0.23555887,0.08712118,0.76793746,
-6.33,2.71,0.00,0.22,81.00,117.00,8.00,7.89,164.00,16.92,0.72,-0.48490214,-1.99304843,-1.70454180,-2.55041718,-1.68322730,8.75229931,0.00317262,5.68,-1.54333568,-1.71194720,-0.77987629,-2.44182491,-1.24911451,0.41383034,-2.95241094,-1.04816413,-2.58012605,-1.54211962,7.07698107,0.00794696,-0.95512885,-1.79325664,-0.83812779,35.65091324,0.00000001,-0.50992519,-1.93350041,-1.42357528,2.69789195,6.28,0.00,0.00175459,0.75578719,-0.35771245,0.01651506,2.70788670,0.60921603,3.42848158,3.30697346,-2.91942692,0.68481708,-2.15095210,8.25105762,0.00416853,-0.00318948,0.76483160,-3.09640741,0.33537412,6.36320829,1.35600519,4.01687145,1.76364386,-4.60981035,0.88118017,-1.22035766,2.26754212,0.13246015,-0.00013924,0.00044838,1.76754880,0.06742588,-12.97864532,1.95153940,18.26309395,3.21553659,-19.71093369,3.86446166,-1.62570274,3.92958951,0.04774728,-0.00432974,1.65353930,-0.24296194,0.00335018,6.70450544,1.35961640,4.31898499,1.29350615,-6.98640108,1.57520080,-0.84917903,0.90840244,0.34079455,-0.00904678,2.99558496,-2.94705462,0.22270530,9.31459522,1.45068932,8.98965740,2.89858150,-6.14410639,0.59220254,-0.66612244,0.60887331,0.43541751,-0.01121612,3.11661005,-4.02190542,0.25647968,6.06110382,0.46206477,3.47766590,0.15948454,5.91897869,0.66882050,-0.96147645,1.80399811,0.17956849,-0.00432974,1.65353930,-0.24296194,0.00335018,6.70450544,1.35961640,4.31898499,1.29350615,-6.98640108,1.57520080,-0.84917903,0.90840244,0.34079455,-0.00904678,2.99558496,-2.94705462,0.22270530,9.31459522,1.45068932,8.98965740,2.89858150,-6.14410639,0.59220254,-0.66612244,0.60887331,0.43541751,-0.01121612,3.11661005,-4.02190542,0.25647968,6.06110382,0.46206477,3.47766590,0.15948454,5.91897869,0.66882050,-0.96147645,1.80399811,0.17956849,
-7.32,3.45,0.00,0.21,81.00,118.00,6.00,8.74,138.00,16.24,0.77,-1.36356843,0.10412878,-1.54255188,-1.57568014,-1.09441793,3.50725412,0.06142285,5.83,-1.72897887,-2.92905116,-0.13487959,1.28033018,-0.60763967,-0.53353584,-1.67202961,-0.58090419,-1.59092987,-0.94323570,2.52332044,0.11252538,-0.46251163,-1.26941264,-0.80690098,32.38502121,0.00000003,-2.74508142,-0.43159971,2.31348181,6.19382334,6.28,0.00,0.00280797,1.83572078,-4.79527426,2.81643653,2.23677158,0.39416993,0.24220146,0.01566098,2.08426881,0.33099690,-1.88650489,6.01868343,0.01434389,0.00314894,0.70441973,-7.61993027,1.91901648,-0.60913908,0.01181063,-1.54913211,0.24791779,-2.78186107,0.30328012,-1.58308530,3.60551119,0.05790795,-0.00077127,0.01383693,-12.34474373,3.09989429,-0.22710817,0.00052813,10.60442162,1.02150321,-1.94177818,0.03538451,-1.12081969,1.76003599,0.18495654,0.00731405,4.48735952,-8.64746857,4.06032085,-6.15479183,1.08963406,-3.81490779,0.95974886,1.13702846,0.03961340,-2.59895921,8.09271049,0.00454517,0.00537998,1.00317347,-9.22091293,2.06419158,-11.89850521,2.24154019,-8.46908855,2.43594527,-8.13165951,0.98219675,-1.67795026,3.65852666,0.05610007,-0.00769545,1.39711189,5.02283716,0.38094366,-23.02361870,6.34948540,2.33157253,0.06826833,1.67328334,0.05085619,-0.57161725,0.60719532,0.43605062,0.00731405,4.48735952,-8.64746857,4.06032085,-6.15479183,1.08963406,-3.81490779,0.95974886,1.13702846,0.03961340,-2.59895921,8.09271049,0.00454517,0.00537998,1.00317347,-9.22091293,2.06419158,-11.89850521,2.24154019,-8.46908855,2.43594527,-8.13165951,0.98219675,-1.67795026,3.65852666,0.05610007,-0.00769545,1.39711189,5.02283716,0.38094366,-23.02361870,6.34948540,2.33157253,0.06826833,1.67328334,0.05085619,-0.57161725,0.60719532,0.43605062,
-7.10,2.97,0.00,0.31,81.00,118.00,7.00,8.61,148.00,16.22,0.70,2.65238023,1.64160228,1.93243659,2.43948650,2.16647649,10.82542610,0.00103984,6.57,1.66037917,1.06229806,2.53797507,0.69134349,1.56973338,3.58863878,2.29228020,3.27061272,2.39385724,2.11645007,9.96447754,0.00164900,-0.51226586,-1.40556824,-0.89330244,42.08581161,0.00000000,3.07015467,4.18831730,1.11816263,1.24367392,6.28,0.00,-0.00891055,14.77991009,6.40466833,4.01722431,-0.07249591,0.00033843,1.67041802,0.59521019,1.16730070,0.08308406,4.34613037,25.54124260,0.00000052,-0.01064074,6.38638020,10.20907784,2.73503447,-3.35329199,0.28249577,3.01826215,0.74701458,2.81673265,0.24682795,3.86527562,17.06595993,0.00003947,-0.00118666,0.02575563,10.59364033,1.80147696,6.71156931,0.38808480,20.82722092,3.10951281,-6.11425972,0.27647707,2.25114846,5.60272408,0.01814333,-0.00045005,0.01331586,0.18971182,0.00158126,-1.63988471,0.06067041,6.86732817,2.43713617,-8.34157276,1.67355454,2.19829702,4.53721476,0.03343621,-0.00001725,0.00000000,6.55999327,0.82029682,-3.83231640,0.18257467,8.61795616,1.98037386,9.21634102,0.99064440,2.08558297,4.43752146,0.03543355,0.01489759,4.12729836,10.69947338,1.36268306,-7.86893511,0.58464062,8.65889454,0.74239153,12.37615013,2.19503856,1.15174186,1.94322300,0.16366308,-0.00045005,0.01331586,0.18971182,0.00158126,-1.63988471,0.06067041,6.86732817,2.43713617,-8.34157276,1.67355454,2.19829702,4.53721476,0.03343621,-0.00001725,0.00000000,6.55999327,0.82029682,-3.83231640,0.18257467,8.61795616,1.98037386,9.21634102,0.99064440,2.08558297,4.43752146,0.03543355,0.01489759,4.12729836,10.69947338,1.36268306,-7.86893511,0.58464062,8.65889454,0.74239153,12.37615013,2.19503856,1.15174186,1.94322300,0.16366308,
-6.84,2.45,0.00,0.34,81.00,118.00,8.00,8.50,155.00,14.93,0.69,-1.29353034,1.25163841,1.05069494,-0.45361066,0.13879809,0.04420491,0.83352017,6.59,1.43273556,0.09937000,1.31357181,3.38844585,0.13258658,-0.62991220,-0.99417067,-1.57063663,-0.45538655,0.30154303,0.20132071,0.65376492,-0.61564368,-1.62126303,-1.00561929,59.28797531,0.00000000,-2.99252582,-3.62649322,-0.63396752,0.34888455,6.28,0.00,-0.00308135,1.73394036,0.25988856,0.00647426,8.34112167,4.29990625,3.06444883,1.96518767,3.21514130,0.61779404,0.72112578,0.68984097,0.40643875,0.00098676,0.05418561,-1.63999724,0.06963181,7.17453003,1.27575719,4.27473021,1.47820985,-0.19618408,0.00115640,-0.11816313,0.01569400,0.90033326,0.02388863,10.45812321,-5.49930143,0.48564476,2.07277870,0.03702374,-9.72609711,0.67843509,-16.20582199,1.94324613,-2.06476784,4.71544075,0.03015350,-0.00396426,1.03517270,3.62611532,0.56057608,15.15991497,5.19112444,10.68696213,5.91415262,-1.95398986,0.09198384,0.80564028,0.61061257,0.43476276,0.01003868,2.78396487,4.83541870,0.45246714,30.98648453,12.11747169,14.84614754,5.96677303,0.91403866,0.00988030,-1.22919595,1.56497216,0.21126378,0.01486751,4.08266544,2.29663920,0.06233838,18.48745155,3.20502400,5.27617788,0.27370706,5.39803362,0.41475803,-0.87469441,1.11311412,0.29168915,-0.00396426,1.03517270,3.62611532,0.56057608,15.15991497,5.19112444,10.68696213,5.91415262,-1.95398986,0.09198384,0.80564028,0.61061257,0.43476276,0.01003868,2.78396487,4.83541870,0.45246714,30.98648453,12.11747169,14.84614754,5.96677303,0.91403866,0.00988030,-1.22919595,1.56497216,0.21126378,0.01486751,4.08266544,2.29663920,0.06233838,18.48745155,3.20502400,5.27617788,0.27370706,5.39803362,0.41475803,-0.87469441,1.11311412,0.29168915,
-6.81,2.09,0.00,0.22,81.00,118.00,9.00,8.61,154.00,17.47,0.71,-0.59716094,1.02136230,1.13143706,-0.13050693,0.35628286,0.37369373,0.54115123,5.82,0.95804870,-1.25835001,1.32132542,0.61085522,0.60300875,1.49809837,-0.84035808,1.25663936,-0.22753567,0.43531224,0.53675687,0.46397066,-0.75504714,-1.84479082,-1.08974361,69.38143921,0.00000000,0.26201606,-1.19652522,-1.45854127,2.17367005,6.28,0.00,-0.00857801,17.72001076,-6.82150555,5.89539671,-5.06278419,2.08894372,-0.39350390,0.04274208,-1.06667304,0.08969816,2.40392971,10.10907555,0.00152584,-0.00706911,3.61889076,-15.97585773,8.59891033,-3.48710799,0.39225700,2.25117350,0.53356200,1.67718220,0.11233450,1.37302399,2.76471853,0.09671182,0.01399895,4.62853527,-22.28642464,10.27973557,3.83460164,0.16335122,-3.22407031,0.09607631,3.80858302,0.13831119,-1.08737051,1.68541920,0.19453850,-0.00911822,7.06850767,-3.68466306,0.74711257,-12.73864841,4.73083401,0.16174074,0.00172220,4.94255590,0.75986767,2.19246650,5.83707952,0.01589003,-0.00353532,0.43491760,-9.44200039,2.17352414,-12.05599689,2.31087208,2.30655932,0.18139298,-0.34444457,0.00170222,0.72144836,0.67918640,0.41008537,0.01905966,8.65480042,-13.42691517,2.74923372,3.25539470,0.12823038,4.75097275,0.28626683,8.00932312,1.17776811,-1.01497996,1.93331957,0.16473945,-0.00911822,7.06850767,-3.68466306,0.74711257,-12.73864841,4.73083401,0.16174074,0.00172220,4.94255590,0.75986767,2.19246650,5.83707952,0.01589003,-0.00353532,0.43491760,-9.44200039,2.17352414,-12.05599689,2.31087208,2.30655932,0.18139298,-0.34444457,0.00170222,0.72144836,0.67918640,0.41008537,0.01905966,8.65480042,-13.42691517,2.74923372,3.25539470,0.12823038,4.75097275,0.28626683,8.00932312,1.17776811,-1.01497996,1.93331957,0.16473945,
-7.71,3.24,0.00,0.21,81.00,119.00,6.00,9.19,149.00,16.30,0.73,1.43543816,-0.71210331,-0.14120768,-0.39277002,0.04733929,0.00553824,0.94069314,6.35,0.67164981,-0.60781157,2.91998291,0.49277830,-1.27949584,0.26264834,0.23704883,-0.17084919,-0.36488247,0.23987868,0.13696584,0.71140328,-0.19012664,-1.08221173,-0.89208508,42.44314957,0.00000000,-2.51143003,-3.25713634,-0.74570632,0.58763623,6.28,0.00,-0.00091176,0.16439188,-4.34461403,1.96371448,-7.27654696,3.54345846,-3.50493813,2.78378654,4.51712942,1.32052791,0.25126711,0.09068967,0.76337176,-0.00073379,0.03248050,-9.19625282,2.37170291,-1.47875166,0.05869754,-3.68025064,1.18692517,8.48351479,2.39264059,0.08827930,0.00948466,0.92243897,0.00276641,0.15024488,-9.13465023,1.43621945,12.56869888,1.45927906,-9.29699135,0.66434872,13.99809742,1.55402005,-0.31236345,0.11565549,0.73387444,-0.00162342,0.18535423,0.85885274,0.03356318,-0.70812106,0.01210767,-4.27607203,1.01081264,5.18236780,0.69093865,0.42802510,0.18401884,0.66804468,-0.00784585,1.80758166,-1.00192416,0.02064577,4.35718346,0.25466102,-6.06180477,1.05742228,22.92866135,6.61696815,0.96305931,1.02115750,0.31251620,-0.00692889,0.95253265,-2.87303782,0.10481519,4.34906483,0.19052438,11.82671928,1.47741210,11.58500957,2.05193162,0.45055473,0.31730255,0.57337354,-0.00162342,0.18535423,0.85885274,0.03356318,-0.70812106,0.01210767,-4.27607203,1.01081264,5.18236780,0.69093865,0.42802510,0.18401884,0.66804468,-0.00784585,1.80758166,-1.00192416,0.02064577,4.35718346,0.25466102,-6.06180477,1.05742228,22.92866135,6.61696815,0.96305931,1.02115750,0.31251620,-0.00692889,0.95253265,-2.87303782,0.10481519,4.34906483,0.19052438,11.82671928,1.47741210,11.58500957,2.05193162,0.45055473,0.31730255,0.57337354,
