x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
-0.79,5.22,8.00,0.49,85.00,149.00,3.00,5.81,142.00,14.39,0.74,4.44287968,4.48217916,4.34565830,4.96988344,4.56015015,48.46308517,0.00000000,6.24,4.20823193,3.67343831,4.61200333,5.44310713,4.65454245,5.27099180,3.09103847,4.48959970,4.99176025,4.48825312,46.24264908,0.00000000,1.43046665,-2.20936894,-3.63983560,262.96682739,0.00000000,5.57531166,-1.42562139,-7.00093317,52.55186462,6.28,0.00,0.01134357,26.39789772,1.17955256,0.09781983,0.04617142,0.00010043,0.16900314,0.00170733,5.51576757,1.68623710,1.52493787,3.07228589,0.07996031,0.01686177,23.58304214,2.93099499,0.20322916,-3.11446548,0.43283233,1.22657907,0.04856799,-4.14594746,0.75967103,2.11879802,6.54573059,0.01066785,0.02898056,24.06659508,-7.93111610,0.72939974,-3.78252029,0.34192485,4.96154308,0.58345985,8.87448883,1.73419726,2.22497272,7.85967684,0.00515801,0.01421456,39.62841797,3.77666974,0.56862032,-0.90790504,0.03674131,-7.42782688,1.79019213,9.19825554,2.94554758,0.36297286,0.15331052,0.69547947,0.02152627,42.63411331,9.38522434,1.44393253,-6.03500700,0.67601556,-17.34243584,5.79702425,-0.33138460,0.00346413,0.98491699,1.37352908,0.24150060,0.03300994,43.94808578,-0.03516313,0.00000000,-24.72566032,5.26418209,-10.89435196,1.41687286,-2.44784522,0.13562340,1.23005641,2.26469707,0.13268482,0.01421456,39.62841797,3.77666974,0.56862032,-0.90790504,0.03674131,-7.42782688,1.79019213,9.19825554,2.94554758,0.36297286,0.15331052,0.69547947,0.02152627,42.63411331,9.38522434,1.44393253,-6.03500700,0.67601556,-17.34243584,5.79702425,-0.33138460,0.00346413,0.98491699,1.37352908,0.24150060,0.03300994,43.94808578,-0.03516313,0.00000000,-24.72566032,5.26418209,-10.89435196,1.41687286,-2.44784522,0.13562340,1.23005641,2.26469707,0.13268482,
-0.49,5.18,6.00,0.31,85.00,149.00,4.00,5.82,152.00,15.25,0.74,0.50453126,0.62244409,-0.05924735,0.29160777,0.33983395,0.16438028,0.68524621,7.98,0.75693220,0.18267414,-0.35471103,-2.48199415,0.58909231,2.88012600,0.48270279,1.40052831,0.39577663,0.42747512,0.25769779,0.61182419,1.49341202,-1.62572837,-3.11914039,253.47717285,0.00000000,2.31297135,-0.58574766,-2.89871883,7.41962194,6.28,0.00,0.00880063,9.52188015,9.00790691,3.41654754,-2.04155588,0.12951909,-2.09724808,0.15106548,-6.50939226,1.40731645,-1.82273757,2.63046551,0.10516313,0.01416122,10.06555176,10.19411373,1.48754370,0.06256463,0.00012045,-7.12383938,0.99189651,-12.39723873,4.11025763,-1.52680111,2.05678511,0.15185899,0.01941937,6.47062111,13.12658119,1.19638896,0.05439903,0.00005981,-0.49935400,0.00352899,-11.20128536,1.65426111,-1.01450491,0.97842872,0.32283917,0.00956632,10.57462215,-0.79658329,0.01489341,-0.97584683,0.02496304,4.89956760,0.45886171,10.18858814,2.12921476,-2.47813034,4.20850325,0.04049584,0.01590079,13.74766731,2.24462247,0.04877216,-0.01247196,0.00000000,7.81340408,0.69539464,0.52548033,0.00517828,-2.32353044,4.51762629,0.03380510,0.02112683,10.65756130,19.65257072,2.88291931,-10.43072224,0.55463457,-5.84361506,0.24135759,7.85761738,0.82767528,-1.74728656,2.70540977,0.10033955,0.00956632,10.57462215,-0.79658329,0.01489341,-0.97584683,0.02496304,4.89956760,0.45886171,10.18858814,2.12921476,-2.47813034,4.20850325,0.04049584,0.01590079,13.74766731,2.24462247,0.04877216,-0.01247196,0.00000000,7.81340408,0.69539464,0.52548033,0.00517828,-2.32353044,4.51762629,0.03380510,0.02112683,10.65756130,19.65257072,2.88291931,-10.43072224,0.55463457,-5.84361506,0.24135759,7.85761738,0.82767528,-1.74728656,2.70540977,0.10033955,
-2.05,5.23,7.00,0.67,85.00,150.00,1.00,5.66,117.00,14.71,0.78,2.57943296,1.71161664,2.52246904,2.34281397,2.28908324,12.91340065,0.00034292,6.07,2.18863797,2.54198217,2.52664399,2.51684856,2.17355776,2.55810738,0.63434500,2.63999677,2.25905561,2.22434855,11.97401142,0.00056350,1.40215409,-2.31354475,-3.71569896,187.32400513,0.00000000,-9.39303112,-12.58128738,-3.18825626,8.95790291,4.58,5.86,0.00717414,10.91297340,-1.81959975,0.24050602,-1.88711882,0.19088933,-0.87346452,0.04525707,-6.54909277,2.45685673,0.44558400,0.27112719,0.60269810,0.01378296,16.52784157,-7.22682905,1.29581618,-4.45047426,0.92699969,-0.05453369,0.00010439,-1.52870250,0.10835875,0.24023309,0.08821112,0.76652878,0.01577100,7.37730408,-1.09992146,0.01447544,-5.01849222,0.62296087,1.52663112,0.05717798,-0.99810666,0.02264372,1.07961977,1.91541076,0.16668885,0.00964102,18.69830894,-2.84829926,0.33181766,-12.65728569,7.32119274,-9.84332180,3.22443628,0.11597000,0.00052486,-0.64107096,0.49032593,0.48395358,0.01400436,18.60208702,-7.54144096,0.96116823,-10.75400829,2.21307111,-13.91029549,3.84477782,4.80588770,0.75845218,-0.01996592,0.00063021,0.97997737,0.01771180,13.00731945,0.48975161,0.00313787,-9.00221348,0.71742231,-17.36100006,3.69902897,9.04015064,1.90238762,0.53989756,0.44861120,0.50315814,0.00964102,18.69830894,-2.84829926,0.33181766,-12.65728569,7.32119274,-9.84332180,3.22443628,0.11597000,0.00052486,-0.64107096,0.49032593,0.48395358,0.01400436,18.60208702,-7.54144096,0.96116823,-10.75400829,2.21307111,-13.91029549,3.84477782,4.80588770,0.75845218,-0.01996592,0.00063021,0.97997737,0.01771180,13.00731945,0.48975161,0.00313787,-9.00221348,0.71742231,-17.36100006,3.69902897,9.04015064,1.90238762,0.53989756,0.44861120,0.50315814,
-1.55,4.88,9.00,0.64,85.00,150.00,2.00,5.41,122.00,16.50,0.68,1.81028461,1.79404485,2.92817163,2.96353292,2.37400842,18.63923073,0.00001744,5.24,1.41330802,2.16521287,2.81196547,1.84116435,2.32685733,2.07545352,1.79830635,2.34962010,2.84006190,2.17803645,15.34197044,0.00009613,1.62537038,-2.34946966,-3.97483993,231.38551331,0.00000000,6.20914125,1.67628431,-4.53285694,23.61071014,4.54,5.71,0.00858247,21.50395012,-11.64537048,13.55948544,-0.58476514,0.02529675,6.04572678,2.98029995,-0.12359491,0.00121482,-0.00289918,0.00007146,0.99325703,0.01119468,14.60492706,-6.78921890,1.53195512,-0.32920507,0.00678197,1.48973083,0.10068072,-1.11571407,0.07725847,0.68824661,0.97038037,0.32483641,0.01727859,11.95498085,-14.89846420,3.59669828,-0.06544418,0.00013959,-1.40022635,0.06490976,-2.68973827,0.22257763,1.01046240,2.26528049,0.13263500,0.00683235,12.59008026,-2.09994721,0.24178538,-2.93808794,0.52888793,7.24369955,2.34115243,5.74278164,1.57892323,0.35255179,0.19886073,0.65574372,0.01419875,25.74867058,-4.51197147,0.46326280,-4.36877155,0.49183220,1.54801202,0.06413972,-1.45991468,0.09426489,0.02805055,0.00155576,0.96854540,0.01825539,18.70785713,-24.37105179,10.42294502,-0.22650899,0.00063725,-0.23085956,0.00092047,-0.16796933,0.00092047,0.45774031,0.43658465,0.50893588,0.00683235,12.59008026,-2.09994721,0.24178538,-2.93808794,0.52888793,7.24369955,2.34115243,5.74278164,1.57892323,0.35255179,0.19886073,0.65574372,0.01419875,25.74867058,-4.51197147,0.46326280,-4.36877155,0.49183220,1.54801202,0.06413972,-1.45991468,0.09426489,0.02805055,0.00155576,0.96854540,0.01825539,18.70785713,-24.37105179,10.42294502,-0.22650899,0.00063725,-0.23085956,0.00092047,-0.16796933,0.00092047,0.45774031,0.43658465,0.50893588,
-1.13,4.64,9.00,0.52,85.00,150.00,3.00,5.25,138.00,15.62,0.68,5.40237856,4.85375834,6.01115036,4.80819750,5.26887131,80.35048676,0.00000000,5.60,5.97036362,4.60256529,5.77121830,6.28749609,5.62783861,4.72369194,4.44798803,5.44523811,4.70519257,5.28155708,79.27560425,0.00000000,1.68590355,-2.13218927,-3.81809282,249.71501160,0.00000000,3.69782829,-1.36735415,-5.06518269,30.17323112,4.50,5.65,0.00657528,10.79506588,-1.07935250,0.09962212,-8.95952129,5.06599903,-2.73954749,0.52335232,-3.83832216,0.99377656,3.59496379,20.78129768,0.00000582,0.00781792,6.24466228,1.96907783,0.11296982,-6.40365505,2.25387955,-4.69276237,0.87611371,-13.44949532,9.84737587,4.31979561,33.51519394,0.00000001,0.01318781,6.06784344,0.27806610,0.00109460,-6.35409307,1.17474699,-6.45085049,1.20077407,-8.91725063,2.13179040,4.32748079,36.20018005,0.00000000,0.00879146,18.19493294,1.42591166,0.09729155,-2.88561583,0.44530541,-7.14042282,1.98557079,-4.89321518,1.00055516,2.66871381,9.94345474,0.00166494,0.01547735,26.85104942,-11.15039921,2.48314548,-1.51738822,0.05207096,-8.51626968,1.70307410,-4.10456181,0.65383494,2.73693871,12.92172718,0.00034151,0.02122397,22.07814407,-3.75451255,0.21600087,-19.13409615,3.83095527,2.75205469,0.10985505,-9.12889576,2.29316998,3.08801651,17.34566116,0.00003400,0.00879146,18.19493294,1.42591166,0.09729155,-2.88561583,0.44530541,-7.14042282,1.98557079,-4.89321518,1.00055516,2.66871381,9.94345474,0.00166494,0.01547735,26.85104942,-11.15039921,2.48314548,-1.51738822,0.05207096,-8.51626968,1.70307410,-4.10456181,0.65383494,2.73693871,12.92172718,0.00034151,0.02122397,22.07814407,-3.75451255,0.21600087,-19.13409615,3.83095527,2.75205469,0.10985505,-9.12889576,2.29316998,3.08801651,17.34566116,0.00003400,
-0.95,4.63,5.00,0.32,85.00,150.00,4.00,5.27,154.00,14.52,0.72,4.52475452,4.37700748,4.32748270,2.69764376,3.98172212,28.63408470,0.00000011,7.09,4.14302969,6.50740528,5.13104057,5.13222265,3.14653683,2.75226164,4.02189398,3.96801281,2.61814165,4.15368032,30.84785461,0.00000004,1.64121997,-1.51235378,-3.15357375,236.95166016,0.00000000,-1.52945530,-5.50816202,-3.97870660,12.94962406,4.50,5.65,-0.00066472,0.06805158,1.87685263,0.18576647,1.90521860,0.14130311,7.77940941,2.60208726,2.30898046,0.22178935,4.15268850,17.09601784,0.00003868,0.00218328,0.30073181,13.27613926,3.17104411,-3.17644954,0.34243914,9.88081074,2.39828515,3.62097168,0.44068980,3.61831474,14.51854134,0.00014772,0.00507559,0.56066889,2.19702864,0.04248641,-8.41089535,1.28400004,13.22279167,3.14718080,14.80374622,3.66505980,3.48025823,14.60538578,0.00014117,0.00464498,3.13023353,1.37026012,0.05534140,2.12648535,0.14899024,-8.15342426,1.59551287,-11.56541920,3.44464231,2.64339352,6.01230145,0.01438573,0.00613261,2.58251143,-6.47045135,0.51228958,4.72769928,0.30963978,-10.21006489,1.49960864,-17.99312592,7.69711876,3.04850268,9.82087421,0.00177840,0.01165461,4.06450129,-2.96618557,0.08227888,-8.69476318,0.48295438,-1.30513036,0.01509704,1.72668302,0.05012218,2.79091287,8.65015221,0.00334977,0.00464498,3.13023353,1.37026012,0.05534140,2.12648535,0.14899024,-8.15342426,1.59551287,-11.56541920,3.44464231,2.64339352,6.01230145,0.01438573,0.00613261,2.58251143,-6.47045135,0.51228958,4.72769928,0.30963978,-10.21006489,1.49960864,-17.99312592,7.69711876,3.04850268,9.82087421,0.00177840,0.01165461,4.06450129,-2.96618557,0.08227888,-8.69476318,0.48295438,-1.30513036,0.01509704,1.72668302,0.05012218,2.79091287,8.65015221,0.00334977,
-0.56,4.69,1.00,0.12,85.00,150.00,5.00,5.38,157.00,13.64,0.74,0.76416582,1.11814559,0.01483298,0.52338505,0.60513234,0.73922932,0.39012387,6.70,-0.35701874,0.92763752,1.34383237,-1.45833766,0.48442677,0.82435185,1.22482288,1.81654191,0.52738792,0.59203458,0.69762015,0.40379474,1.48453748,-0.75475979,-2.23929715,169.66851807,0.00000000,-1.91764939,-2.54699802,-0.62934864,0.21782805,6.28,0.00,0.00797087,11.07869530,-2.86743975,0.49101683,6.10365057,1.64190161,3.22037363,0.50501662,-5.56597090,1.45939219,-1.50045514,2.52815628,0.11216387,0.00900039,5.72406149,-2.53156376,0.12912692,3.22298098,0.39484179,-3.64755416,0.36609980,-9.37016582,3.30566597,-0.61420029,0.46860436,0.49379707,0.01913556,8.94837475,-9.06259537,0.81219530,10.39453602,2.20205975,-8.35752773,1.41175807,-10.48620129,2.06490469,-0.81946677,0.90922600,0.34056267,0.00623492,6.34291315,-0.92482102,0.02835269,6.38638926,1.51171756,4.76976538,0.61405277,3.93072391,0.44742751,-1.17115462,1.32721221,0.24959191,0.01174177,10.65608025,-4.55071783,0.28518695,11.36557961,2.01436806,11.86285686,2.27867103,-2.91634226,0.22767025,-1.36277258,2.20908618,0.13753205,0.01398051,6.60411215,-8.88045406,0.83300412,24.96767807,4.49684143,9.08437920,0.82541817,-0.01813228,0.00008524,-0.86441070,0.93699110,0.33329948,0.00623492,6.34291315,-0.92482102,0.02835269,6.38638926,1.51171756,4.76976538,0.61405277,3.93072391,0.44742751,-1.17115462,1.32721221,0.24959191,0.01174177,10.65608025,-4.55071783,0.28518695,11.36557961,2.01436806,11.86285686,2.27867103,-2.91634226,0.22767025,-1.36277258,2.20908618,0.13753205,0.01398051,6.60411215,-8.88045406,0.83300412,24.96767807,4.49684143,9.08437920,0.82541817,-0.01813228,0.00008524,-0.86441070,0.93699110,0.33329948,
-2.47,4.64,10.00,0.76,85.00,151.00,1.00,5.12,128.00,17.20,0.74,4.81832838,2.55983138,2.71657109,3.29895043,3.34842038,28.30677795,0.00000013,5.99,3.60377383,4.71780491,3.78407073,3.10784149,2.91161466,3.97325110,0.75117689,3.62234521,3.22244978,3.29607058,26.88313675,0.00000026,1.96146393,-1.96123302,-3.92269707,155.88253784,0.00000000,5.42919064,2.34531283,-3.08387780,17.34795952,4.59,5.60,0.01418479,45.47232819,-4.19328499,1.36094475,-1.81204641,0.18752958,2.82150149,0.50251287,0.77612716,0.03673146,-0.43702075,0.27791995,0.59819102,0.02367182,51.91161346,5.23554993,0.72419041,-4.14283133,0.85535610,-0.10748146,0.00044463,-1.07954514,0.05757953,-0.12023827,0.02356537,0.87802862,0.02745587,23.32232666,-8.31709480,0.86604679,-9.31331253,2.23802447,-4.88165760,0.60979182,-3.91667461,0.36464560,1.23482096,2.61377883,0.10627139,0.01810776,71.37452698,-4.30513430,0.82005155,-3.05368733,0.46111217,0.21314776,0.00164703,-8.72031403,2.93830514,-1.96124446,4.96568775,0.02608865,0.02417243,59.10417938,1.61074579,0.04671001,-5.47562790,0.61182272,5.84042406,0.72282898,-2.04876018,0.14696291,-0.66984886,0.69840986,0.40352888,0.04017390,72.58975220,-11.33120155,1.80525565,-20.40554619,3.99820280,-1.86983478,0.04651843,0.43404073,0.00470857,-0.76577407,0.97881597,0.32274348,0.01810776,71.37452698,-4.30513430,0.82005155,-3.05368733,0.46111217,0.21314776,0.00164703,-8.72031403,2.93830514,-1.96124446,4.96568775,0.02608865,0.02417243,59.10417938,1.61074579,0.04671001,-5.47562790,0.61182272,5.84042406,0.72282898,-2.04876018,0.14696291,-0.66984886,0.69840986,0.40352888,0.04017390,72.58975220,-11.33120155,1.80525565,-20.40554619,3.99820280,-1.86983478,0.04651843,0.43404073,0.00470857,-0.76577407,0.97881597,0.32274348,
-1.85,4.18,11.00,0.68,85.00,151.00,2.00,4.78,126.00,16.45,0.68,3.68056893,2.90558219,3.22211123,3.41535902,3.30590534,30.71414948,0.00000004,5.68,2.90394235,3.43330765,5.11583614,2.72579908,2.47066522,3.00626707,2.10891414,3.47204924,3.27611828,3.16493177,27.80001831,0.00000017,1.86214793,-2.15560865,-4.01775646,199.81948853,0.00000000,6.74221134,-0.18445943,-6.92667103,45.72375488,4.52,5.42,0.00893388,19.59024429,-5.79429531,2.82231212,3.16163540,0.62014443,2.62618351,0.47282860,2.99613857,0.59527135,0.84755021,1.13544953,0.28688695,0.01224215,14.86336231,-6.26155758,1.10894060,4.00772333,0.85696274,-2.35335207,0.21389857,1.02185869,0.05515549,1.45552647,3.69333529,0.05492946,0.01429371,6.93633556,0.54577798,0.00408305,12.59565258,4.49194860,-2.70068359,0.20480350,-1.59999454,0.06674902,2.21580887,9.23544884,0.00243878,0.00923186,19.66923714,-1.50116491,0.10567607,4.69370127,1.15497017,1.79376841,0.12283713,2.32441640,0.22134770,0.63820654,0.55746382,0.45546884,0.01427678,22.12559509,6.64374352,0.85371220,1.15125751,0.02903006,2.09893680,0.10019278,4.16351795,0.65146339,0.89343095,1.33339942,0.24849204,0.02210882,23.30009842,-6.92517757,0.71463764,1.22582364,0.01533170,0.72946304,0.00751554,5.95071173,0.94767952,1.03621578,1.89956772,0.16845156,0.00923186,19.66923714,-1.50116491,0.10567607,4.69370127,1.15497017,1.79376841,0.12283713,2.32441640,0.22134770,0.63820654,0.55746382,0.45546884,0.01427678,22.12559509,6.64374352,0.85371220,1.15125751,0.02903006,2.09893680,0.10019278,4.16351795,0.65146339,0.89343095,1.33339942,0.24849204,0.02210882,23.30009842,-6.92517757,0.71463764,1.22582364,0.01533170,0.72946304,0.00751554,5.95071173,0.94767952,1.03621578,1.89956772,0.16845156,
-1.39,3.98,12.00,0.53,85.00,151.00,3.00,4.66,139.00,15.78,0.64,2.24756098,1.83800697,2.89861727,1.91416597,2.22458792,10.93822384,0.00097719,6.40,2.64758134,3.09773135,2.59629488,1.89533460,1.79544449,-0.46443367,3.97316408,2.44349360,1.77478540,2.19329286,10.54224205,0.00120765,1.72959101,-1.95844615,-3.68803716,218.05567932,0.00000000,-7.31168413,-7.86152554,-0.54984146,0.31332678,4.49,5.38,0.00882074,14.89893723,3.57359576,0.83760357,2.77627802,0.37310153,-2.01739931,0.21767381,-2.90635419,0.43703499,-0.05413730,0.00365602,0.95179800,0.01456113,16.62152290,8.39124870,1.57423198,-0.97533798,0.04016474,4.69176579,0.67198336,2.90083838,0.35151201,0.03840164,0.00206938,0.96372599,0.02187524,12.86922455,14.91181946,2.41987038,6.53316498,0.95727938,2.55171633,0.14484347,0.80689543,0.01340622,0.58520836,0.51028025,0.47519323,0.00730511,9.55962086,7.57639980,2.09007454,2.94269085,0.35231856,-0.72193372,0.01542387,-8.35798264,2.22122407,0.11072611,0.01299344,0.90927080,0.01534237,20.09021378,-3.32598066,0.16823442,9.03715515,1.40626967,-15.01473522,4.03091574,-1.42097628,0.05963816,-0.32243553,0.13657232,0.71179510,0.02030542,15.33347607,-4.08313942,0.19382031,0.10570743,0.00009381,-19.68936539,4.26733017,-10.68030930,2.38166332,0.20934623,0.06051021,0.80574453,0.00730511,9.55962086,7.57639980,2.09007454,2.94269085,0.35231856,-0.72193372,0.01542387,-8.35798264,2.22122407,0.11072611,0.01299344,0.90927080,0.01534237,20.09021378,-3.32598066,0.16823442,9.03715515,1.40626967,-15.01473522,4.03091574,-1.42097628,0.05963816,-0.32243553,0.13657232,0.71179510,0.02030542,15.33347607,-4.08313942,0.19382031,0.10570743,0.00009381,-19.68936539,4.26733017,-10.68030930,2.38166332,0.20934623,0.06051021,0.80574453,
-1.10,4.09,0.00,0.32,85.00,151.00,4.00,4.79,151.00,14.91,0.67,3.03602290,3.39461350,3.81777334,4.08167028,3.58252001,26.20653725,0.00000037,6.66,3.45894790,6.31742144,3.36727285,3.41649151,2.53874302,2.03434014,2.25581670,3.39779139,3.97963047,3.41507673,23.65098000,0.00000135,1.59234846,-1.32443178,-2.91678023,197.02488708,0.00000000,6.22955608,3.71105742,-2.51849866,5.47492790,4.49,5.38,0.00128312,0.28716344,8.08126068,3.90125585,2.62586880,0.30398509,-0.20161855,0.00196395,-1.38217974,0.09000008,3.32801557,12.44101715,0.00044012,0.00049990,0.01775596,14.87228870,4.48781967,-0.12662973,0.00059756,0.16129559,0.00068292,2.20783615,0.18473032,3.54520297,15.71855259,0.00007902,0.00375922,0.34700039,11.16505814,1.23863900,-12.88187027,3.39810443,-1.32683969,0.03577853,10.42679119,2.05127382,3.24625969,14.33649063,0.00016248,0.00434476,3.09536314,4.61393690,0.70951623,5.14033985,0.98426986,-3.00218487,0.24446309,2.77475524,0.22409829,2.33672619,5.31007719,0.02141760,0.00757447,4.43250799,4.91735268,0.33288723,-9.84879112,1.51189494,-10.81003380,1.89132309,-2.14246440,0.12276874,2.34846568,6.55739117,0.01059865,0.01159344,4.56724596,8.57420063,0.78099465,-4.13376999,0.12403680,-14.84837818,2.21748996,6.43305397,0.78956670,2.46848559,7.68445253,0.00567887,0.00434476,3.09536314,4.61393690,0.70951623,5.14033985,0.98426986,-3.00218487,0.24446309,2.77475524,0.22409829,2.33672619,5.31007719,0.02141760,0.00757447,4.43250799,4.91735268,0.33288723,-9.84879112,1.51189494,-10.81003380,1.89132309,-2.14246440,0.12276874,2.34846568,6.55739117,0.01059865,0.01159344,4.56724596,8.57420063,0.78099465,-4.13376999,0.12403680,-14.84837818,2.21748996,6.43305397,0.78956670,2.46848559,7.68445253,0.00567887,
-0.70,4.13,2.00,0.11,85.00,151.00,5.00,4.87,141.00,14.45,0.78,0.39073324,1.11492133,0.14308287,0.26014751,0.47722122,0.44815424,0.50337476,6.79,-0.55964583,1.26341307,0.50116521,1.25222051,1.71722794,0.23731586,-0.63092226,0.25022447,0.27035916,0.47745076,0.44112974,0.50673901,1.31184864,-0.66250879,-1.97435737,128.25285339,0.00000000,4.45814562,1.93610990,-2.52203560,5.55604076,6.28,0.00,-0.00121088,0.24614084,-6.23773098,2.23638177,3.79821110,0.61198366,2.63034058,0.32435381,1.40369833,0.08938625,0.70518589,0.53746772,0.46366513,-0.00050302,0.01734747,-13.78303051,3.71227527,0.24855615,0.00230203,2.74838185,0.20151013,2.79545784,0.28528771,0.44194236,0.23521848,0.62779304,-0.00514324,0.62248343,-2.20619297,0.04634380,3.37311435,0.22327051,7.04386663,0.96559161,4.40316248,0.35057244,0.83085775,0.89997208,0.34303071,-0.00111868,0.19731304,-6.19889641,1.23160207,0.28180569,0.00279760,-10.89734364,3.09768319,0.17169471,0.00082282,0.80055374,0.59934455,0.43902104,-0.00248839,0.45957574,-11.74680424,1.82466030,-2.92248750,0.12787908,-6.74565363,0.70744419,-4.27319765,0.46919131,0.94192743,1.01333487,0.31436183,0.00034417,0.00386248,-4.91811895,0.24629442,-12.59769630,1.10376394,-11.87460995,1.35967338,8.44183540,1.30337989,0.46559560,0.26207304,0.60881862,-0.00111868,0.19731304,-6.19889641,1.23160207,0.28180569,0.00279760,-10.89734364,3.09768319,0.17169471,0.00082282,0.80055374,0.59934455,0.43902104,-0.00248839,0.45957574,-11.74680424,1.82466030,-2.92248750,0.12787908,-6.74565363,0.70744419,-4.27319765,0.46919131,0.94192743,1.01333487,0.31436183,0.00034417,0.00386248,-4.91811895,0.24629442,-12.59769630,1.10376394,-11.87460995,1.35967338,8.44183540,1.30337989,0.46559560,0.26207304,0.60881862,
