label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.77,r,1
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,1.81,6.00,1.07,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,3.01,8.00,0.77,r,1
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,4.21,8.00,1.07,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,5.71,12.00,1.07,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,7.51,16.00,1.07,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,9.01,16.00,0.77,r,0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,10.51,16.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,12.31,16.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,13.81,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,15.01,16.00,0.81,b,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,16.21,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,17.71,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,19.21,16.00,0.76,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,20.71,16.00,0.76,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,22.51,16.00,1.07,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,23.72,16.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,24.92,16.00,0.76,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,26.72,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,28.22,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,29.72,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,31.22,16.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,32.72,16.00,0.76,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,34.52,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,36.02,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,37.52,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,39.32,16.00,0.76,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,40.82,16.00,0.76,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,42.62,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,43.82,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,45.32,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,46.52,16.00,1.02,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,48.02,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,49.52,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,51.32,16.00,0.83,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,53.12,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,54.32,16.00,0.76,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,55.52,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,56.72,16.00,0.76,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,58.52,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,59.72,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,61.22,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,62.72,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,64.52,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,66.02,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,67.52,16.00,0.76,r,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,69.02,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,70.52,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,72.02,16.00,0.87,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,73.82,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,75.32,16.00,0.76,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,77.12,16.00,0.76,r,0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,78.92,16.00,0.76,b,0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,80.12,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,81.32,16.00,1.01,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,82.52,16.00,0.80,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,83.72,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,85.52,16.00,0.76,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,86.72,16.00,0.76,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,88.52,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,90.02,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,91.52,16.00,0.76,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,93.32,16.00,1.05,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,94.52,16.00,0.75,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,96.02,16.00,1.07,[],0
