x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,3.00,0.29,119.00,151.00,13.00,158.00,22.43,0.75,2.79137516,1.85966134,2.24759412,2.37363052,2.31806540,30.03255844,0.00000005,4.55,0.00000008,2.25962615,1.49181509,-0.76781118,25.07119751,0.00000096,4.76629686,4.38972759,-0.37656909,0.32801485,2.46,5.38,0.00600293,9.70877552,-0.98691231,0.12204981,1.78707528,0.36439529,4.26395082,1.77581549,-2.33943534,0.42625111,1.21826637,4.91190481,0.02690923,0.00818626,10.85057735,-0.49889621,0.02084432,-0.16292341,0.00202909,5.35025787,1.47690332,-3.93246412,0.75048786,1.26207829,5.55473566,0.01863352,0.01634005,15.40174484,-1.43186605,0.08293590,1.11641097,0.06101779,6.56929588,1.62184727,2.96262836,0.30443883,1.12623060,4.74666405,0.02960111,0.00870171,21.52140999,0.52231044,0.03848574,2.15466571,0.37809888,1.37701952,0.25813603,-6.94599485,5.23086834,0.91790748,3.12598038,0.07737545,0.00842436,12.02883530,-0.11058965,0.00083090,1.05942249,0.06914928,-1.21587873,0.07422700,-6.86456442,4.17923832,1.31681895,6.44076157,0.01131239,0.01168241,15.31905746,3.45284986,0.62510288,-2.77397656,0.36762026,2.62434196,0.38543528,-9.39665318,2.96740627,1.18273652,5.28762627,0.02169430,0.00870171,21.52140999,0.52231044,0.03848574,2.15466571,0.37809888,1.37701952,0.25813603,-6.94599485,5.23086834,0.91790748,3.12598038,0.07737545,0.00842436,12.02883530,-0.11058965,0.00083090,1.05942249,0.06914928,-1.21587873,0.07422700,-6.86456442,4.17923832,1.31681895,6.44076157,0.01131239,0.01168241,15.31905746,3.45284986,0.62510288,-2.77397656,0.36762026,2.62434196,0.38543528,-9.39665318,2.96740627,1.18273652,5.28762627,0.02169430,
0.00,0.00,2.00,0.00,119.00,152.00,12.00,166.00,17.77,0.75,1.70868409,-0.14396669,1.34467959,1.69140959,1.15020156,6.10927629,0.01362139,5.01,0.01985790,1.70111048,1.07767534,-0.62343514,17.74874687,0.00003372,2.53367567,2.57181811,0.03814239,0.00196597,0.00,0.00,0.01398992,45.10052490,1.52217877,0.24833524,-4.69811535,2.15392327,-2.58434582,0.55794495,-3.78624678,0.95504445,-1.27579188,4.60719109,0.03209163,0.01526495,31.83152580,2.14181614,0.32542211,-1.72354913,0.19251417,-4.53666544,0.89588344,-7.34680843,2.21017790,-0.70213002,1.45047057,0.22875338,0.02988340,43.63622284,3.11592913,0.33277786,-8.65919781,3.11166954,-11.54494190,4.24319315,-3.80288482,0.42498013,-0.88618535,2.48946142,0.11494490,0.01539804,57.51571274,0.30923182,0.01153644,-4.01204920,1.11879408,-0.54057235,0.03396840,-1.03972805,0.10006257,-1.31801820,5.50079775,0.01921338,0.01846449,49.90903473,0.89062440,0.04824078,-2.24140954,0.26735759,1.66136539,0.11968497,-3.27565503,0.82192719,-1.03533888,3.43873024,0.06399533,0.02299345,50.82695770,5.63707829,1.42696357,-8.62967491,3.04703927,-2.40357065,0.27687353,-2.26275277,0.14733741,-1.05594218,3.60976648,0.05774473,0.01539804,57.51571274,0.30923182,0.01153644,-4.01204920,1.11879408,-0.54057235,0.03396840,-1.03972805,0.10006257,-1.31801820,5.50079775,0.01921338,0.01846449,49.90903473,0.89062440,0.04824078,-2.24140954,0.26735759,1.66136539,0.11968497,-3.27565503,0.82192719,-1.03533888,3.43873024,0.06399533,0.02299345,50.82695770,5.63707829,1.42696357,-8.62967491,3.04703927,-2.40357065,0.27687353,-2.26275277,0.14733741,-1.05594218,3.60976648,0.05774473,
0.00,0.00,0.00,0.34,119.00,152.00,13.00,160.00,19.28,0.74,0.99341559,0.22255786,1.20622957,1.89575124,1.07948852,4.96453476,0.02610522,5.22,0.03165264,2.35541630,1.49953747,-0.85587877,24.52458954,0.00000125,2.93211842,1.72661602,-1.20550227,3.44327617,2.49,5.31,0.01498279,48.08760834,-7.16216087,5.11077118,4.23642206,1.62815630,-5.25956964,2.14821792,-2.17398643,0.29273194,-1.73703337,7.93943644,0.00493755,0.01895155,46.39326096,-6.64085197,2.95829582,6.98484039,2.98956752,2.21426868,0.20183076,-2.15281153,0.17946234,-1.47911596,6.08670950,0.01379624,0.03639112,61.10902786,-7.05737734,1.61206007,1.60997987,0.10155703,1.98303199,0.11819842,-1.21029484,0.04063767,-1.55473256,7.23595715,0.00727149,0.01310542,37.79060745,-4.88754368,2.61091447,3.41344619,0.73458767,-4.14852142,1.81397879,-7.94562054,5.29878283,-1.10225558,3.48960018,0.06206414,0.01787818,42.88088226,-4.57581854,1.16745305,5.33839703,1.38996780,-2.78242874,0.30772063,-5.25965452,1.94205260,-1.09759891,3.54189301,0.06014360,0.01516653,19.73091507,-5.52832985,1.22457135,2.72896934,0.27185911,-3.62058282,0.56052327,-8.38157654,1.80416882,-0.43107009,0.53676927,0.46395603,0.01310542,37.79060745,-4.88754368,2.61091447,3.41344619,0.73458767,-4.14852142,1.81397879,-7.94562054,5.29878283,-1.10225558,3.48960018,0.06206414,0.01787818,42.88088226,-4.57581854,1.16745305,5.33839703,1.38996780,-2.78242874,0.30772063,-5.25965452,1.94205260,-1.09759891,3.54189301,0.06014360,0.01516653,19.73091507,-5.52832985,1.22457135,2.72896934,0.27185911,-3.62058282,0.56052327,-8.38157654,1.80416882,-0.43107009,0.53676927,0.46395603,
0.00,0.00,0.00,0.52,119.00,152.00,14.00,156.00,24.28,0.71,2.14644933,1.92934966,2.37857437,2.29241896,2.18669796,23.11137199,0.00000178,4.90,0.00000213,2.62691426,1.60222495,-1.02468932,28.03507423,0.00000024,5.08151102,2.97244906,-2.10906219,8.20396805,2.49,5.32,0.01335744,43.05798721,3.22057819,1.16416752,-1.89990139,0.36889836,-4.39233685,1.68778646,-6.24544764,2.72129726,-0.07844487,0.01819270,0.89273516,0.01852435,50.29701614,2.18587637,0.36361441,0.10650820,0.00075144,0.19553418,0.00175336,-2.19186711,0.21107170,-0.12420751,0.04867674,0.82542961,0.02982389,46.23049164,11.37955761,4.72086382,-2.63556433,0.30660719,1.91327763,0.12393156,-0.76622331,0.01832614,0.20383964,0.14008200,0.70828329,0.01177143,34.42436600,2.85185289,1.00359619,0.11520213,0.00090251,-0.68572968,0.05595590,-1.97729135,0.37044120,0.33667025,0.36756957,0.54447735,0.02019498,63.03190231,-2.98966885,0.57413238,-0.15255971,0.00134694,-8.52008724,3.32424331,-1.40997493,0.16079074,-0.24085338,0.19648460,0.65767471,0.02613510,70.12861633,0.15031248,0.00110333,-2.63463330,0.30333209,-2.11498284,0.22898433,-9.07980919,2.53435922,-0.36473000,0.46000558,0.49778705,0.01177143,34.42436600,2.85185289,1.00359619,0.11520213,0.00090251,-0.68572968,0.05595590,-1.97729135,0.37044120,0.33667025,0.36756957,0.54447735,0.02019498,63.03190231,-2.98966885,0.57413238,-0.15255971,0.00134694,-8.52008724,3.32424331,-1.40997493,0.16079074,-0.24085338,0.19648460,0.65767471,0.02613510,70.12861633,0.15031248,0.00110333,-2.63463330,0.30333209,-2.11498284,0.22898433,-9.07980919,2.53435922,-0.36473000,0.46000558,0.49778705,
0.00,0.00,4.00,0.00,119.00,153.00,12.00,161.00,20.86,0.74,2.49614239,2.12595582,1.63949573,2.72678494,2.24709487,20.08855057,0.00000829,5.40,0.00004227,1.88894784,1.20966387,-0.67928386,19.22713852,0.00001627,2.53713059,0.94744676,-1.58968377,3.34152961,0.00,0.00,0.01497009,44.56847763,-6.69093132,4.14094591,-7.17818785,4.33952618,-5.26572847,1.99902105,5.93368769,2.02423549,-0.57265985,0.80113488,0.37098171,0.01808396,38.73118591,-5.46107864,1.83420336,-8.80238438,4.35309601,-12.25619411,5.66904306,1.76575315,0.11064048,-0.11559074,0.03406917,0.85359927,0.02874596,34.40503693,-10.95655060,3.50581479,-11.46924400,4.65149403,-9.68997478,2.54702663,-2.30323839,0.13279450,0.13281469,0.04759419,0.82735073,0.01290074,33.75194550,-1.56632566,0.24714383,-8.12109089,3.83220291,-6.57039118,4.19380999,1.22146273,0.11540076,0.15671536,0.06503432,0.79876435,0.01504131,27.70445251,-2.04605794,0.21304293,-7.76259947,2.68264675,-6.98836708,1.77197826,3.64610410,0.85183823,0.43351609,0.50432611,0.47778025,0.02162035,38.10280991,-6.45011568,1.58416927,-12.78954887,5.67477608,-8.70771408,3.08127999,5.43447733,0.72079366,0.09443715,0.02445995,0.87575361,0.01290074,33.75194550,-1.56632566,0.24714383,-8.12109089,3.83220291,-6.57039118,4.19380999,1.22146273,0.11540076,0.15671536,0.06503432,0.79876435,0.01504131,27.70445251,-2.04605794,0.21304293,-7.76259947,2.68264675,-6.98836708,1.77197826,3.64610410,0.85183823,0.43351609,0.50432611,0.47778025,0.02162035,38.10280991,-6.45011568,1.58416927,-12.78954887,5.67477608,-8.70771408,3.08127999,5.43447733,0.72079366,0.09443715,0.02445995,0.87575361,
0.00,0.00,5.00,0.35,119.00,153.00,13.00,156.00,18.43,0.75,3.30920124,2.81399393,2.94554114,4.37921190,3.36198711,44.19452286,0.00000000,5.45,0.00000000,2.45652628,1.52492058,-0.93160570,23.86889839,0.00000171,-0.52042997,-0.52387613,-0.00344613,0.00002408,2.49,5.31,0.01537273,46.20888519,-3.96509337,1.42983365,1.26506102,0.13253097,-1.47664654,0.15457480,-2.95052719,0.49213347,0.54529113,0.71417975,0.39827317,0.02068008,50.26263046,-3.65189147,0.81401992,-1.44128311,0.11581992,-8.74129200,2.86168933,-5.07882595,0.90875119,0.70944887,1.27408612,0.25928738,0.03069774,38.72914124,-7.60856771,1.66877484,-0.81631488,0.02322522,-5.97577143,0.95613784,-3.94648290,0.38496953,1.14982057,3.52493954,0.06075921,0.01252300,31.42896080,2.53091812,0.63770366,2.24609804,0.28969681,-1.78894937,0.30723614,-0.28098384,0.00608913,1.39201868,5.06913185,0.02458411,0.01396841,23.41690063,0.24709311,0.00300710,1.90940011,0.15904960,-2.44710827,0.21291597,-4.40136003,1.21656930,1.71220112,7.71040869,0.00559868,0.01828576,26.64640999,-0.50814104,0.00961795,5.56057310,1.04875231,0.19529946,0.00151516,3.73724675,0.33326870,1.59182584,6.80022287,0.00925809,0.01252300,31.42896080,2.53091812,0.63770366,2.24609804,0.28969681,-1.78894937,0.30723614,-0.28098384,0.00608913,1.39201868,5.06913185,0.02458411,0.01396841,23.41690063,0.24709311,0.00300710,1.90940011,0.15904960,-2.44710827,0.21291597,-4.40136003,1.21656930,1.71220112,7.71040869,0.00559868,0.01828576,26.64640999,-0.50814104,0.00961795,5.56057310,1.04875231,0.19529946,0.00151516,3.73724675,0.33326870,1.59182584,6.80022287,0.00925809,
0.00,0.00,0.00,0.54,119.00,153.00,14.00,153.00,16.21,0.75,5.87002993,2.76656270,4.86694860,4.64258575,4.53653193,51.31547165,0.00000000,6.82,0.00000000,2.82953262,1.69858646,-1.13094616,25.87570572,0.00000066,3.64819217,2.98710036,-0.66109186,0.43642741,2.49,5.32,0.02437084,77.64804077,-7.64730740,3.55587077,-1.08089423,0.06468803,3.64983773,0.63129067,8.11404133,2.48824930,-0.05160249,0.00421099,0.94827355,0.03033644,70.71439362,-5.74253988,1.31589675,-2.90907311,0.30848989,-7.08872747,1.23037052,3.66709614,0.30971545,0.56798387,0.53390461,0.46515062,0.05237328,74.73336029,-9.79732323,1.83436239,-0.49362260,0.00561477,-8.30042171,1.22296679,-1.18717635,0.02307319,0.76503664,1.03452110,0.30935893,0.02385333,75.97333527,-10.55448246,7.38858366,-8.79371738,2.95843196,-4.64816475,1.38193631,3.90042830,0.77488625,0.56723195,0.56083560,0.45410973,0.02341807,42.94506454,-11.28209114,4.14261341,0.35572389,0.00358299,-0.70682025,0.01160205,1.05093443,0.04529917,1.59963012,4.39120436,0.03638982,0.03457439,63.21308136,-15.60655212,6.01653814,-1.84566069,0.07667331,-5.25589466,0.72826535,12.68672752,2.54840422,1.06210053,2.00889325,0.15670828,0.02385333,75.97333527,-10.55448246,7.38858366,-8.79371738,2.95843196,-4.64816475,1.38193631,3.90042830,0.77488625,0.56723195,0.56083560,0.45410973,0.02341807,42.94506454,-11.28209114,4.14261341,0.35572389,0.00358299,-0.70682025,0.01160205,1.05093443,0.04529917,1.59963012,4.39120436,0.03638982,0.03457439,63.21308136,-15.60655212,6.01653814,-1.84566069,0.07667331,-5.25589466,0.72826535,12.68672752,2.54840422,1.06210053,2.00889325,0.15670828,
0.00,0.00,2.00,0.00,119.00,154.00,12.00,162.00,18.63,0.73,1.38466740,0.38397992,1.73980665,1.32864726,1.20927525,8.25532341,0.00415358,4.53,0.00406900,2.06768394,1.36725616,-0.70042777,21.43266678,0.00000554,-3.01009774,-3.46630716,-0.45620942,0.34417552,0.00,0.00,0.00320083,2.76194239,-0.16035897,0.00323315,2.25468421,0.58030444,3.25195694,1.03349984,3.34235382,0.87064141,0.59159970,1.15894604,0.28195840,0.00506291,4.17277956,0.35161090,0.01047855,1.45137525,0.16264927,6.30655146,2.06316066,5.99329233,1.75269902,0.51774526,0.93991625,0.33254692,0.01051520,6.36598969,0.08581166,0.00027809,-5.11100054,1.27725804,5.84719944,1.28244901,2.84292889,0.27984920,0.44364887,0.73507923,0.39145867,0.00314698,2.76925087,0.17577977,0.00434037,3.98468161,1.27209890,1.97018611,0.51992136,1.00651586,0.10804760,0.71105546,1.84548998,0.17463236,0.00369747,2.31751227,2.81832242,0.55964148,1.83742261,0.20812275,1.43914592,0.10406137,4.39352369,1.71225739,0.81341684,2.45795369,0.11726509,0.00762711,6.53041267,-0.34138682,0.00612470,3.26672697,0.50983471,4.64304733,1.20647264,1.82038021,0.11135814,0.45306477,0.77598065,0.37859673,0.00314698,2.76925087,0.17577977,0.00434037,3.98468161,1.27209890,1.97018611,0.51992136,1.00651586,0.10804760,0.71105546,1.84548998,0.17463236,0.00369747,2.31751227,2.81832242,0.55964148,1.83742261,0.20812275,1.43914592,0.10406137,4.39352369,1.71225739,0.81341684,2.45795369,0.11726509,0.00762711,6.53041267,-0.34138682,0.00612470,3.26672697,0.50983471,4.64304733,1.20647264,1.82038021,0.11135814,0.45306477,0.77598065,0.37859673,
0.00,0.00,7.00,0.33,119.00,154.00,13.00,162.00,19.18,0.80,4.87927055,2.76144385,4.25999403,4.35523224,4.06398535,57.36209488,0.00000000,5.78,0.00000000,2.48835540,1.52364624,-0.96470916,25.07838821,0.00000096,0.51961702,0.04823282,-0.47138417,0.40953413,2.54,5.28,0.02180989,87.32302856,2.43852973,0.50771070,-1.87304378,0.27269557,0.81016177,0.04365645,0.51935792,0.01427956,0.20557821,0.09530191,0.75760998,0.02979254,98.67031860,1.46548998,0.12398823,-5.45454836,1.56897676,-3.93591404,0.54876506,6.17053747,1.26875806,0.28838247,0.19915372,0.65550683,0.03849973,55.94302368,11.58592987,3.55357385,-2.05751085,0.13568965,-1.93384874,0.09193839,7.69908381,1.34547257,1.43705177,5.05642939,0.02476395,0.01962371,71.79384613,2.18001604,0.44011232,-6.47195625,2.23738122,2.25764132,0.45519730,-3.08084726,0.67500716,0.93830812,2.14262295,0.14358861,0.02631923,78.48783875,0.04587895,0.00012344,-3.64863586,0.54842407,-2.08788085,0.14639454,-2.73946071,0.44498509,0.93793619,2.18443871,0.13974438,0.03178031,75.04889679,-0.31089154,0.00337838,-4.72315073,0.70552772,1.31677806,0.06425057,-1.78557777,0.07094589,0.94498992,2.23464203,0.13528101,0.01962371,71.79384613,2.18001604,0.44011232,-6.47195625,2.23738122,2.25764132,0.45519730,-3.08084726,0.67500716,0.93830812,2.14262295,0.14358861,0.02631923,78.48783875,0.04587895,0.00012344,-3.64863586,0.54842407,-2.08788085,0.14639454,-2.73946071,0.44498509,0.93793619,2.18443871,0.13974438,0.03178031,75.04889679,-0.31089154,0.00337838,-4.72315073,0.70552772,1.31677806,0.06425057,-1.78557777,0.07094589,0.94498992,2.23464203,0.13528101,
0.00,0.00,13.00,0.50,119.00,154.00,14.00,135.00,4.09,0.82,13.04230118,7.72009563,8.01079464,9.95597935,9.68229294,26.90819550,0.00000026,20.10,0.00000034,2.85361290,1.68445253,-1.16916049,25.88776970,0.00000065,5.35972643,-0.71652991,-6.07625675,3.93277836,2.55,5.34,0.05433523,42.10354233,-35.64133072,8.42575932,-11.37054253,0.78079134,-11.32518864,0.66303927,-5.13602495,0.10876033,-0.68005377,0.08100338,0.77600446,0.06909981,40.79792404,-24.50618362,2.66474628,-6.26495266,0.15909979,-17.78825951,0.86153746,-33.38715363,2.85491848,0.61010170,0.06845263,0.79366011,0.10051779,30.41874504,-62.98414230,8.37704372,-18.13256264,0.84068245,-2.55481219,0.01279637,-50.23996353,4.57008648,2.19275022,0.93909812,0.33275732,0.06043369,54.59671783,-24.87755585,4.59566689,-29.08184814,3.62248707,-28.02336502,5.62358761,-2.35130668,0.03151775,-0.36973777,0.02669924,0.87023912,0.06194633,34.02760696,-30.98451996,3.53817320,-16.76847458,0.90643322,-29.37153053,2.26658535,-14.65681458,0.99677515,1.90154231,0.70264226,0.40210879,0.06739622,26.45510483,-45.36074066,5.59804249,-24.86268616,1.53233421,-8.28847218,0.19951466,17.78181267,0.55140001,2.71417665,1.44490218,0.22964820,0.06043369,54.59671783,-24.87755585,4.59566689,-29.08184814,3.62248707,-28.02336502,5.62358761,-2.35130668,0.03151775,-0.36973777,0.02669924,0.87023912,0.06194633,34.02760696,-30.98451996,3.53817320,-16.76847458,0.90643322,-29.37153053,2.26658535,-14.65681458,0.99677515,1.90154231,0.70264226,0.40210879,0.06739622,26.45510483,-45.36074066,5.59804249,-24.86268616,1.53233421,-8.28847218,0.19951466,17.78181267,0.55140001,2.71417665,1.44490218,0.22964820,
