x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,0.00,0.00,59.00,137.00,12.00,37.00,17.08,0.69,3.20569491,1.47037077,3.16585970,2.75751352,2.64985967,20.98013306,0.00000527,5.97,0.00001002,-0.36667490,-1.16449487,-0.79781997,12.04373837,0.00060012,-0.51923221,0.32195476,0.84118700,0.94100708,6.28,0.00,0.00864611,5.96511316,3.95890355,0.52715486,-6.27053452,1.91354811,2.67887688,0.27748862,-3.84631467,0.84653455,1.11068320,1.71018243,0.19128418,0.01111112,4.62599754,-5.07149076,0.18949185,-15.03889275,5.27224541,-5.36000872,0.35008174,-0.98484838,0.02154511,1.34585249,2.37364030,0.12373844,-0.00749970,1.35247028,-36.63060379,11.47284794,-18.77488518,4.63482094,-20.02833176,2.62128258,-3.39358544,0.22532302,3.31657481,17.83777046,0.00002642,0.00450431,3.11725283,-3.70038366,0.65769023,-6.16212988,2.20977640,-1.84181345,0.13164268,-2.91786814,0.53515160,1.50174701,2.73561454,0.09847048,0.00688574,4.66065407,-7.56073236,0.98691022,-2.48944616,0.18011531,-6.08408308,0.54097533,-8.92108727,3.31372309,1.24342453,2.02270436,0.15529752,0.00697135,1.89537919,1.34665370,0.02049511,-1.85654342,0.08501287,-10.89287758,1.21538079,-8.41465187,2.02535582,1.86360145,5.22813463,0.02244790,0.00450431,3.11725283,-3.70038366,0.65769023,-6.16212988,2.20977640,-1.84181345,0.13164268,-2.91786814,0.53515160,1.50174701,2.73561454,0.09847048,0.00688574,4.66065407,-7.56073236,0.98691022,-2.48944616,0.18011531,-6.08408308,0.54097533,-8.92108727,3.31372309,1.24342453,2.02270436,0.15529752,0.00697135,1.89537919,1.34665370,0.02049511,-1.85654342,0.08501287,-10.89287758,1.21538079,-8.41465187,2.02535582,1.86360145,5.22813463,0.02244790,
0.00,0.00,0.00,0.00,59.00,137.00,13.00,35.00,2.73,0.00,2.10808420,-5.83449030,7.12184143,5.59697533,2.24810266,0.19176187,0.66155519,52.94,0.85035784,-1.71176541,-2.25530314,-0.54353768,5.94545364,0.01536617,-90.60112000,-121.95089722,-31.34977722,4.28578424,6.28,0.00,0.04222723,1.80077636,45.89898300,0.89677387,-55.60933685,1.90469837,33.30945969,0.54291177,-12.01808643,0.10460236,-5.45723629,0.52250153,0.46995790,0.08294870,3.27295089,77.95011139,0.56843293,-128.18307495,4.86246252,25.81818771,0.10314961,0.24959713,0.00000000,-7.37947750,0.90597463,0.34143150,-0.02920756,0.25532201,96.72499847,0.99551857,-24.06989670,0.09485569,-50.35525894,0.20624119,53.22988129,0.68992895,4.74421120,0.45427313,0.50047979,0.02210388,0.95100498,25.82155800,0.40571916,-26.08417892,0.50159174,32.33000183,0.51397878,8.55658531,0.05828713,-3.35395551,0.17282516,0.67770881,-0.00347032,0.01500109,72.53968811,1.14686286,-30.09953117,0.33239698,32.24806213,0.19187832,16.95203972,0.15102790,3.21714544,0.17094460,0.67936878,0.02905527,0.41731650,19.58829689,0.05496363,-45.59161377,0.64997894,-6.23045540,0.00508923,61.86002350,1.38732290,-1.04168570,0.02078100,0.88540831,0.02210388,0.95100498,25.82155800,0.40571916,-26.08417892,0.50159174,32.33000183,0.51397878,8.55658531,0.05828713,-3.35395551,0.17282516,0.67770881,-0.00347032,0.01500109,72.53968811,1.14686286,-30.09953117,0.33239698,32.24806213,0.19187832,16.95203972,0.15102790,3.21714544,0.17094460,0.67936878,0.02905527,0.41731650,19.58829689,0.05496363,-45.59161377,0.64997894,-6.23045540,0.00508923,61.86002350,1.38732290,-1.04168570,0.02078100,0.88540831,
0.00,0.00,17.00,0.71,59.00,138.00,10.00,122.00,5.05,0.65,0.68826407,-3.17493987,0.48823616,-2.07113457,-1.01739359,0.25968191,0.61045877,20.59,0.77870707,0.49014881,-0.96871912,-1.45886803,29.02561951,0.00000015,-12.11959267,-11.03122234,1.08837056,0.19569145,3.58,1.44,0.01349517,1.21675742,37.82213211,4.02847862,9.08685589,0.33643323,3.46850443,0.03895987,-1.54706120,0.01146292,-3.62152004,1.52231812,0.21758007,0.01268036,0.50226456,-15.91632652,0.15566976,-6.83775759,0.09090666,-2.06952214,0.00434558,-36.43407440,2.46345139,-2.65057015,0.76755500,0.38120024,0.03199027,2.02976871,24.13773537,0.41094038,-29.16754341,0.92266685,31.99917412,0.55190045,-24.30945778,0.95371038,-3.68973732,1.82110286,0.17750976,0.01320322,2.25322604,5.13221598,0.10648489,4.09051466,0.08190604,12.49633980,0.50995839,22.25218964,2.61838746,-4.81502247,2.36583805,0.12435671,0.01679949,2.32295060,22.14150620,0.70875394,-6.82193804,0.11327696,9.68130684,0.11468238,16.48457336,0.94739449,-4.41720772,2.13743496,0.14407915,0.03027209,2.99761033,-23.64921951,0.52938628,6.63401365,0.09107269,-10.19129848,0.08924843,2.82731366,0.01922490,-4.44452667,2.49418473,0.11460685,0.01320322,2.25322604,5.13221598,0.10648489,4.09051466,0.08190604,12.49633980,0.50995839,22.25218964,2.61838746,-4.81502247,2.36583805,0.12435671,0.01679949,2.32295060,22.14150620,0.70875394,-6.82193804,0.11327696,9.68130684,0.11468238,16.48457336,0.94739449,-4.41720772,2.13743496,0.14407915,0.03027209,2.99761033,-23.64921951,0.52938628,6.63401365,0.09107269,-10.19129848,0.08924843,2.82731366,0.01922490,-4.44452667,2.49418473,0.11460685,
0.00,0.00,20.00,0.84,59.00,138.00,11.00,63.00,19.45,0.67,4.73648787,2.14797568,3.35376525,3.16996789,3.35204911,60.96881485,0.00000000,4.43,0.00000000,0.16883200,-0.88492644,-1.05375838,18.21150208,0.00002694,-1.49514115,-5.35028172,-3.85514045,18.58508873,3.57,1.44,0.01551747,36.06384659,1.92055333,0.23282826,0.22336766,0.00453242,-1.85751259,0.25036675,0.82455558,0.07301132,0.61943030,0.99831402,0.31797815,0.01892666,24.99470520,13.85543346,2.63418388,-0.20397620,0.00185919,-8.54167461,1.65575874,2.28148580,0.21586217,1.00667429,2.47292328,0.11616173,0.02201292,21.37951469,6.16152906,0.59566021,13.02131081,4.09072113,-12.85981274,1.98296273,0.90490931,0.02939242,1.53343916,6.99695730,0.00830225,0.00738596,15.48400402,2.31769371,0.47671938,0.02248510,0.00009666,-1.02564800,0.07549024,3.88746500,1.75493050,1.32498407,3.93409491,0.04760970,0.00924747,15.46249008,1.58574343,0.07988608,2.44032526,0.31838655,-4.83029270,0.62722147,3.55649662,0.96876341,1.43934965,4.98564386,0.02579526,0.01635859,19.30300713,5.91332245,0.72981113,-2.95571756,0.39860627,-7.23389149,0.99139047,2.13803911,0.24185209,1.47321594,6.04291773,0.01414318,0.00738596,15.48400402,2.31769371,0.47671938,0.02248510,0.00009666,-1.02564800,0.07549024,3.88746500,1.75493050,1.32498407,3.93409491,0.04760970,0.00924747,15.46249008,1.58574343,0.07988608,2.44032526,0.31838655,-4.83029270,0.62722147,3.55649662,0.96876341,1.43934965,4.98564386,0.02579526,0.01635859,19.30300713,5.91332245,0.72981113,-2.95571756,0.39860627,-7.23389149,0.99139047,2.13803911,0.24185209,1.47321594,6.04291773,0.01414318,
0.00,0.00,0.00,0.00,59.00,138.00,13.00,39.00,7.24,0.00,12.41326332,5.42166805,14.01469231,12.73263264,11.14556408,27.53117180,0.00000019,21.91,0.00000065,-0.95654148,-1.42015862,-0.46361709,4.47807646,0.03519929,10.33872318,18.08444214,7.74571800,2.83446956,6.28,0.00,0.05115410,15.69979382,-38.74256516,3.79587936,11.81464958,0.51078218,-11.50864220,0.38504437,-23.70654869,2.41794229,2.32092762,0.56143093,0.45387335,0.05988486,9.98697376,-31.83358955,0.55494994,-7.95226717,0.10954028,-10.58215904,0.10141692,-42.98069000,3.05638003,3.51974821,1.20656776,0.27229662,0.04580653,3.67829871,31.28212357,0.60998720,10.51201439,0.10590660,-19.04367828,0.17276557,-11.97011566,0.20436372,7.37483644,6.43031836,0.01138121,0.01030962,1.20827425,-16.72983360,0.99477613,2.80723310,0.03394168,-9.48856068,0.25858852,-15.62640476,1.13562179,8.21572781,6.05759907,0.01402685,0.00910658,0.60039848,-0.21198337,0.00006181,4.62621927,0.04579939,-6.26792431,0.04227636,-12.14673233,0.45243123,9.22933388,8.20736217,0.00426581,0.01866804,1.00532401,-36.34453583,1.10259545,-3.64706111,0.02425599,-5.98464632,0.02710235,-8.37496948,0.14838228,9.14536095,9.31312275,0.00233966,0.01030962,1.20827425,-16.72983360,0.99477613,2.80723310,0.03394168,-9.48856068,0.25858852,-15.62640476,1.13562179,8.21572781,6.05759907,0.01402685,0.00910658,0.60039848,-0.21198337,0.00006181,4.62621927,0.04579939,-6.26792431,0.04227636,-12.14673233,0.45243123,9.22933388,8.20736217,0.00426581,0.01866804,1.00532401,-36.34453583,1.10259545,-3.64706111,0.02425599,-5.98464632,0.02710235,-8.37496948,0.14838228,9.14536095,9.31312275,0.00233966,
0.00,0.00,0.00,0.00,59.00,138.00,14.00,17.00,7.13,0.00,-2.56748152,-2.42201638,-4.23235655,-2.47506738,-2.92423034,4.21456337,0.04035561,14.69,0.02240349,-2.55133414,-2.88443375,-0.33309960,2.08132792,0.15020851,-17.33427811,-16.91777039,0.41650727,0.05145732,6.28,0.00,-0.01886047,4.70632505,-3.33144832,0.06190243,-8.33534050,0.56060338,-19.06443024,2.33000994,-17.71772194,2.97834921,0.65399903,0.09831971,0.75392560,-0.02416274,3.63023758,5.99183607,0.04387901,-45.48963165,8.00467491,-27.95027161,1.57985342,-8.74565983,0.28252777,0.53170228,0.06145851,0.80425999,-0.02883964,3.25624537,-6.20135593,0.05351517,-35.13576126,2.64296985,-51.41315079,2.81245756,3.30711555,0.03479872,-0.41902292,0.04637519,0.82954235,-0.00509512,0.65810323,4.45359135,0.15725690,-9.63800812,0.89195120,-20.50167465,2.69194531,-7.08762884,0.52101278,-1.21045697,0.29331142,0.58823571,-0.00864226,1.21593916,-0.94970107,0.00264078,-37.34460068,6.71257925,-25.26864052,1.54534149,-11.38007832,0.89306933,-0.80083483,0.13898830,0.70937362,-0.01569587,1.59153628,3.47986746,0.02265606,-37.54834366,5.76191425,4.65329552,0.03679011,-9.69209003,0.44508418,-0.96098119,0.23030196,0.63141262,-0.00509512,0.65810323,4.45359135,0.15725690,-9.63800812,0.89195120,-20.50167465,2.69194531,-7.08762884,0.52101278,-1.21045697,0.29331142,0.58823571,-0.00864226,1.21593916,-0.94970107,0.00264078,-37.34460068,6.71257925,-25.26864052,1.54534149,-11.38007832,0.89306933,-0.80083483,0.13898830,0.70937362,-0.01569587,1.59153628,3.47986746,0.02265606,-37.54834366,5.76191425,4.65329552,0.03679011,-9.69209003,0.44508418,-0.96098119,0.23030196,0.63141262,
0.00,0.00,0.00,0.86,59.00,139.00,11.00,73.00,14.51,0.68,14.98779297,8.02922440,13.57500839,11.43637466,12.00710011,350.57760620,0.00000000,6.61,0.00000000,0.21161857,-0.81516254,-1.02678108,17.02239799,0.00004853,4.97406340,2.22879314,-2.74527049,5.36818933,3.57,1.44,0.04845389,183.90695190,-12.45429325,5.12131500,-5.22818565,1.30583739,-6.18862104,1.45363307,2.04827070,0.23560730,3.57584572,17.40092850,0.00003309,0.07526171,212.83219910,-14.52089596,1.55805528,-3.90095830,0.35568428,-7.01233673,0.60092205,0.63562256,0.00906336,2.47901130,8.07566643,0.00458422,0.08705896,175.50982666,-24.31452560,4.86810637,1.75034022,0.03874559,7.80988741,0.38386834,15.06121254,4.27421236,4.72530746,34.87123489,0.00000000,0.03815930,231.56213379,-5.42747688,1.46456921,-3.76501799,0.85380852,2.13973951,0.18391055,6.37604570,2.64482450,1.47883928,2.74566102,0.09785530,0.04511439,199.30627441,-9.41562748,1.52470064,-4.76777887,0.65805620,1.40169239,0.02852935,6.70905685,1.86694837,2.71718621,9.62222958,0.00198023,0.06558377,160.39653015,-13.72938061,2.03389478,-7.58292246,1.35639644,-2.33414102,0.05329200,8.44382954,1.95000732,4.59099913,30.33884621,0.00000005,0.03815930,231.56213379,-5.42747688,1.46456921,-3.76501799,0.85380852,2.13973951,0.18391055,6.37604570,2.64482450,1.47883928,2.74566102,0.09785530,0.04511439,199.30627441,-9.41562748,1.52470064,-4.76777887,0.65805620,1.40169239,0.02852935,6.70905685,1.86694837,2.71718621,9.62222958,0.00198023,0.06558377,160.39653015,-13.72938061,2.03389478,-7.58292246,1.35639644,-2.33414102,0.05329200,8.44382954,1.95000732,4.59099913,30.33884621,0.00000005,
0.00,0.00,0.00,0.00,59.00,139.00,14.00,15.00,8.08,0.00,5.89272976,1.96967983,6.33515501,5.69410229,4.97291660,13.92718601,0.00020147,13.74,0.00029325,-1.76992118,-2.06213522,-0.29221404,1.67467988,0.19668053,-14.89421368,-15.65123272,-0.75701910,0.18055506,6.28,0.00,0.03917092,23.46743965,2.89017820,0.05385136,-5.71574402,0.30467471,-12.38612080,1.13691568,-8.65456390,0.82145458,-1.80902934,0.86951029,0.35133241,0.05869428,24.81344414,3.35776210,0.01600007,-25.15475845,2.83540678,-31.78842545,2.36720252,-12.57356453,0.67652828,-2.21772432,1.23887432,0.26597510,0.06680992,20.28169250,13.17509651,0.28045657,-12.09852028,0.36372468,-41.52987289,2.12981272,-12.18764114,0.54916716,-0.49773043,0.07594693,0.78292814,0.02885314,24.72869682,-10.80315495,1.08389699,-3.80237484,0.16265738,-17.16178322,2.21019816,8.03312778,0.78415424,-2.95968485,2.05425763,0.15211658,0.03417014,22.16773605,6.81730890,0.15503897,-2.09159493,0.02455662,-43.99302673,5.46251011,13.88792419,1.55111909,-1.94416296,0.95511466,0.32867441,0.05539279,23.04407883,-9.01430130,0.17655768,3.31462049,0.05219406,-20.38159370,0.81931782,8.23710060,0.37373522,-1.36305046,0.53853309,0.46322586,0.02885314,24.72869682,-10.80315495,1.08389699,-3.80237484,0.16265738,-17.16178322,2.21019816,8.03312778,0.78415424,-2.95968485,2.05425763,0.15211658,0.03417014,22.16773605,6.81730890,0.15503897,-2.09159493,0.02455662,-43.99302673,5.46251011,13.88792419,1.55111909,-1.94416296,0.95511466,0.32867441,0.05539279,23.04407883,-9.01430130,0.17655768,3.31462049,0.05219406,-20.38159370,0.81931782,8.23710060,0.37373522,-1.36305046,0.53853309,0.46322586,
0.00,0.00,0.00,0.00,60.00,136.00,13.00,71.00,7.40,0.67,3.77935934,2.44298148,5.00874329,6.12905121,4.34003401,13.65225315,0.00023272,12.11,0.00036532,-1.50337863,-2.12798214,-0.62460345,8.28285599,0.00430493,-13.89860344,-12.23718166,1.66142130,0.92001259,6.28,0.00,0.03625469,26.22647858,10.08336735,0.85512108,-4.83208513,0.28416526,-10.19788647,1.00549972,15.10788631,3.26590514,-1.98837078,1.37052500,0.24202094,0.04823563,21.58250046,21.90939140,0.87564695,1.19285429,0.00822155,-9.42741394,0.26818898,14.24330330,1.11802649,-1.70142472,0.93912977,0.33275316,0.06726481,26.71932220,19.15093231,0.77008611,11.51670742,0.42827871,-42.35070038,2.87843871,-3.99221349,0.07653809,-1.18826735,0.56232494,0.45351425,0.01913770,13.79215240,-4.69210005,0.25914916,-9.39531994,1.25901759,-0.26271954,0.00061556,-0.67932314,0.00707890,-0.80853063,0.19431058,0.65945515,0.02832282,19.52959442,3.92398000,0.06578456,-8.27586937,0.49291649,-8.81695271,0.28132510,18.41960526,3.49874067,-1.40223753,0.63706052,0.42498056,0.05368408,28.33353424,22.43500900,1.43186522,-11.86730480,0.87588400,-22.39288712,1.29479420,31.04307556,6.94876385,-1.86840916,1.32473898,0.25003852,0.01913770,13.79215240,-4.69210005,0.25914916,-9.39531994,1.25901759,-0.26271954,0.00061556,-0.67932314,0.00707890,-0.80853063,0.19431058,0.65945515,0.02832282,19.52959442,3.92398000,0.06578456,-8.27586937,0.49291649,-8.81695271,0.28132510,18.41960526,3.49874067,-1.40223753,0.63706052,0.42498056,0.05368408,28.33353424,22.43500900,1.43186522,-11.86730480,0.87588400,-22.39288712,1.29479420,31.04307556,6.94876385,-1.86840916,1.32473898,0.25003852,
0.00,0.00,0.00,0.00,60.00,136.00,14.00,21.00,7.04,0.00,-1.58265615,-2.34552741,-1.65517426,-0.79146254,-1.59370506,1.90602767,0.16773441,11.90,0.16020209,-2.22744608,-2.65851092,-0.43106490,3.18443990,0.07540612,-46.05289841,-48.23897934,-2.18608189,0.64585698,6.28,0.00,0.00329302,0.21727851,14.99954796,1.89963198,5.10198307,0.31806371,-20.25175285,3.98080373,-10.81131268,1.67908537,-2.05279398,1.46655095,0.22619765,0.01380672,1.81114101,25.69600105,1.23372054,6.86548042,0.27863708,-68.41687775,14.46429157,-14.71079063,1.22156882,-3.14291596,3.28224659,0.07035477,0.03225342,6.32777452,10.25659370,0.22756898,-8.06954575,0.21658364,-109.17522430,19.70351028,-22.43639565,2.49151945,-4.06522989,6.77957392,0.00936734,0.00315279,0.38230476,-0.76657283,0.00712434,-6.26483870,0.57172847,5.40489769,0.28382120,-8.36508560,1.10092032,-2.35440326,1.68302107,0.19484454,0.00438444,0.47139043,8.04979515,0.27908659,-7.98570490,0.46238765,-4.89633131,0.08741084,2.06984234,0.04449055,-2.41508031,1.90367198,0.16799880,0.00680225,0.45241964,16.37504196,0.75857615,14.94082260,1.38053524,0.71088046,0.00136303,1.86687803,0.02505870,-2.48099446,2.32280517,0.12782916,0.00315279,0.38230476,-0.76657283,0.00712434,-6.26483870,0.57172847,5.40489769,0.28382120,-8.36508560,1.10092032,-2.35440326,1.68302107,0.19484454,0.00438444,0.47139043,8.04979515,0.27908659,-7.98570490,0.46238765,-4.89633131,0.08741084,2.06984234,0.04449055,-2.41508031,1.90367198,0.16799880,0.00680225,0.45241964,16.37504196,0.75857615,14.94082260,1.38053524,0.71088046,0.00136303,1.86687803,0.02505870,-2.48099446,2.32280517,0.12782916,
