label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,1.21,8.00,1.07,[],0
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,2.41,12.00,0.77,b,0
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,4.21,16.00,0.77,b,1
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,6.01,16.00,0.77,r,1
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,7.51,16.00,0.83,r,0
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.90,b,1
surround_90,135.00,90.00,0.00,0.00,0.0000,0.40,10.51,16.00,0.96,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,11.71,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,13.21,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,14.71,16.00,0.77,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,16.51,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,18.01,16.00,1.02,b,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,19.51,16.00,0.89,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,21.31,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,22.51,16.00,1.05,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,23.71,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,25.51,16.00,0.76,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,27.01,16.00,0.76,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,28.21,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,30.01,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,31.51,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,33.01,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,34.51,16.00,1.02,r,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,36.01,16.00,1.04,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,37.21,16.00,0.87,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,38.71,16.00,0.82,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,39.91,12.00,0.89,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,41.41,12.00,0.80,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,43.21,12.00,0.82,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,45.01,8.00,0.86,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,46.51,8.00,1.02,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,48.01,8.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,49.21,12.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,50.71,16.00,0.76,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,52.51,16.00,0.76,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,54.31,16.00,0.76,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,55.51,16.00,0.76,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,57.31,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,58.51,16.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,60.01,16.00,0.76,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,61.51,16.00,0.76,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,63.31,16.00,0.91,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,65.11,12.00,0.91,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,66.31,12.00,1.06,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,67.81,16.00,0.76,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,69.01,16.00,0.95,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,70.51,16.00,0.76,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,72.01,16.00,1.04,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,73.21,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,74.41,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,75.61,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,77.41,16.00,0.76,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,78.91,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,80.71,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,82.51,16.00,1.05,r,0
