norm_depths,avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.0,-0.29371872400117044,0.29681930694988196,0.05,11,-0.29371872400117044,0.021158854166666668,2048.0
0.5,-0.1730904147021338,0.2509014738266877,0.05,11,-0.1730904147021338,0.08226376488095238,2048.0
1.0,-0.061490517601687826,0.16584028461136793,0.05,11,-0.061490517601687826,0.314403469279661,2048.0
