rad (sigma),avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.5,0.12079511644463548,0.672757239650716,0.05,12,0.12079511644463548,0.6178977272727273,4096.0
1.5,-0.04748257531905623,0.5202028740327933,0.05,12,-0.04748257531905623,0.8178531422334558,4096.0
2.5,-0.4272067647229147,0.4811818219451226,0.05,12,-0.4272067647229147,0.014339398734177215,4096.0
3.5,-0.44068401883265024,0.44696173708175607,0.05,12,-0.44068401883265024,0.01287286931818182,4096.0
4.5,-0.33625280345526587,0.435406353952278,0.05,12,-0.33625280345526587,0.043267144097222224,4096.0
