rad (sigma),avg,sd,alpha,df,test statistic,p-vals,Npermutations
0.5,0.7813638662686598,0.5070000089888115,0.05,12,0.7813638662686598,0.0026222511574074073,4096.0
1.5,0.7934829022513977,0.37657368667486607,0.05,12,0.7934829022513977,0.0023600260416666665,4096.0
2.5,0.8451286475533145,0.3580609881248107,0.05,12,0.8451286475533145,0.0023600260416666665,4096.0
3.5,0.618077363402026,0.3844424542095398,0.05,12,0.618077363402026,0.0026222511574074073,4096.0
4.5,0.4293419773158215,0.4167706415675561,0.05,12,0.4293419773158215,0.009370691636029412,4096.0
