,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0,3.76,-6.16,0.0,0.1,87.0,140.0,3.0,4.59,149.0,25.1,0.84,0.99443156,1.37180042,2.08110714,1.82194817,1.56732178,13.83900166,0.00021142,4.22,1.33714414,0.84339553,1.81113327,1.38133347,0.9283725,2.03701758,2.49041533,1.21122301,1.83665609,1.54031265,13.04334736,0.00032118,0.05169319,1.53660977,0.95048136,2.9041357,0.65818918,-0.43510336,1.44860339,3.23172498,-0.54166722,0.91132683,0.34001923,3.97105956,1.53046465,4.49990702,0.74934542,0.97874588,1.48735476,1.4008044,1.91572797,0.22539903,0.17981218,0.67163615,-1.2976625,3.3197701,1.82956731,-0.17388833,0.68168336,1.86946511,0.9212175,0.69211131,-0.82296866,2.29263043,0.13034094,0.36412627,-0.50239676,-0.86652303,8.62389946,0.00359748,-5.26932192,-5.53177261,-0.26245075,0.09399115,,
1,3.91,-5.86,0.0,0.11,87.0,141.0,3.0,4.32,152.0,24.03,0.79,1.29892445,0.83292669,0.33418721,1.6174444,1.02087069,5.95580101,0.01485961,4.19,1.06014276,1.74540257,-0.26093835,1.33989954,1.57632065,-0.25090796,0.38764289,0.71065015,1.57273877,0.8747856,4.29176855,0.03858139,-0.71112609,1.13764966,1.52686691,2.89697909,0.0685172,0.22698657,0.34184426,0.59743458,-0.84681827,2.25671315,0.13338732,-2.83626056,0.60322708,0.62771207,1.42113626,0.25910953,1.82793128,-0.15582551,0.75293785,-1.25486219,5.64832592,0.01768056,2.77706265,0.58515227,2.42213297,0.09526367,-0.79175365,2.83122993,0.88964385,1.66929555,-0.34511843,0.40868056,0.52280282,0.86120218,-0.41568875,-1.27689087,20.35844421,9.51e-06,-1.07578945,-3.74062157,-2.66483212,8.53246498,,
2,4.21,-5.71,0.0,0.09,87.0,142.0,3.0,4.21,147.0,19.52,0.74,3.00066805,1.75859487,3.11969852,1.31764781,2.29915237,16.96627808,4.153e-05,5.6,3.56974268,1.72928524,3.80724931,2.86282349,1.61578095,1.79788744,4.46764517,1.32873762,1.29204452,2.49430275,19.65319633,1.043e-05,1.45248151,0.27098384,0.07962193,0.0454451,-0.69067699,4.84974146,5.31868219,2.8534534,0.47030193,0.39459616,0.53005285,0.71987236,4.81220961,5.06908655,3.56846428,3.69945383,-0.36728379,3.70567608,3.76958513,1.85522997,6.93949175,0.00857627,3.4499979,3.63932014,-1.39889598,8.32973194,1.01935613,0.39801306,4.16760111,5.01032305,1.77494287,6.16164112,0.01323661,1.29231894,-0.32898223,-1.62130117,36.73206711,0.0,4.13647461,2.16825676,-1.96821809,3.59228468,,
3,-5.86,7.27,9.0,0.85,87.0,147.0,18.0,9.41,158.0,6.33,0.72,1.40206921,2.34193301,6.20935678,5.14977694,3.77578402,3.45915532,0.06322636,20.35,2.25780034,-1.82782066,2.60870886,5.18175888,7.03773785,2.64563394,2.13185358,7.41705084,5.1641593,3.6204741,3.1064167,0.07832337,-5.97660685,7.58218431,4.28554153,3.73001957,-0.07776286,-1.22636759,1.87670946,7.90253782,-3.05009794,1.24032712,0.26570569,16.61917877,3.50941372,-3.78784561,11.46139717,2.436481,3.73189163,13.81771374,3.77165341,0.8928358,0.12136883,0.72763616,-2.98554587,-3.52233934,6.4012475,6.65282249,3.57376218,-9.6327858,-0.01798745,8.57616138,-3.89201474,2.20474434,0.13793724,-3.34263635,-6.73604107,-3.39340472,104.69921112,0.0,-21.03909492,-19.62035179,1.4187423,0.17367549,,
4,-5.85,7.67,1.0,0.21,87.0,148.0,16.0,9.73,158.0,10.54,0.83,1.95736539,0.68197668,1.61075485,0.86384857,1.27848637,2.40655494,0.12117724,8.26,1.78106844,2.64411092,2.88907671,-0.82609677,2.92938209,-1.7391535,2.80793786,0.40935093,0.80532527,1.2988112,2.45388246,0.1175857,-5.66831779,1.00417924,4.49752998,-4.1879549,3.59920263,-3.05737257,4.4673996,5.41132307,-0.3294715,0.09015693,0.76404717,1.76901448,3.24597287,-4.4805479,3.41291714,3.90216684,2.62554812,2.83990741,-0.00737293,0.78880697,0.57531685,0.44835264,-0.29568684,1.57008815,9.20712376,2.33759665,0.72112763,-3.05847049,0.36205983,3.75022984,0.95771188,0.81852227,0.36585496,-1.78434992,-4.66970444,-2.88535452,90.96166992,0.0,2.58792758,-1.43172669,-4.01965427,6.29596758,,
5,-5.96,7.78,4.0,0.45,87.0,148.0,17.0,9.84,165.0,10.23,0.79,6.48806286,5.65338135,5.3936491,6.30003738,5.95878267,43.38694382,0.0,9.07,6.53480864,5.12863922,5.17926931,4.60727644,9.40525627,6.49607706,5.84652185,3.7344799,6.37985468,5.91765261,42.09728241,0.0,7.39032364,4.27527046,4.65583992,5.2391696,5.16463614,-1.61779964,8.11147499,10.48453045,-0.89919442,0.5468992,0.45978051,10.35870647,0.09760851,7.69872999,9.23669434,3.56926799,6.83574343,1.43362629,3.4119041,-1.0650456,0.87581021,0.34960312,9.45853901,7.12357664,2.07491398,4.90018559,6.93654442,6.35688925,8.68161201,6.74170017,0.17501804,0.02238951,0.88108911,-2.11932921,-5.31962585,-3.20029664,101.60443878,0.0,-5.77257347,-9.0558176,-3.28324413,3.41972828,,
6,-5.8,7.62,7.0,0.78,87.0,148.0,18.0,9.67,173.0,7.68,0.77,5.44523478,6.60669899,2.50653028,5.11303139,4.91787386,15.01215744,0.00011451,12.73,3.61758137,4.10516262,3.82221866,8.68914413,7.39510775,-0.71254915,5.45488882,4.610744,4.99917841,4.65994406,13.23537922,0.00029032,3.74149466,5.04619694,6.98164606,7.09226608,6.65704727,10.89952469,6.10117388,7.49364758,1.63977194,0.91438913,0.33920959,-2.79595947,4.05882692,1.45136964,5.29975843,1.66461706,-1.45381069,9.86584282,2.95961618,-2.55064726,2.53180218,0.11192427,-0.72308737,2.05004478,7.70856237,16.46834373,3.8220346,5.15894032,5.66521788,3.63444114,0.57179278,0.12234884,0.72658274,-2.775249,-6.49741507,-3.72216582,115.64157867,0.0,15.34305668,8.9502182,-6.392838,6.64194679,,
7,-5.42,7.3,10.0,0.92,87.0,148.0,19.0,9.29,168.0,4.27,0.73,-2.08902669,3.31762671,-2.72533751,3.35121918,0.46362042,0.03028084,0.8618934,26.71,-1.5690639,-6.682868,0.33250105,-3.72808146,0.19002897,-4.00591516,-1.45352793,11.59217644,3.4297843,-0.21034117,0.00616359,0.93744097,5.78841543,-1.11671555,-1.74266815,7.23068714,-2.67049623,-5.925282,12.84485245,6.77936554,-0.60689026,0.02851988,0.86593035,-16.59790039,5.36876345,-11.04545021,-5.06458426,2.92859268,1.82130301,9.78445053,-7.46548939,-5.80529404,2.98193455,0.08454209,-5.55289841,-18.62071228,2.10783267,-2.55736828,-5.66017914,3.73771191,10.36610222,-2.51025176,-5.43369579,2.49832606,0.11431912,-4.09235525,-8.4367981,-4.34444284,123.26685333,0.0,-3.5525558,-15.00514889,-11.45259285,6.38167048,,
8,3.15,-7.14,0.0,0.15,88.0,138.0,2.0,5.58,148.0,20.74,0.77,-0.21206783,-0.01101676,-0.1585265,0.10769872,-0.06847809,0.02316445,0.87906408,4.51,-0.14344929,0.77874368,-1.4865824,-0.29930702,-0.16323212,0.17514132,-0.52107823,0.75002509,0.11465981,-0.08825378,0.03776898,0.84595157,1.62481225,-3.44114327,-1.64706433,0.62837148,0.52530968,2.37849283,1.93423736,-2.29334855,-0.0478912,0.00627837,0.93686241,0.19622193,-0.25556308,2.89233732,1.49261284,-0.59575081,-2.17138767,-2.01647377,-1.0722506,-0.28142455,0.24652275,0.6196556,0.18311305,-1.00129437,-2.08305383,-2.51748919,-0.12119175,3.0884974,-0.43150368,1.11387277,-0.31339666,0.29270166,0.58862845,-0.17020187,-1.5296911,-1.3594892,8.07354164,0.00482646,5.13487768,1.61132944,-3.52354836,3.8950634,,
9,2.99,-6.99,0.0,0.16,88.0,138.0,3.0,5.43,155.0,21.32,0.77,-1.07461441,-0.45193264,-0.94967395,-1.15461731,-0.90770954,4.00338984,0.04570679,4.55,-0.97374916,-0.71880066,-0.79986078,-1.30442238,-1.44841754,-0.65866488,0.03323363,-0.73894519,-1.13093483,-0.85920238,3.50187111,0.06162341,0.07846447,-0.93463868,0.17188126,-0.51897591,-0.71869469,0.84596002,-0.03151209,-2.54860926,0.72892541,1.41740954,0.23414452,-3.74099588,0.3129445,-1.42095518,-2.12081861,-1.04590869,0.10336777,-0.06811471,0.42163375,0.25472063,0.1976053,0.65676776,0.66348583,-1.72170711,-2.90498614,-1.30207753,-0.52513105,-2.71090984,0.21313818,-0.32953775,0.04892163,0.00696975,0.93348449,-0.35332152,-1.66352224,-1.31020069,19.96869087,1.15e-05,-5.11306047,-9.64340496,-4.53034449,25.79497719,,
