,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0,-9.77,0.19,0.0,0.86,94.0,168.0,16.0,5.37,74.0,2.96,0.22,-2.69539309,4.31795692,2.61438608,-0.8224054,0.85363621,0.06907903,0.79274024,33.48,5.2649703,1.49068737,12.31685352,4.39315081,-6.99165297,4.08502626,-8.34764767,3.8007884,-0.11978837,1.76405501,0.29344821,0.58814874,5.46661234,2.13614273,-13.2371521,21.44266129,17.14236832,9.82948208,5.19322348,-10.47284698,5.26193285,1.63111031,0.2018683,16.15431404,11.56976509,-5.60144806,-3.58366799,4.60551214,-0.27724966,-9.67376232,8.59573555,3.38426185,0.65742463,0.41767806,11.5233593,-9.01877975,-8.14253616,-6.34674072,-8.6609993,-0.57159775,-14.70148945,14.5434351,-1.67021561,0.16310981,0.68640223,-11.61740112,-12.39456844,-0.77716744,0.92975754,0.33574338,-30.24496841,-33.61455536,-3.36958861,0.51375288,,
1,-9.53,-0.02,0.0,0.89,94.0,168.0,17.0,5.25,109.0,3.55,0.0,-9.11437511,-6.8087697,-3.79072785,-3.71022511,-5.85602427,4.90675068,0.02699176,27.26,-13.64399815,-4.44999599,-5.16730881,-13.90786076,6.69871044,-3.40725827,-8.93722343,-9.39625359,-3.80418468,-6.2177062,5.54310131,0.01876033,-12.02697659,9.91082096,-8.22712517,-8.86483383,-7.05263805,-7.55044127,-12.76668835,-5.72247839,-3.07921648,0.83612692,0.36074384,-13.36039448,5.05938482,-7.40838718,-0.36922127,3.52808762,-19.71263123,9.09210587,-7.53583479,0.37140575,0.012019,0.9127255,-17.34775925,5.14914989,0.61989814,-16.54534912,-6.79404402,-17.97612572,-22.28868103,0.86496311,-5.26509571,2.45960379,0.11714841,-12.05376339,-12.34543514,-0.29167196,0.09333287,0.76020512,6.49839258,14.00727654,7.50888395,2.23730707,,
2,-8.55,-1.5,0.0,0.86,95.0,165.0,18.0,4.92,94.0,3.98,0.68,1.1313436,2.36183548,-1.52539897,4.30811882,1.56897461,0.35618117,0.55077897,27.11,3.0068655,-1.80064774,-3.25389051,1.19172192,3.65192747,-5.11292124,5.60322142,1.63456547,4.30626392,1.02420878,0.15021048,0.69842279,13.23438931,-4.83930492,-9.17105198,0.11116631,-1.39706635,14.72380352,5.9983325,-1.10970592,-2.17398429,0.42293867,0.51563495,-9.94794464,-8.38848972,0.47800586,9.49520206,6.08017206,-1.2647413,-23.46344185,11.78313351,-6.1748867,3.37959743,0.06632694,-9.51057339,2.76926684,16.17760086,-5.57420349,11.54064751,-2.18174744,0.68862939,-5.55838108,-3.29319739,0.96927142,0.32511801,-8.26878834,-9.31838226,-1.04959452,1.23814917,0.26676571,-11.1979084,-16.05549812,-4.8575902,1.94090188,,
3,-8.25,-2.02,0.0,0.83,95.0,165.0,19.0,4.91,109.0,3.73,0.0,-2.41421461,-4.36032152,-5.60905123,-5.87491465,-4.56462526,3.16299033,0.07564927,26.47,-5.86472321,-3.93469763,1.74160659,-0.88331497,-9.5268259,-4.10827541,-4.91459465,-8.78722572,-6.43714046,-4.74138641,3.37959385,0.0663264,-10.01065922,-3.61297679,-6.78497696,-5.86990595,-3.64811015,-5.22973585,-1.16045117,1.83694947,1.48864794,0.20633736,0.64975941,-4.94422197,-9.10012436,-8.39691162,-4.60452938,3.02867365,-8.88203239,-14.14356995,1.46784282,0.19590807,0.00356307,0.95241421,-1.41788936,-13.02815056,3.83085084,-3.79177046,0.01262754,-10.99505329,3.58642507,2.29190588,3.5671649,1.18668997,0.27628044,-9.19234467,-10.13338089,-0.9410364,0.82085383,0.36569596,-22.19347191,-21.67176247,0.52171046,0.01464048,,
4,-8.17,-2.13,0.0,0.85,95.0,165.0,20.0,4.91,120.0,4.53,0.0,4.83412933,0.90282881,-0.31499255,0.18982719,1.40294814,0.51096725,0.47489849,20.24,-1.38409495,6.63268471,3.17377138,-1.12358534,4.47720814,-1.07663858,0.09922167,2.50229073,-0.10481615,1.46476066,0.54987866,0.45855409,5.52508926,1.15814841,-4.21917105,-1.89809942,-5.39688492,-1.30836475,8.91211796,3.91157508,0.61348236,0.06017076,0.80628037,3.35288978,1.89531898,4.48835611,-0.4897005,9.61844254,3.93267298,-10.40737152,-11.54044628,-0.70226783,0.07799587,0.78009404,14.15293407,-1.53655243,13.65713787,-0.72514772,2.80926657,-4.52077246,9.42887878,5.52629328,4.76668453,3.65049267,0.05635989,-10.52911758,-11.41702271,-0.88790447,0.66677189,0.41486134,-10.80332375,-13.99224377,-3.18891978,0.80046827,,
5,-9.21,-0.74,0.0,0.82,95.0,166.0,17.0,5.15,91.0,4.93,0.42,3.00106215,3.95681643,3.03071642,0.98665529,2.74381256,1.55935907,0.21207099,22.66,0.60617155,7.40704346,1.28535342,13.92823696,-1.2002573,-1.07502055,1.05355692,6.74551535,1.13866329,3.31770825,2.28633094,0.13085713,11.31355476,-1.30125976,3.22234678,0.9474858,4.05860472,2.75764966,8.73112297,-0.04081617,2.95487666,1.11114883,0.29210613,6.83458662,1.87889659,-2.91854024,5.18658495,26.03717613,9.04079819,-12.34814072,-5.52409172,1.72249687,0.37985542,0.53783145,2.75554991,0.62962401,19.57313156,-3.13707972,10.08291435,-8.59624767,-0.7966283,3.29365706,2.05199075,0.54103887,0.46218796,-7.59652281,-8.1113863,-0.51486355,0.40520376,0.5249249,-40.78929901,-44.26292038,-3.47362304,1.11915493,,
6,-8.83,-1.17,0.0,0.8,95.0,166.0,18.0,5.01,97.0,4.65,0.59,1.50283539,1.12475383,1.61699891,0.87763631,1.28055608,0.32692027,0.56761533,23.1,2.27186799,3.27081013,-11.28358555,1.04447067,2.06441665,2.77183533,-0.49358556,13.75121403,1.15750623,1.61559939,0.52705055,0.46803178,11.72010994,-4.32138014,-9.54281998,-11.4626255,9.21223354,5.46789026,0.93413192,3.84173536,0.15996961,0.00320515,0.95486478,-1.94624913,5.62950039,-0.59035343,4.43669367,24.89932823,3.8318212,-24.15008163,2.52031112,0.40567613,0.02034915,0.88659714,-6.07527351,0.53349376,16.19748306,3.51184916,6.70422077,-2.61583877,-10.4519558,3.78053069,0.57967162,0.04138055,0.83884963,-8.64295673,-8.92019272,-0.27723643,0.08426509,0.7718097,-14.59600163,-12.55190563,2.04409647,0.4640193,,
7,-8.33,-1.77,0.0,0.71,95.0,166.0,19.0,4.87,99.0,4.4,0.58,-5.07181168,-1.85030723,-5.25993919,-1.71946728,-3.47538137,2.71477795,0.09975807,21.75,0.28909954,-8.95307541,-1.47743142,-6.65593576,-1.30757153,0.35564145,-6.26242542,-8.58681488,-1.95563841,-3.83551097,3.28275537,0.07033305,4.17976665,-0.85559076,2.10566711,-16.46514511,0.87323534,-5.37402773,-1.84820926,-0.77270401,-0.13616423,0.00258668,0.95944845,-0.70757872,-14.77356625,-11.98522949,0.97408754,0.07048958,-3.8663938,-11.61114025,-0.62304747,-3.74081898,1.90744603,0.16757899,-4.45589685,-9.63236618,11.16388416,-6.39118862,-6.4783349,-9.70428562,-12.40210724,-3.09485531,-3.32256532,1.53249657,0.21605056,-10.10809517,-10.21237946,-0.10428461,0.01050125,0.91845124,-6.97247553,-10.18921375,-3.21673846,0.57800752,,
8,-8.28,-1.9,0.0,0.81,95.0,166.0,20.0,4.89,107.0,4.69,0.67,0.34812269,2.89348984,-0.13381894,4.1364212,1.81105363,1.02653694,0.31123498,18.43,-3.90165734,-0.31490305,6.30900621,-3.13242412,0.81462801,4.73930168,4.08800316,0.44712207,4.34041929,1.48623407,0.68798727,0.40706222,2.11126184,-3.45500445,6.34477854,9.26195621,1.43759346,4.82158804,3.9506557,-1.11893594,-1.22952056,0.29114598,0.58961625,4.87801933,-5.62920046,-3.27457452,6.50329304,-1.65711701,5.62050676,1.71771181,-7.83741331,-4.43782377,3.73943949,0.05344543,-4.40927696,-2.64068127,-1.08222342,2.70602942,-1.13303888,1.93951082,6.73270941,0.25895011,-3.78951955,2.7517786,0.09748349,-12.33812332,-12.41418648,-0.07606328,0.00531304,0.9419443,-5.05986214,-4.50400162,0.55586094,0.02378689,,
9,-9.89,0.07,0.0,0.71,95.0,167.0,16.0,5.45,109.0,3.66,0.52,1.02171218,5.47699976,5.55054522,6.15032196,4.54989481,2.7691195,0.09643337,28.2,8.35119247,12.32757759,6.89500046,13.65808582,0.7531684,6.76525307,-4.5887289,-5.7340765,6.99335241,5.04171181,3.41646218,0.06486582,8.05235958,1.58603036,4.35390377,0.05554919,17.13819885,10.10139275,3.37871385,-2.99968123,-0.62706637,0.03240106,0.85718946,11.96578407,-4.33286285,20.17528725,17.80526543,12.00978851,13.35329151,-19.39433289,-4.80719185,-1.18645823,0.11608066,0.73340178,-4.16240263,2.15058732,10.28516388,4.84632015,8.90531158,-2.37252378,-0.3344796,-10.56322384,-5.30983782,2.31605792,0.12838408,-6.72067404,-7.28387642,-0.56320214,0.78910017,0.37512145,-21.46564102,-21.91078377,-0.44514281,0.01093037,,
