,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0,9.38,2.9,0.0,0.25,96.0,162.0,15.0,4.26,155.0,14.84,0.45,3.16787028,3.00774455,2.47142839,3.5876112,3.05866361,18.50730896,1.867e-05,7.45,3.80466652,1.33254361,3.58043218,3.99781799,0.53550816,4.85829067,1.88965428,1.60275376,3.3207767,2.76639128,14.89887142,0.00012112,5.19362307,2.60126853,1.14482629,1.29915571,1.6803093,5.2177062,1.29736328,5.13221788,-0.53466952,0.35188711,0.55318876,5.03094625,6.19249058,0.27729025,1.5937767,2.68199348,1.56149459,-0.00512395,2.42994094,-1.06111121,1.35472357,0.24474781,1.98358846,1.90874016,0.64320856,3.15318108,1.18128145,5.11707544,3.81269741,7.58488274,-0.3846525,0.17885835,0.67245241,-0.94948047,-2.90920925,-1.95972872,124.04627228,0.0,-2.74525619,-5.82466841,-3.07941222,12.66738987,,
1,9.74,2.52,0.0,0.28,96.0,163.0,14.0,4.47,154.0,21.73,0.17,0.86860925,0.05562568,0.3559702,0.58614284,0.46658701,0.79878867,0.37168167,5.47,-1.24514699,0.85427535,-0.41680944,0.83846736,0.84249091,0.76353359,0.92156267,1.31895721,0.6823501,0.50612456,0.91847038,0.33812152,-1.1258024,-0.73979139,0.7250241,-0.20236671,0.38147792,0.0721914,-0.65511727,2.22856665,-0.5397898,0.66289669,0.41574427,-2.30871487,0.19078355,0.2338105,0.51118529,1.90062129,-0.5905351,2.05588579,1.10547936,-0.22804876,0.11577889,0.73373412,-0.54882693,2.89054608,1.47805536,2.01541591,0.54690641,-0.81544703,1.13590813,0.52901417,0.28797975,0.18503577,0.66717891,-0.90195161,-2.78319025,-1.8812387,112.36222076,0.0,-4.49605751,-6.07156134,-1.57550395,3.8967731,,
2,9.75,2.85,0.0,0.41,96.0,163.0,15.0,4.44,149.0,15.98,0.47,3.41798329,2.22102165,4.04473066,2.83666682,3.13010049,25.73736572,4.7e-07,6.47,2.36860299,4.50054884,4.9363451,3.88428283,3.21791959,3.34862709,2.0438273,1.85891354,2.93564081,3.22951269,26.71590233,2.9e-07,-0.09936889,1.50347364,1.5073967,1.92754996,2.0702529,3.89116526,2.15057516,5.32882404,-0.61389393,0.61552209,0.43291281,6.81958723,3.44850445,-0.14650302,6.01069736,3.00990248,1.73029113,4.72570753,7.31910038,1.17771983,2.23405766,0.13533274,-1.32926047,2.59579921,4.63247347,1.97082615,4.86087894,7.42718792,5.24354982,2.59735346,0.50327438,0.40990201,0.52217445,-0.93287951,-3.1725893,-2.23970985,131.03823853,0.0,-9.66008377,-10.98432541,-1.32424247,2.30838227,,
3,10.0,2.07,0.0,0.24,96.0,164.0,13.0,4.64,153.0,12.61,0.19,2.00144529,1.98728514,2.78061438,0.03777155,1.70177913,4.63174438,0.03163648,8.29,0.01142676,3.11970234,2.03432345,2.68449306,2.59253931,3.72042131,2.3213501,2.41813302,0.17912889,2.11804867,6.99649811,0.00830218,1.0134052,-1.34525812,5.25747776,2.35982656,4.82831001,-0.44615287,2.17599893,2.37229824,1.8966893,3.58447123,0.05862726,4.3709178,5.97838163,-0.4640246,1.13226426,-1.57753849,-0.30081251,7.23775291,6.16418982,2.72438407,7.29604244,0.00703434,2.42743206,-4.25545597,3.84189415,3.31709576,2.1164372,7.51176643,0.99986464,-0.12333854,1.89043605,3.52180004,0.06087459,-0.13210617,-1.8831104,-1.75100422,93.72505188,0.0,-5.66532946,-6.79930258,-1.13397288,0.62044632,,
4,10.09,2.33,0.0,0.4,96.0,164.0,14.0,4.66,140.0,14.43,0.19,3.98738503,2.76611638,3.57285452,4.31117439,3.65938258,28.6323204,1.1e-07,7.17,3.42750645,1.95201218,3.85733986,4.13084078,5.0987668,3.10422397,2.55085516,3.69805336,4.3672843,3.57274413,26.59698677,3.1e-07,1.95824909,2.83448696,3.30979037,3.12511706,2.30081129,0.80041289,5.71754742,2.29879379,-1.58009994,3.31116724,0.06912689,2.46171594,4.4731555,2.96090484,1.51481092,3.7290957,4.89420414,-0.28769681,8.23281288,-0.70644122,0.65213364,0.41955409,4.4068017,4.24839163,6.781394,2.88875341,8.79427147,0.12000509,4.52397823,0.49244875,-0.34619504,0.15775438,0.69132217,-0.51351291,-2.57898521,-2.06547236,108.65287781,0.0,4.35197592,3.29335666,-1.05861938,0.91303366,,
5,1.82,9.02,0.0,0.87,96.0,174.0,13.0,3.42,105.0,5.84,0.53,13.75855732,8.36052608,6.27425575,8.8143034,9.3019104,38.77259827,0.0,15.66,7.5223403,14.78107262,9.03817558,5.9693861,11.93490124,7.50572109,10.57446003,8.29059982,8.75641823,9.36541176,37.93603516,0.0,22.90869522,8.62816906,0.1002294,5.85688734,5.44530725,-1.04555202,13.64801216,8.11158848,-0.39885396,0.04525758,0.83157697,-7.5594058,6.38276815,3.86196136,8.44139004,3.02126575,6.69933748,16.36158752,12.3485117,-2.60179472,1.87111235,0.17167292,20.74945641,9.77099991,17.97540474,10.89674568,9.66895771,15.28895473,14.80796623,10.11178303,4.97456837,6.75974607,0.00946918,1.43534648,-4.73617744,-6.17152405,273.41448975,0.0,2.47017932,5.68282175,3.21264243,1.9433533,,
6,9.07,2.98,0.0,0.2,97.0,161.0,15.0,4.1,168.0,15.21,0.62,-0.12954429,0.5561294,-1.91592109,0.1985749,-0.32269025,0.17570083,0.67518877,8.07,2.52258492,-0.15843567,-1.94511294,0.46035516,-0.82431102,-0.29745716,-2.87652779,-0.62371653,0.29114008,-0.3831144,0.24181914,0.62300927,-2.47794509,-1.07826376,0.12442977,2.4847517,5.58990908,1.4537667,0.39432591,-1.38575542,0.33702368,0.11967793,0.72946106,-1.67125952,-1.54605651,-3.38904643,-1.14634311,-1.26583588,-2.07416201,-2.6537106,-1.53312159,-2.10341954,4.49790144,0.03419638,-4.59898424,-2.09905648,1.23093247,-1.04090405,2.69553065,1.17330265,0.64397055,1.53369701,-0.35625711,0.13062185,0.71786894,-0.44574669,-2.21557474,-1.76982796,112.19824219,0.0,-2.00133109,-0.68139297,1.31993818,1.58165908,,
7,9.08,2.53,0.0,0.27,97.0,162.0,14.0,4.15,161.0,16.65,0.57,3.06335282,2.78701305,2.86144638,2.86810803,2.89498019,19.80693817,9.58e-06,6.82,1.27480614,3.2387321,5.22275591,2.19859004,1.50539994,3.38485932,3.10485482,3.17164397,2.79805112,2.87486601,19.17115021,1.328e-05,3.4243319,0.72983438,3.67988396,2.69080901,2.27339268,0.86936194,3.40602207,5.25969982,-0.08951658,0.01177442,0.91361418,2.93172002,5.65614223,1.41707611,3.90587401,2.52910733,1.44903374,-1.43551254,6.28041935,0.02398888,0.00082011,0.9771597,2.56340194,2.59031773,1.98996162,3.47167039,4.84455013,2.26553273,2.37959647,4.43745899,0.20083496,0.0578264,0.81001715,-1.14181173,-3.04752541,-1.90571368,118.78469849,0.0,-5.2592268,-5.59319067,-0.33396387,0.11626905,,
8,9.11,2.88,0.0,0.41,97.0,162.0,15.0,4.13,158.0,17.27,0.56,3.86600566,1.76760852,2.4660778,3.46117592,2.89021707,14.90885639,0.00012045,7.85,4.06498432,2.92846346,3.62148976,3.02366185,0.98641771,4.27103043,0.55725479,2.14260626,3.41224813,2.77590537,13.40846729,0.00026436,4.02191544,3.71773648,0.80697244,-1.36964142,-0.66591084,2.22372961,3.2831316,1.3273536,-1.70480716,3.22671056,0.07276537,3.19613838,3.78910589,-0.55655915,4.2229495,2.86872172,1.61643612,2.03165817,2.71945977,-0.97940445,1.03514051,0.30921476,4.63064861,4.60580444,1.57717478,5.39592886,4.19061041,0.43726161,6.52938128,4.25250673,0.43800327,0.20853899,0.64801989,-0.963642,-3.03919792,-2.0755558,129.30245972,0.0,-0.82373416,-4.05117702,-3.22744298,11.25931168,,
9,9.26,2.06,0.0,0.28,97.0,163.0,13.0,4.28,158.0,18.96,0.52,-0.18547845,-0.36312258,0.66981721,-0.23586051,-0.02866108,0.00215394,0.96299276,6.49,0.19755571,1.30748534,0.60235602,0.55691785,0.29329452,-0.22174528,0.4942995,-2.62928486,-0.20322967,0.04413905,0.00495779,0.94388092,-0.61900586,1.51968312,-0.36544868,-1.02434492,-3.71862245,0.35531008,0.62218612,0.3776786,-0.12032339,0.02341137,0.87842482,1.69117546,-0.55687404,-0.00405366,1.87295842,-1.8938247,-1.2781502,4.04029131,1.92697144,0.84680527,1.1378845,0.28637223,1.06960559,-1.85159314,1.74128234,-0.46266964,-2.12984085,1.6236465,-0.52489609,-1.26550639,0.04681839,0.00349809,0.95284937,-0.66318357,-2.51713037,-1.85394692,119.75434113,0.0,-7.86403894,-9.67358112,-1.80954206,4.45080519,,
