,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
10,10.08,1.05,4.0,0.23,114.0,146.0,11.0,9.68,79.0,23.64,0.68,2.15750051,2.41906428,2.31272101,2.42543697,2.32868075,35.714077,0.0,3.93,2.3116672,2.36629343,3.02808213,2.67178893,1.69129503,1.54984796,2.71020675,2.16123199,2.39821482,2.31863785,34.79828644,1e-08,3.37726045,2.16431618,1.80889785,1.23076415,1.38724923,3.38262105,4.05315447,2.09530425,0.05552723,0.01304763,0.90908317,1.4159888,4.08346033,2.1782093,2.96542525,0.90825886,2.33966637,2.6354847,2.06815672,-0.1073872,0.04571757,0.83073699,1.46707714,1.83131933,3.28521299,2.84567165,2.56933331,2.32579541,2.60449576,0.30435458,-0.26245856,0.27535048,0.59989032,2.07356048,-0.32465631,-2.39821696,437.29797363,0.0,4.51410818,0.30595079,-4.20815706,46.2723465,,
11,9.78,1.27,1.0,0.11,114.0,146.0,12.0,9.01,73.0,25.43,0.68,1.99699867,1.91812849,1.55163956,1.83552635,1.82557321,24.16752815,1.04e-06,3.75,1.96086073,0.97045112,1.48297679,1.73104715,2.21004295,2.13989758,2.21226406,1.71518993,1.80525804,1.80130672,23.07974434,1.81e-06,2.08892059,3.99732995,0.68062854,1.56113243,1.72106183,2.13877916,0.77079147,2.19160318,0.05805448,0.01570464,0.90029881,1.73329091,1.15179873,0.81799239,1.86540103,1.45096707,2.82186365,1.71564281,0.91047186,-0.2766394,0.33294415,0.56407053,2.76009631,1.18084204,3.76361156,2.80291605,2.79987669,0.3078191,0.58929467,1.39941502,0.1994862,0.17638901,0.67459223,1.68919706,-0.37580404,-2.06500101,347.66934204,0.0,3.03479838,0.10268241,-2.93211603,24.57087708,,
12,10.25,1.55,5.0,0.3,114.0,147.0,11.0,9.89,74.0,28.09,0.68,1.64993453,2.05329585,1.90948105,1.945351,1.88951564,27.58543015,1.9e-07,3.63,0.75640416,2.0438292,2.65707111,1.41824138,2.46340537,2.5159018,1.14896846,2.07847762,1.92411709,1.88771224,27.24149895,2.2e-07,2.42074251,1.30689001,1.22615206,2.65043592,0.6236062,2.48982596,2.3616147,3.48225069,0.11754104,0.06858837,0.79346143,1.84443295,4.07957554,4.33053207,0.78362244,-0.29751801,0.21484393,2.27725816,2.19221997,-0.01568819,0.00122009,0.97214326,-0.32074457,1.90129125,2.31473327,3.01369262,1.94600737,0.9687326,1.88192868,1.79731441,-0.28229305,0.37498513,0.54044942,2.1617465,-0.53627717,-2.6980238,467.36624146,0.0,7.27563381,3.79603767,-3.47959614,31.39033699,,
13,10.01,1.78,3.0,0.14,114.0,147.0,12.0,9.36,59.0,27.6,0.71,2.12951684,2.54396749,2.6023798,2.03768516,2.32838726,37.56542969,0.0,3.83,2.11876893,1.95597017,2.7771666,2.93648338,2.83352256,3.08474898,2.06763005,1.97113121,2.03824401,2.41798687,39.77417755,0.0,3.38989615,0.73917341,1.06492853,3.77055788,3.09088969,2.61066031,1.72698951,4.0038991,0.43375102,0.8415789,0.35918394,4.33559227,3.94742322,4.57904625,1.34491217,0.68443733,1.8826102,2.31569576,2.07649565,0.59192079,1.47724032,0.22451591,1.14824104,1.71454799,3.04031587,1.50719011,2.35421371,1.26306784,4.17424488,2.27453041,0.10323263,0.04493073,0.83217799,1.72369325,-0.64493197,-2.36862516,408.14953613,0.0,1.30588317,-2.30508804,-3.61097121,45.47817612,,
14,10.22,2.19,0.0,0.24,114.0,148.0,12.0,9.69,64.0,27.74,0.71,3.32650948,3.47025061,3.85793352,2.6436615,3.32458878,71.04180908,0.0,3.98,2.9071312,3.44382453,4.04757023,4.31343508,2.9130919,4.61138582,3.5766449,2.70359731,2.65742445,3.46032572,75.96450043,0.0,4.01768255,3.3935585,3.18936968,3.79574442,1.40968561,3.39047956,3.8352375,4.93733597,0.85923237,3.04743052,0.08119592,2.17715716,5.46758366,4.54470587,3.78036237,2.6697979,3.16097546,3.64024568,5.22872782,1.21942961,5.77273273,0.01647221,2.34654355,4.75533247,4.82802486,3.00421453,3.89342928,2.24455428,3.25781751,2.14932537,0.68103349,1.81406319,0.1783504,1.6454879,-0.99022853,-2.63571644,424.31481934,0.0,-0.91974217,-3.16612172,-2.24637961,14.30225182,,
15,10.19,-2.15,8.0,0.47,115.0,142.0,8.0,10.65,75.0,19.24,0.71,8.76699638,7.5838542,8.12553024,7.96131468,8.10942364,245.90391541,0.0,5.22,6.86688662,5.73336458,10.63465118,8.38880825,9.04060745,7.47977114,8.07791138,9.31782246,7.99611139,8.16248894,250.07424927,0.0,11.48315525,2.46292496,6.70022297,4.66220808,5.85953569,9.28068447,10.12706757,10.90422344,-0.33160153,0.27465263,0.60035283,7.13867044,7.35050154,6.94041252,8.50656891,8.8573513,7.13652468,6.49374294,12.16636181,0.16516793,0.0618409,0.80366465,9.33490181,7.32901239,8.85029602,11.62735462,5.78645945,8.53494167,10.3683567,8.39796352,0.82556093,1.55866778,0.21217526,2.39193273,-1.25886595,-3.65079856,264.62149048,0.0,1.41338503,-3.66363454,-5.07701969,46.77027893,,
16,9.94,-2.01,4.0,0.22,115.0,142.0,9.0,10.13,110.0,24.58,0.69,-0.27141035,0.56185645,-0.07297982,-0.09647341,0.03024823,0.00694748,0.93358984,3.66,0.94275761,-0.54051125,0.19296364,-0.20242341,-0.56041765,1.28253365,-0.08613721,-0.0917867,-0.09787761,0.09314022,0.06509283,0.79867681,1.95668662,-0.69261235,-0.59374273,-0.78257287,1.2904011,1.21173453,0.31983075,1.89030099,0.61208147,1.83990753,0.17529169,-0.15825956,1.14949811,0.51541549,-1.6040647,-1.74373913,0.22667153,0.72107089,0.45152491,0.04882234,0.01093236,0.91674921,0.74086308,-0.01164697,-2.05551672,2.21064591,-1.36283493,-1.38503957,-1.73142242,1.32928765,-0.14425677,0.09753262,0.75488109,1.92560828,-0.80252206,-2.72813034,268.14175415,0.0,4.4590416,3.47105002,-0.98799169,2.81179357,,
17,10.18,-1.71,16.0,0.75,115.0,143.0,7.0,10.54,76.0,2.13,0.69,-8.91490364,-5.5127821,4.24678755,-0.92833751,-2.7773087,0.29963231,0.58424365,51.18,0.88314676,-16.29027939,0.29049423,11.38280582,1.71298635,-19.25343895,-2.60397243,2.52239847,-1.00447929,-2.48199773,0.23615873,0.62710883,8.27271938,-22.12814713,-4.9257741,1.59440982,-1.82400751,-2.68962455,-10.68046093,-10.91273403,-4.64330244,0.53579211,0.46436667,13.72912693,-24.05278397,33.23161316,5.02718639,-4.8344059,-6.38390064,-5.94071484,20.00512886,5.73512983,0.77418977,0.37915182,5.95689535,-13.07264805,-26.9901886,6.47473431,-47.37367249,-3.59223509,18.39474106,-9.29351997,-8.03973007,1.5454874,0.21411685,2.66017199,-2.53385043,-5.19402218,301.7366333,0.0,56.78683472,77.10862732,20.3217926,6.19914818,,
18,9.94,-1.53,13.0,0.56,115.0,143.0,8.0,10.0,88.0,7.53,0.76,33.49338531,30.68609428,31.42204857,33.56709671,32.29215622,548.06903076,0.0,13.91,31.20546722,32.50070953,28.09014702,31.79985237,37.31421661,30.01714897,30.27805519,32.3224678,33.70734787,31.88313103,527.66973877,0.0,30.39921188,25.35064697,32.35035324,24.74970818,30.60276604,36.28359985,38.67334366,27.51615334,-2.6413312,2.37050986,0.12398755,14.242136,33.27436829,20.48270416,36.74495316,44.16183472,32.7751236,32.85029602,34.34619522,-2.46857905,2.02907133,0.15465106,41.0399971,34.49496078,45.80723572,32.34430695,36.42706299,20.98113441,25.95903206,27.53168297,0.08333863,0.0022977,0.96177886,2.66391754,-1.7801286,-4.44404602,309.42532349,0.0,7.69317055,-5.67562532,-13.36879635,39.13424301,,
19,9.74,-1.37,0.0,0.35,115.0,143.0,9.0,9.56,120.0,19.31,0.71,9.71108818,8.70175648,8.18243504,9.25451851,8.96245003,323.9788208,0.0,5.02,9.86505032,8.61034012,9.06915951,9.61722279,7.78929329,8.92082977,8.66908455,8.14111233,9.27638435,8.87539101,310.61178589,0.0,8.72648621,7.64666653,7.9139843,7.00626612,8.62395477,9.68839741,10.69260216,9.4599371,-0.53334278,0.73596573,0.39117778,6.00719309,9.69921017,5.07596588,7.95385599,7.90334511,9.48927689,9.36882019,9.93595123,-1.07979167,2.85277677,0.09155219,9.0033083,9.77833176,11.42242527,11.64928055,9.5603199,6.97963715,9.21372032,10.06657791,0.50084358,0.61682552,0.43242986,2.24469805,-1.17989731,-3.42459536,335.63693237,0.0,4.27053452,-0.30096927,-4.57150412,39.96529007,,
20,9.43,-1.14,1.0,0.14,115.0,143.0,10.0,8.9,132.0,32.0,0.7,-1.33614349,-1.47790635,-1.39825726,-1.89120483,-1.52587795,14.18829155,0.00017574,4.09,-0.71609622,-1.61016989,-1.16870475,-1.14548969,-1.46525681,-2.09100175,-1.45932138,-1.6992569,-1.87001574,-1.46800971,12.88574123,0.0003484,-2.68529892,-0.85305619,-1.17285895,-1.67980695,-1.25855207,-1.58070135,-0.68373847,-1.9875493,0.42738211,0.71162289,0.39912296,-0.81035292,-1.6443243,-3.64388943,0.14939094,-1.45523143,-2.10164785,-1.28256309,-0.17528079,0.49910787,0.91635633,0.33868282,-2.38845396,-2.09362578,-0.42286959,-0.60658002,-0.85586762,-0.91793132,-2.11842275,-1.26532602,0.55620706,1.1423732,0.28542935,1.63616753,-0.7780934,-2.41426086,330.32119751,0.0,1.19886005,0.02039026,-1.17846978,4.75398254,,
21,10.04,-1.24,19.0,0.86,115.0,144.0,7.0,10.14,96.0,11.51,0.55,12.57778835,12.80987358,13.25139427,12.26075172,12.72495174,226.30229187,0.0,8.53,13.47334862,13.17621994,11.0091095,13.16937733,10.08904171,14.11307812,15.20573711,12.24490261,12.32035828,12.74293041,224.72637939,0.0,13.82497025,8.74610901,12.42555046,11.97734356,11.65709686,15.36431789,16.39436531,12.45693874,0.64927059,0.37877476,0.53841059,3.16706061,12.07368755,11.78975296,17.90961838,14.64995861,16.09033966,14.73735714,13.92404747,0.95223624,0.78354686,0.37628787,13.66416931,11.86474609,13.0951128,15.51216316,14.70825863,7.64040232,9.82819653,14.1732378,0.43152446,0.15890066,0.69026237,2.43460393,-2.57850909,-5.01311302,344.31280518,0.0,-10.8886013,-18.9809494,-8.09234715,40.14133453,,
22,9.78,-1.09,15.0,0.67,115.0,144.0,8.0,9.59,107.0,10.91,0.74,20.30694962,19.71417236,18.17759132,18.72307014,19.23044586,537.40979004,0.0,8.37,21.49377632,15.06762123,17.65552139,18.85429764,21.39092445,21.32649422,21.98706055,17.95044708,18.83362579,19.37613487,546.77636719,0.0,23.32554626,18.21526337,16.34690857,21.95902252,20.05974007,19.83731651,15.67263603,22.2869091,0.84335124,0.66773641,0.41405164,16.4883213,27.20346832,17.8242588,14.67057705,19.36437988,10.77655697,18.68585014,20.92176247,-0.6785804,0.41609666,0.51905063,23.88834572,18.7574234,22.85277557,15.7387743,26.30113792,15.18035603,18.12165642,21.15905571,1.68145132,2.5413959,0.11123721,2.73200631,-1.84827936,-4.58028555,377.39379883,0.0,9.90764904,-1.39867342,-11.3063221,128.91517639,,
23,9.59,-0.86,6.0,0.46,115.0,144.0,9.0,9.15,123.0,23.15,0.75,8.25768089,7.44945908,7.72053909,6.42326498,7.46273613,246.36766052,0.0,4.8,7.47289991,7.46496391,9.78740978,8.46075535,6.57380676,8.76374912,7.95763969,6.77439404,6.47252369,7.73982382,263.06573486,0.0,10.76527977,4.1461525,5.16364241,7.51965714,6.5747242,7.39448738,10.13718414,8.41973782,1.04771662,3.1793468,0.07490132,7.55395889,10.50689602,8.0929966,5.7653389,5.64507246,5.70977783,9.81536007,9.08972359,1.31240332,4.64664221,0.03137087,7.41514254,8.79732132,9.34187412,9.3408308,8.08766747,6.58398771,9.47416401,7.16711712,1.85934734,9.28601646,0.00237447,2.50703597,-1.23886681,-3.74590278,411.7064209,0.0,2.98682165,-2.1989758,-5.18579769,60.93066025,,
24,9.35,-0.68,3.0,0.25,115.0,144.0,10.0,8.63,147.0,27.16,0.72,3.8013885,3.23623729,3.48009324,3.08210206,3.39995527,57.67923355,0.0,4.52,3.65178323,2.65511894,3.64626265,3.14101815,3.58460975,3.55661726,3.77770448,3.88953662,3.06535554,3.43744874,57.75045013,0.0,3.11493826,3.09748745,1.72947407,3.5286386,1.41302192,5.63889551,5.14733744,2.15944982,0.24231279,0.1890521,0.6638078,3.76511455,5.76350021,4.18524647,3.92649841,2.19425845,1.88461137,2.25437689,4.02492571,0.39670029,0.47410253,0.49127794,2.51630092,2.77428412,5.08091688,3.63691163,4.55787325,3.88725686,3.46598148,4.67044306,0.72085661,1.57233584,0.21018389,1.95524561,-0.81570572,-2.77095127,404.27603149,0.0,4.51451874,2.7281003,-1.78641844,9.27716351,,
25,8.99,-0.45,0.0,0.1,115.0,144.0,11.0,7.84,139.0,28.86,0.72,2.47816586,1.78207803,1.7056036,1.99685693,1.99067616,27.51713562,1.9e-07,3.83,0.85065103,2.57079077,3.42306566,2.48616982,2.16072917,1.73256707,0.45272547,1.91996694,1.92767477,1.94520187,26.16228104,3.8e-07,1.71293139,3.34134555,1.93282926,0.22375888,0.95555282,2.84325242,1.01297987,2.14060235,-0.19168374,0.16393408,0.68565334,1.04681373,2.72013354,2.53789401,2.18590212,0.28210765,1.65750945,0.95786983,2.15964222,-0.27454212,0.31472668,0.57492952,2.87313938,3.94232464,3.12028265,5.20848656,0.0655916,1.07825792,0.73847532,2.23013186,0.4868817,1.01813543,0.31322472,1.33048689,-0.61106169,-1.94154859,309.44992065,0.0,-1.75511515,-2.09640622,-0.34129098,0.29586992,,
26,9.84,-0.61,0.0,0.78,115.0,145.0,8.0,9.58,117.0,25.55,0.67,6.24356985,6.82623243,6.92100477,6.44887972,6.60992146,345.17901611,0.0,3.59,7.24384689,6.50747347,7.34222317,5.9821701,8.05097961,5.81880999,6.66758156,6.2078948,6.48388624,6.69384003,350.54782104,0.0,8.51241302,3.54387188,6.14767981,6.02990103,6.99347353,6.42387199,8.25663376,9.1598053,0.34775123,0.62744492,0.42849652,6.47611332,6.97084427,7.17959595,6.3130641,7.13831615,5.98383427,6.43996763,8.69414425,0.47034761,1.05157161,0.30541263,6.49691916,6.77584457,6.65724897,7.41440678,4.17562723,5.40214443,7.34261847,5.61422348,-0.2023502,0.19728459,0.65702518,2.54496217,-1.54005253,-4.08501482,432.32165527,0.0,3.37690973,-0.74138993,-4.11829948,48.4811554,,
27,9.67,-0.39,0.0,0.57,115.0,145.0,9.0,9.2,119.0,26.28,0.67,1.41253364,0.60046351,0.88054168,0.95031571,0.96096367,5.52346802,0.01897005,4.12,1.13339937,-0.18839732,1.40130603,0.59003466,1.27170074,0.44885054,2.19681478,0.94800377,0.94344687,0.97071272,5.555161,0.01863274,2.94731569,-1.65514708,0.17737494,1.58427918,-0.25471243,1.1693064,1.45727789,-0.37145302,-0.29985559,0.34761986,0.55560708,2.09666777,0.05260257,1.67626131,-0.21573354,1.43747544,0.28988919,0.05600423,1.63091457,-0.06661719,0.0160197,0.89930898,1.52159786,0.95550054,-0.36349756,2.50526571,0.29796457,2.19747591,1.15206647,3.23460674,0.45888403,0.76647985,0.38153479,2.53106117,-1.08497262,-3.61603379,464.75326538,0.0,3.28538585,-0.17706786,-3.46245384,36.46600723,,
28,9.48,-0.08,7.0,0.38,115.0,145.0,10.0,8.74,136.0,22.9,0.73,4.99045324,4.2537775,5.05367947,4.42658281,4.68112326,141.79904175,0.0,3.97,3.62251997,6.29105473,4.47367716,4.43926191,4.7974534,5.79196024,5.21154737,3.35481882,4.43777561,4.7086277,142.94586182,0.0,5.14212179,4.90775967,4.08706284,4.31966972,1.61670136,5.67022896,2.72539091,5.59801197,-0.13378063,0.07492892,0.78435189,3.83917832,8.5288105,3.58876729,5.26495314,4.601717,5.09200811,3.0578115,6.43141651,0.59687275,1.41039085,0.2352954,4.4793396,5.55340338,5.96038389,4.47742987,4.06462145,5.07903719,5.1304512,5.08195972,0.54083395,1.14548361,0.28477487,2.20789504,-0.73925346,-2.94714856,460.33761597,0.0,-1.01266408,-4.76553631,-3.75287223,34.35736847,,
29,9.13,0.1,0.0,0.23,115.0,145.0,11.0,8.0,152.0,26.32,0.71,2.03996086,2.26452947,2.26566648,1.37429917,1.98611391,28.12340927,1.4e-07,3.78,1.75350368,3.43066955,2.47211647,1.29803729,1.93930221,1.875857,3.02263999,1.9649086,1.38297582,2.12454128,31.82809258,2e-08,4.32150793,2.07158279,1.22364521,2.47120166,1.70997703,2.8952179,1.79921687,1.66410637,0.9053148,3.75549698,0.0529372,1.84658825,5.84137917,2.81190443,2.00398636,0.11170944,0.11849227,0.84273744,4.66911268,0.89737529,3.55945301,0.05951922,1.05491829,2.25114918,2.06987333,1.11661458,2.22234845,3.10464144,2.44915318,2.21361971,0.63955307,1.7668165,0.18410324,1.73346627,-0.54613602,-2.27960229,397.78988647,0.0,4.21604681,3.13969421,-1.07635272,3.50141811,,
30,8.92,0.4,0.0,0.09,115.0,145.0,12.0,7.51,131.0,26.87,0.69,2.41108918,2.08342457,2.25022674,3.157444,2.47554612,34.19522095,1e-08,4.27,3.32025266,1.41789746,1.91823649,2.12665367,1.90991008,2.29721498,2.24706197,2.70388603,3.15120244,2.34124708,30.07377625,5e-08,3.65386891,2.30232167,0.70383692,4.40796852,1.42530358,1.94805467,0.93159258,1.22308528,-1.08065796,4.20133114,0.04067288,2.30692482,4.8405962,4.41418982,0.37157884,2.19457555,0.56742507,2.9434073,0.57871443,-0.94152921,3.0137589,0.08289253,0.20647852,2.75529695,2.14669323,3.32058811,3.32756615,3.41324759,1.92536819,2.47288227,-0.75652033,1.94199169,0.16378609,1.30843711,-0.50629902,-1.81473613,291.97930908,0.0,0.95090389,0.32407331,-0.62683058,0.94145578,,
