,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0,1.04,9.59,0.0,0.9,96.0,177.0,18.0,,60.0,14.56,0.66,-1.40907371,-2.55568719,-1.45776856,-1.46994746,-1.72311914,5.61777925,0.01798188,7.59,-1.8184365,-3.29379725,-0.00034356,-5.36308479,-1.28606689,-0.54166496,-2.02597618,-0.09952358,-1.55711544,-1.77444708,5.90072441,0.0153238,-1.43137705,-9.17414856,2.28986502,-2.17211771,1.55114973,-4.05127764,-3.05205488,-3.83533692,-1.0588125,1.2517457,0.26350977,-1.76259899,-5.39583349,-1.01310909,1.75353968,-3.08528018,0.85700595,-3.50655913,0.37750757,-0.02182184,0.00051622,0.98187807,-3.48011589,-0.40731856,-2.86186671,-1.06361866,1.96686959,-0.94869566,-2.87837887,-1.78799474,0.02372223,0.00064094,0.97980767,-2.78948903,-3.73247766,-0.94298875,18.6371212,2.191e-05,-17.42586708,-20.4803257,-3.05445886,7.22078896,,
1,0.17,10.35,0.0,0.9,96.0,178.0,18.0,,72.0,17.46,0.67,0.21630549,-0.42101949,0.30398342,-0.47608873,-0.09420483,0.02820888,0.86665512,5.85,0.0878267,0.21367982,-0.72685474,0.37406188,-0.16810758,0.41996756,-1.52626967,1.36208987,-0.49174574,-0.05054406,0.00800348,0.92873395,1.13196647,-0.7380473,-0.59534889,-0.6582498,-1.28574312,-2.10425878,0.24252878,0.56051666,0.02624243,0.00129174,0.97133735,0.565072,-1.70622635,2.50448847,-0.37173796,1.09246445,-0.07671067,1.23676574,-1.15148139,0.77460611,1.11030686,0.29229041,-0.65742511,1.91518068,-0.41111758,-3.22288227,4.4456048,2.0475843,-0.82630658,-1.54914856,0.68592572,0.87615043,0.34950252,-1.3783555,-2.14234543,-0.76398975,12.3083744,0.00052462,-9.18868542,-10.15346432,-0.96477878,1.19314432,,
2,8.59,1.08,0.0,0.45,97.0,163.0,22.0,,140.0,9.72,0.76,9.90490818,8.74753666,9.00614262,8.6393919,9.07449532,138.28727722,0.0,8.06,9.77800274,11.24727631,6.16302156,8.56273556,10.61303806,8.05058384,10.27780151,8.652215,8.48509502,9.08310413,136.58493042,0.0,10.15228939,8.38961792,10.81622219,6.20863104,10.48771095,8.29270649,9.19512844,6.49071932,0.0856555,0.007223,0.93228912,10.88359547,1.01246154,8.94235325,6.60383892,8.07210255,9.84509087,7.7176137,18.1497097,0.25326324,0.06459136,0.79943747,5.2760973,8.81336975,13.23978329,11.058218,12.34918499,11.49729061,9.32713032,7.86442137,1.22623992,1.46378052,0.22663865,-2.85004616,-8.05042076,-5.20037413,135.97354126,0.0,6.09395123,-2.58828974,-8.68224049,36.98202515,,
3,6.49,3.26,21.0,0.72,97.0,167.0,22.0,,82.0,17.0,0.7,2.89503002,1.72157955,2.75365353,2.66838503,2.50966215,30.11497879,5e-08,4.78,1.09486318,4.40147734,2.88707352,3.23761845,0.51583475,3.06641293,2.93456936,1.49673676,2.53943658,2.46131659,28.82381439,1e-07,-1.6710149,2.63814735,3.12127018,1.87498307,1.10168612,2.51761174,1.15486181,2.84677696,-0.93314618,2.42205286,0.11998011,3.21721411,1.18023682,0.8136943,4.53776073,2.79567003,3.23188972,1.81770897,4.28639603,0.01227477,0.00040645,0.98391963,0.21720889,0.54654193,5.06487799,2.00298429,-0.84341562,4.295362,6.36988115,6.09624815,0.34813586,0.34656438,0.55620814,-1.49170887,-4.66274977,-3.17104077,146.8874054,0.0,-9.61181164,-12.32372665,-2.71191478,8.9983387,,
4,6.15,3.81,20.0,0.67,97.0,168.0,22.0,,51.0,18.41,0.76,-0.28167534,0.85880047,0.95451874,0.513327,0.51124269,1.39841676,0.23729043,4.52,1.42822754,0.50208026,-0.66232294,0.1273502,1.5817107,0.28439298,0.09836595,0.65482491,0.47206071,0.49802265,1.29716218,0.25502647,0.49913025,2.37174654,-0.01311211,-1.18458319,1.95606256,1.82795691,1.48481393,-0.15072678,0.33562773,0.34932777,0.5546383,0.75377297,0.64413679,0.30258009,0.40701082,0.64107203,2.52776933,-0.16783936,2.41990304,0.43421099,0.58575255,0.44426153,-0.83730191,-2.75243092,-2.37898016,2.08858919,2.11934376,0.79885685,0.44978878,-2.09087086,-0.86693865,2.35266495,0.12541098,-1.52784312,-4.42220306,-2.89436007,143.86233521,0.0,-7.76471424,-9.06465816,-1.29994416,2.32753491,,
5,5.62,4.47,19.0,0.72,97.0,169.0,21.0,,35.0,15.52,0.71,4.64661837,3.50135016,2.99115181,2.17620158,3.32883048,45.30532455,0.0,5.17,2.19977784,4.07689285,3.09750915,3.28912091,4.03687048,3.61524343,5.75322771,3.92660379,2.23021507,3.57702637,51.26843643,0.0,4.51229095,0.94119406,3.16623831,5.23642826,3.9203968,2.1552124,5.73119736,2.57278633,1.35402286,4.35738373,0.03712203,3.0055356,7.66185045,3.66835117,2.45492125,-0.4150885,2.27900362,1.85664225,4.78258228,0.9690448,2.26793838,0.13241689,4.14077806,8.2878294,5.88123465,2.81666374,3.03834414,7.2527051,1.55799234,4.88460588,2.55516028,15.66573429,8.137e-05,-1.31491494,-3.91129327,-2.59637833,148.73620605,0.0,-8.6471138,-13.01370525,-4.36659098,24.10724831,,
6,5.93,4.66,19.0,0.58,97.0,169.0,22.0,,26.0,16.89,0.76,1.96152878,1.18492365,2.88586259,2.47001052,2.1255815,23.64814568,1.36e-06,4.57,2.49069762,2.57169056,3.645509,2.33961034,2.35119987,1.61182809,1.45816839,-0.25690705,2.44561458,2.07097268,22.16342735,2.89e-06,0.20441183,0.36462364,2.53230429,-0.1635478,1.25591803,0.937195,3.75707722,0.39813799,-1.27815306,4.96763849,0.02606547,6.43863869,3.95116019,3.02549982,2.80978417,0.17379555,3.00960994,3.03684449,1.58979034,0.42678347,0.56064171,0.45419215,-2.29965973,3.30498862,1.52383721,4.91159678,-2.03887343,3.8108871,4.43317747,3.09129596,-0.48084807,0.72599661,0.39440447,-1.44867671,-4.28860235,-2.83992577,139.5032196,0.0,-4.42580175,-7.59705639,-3.17125463,10.18264866,,
7,4.99,5.11,0.0,0.77,97.0,170.0,20.0,,30.0,20.7,0.72,3.01057053,2.8367703,2.39495301,3.54170084,2.94599867,40.24722672,0.0,4.85,3.94244337,2.13169789,0.38586894,3.60734177,1.06014967,3.07414317,4.4394145,3.83877277,3.58912635,2.89365435,39.07130051,0.0,1.19312179,4.24251509,4.5673089,3.61898756,0.90165955,3.6184597,1.00353217,3.37078643,-0.70017976,1.32176971,0.25057185,1.99512827,2.3021791,3.05839968,0.64629644,3.01591229,3.98605585,6.12701559,-2.59278893,-1.17037129,3.78659344,0.05196725,2.9763484,4.34773684,5.26462364,7.10747004,-1.06580615,4.53164148,2.15347338,-0.44069114,-0.58270049,0.93794161,0.33306092,-1.39999509,-3.35310531,-1.95311034,107.87234497,0.0,5.85261393,3.41802526,-2.43458867,9.63273144,,
8,5.27,5.02,20.0,0.68,97.0,170.0,21.0,,22.0,14.65,0.72,6.85546255,6.87122011,6.95574474,6.19680643,6.71980858,111.23917389,0.0,6.66,4.82077789,6.01915884,7.06199598,5.85672522,7.17916679,7.13883305,8.19276333,9.23684597,6.22074652,6.8516984,114.35936737,0.0,6.18235874,9.34627724,5.81613684,4.44205952,5.09787369,10.11745834,6.71681976,6.7513628,0.66701412,0.63598388,0.42537351,9.31289673,5.57366562,4.4145422,5.61582613,7.34053421,7.27670765,9.44197273,6.23550987,0.63481921,0.57792747,0.44731955,2.48725033,12.04844666,10.57945347,11.32137203,2.25122118,7.84552097,5.47413301,4.27984476,0.60816121,0.54503667,0.46054009,-1.37605178,-3.82731318,-2.45126128,130.5725708,0.0,-3.65009212,-8.76211739,-5.11202526,18.97144508,,
9,5.63,5.05,17.0,0.56,97.0,170.0,22.0,,22.0,9.55,0.75,8.3646698,7.65475512,6.12563324,5.33164072,6.86917448,51.2890892,0.0,10.02,6.85585451,6.41756725,6.78046131,5.94514132,8.0059824,8.53731537,9.01130486,7.73979902,5.4153471,7.18267393,54.66866302,0.0,12.52471924,2.202775,7.72881126,10.56985664,9.15081596,-0.4587079,12.92970276,7.21067381,2.30656743,3.40650749,0.06525916,9.89555073,7.51940298,8.76169491,4.35303354,2.13067031,8.43741512,0.19979276,9.27866268,0.92053795,0.53962129,0.46277589,5.77258301,11.01329041,9.66703129,9.71595001,8.14701176,11.29106331,4.63617706,7.24148035,3.04989362,5.83171082,0.0159329,-1.40204549,-4.17579079,-2.7737453,125.2806778,0.0,2.14115095,-3.61940551,-5.7605567,8.96524525,,
10,5.87,5.46,0.0,0.54,97.0,170.0,23.0,,46.0,5.97,0.73,5.25497723,4.62963057,6.36682367,7.03736877,5.8222003,9.439538,0.00218527,19.8,11.57192802,6.20413113,8.12912083,-1.33960569,3.31797528,3.68658328,10.06573963,0.94090331,7.33818388,5.54056072,8.4801712,0.00367648,-6.39911938,11.05606461,5.27183485,1.80429983,7.11546564,3.39309859,7.09605932,7.31623363,-2.42444682,0.94827324,0.3304138,6.71278954,17.00759697,10.63357449,-4.15693331,23.96380615,-10.32833385,4.29531956,2.37570786,-0.54518533,0.04968898,0.82365458,23.82911491,6.31531477,-3.24095225,7.10428286,-3.14633203,2.75627184,6.84157324,1.17547524,-1.86743844,0.56872892,0.45095638,-1.39597857,-4.27221537,-2.87623668,115.30047607,0.0,0.33092669,-2.93555212,-3.26647878,0.92787749,,
11,4.47,5.63,20.0,0.73,97.0,171.0,20.0,,25.0,20.23,0.7,2.68704176,2.52795625,2.17598224,2.61646891,2.50186229,33.19831848,1e-08,4.54,0.90819246,3.43469143,2.51501274,2.1010499,1.94402599,3.15302324,3.17645478,2.4878788,2.54094458,2.47100139,31.88684654,2e-08,2.56570101,0.48547846,3.4114902,1.95177865,3.85593462,3.78800917,2.45621324,1.78730619,-0.06774196,0.0141296,0.90540575,2.82047749,3.86493874,2.0565393,1.58884335,0.55766982,3.81456995,0.50604945,2.73185873,-0.39390907,0.47974336,0.48871243,-2.23978376,3.50586939,3.55988884,4.01893139,2.08381701,2.10898995,3.07987142,5.68944788,0.10380055,0.03382127,0.85412781,-1.92225039,-3.72421813,-1.80196786,90.7366333,0.0,10.44747353,9.04127312,-1.40620089,3.41918516,,
