,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0,-5.53,-4.76,0.0,0.12,67.0,148.0,6.0,4.23,90.0,23.35,0.62,1.00458086,1.74462712,1.78210247,1.44076061,1.49301779,14.26888371,0.00016848,3.99,1.41764414,0.77678448,0.31154364,1.86890984,1.39963388,2.32291269,1.5386591,2.3110466,1.4254272,1.48435438,13.89108181,0.00020541,0.57157636,-0.08996676,2.78057909,1.92267656,1.29881966,2.1361351,2.07610726,3.40192652,0.30236769,0.37666059,0.53954628,2.03033376,2.01966166,2.3898766,2.667696,1.4090755,1.91375422,2.56841493,-0.56391883,0.33891973,0.44288999,0.50589624,1.66099513,0.83697456,1.80885649,-3.6479671,3.05670762,2.59695125,-0.17666578,1.61230421,-0.48383254,0.9343853,0.33397783,-1.17150319,-2.3702457,-1.19874239,136.16497803,0.0,3.89829421,1.97906387,-1.91923034,10.02848339,,
1,-5.17,-4.99,2.0,0.2,68.0,147.0,6.0,4.09,78.0,28.05,0.63,1.37587714,0.60829574,0.88971359,0.94747329,0.95533997,6.76551676,0.00944039,3.71,1.10789526,1.13126552,0.61911172,0.75101811,2.22980666,0.78648186,1.31263983,-0.60924613,0.88978684,0.91228235,6.10902166,0.01362747,1.50305915,0.3938804,2.68216896,-0.3470363,1.32273388,-0.07597116,-1.57751513,1.04808211,-0.36709791,0.64521188,0.42203546,-0.90503615,2.28088355,2.41568947,1.67342913,-0.30886096,1.04753923,3.04385591,-2.09501004,-0.06246263,0.01777562,0.89396506,1.08376455,1.0895592,2.28449988,0.96378845,1.44115281,2.3036952,2.39252067,-0.59768009,0.41402185,0.77252662,0.37966408,-1.07729399,-2.49981165,-1.42251754,156.02067566,0.0,-5.39453745,-5.52076721,-0.12622967,0.05643199,,
2,-5.46,-4.82,5.0,0.31,68.0,148.0,6.0,4.2,76.0,31.0,0.68,1.31204867,1.50523245,2.14590406,1.43093133,1.5985291,29.05256081,9e-08,2.99,0.95643473,2.79172945,1.83239305,0.48006517,1.43473756,1.51165938,1.86398005,2.51908398,1.47224879,1.64971888,30.71939468,4e-08,2.38548636,1.95014441,0.40978903,2.5165534,1.68362808,1.27909279,0.12314823,1.59510112,0.03292737,0.00790348,0.92917937,1.4674145,3.58114767,0.77641559,3.6620152,1.53978467,2.06728196,2.76281977,1.50495195,0.70562112,3.43448949,0.06416556,1.61913598,2.49022651,1.65514982,0.857921,2.01622176,1.29794216,-1.09788179,1.15388477,-0.13251428,0.12234091,0.72658868,-1.04227185,-2.85674405,-1.81447208,247.50596619,0.0,-0.84865123,-4.83906174,-3.99041033,56.22453308,,
3,-5.59,-4.71,3.0,0.3,68.0,149.0,6.0,4.25,79.0,29.64,0.71,2.63738322,3.71508551,2.93394256,2.49628615,2.94567442,81.82501221,0.0,3.29,2.47482538,3.19655871,3.4194963,4.60392427,2.4806695,2.53631139,3.29021001,3.07109666,2.45695257,3.05583501,86.69484711,0.0,5.96668243,1.36833274,2.60907149,4.56357861,3.30954576,1.93236589,5.10164595,5.34057045,1.19689143,8.89712811,0.00293092,2.48141408,3.70903611,6.48505259,2.31273746,2.34143901,2.65826964,2.45841956,0.83868206,0.43310866,1.08647883,0.29752417,0.641864,2.60399461,1.7663759,1.39258838,1.79238737,5.00444698,6.05365372,2.59478474,0.094265,0.05247166,0.81886737,-1.05177808,-2.96568418,-1.9139061,279.40512085,0.0,-0.04916824,-3.84489155,-3.7957232,67.84223938,,
4,-5.91,-4.52,1.0,0.16,68.0,150.0,6.0,4.4,83.0,29.09,0.73,3.83000112,3.44281316,3.53544402,2.96282649,3.4427712,96.59661865,0.0,3.53,4.57857466,4.10493565,3.50109982,3.82263708,3.64401937,3.85832,2.22905755,2.77682066,2.9536767,3.49307466,98.57555389,0.0,4.19674015,2.211483,4.92594576,4.64744473,2.53319001,2.37741947,2.49153399,4.40377712,0.48335591,1.2285229,0.26798167,3.69343638,5.78894138,3.59839058,2.48067164,4.27956152,4.88008118,0.50907314,2.9526813,0.53214908,1.41201687,0.23502588,3.92568207,4.03517914,3.73602605,1.07638323,4.28884363,3.62653208,3.66936851,6.42598391,0.8477478,3.60063481,0.05806768,-1.32761729,-2.97051406,-1.64289665,219.85786438,0.0,-4.02902555,-5.76016378,-1.73113823,11.83116245,,
5,-5.11,-4.4,0.0,0.15,69.0,146.0,5.0,4.0,79.0,21.81,0.69,0.03481404,-0.20557986,-0.6249373,-0.52025729,-0.3289901,0.46757358,0.49427498,4.85,-0.01954253,0.52812886,-1.32622969,0.61203331,-0.41209388,0.36197644,-1.10153949,-1.07532024,-0.5607031,-0.33225521,0.46977958,0.49325939,-0.74251091,-0.6215145,-2.8580761,0.514404,-1.01285827,0.32827708,1.03483653,1.72513533,0.28644517,0.22819266,0.63297969,-0.49681523,-0.68938762,2.32153654,-3.85567689,-2.34977078,1.77498364,1.79117358,-3.39265895,-0.06644269,0.01168676,0.91393553,-2.28306484,0.36316183,0.40979627,0.71963596,-0.35975337,-0.16927557,-1.40486193,3.27789211,0.54221612,0.77665031,0.37839574,-1.24331129,-2.19884276,-0.95553148,71.27437592,0.0,-8.74800014,-10.37564564,-1.62764537,5.23481512,,
6,-4.94,-4.73,0.0,0.14,69.0,146.0,6.0,3.95,87.0,22.88,0.73,-1.34387743,-1.82402527,-1.29257488,-1.03653407,-1.37425292,8.4616003,0.00371311,4.77,-1.63724935,-2.27071571,-1.30075777,-2.04338861,-0.33282059,-1.61313784,-2.39544988,-0.38222036,-1.09295356,-1.45062506,9.29441833,0.00236357,-1.29834104,-3.10818624,-0.68844247,-1.33322775,-1.62346518,-3.65973616,-1.2872591,-1.30803096,-0.79391849,1.80947018,0.17890042,1.49436665,-2.15855455,-0.64580482,-1.00891531,-2.99519992,-2.00971293,-1.36357749,-1.21918821,-0.20525269,0.11391359,0.73580814,-1.24809575,-2.01226544,0.04594462,-2.02531505,-2.2183404,1.77064085,-3.3319006,-2.38473606,-0.36995253,0.3750442,0.54041753,-0.93447363,-2.25751495,-1.32304132,124.1125946,0.0,-6.27474117,-5.79899502,0.47574589,0.59043872,,
7,-5.24,-4.18,0.0,0.13,69.0,147.0,4.0,4.06,80.0,26.48,0.68,-0.28091228,0.64298642,0.11528692,-0.55117673,-0.01845392,0.00202834,0.96408732,4.17,0.55612427,0.85785508,-1.79079258,-0.57989758,0.22664653,1.11365986,0.15946959,1.005,-0.56464708,0.1091594,0.06923203,0.79251652,2.27444744,0.63078296,-0.22121194,-3.64797282,0.00284533,1.83117294,3.70574856,0.8705523,1.26963842,6.1964159,0.01297515,-0.12674236,2.19826174,0.58141679,-3.24460721,2.19446063,0.93867636,-0.72610945,-0.96113354,0.6007151,1.28811443,0.25668879,0.56405169,-1.95861566,0.2011231,1.17854536,-0.45472604,0.56925309,-0.76641273,-1.84343266,0.28323022,0.2855168,0.59323588,-0.83332247,-1.74850571,-0.91518319,77.2215271,0.0,-1.06929576,-0.62064219,0.44865361,0.6587466,,
8,-5.24,-4.38,3.0,0.24,69.0,147.0,5.0,4.06,79.0,23.1,0.66,0.30224288,0.04853863,0.50445729,-0.02504273,0.20754901,0.23002043,0.63162084,4.37,0.54327822,-1.07008493,0.06856704,1.17481601,0.97793311,1.40291345,-1.3462733,0.32913628,-0.07185878,0.22293541,0.26412743,0.60742071,1.36413825,-2.8389535,2.14648914,1.08002353,0.18843989,-0.59037852,-1.77710497,1.09316909,0.04672887,0.00748033,0.93109644,0.19930977,-1.94174004,-0.51556897,1.98889828,-2.96819258,3.85296321,1.43074381,1.91015172,0.6388697,1.34156358,0.24705641,-0.37674996,1.66915262,-0.22755319,0.57576305,-1.60085976,0.16915575,0.95818919,1.37979829,0.30470452,0.30112806,0.58330809,-1.07705116,-2.46393943,-1.38688838,157.28320312,0.0,-3.32772183,-4.41815233,-1.09043062,4.03777266,,
9,-5.05,-4.8,7.0,0.33,69.0,147.0,6.0,4.01,89.0,34.05,0.68,1.12907469,0.64420432,0.98669553,1.66340959,1.10584605,10.93787575,0.00097809,3.37,1.06702423,0.93748564,0.43754065,1.16070843,0.57538772,0.75500447,0.65369147,1.70194411,1.67186594,0.99463248,8.6798811,0.00329768,0.75950861,0.87225056,0.87176752,-1.19230866,1.0783447,0.82982087,-0.74314862,2.69834566,-1.07099807,6.62514639,0.01020902,0.19572267,0.17922474,-0.55547392,2.65527868,-1.55441844,0.38177827,3.03966308,3.66662884,-0.60998511,2.06075382,0.15147235,2.23077178,0.64163691,2.58513832,1.90073943,1.95692849,1.3367635,-0.76152623,-1.55829942,-0.52440631,1.51755059,0.21830259,-1.08605123,-2.97767329,-1.89162195,222.06388855,0.0,-3.45990539,-5.32645273,-1.86654711,12.70008564,,
