,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
10,10.07,1.99,0.0,0.68,116.0,155.0,11.0,5.29,,23.94,0.67,4.53845596,4.10659552,3.90382838,4.44472075,4.24840021,108.27758026,0.0,3.83,3.64748955,4.83931351,4.73523903,4.19467402,3.36136675,3.94937372,4.50448465,3.81226087,4.38714314,4.15487957,102.58383179,0.0,3.58420062,4.10269737,3.65200853,2.45396447,4.19984627,5.46947861,5.11082745,4.52712536,-0.35445082,0.57062131,0.45020156,4.72107077,4.35834312,4.57509041,3.80993962,1.36685264,4.26211166,4.57794428,3.93251109,-0.52207023,1.20905256,0.27180167,6.01643705,6.72080231,4.54684687,5.66068697,5.76124048,2.50211954,4.16744471,2.18813062,0.08481114,0.03366622,0.85445821,1.11039233,-1.62836874,-2.73876119,281.92666626,0.0,3.54585481,0.83260357,-2.71325111,17.96255875,,
11,9.89,1.27,18.0,0.8,116.0,156.0,11.0,5.25,,17.37,0.7,4.97910404,5.5676899,4.47029161,5.00433969,5.00535631,67.20431519,0.0,5.73,4.86541271,4.62676287,4.95284557,4.30642223,7.25242805,4.26288223,5.10375929,4.35771561,4.99736929,4.96454144,65.62503815,0.0,6.88102341,6.08638477,3.47082734,4.63894176,6.49336338,6.65477562,5.20920324,4.38241816,0.56450349,0.64600682,0.42174739,4.65208721,6.96667576,5.42337465,4.04487944,1.7155019,3.19547629,4.14482021,6.0297513,-0.54577208,0.59047657,0.4424281,3.57947636,9.00759029,6.4527092,4.33101368,5.01542902,3.25812769,5.55415773,3.37814045,-0.09923071,0.02052921,0.88609965,1.01152706,-1.87442935,-2.88595653,246.16139221,0.0,6.83122063,3.41351891,-3.41770172,17.45147514,,
12,7.42,7.42,12.0,0.81,117.0,147.0,16.0,4.43,,25.82,0.51,3.56345439,3.56293726,3.16103053,2.97790122,3.31633091,57.27858734,0.0,4.11,4.15656567,3.78456879,3.63790512,4.16002369,2.97228003,3.67690301,1.33454657,3.68648791,3.02706957,3.3784349,59.52060318,0.0,3.81412983,4.86617661,3.28362107,2.71416903,3.95385289,1.57587016,4.60441971,4.03847313,0.57609779,1.30929053,0.25281474,3.09208179,3.88921952,3.16741657,2.59602189,2.92729568,1.85410023,3.8706181,3.81600022,0.16800769,0.10804763,0.74245122,4.13201141,3.69090295,4.68609762,3.70446706,5.36105251,0.5686,2.94909453,3.38319492,0.55385476,1.23606849,0.26651467,1.83908594,-1.88229263,-3.72137856,304.72546387,0.0,6.01071453,2.52385235,-3.48686194,29.66060829,,
13,7.82,6.68,0.0,0.52,117.0,148.0,14.0,4.45,,26.37,0.52,2.57421398,2.68912363,1.66554558,1.55968988,2.12214327,27.72887421,1.7e-07,3.78,2.57544112,1.52152503,2.46041203,2.04078412,2.92814946,2.08727431,1.97076285,2.45693755,1.47272563,2.16605544,28.42559052,1.2e-07,3.7888813,3.91406965,2.9953115,2.32239413,2.98785996,2.23571515,1.79106867,1.08326221,1.14007175,6.06252337,0.0139867,-0.35872838,2.23075628,1.86936259,3.05351353,1.25152349,2.59773707,1.69884431,1.28309166,0.16198623,0.11925589,0.72992028,3.59604764,-0.19681503,0.18745148,2.41054583,4.48830128,1.43756497,4.05412531,4.12139177,1.01540506,4.99043417,0.02572258,1.20544136,-1.13515699,-2.34059834,263.90493774,0.0,3.09520221,1.68228161,-1.41292071,5.45869017,,
14,7.55,6.86,9.0,0.67,117.0,148.0,15.0,4.37,,25.58,0.48,1.98034418,1.48229182,1.25338697,2.10931468,1.70633447,14.03747463,0.00019005,4.28,1.79603171,0.98075175,0.8984167,1.70119309,0.87401867,1.31367469,2.09515905,2.3805871,2.02303982,1.56097889,11.6275034,0.00067745,3.26767135,2.64171195,-0.25867385,-0.6082803,1.18942285,0.84425151,2.46860504,2.45641422,-0.65916264,1.59566462,0.20683224,1.05167019,2.15431976,1.03107798,3.54516196,0.63548392,1.76603413,0.18834171,-0.32745901,-0.79418826,2.24708176,0.13420275,1.84537792,2.58247471,2.35974932,2.74063134,2.27070022,0.12860636,2.95637584,1.09564495,-0.15695392,0.09121011,0.76271123,1.22562695,-1.54230845,-2.76793528,292.76889038,0.0,-2.40420747,-2.57700968,-0.17280221,0.08202025,,
15,7.21,6.85,0.0,0.86,117.0,148.0,16.0,4.23,,19.32,0.47,2.3646915,3.56020308,2.30907249,2.34731722,2.64532113,30.20101547,5e-08,4.52,2.30811739,2.63832712,1.28974652,3.20632005,2.58611584,2.85589957,3.53738594,3.53133297,2.38200784,2.70121312,31.10921288,3e-08,5.44910002,3.70735526,2.93359351,2.34408045,2.42794776,3.46379519,3.9082458,4.43716812,1.1792196,4.54162598,0.03333936,0.49500102,4.05364132,3.36853504,3.05408573,1.48329532,1.34679401,2.37788939,2.69972277,-0.00709522,0.00018406,0.98917835,3.85845685,3.14085293,2.27001214,3.16149402,3.94774246,2.26903987,-2.27778578,3.31911206,0.05252152,0.00925689,0.92337216,1.30065715,-2.04556417,-3.34622121,303.93307495,0.0,6.61383772,1.78802621,-4.82581139,33.44522476,,
16,8.87,5.78,5.0,0.36,117.0,149.0,12.0,4.8,,29.52,0.67,2.41691351,2.69833612,2.51915431,1.62043679,2.31371021,33.79019165,1e-08,3.74,2.35076189,2.51680565,2.65117621,2.07568264,2.9397614,2.53978825,2.84153628,2.51807594,1.63987529,2.45015454,37.40763092,0.0,3.50843263,3.89047289,3.50465107,2.76836419,-0.35041749,3.75108385,2.87706494,1.65376556,1.08374155,5.6755743,0.01740091,2.77893877,2.56783915,1.92569733,1.83802819,3.070436,3.45205045,1.46117556,2.76897216,0.87119406,3.5202961,0.06093161,2.02577424,2.00890207,2.80316567,2.74322748,3.44900465,-0.77396989,3.12984276,3.38107729,0.74232846,2.69171929,0.10120582,1.58174622,-0.40019304,-1.98193932,192.96005249,0.0,0.68240768,-1.47554278,-2.1579504,10.55403709,,
17,8.34,5.9,4.0,0.44,117.0,149.0,13.0,4.57,,22.99,0.64,0.94526678,2.08461881,1.19902158,0.33297566,1.14047074,6.88656855,0.00882453,4.08,1.73760271,2.1005578,1.64044487,1.70045328,0.82823473,0.89120328,1.21802473,1.18083715,0.3196198,1.28948462,8.65801811,0.00333615,2.40894151,3.76984501,3.45046353,1.31128526,2.01792073,1.82211554,0.37408251,1.26220191,1.77009308,12.58477592,0.00040814,0.32040179,1.13701677,0.27263081,1.7847259,-0.02515213,3.62863708,1.12886739,1.4705472,0.89812827,3.1550765,0.07601489,2.07211685,0.2347814,-0.79752743,2.26156569,1.64623427,0.81996906,1.94323206,-0.05558874,0.63985866,1.66975617,0.19660911,1.18602836,-0.92182738,-2.1078558,223.21011353,0.0,0.45225745,-1.95689797,-2.40915537,14.34309387,,
18,7.9,6.05,0.0,0.58,117.0,149.0,14.0,4.39,,23.15,0.56,2.96097469,3.34829974,2.12288356,2.94779134,2.84498739,39.66507721,0.0,4.24,3.2016356,2.40025783,2.95568061,2.73757195,2.52204108,2.88386416,3.06945372,2.47690368,2.92126036,2.79372215,37.52770233,0.0,3.495579,4.20036507,4.04514408,2.31277275,1.8670361,3.91052938,4.11782837,3.17805219,0.3907159,0.56546909,0.45225346,3.2347548,2.15918422,2.64555073,1.89589787,1.97132862,0.55560648,0.72824568,4.18401384,-0.88117748,2.81264997,0.09385659,2.50079727,3.27790928,2.3072269,3.48455667,3.74362636,3.41000867,3.54462767,2.0078516,0.02253344,0.0018719,0.96549917,0.91155809,-1.39264083,-2.30419898,256.77474976,0.0,7.42704344,4.43468857,-2.99235487,23.07084465,,
19,7.56,6.16,0.0,0.72,117.0,149.0,15.0,4.25,,24.81,0.48,-0.11273131,-0.08425114,-0.23935544,0.05379354,-0.09563609,0.04491214,0.83221131,4.24,-0.11777133,-0.44814268,-0.08217122,-0.22052258,-0.27014083,0.08289041,0.36340868,-0.37801135,0.07166726,-0.11086609,0.05964121,0.80711716,0.21215354,-1.73006094,-0.04955112,0.54811341,0.86073232,-0.33950585,-0.39954898,0.23201884,-0.15137061,0.08494004,0.77077557,-0.46461526,-0.35387582,1.34764278,-1.79030311,-1.11135232,-0.14369334,0.90930706,0.05158027,-0.30312252,0.33261123,0.56426375,-0.33480641,1.18231666,-0.87711352,-0.06082003,-0.02101145,-0.09479154,0.49580109,-0.65845555,-0.17986771,0.12159964,0.72738415,0.7915054,-1.8255918,-2.61709714,282.84423828,0.0,-2.421386,-3.39116502,-0.96977901,2.19951081,,
20,7.13,6.37,0.0,0.89,117.0,149.0,16.0,4.1,,23.38,0.51,-2.14313364,-1.08335543,-1.85395217,-1.67696249,-1.68935084,14.51435089,0.00014807,4.16,-3.13491631,-1.74021745,-1.84431326,-1.7365278,-1.11177325,-0.64844853,-1.65710139,-1.18673527,-1.64940298,-1.63274741,13.43523312,0.00026076,-0.81404829,-2.0046401,0.02210568,0.16154987,-1.2646116,-2.3287456,-1.86294663,-0.40914595,0.59012133,1.33946323,0.24742296,-3.23634124,-2.23514009,-2.24030232,-1.12180758,-2.0652647,-0.51417089,-0.86850941,-2.48195815,-0.12938415,0.06266712,0.80238382,-1.86595249,-5.34247065,-3.14055395,-1.09760964,-2.09240675,-0.81439906,-2.60709906,-0.77985191,-0.41096881,0.66524881,0.41491985,0.74133205,-2.24181342,-2.98314548,285.70715332,0.0,-0.99792176,-1.75070548,-0.75278378,1.11107576,,
21,8.86,5.09,0.0,0.4,117.0,150.0,12.0,4.73,,22.82,0.68,3.1842916,3.52776885,3.36210418,2.94229674,3.25411534,52.6084137,0.0,4.21,3.71004581,3.16671371,2.83898067,4.19215107,3.10423517,3.20020485,3.23407316,3.33773279,2.93914175,3.29928398,53.46049118,0.0,3.27302527,4.92728949,3.3130002,3.24858403,4.34678221,3.35062408,1.46995842,3.71369457,0.61589366,1.42629969,0.23267088,2.77367878,4.86054659,3.15456438,2.82472849,2.31532049,3.30903745,3.39036298,4.21627092,0.41374838,0.62524533,0.4293044,3.44449043,2.81649399,2.95586777,3.91580415,2.75222993,4.7335,3.47901726,1.79356027,0.28443179,0.30814451,0.57895323,1.31390858,-0.70125175,-2.01516032,191.87664795,0.0,-2.79978395,-4.38234043,-1.58255637,5.44820976,,
22,8.38,5.26,0.0,0.5,117.0,150.0,13.0,4.51,,25.53,0.67,2.40418482,3.32108426,2.67506337,2.7504456,2.78769469,38.07684708,0.0,4.24,2.32603717,3.30338144,3.21048617,2.84055281,2.8299818,2.82019091,2.54617691,2.74360871,2.8020463,2.82189345,38.3969574,0.0,4.39532423,3.78361154,2.88046169,3.67060256,2.61792541,1.70101738,3.24925518,4.3618269,0.56293136,1.17377329,0.2789054,1.69263959,2.71478319,2.64351678,2.26062369,1.97868383,2.91187143,4.29208326,3.00490022,-0.05882094,0.01249467,0.91102207,2.4653573,3.37400126,3.97355652,2.97594547,3.89571571,3.13158226,-0.47614706,0.85523564,-0.30694613,0.35804388,0.54973893,0.93022233,-1.21584189,-2.14606404,218.18977356,0.0,-1.96298194,-6.61160135,-4.64861965,46.29990005,,
23,8.05,5.42,9.0,0.63,117.0,150.0,14.0,4.37,,26.71,0.56,3.34022188,4.30850697,3.27796698,3.55123782,3.61948347,60.49361801,0.0,4.37,4.23951006,3.40453529,3.13764977,4.98515177,3.82651019,2.3724277,4.04678011,3.17439747,3.58010864,3.6371448,60.566185,0.0,5.85533953,6.17839336,3.01391983,3.21131754,1.53838265,3.74321795,4.60525894,6.50837803,0.74191374,1.94814849,0.16311644,3.73615718,4.26395893,4.04876328,1.62035346,0.92817163,5.6414609,2.44740057,3.72862959,-0.28870851,0.28570607,0.59311194,2.52216697,4.47895527,2.85965586,5.20278025,5.08949232,0.39128345,4.28838062,2.53425384,-0.25460631,0.23201799,0.63014377,0.63224649,-1.63778317,-2.27002978,239.01551819,0.0,-3.96203399,-4.97862911,-1.01659513,3.17857623,,
24,7.68,5.69,0.0,0.79,117.0,150.0,15.0,4.24,,23.74,0.51,3.90280008,4.47825861,3.82471561,3.46180177,3.91689396,78.73735809,0.0,4.14,4.43773365,3.93967414,4.53123474,4.43733025,4.82153225,3.39034176,3.05948067,4.0688839,3.51522064,4.01835918,82.08414459,0.0,6.08598709,4.54825687,4.12034798,2.14296317,2.37142873,5.31573629,6.56688499,5.40226746,0.96062195,3.62719584,0.05714787,4.24365473,4.37272739,4.46684551,2.09340692,2.64823461,3.7903378,3.89013195,5.27769518,0.32090935,0.38970906,0.53260401,3.49588728,4.35187531,3.82519269,5.4413085,5.5567975,2.52294421,2.96144414,3.63535476,0.43633851,0.75140887,0.38625199,0.40717387,-2.02766585,-2.43483973,251.41505432,0.0,-3.84314418,-6.34418821,-2.50104403,10.65724277,,
25,9.41,4.37,0.0,0.33,117.0,151.0,11.0,4.95,,19.62,0.69,3.11206269,2.34549832,2.58970857,1.76910424,2.45409346,27.70705414,1.7e-07,4.38,2.16389465,2.95970511,2.97376108,2.54852986,1.78340364,1.75698924,2.50191069,4.14313364,1.70181966,2.50117946,28.61424637,1.1e-07,2.59803462,2.01922202,2.18156958,3.31431842,1.944525,1.8333174,1.3321116,3.39364791,0.58254415,1.17743266,0.27815778,3.8364408,3.55878544,3.1232214,1.59817564,1.46374238,1.00887036,3.32563281,2.71843839,0.80005515,2.1711762,0.14095378,6.40175533,3.64975119,0.61580014,0.84808284,4.0065465,5.32060242,1.9900074,2.97901487,1.39004087,6.9543848,0.00849956,1.19489574,-0.66462785,-1.85952365,179.74967957,0.0,-3.76226354,-6.92946053,-3.16719699,13.30282116,,
26,8.94,4.45,5.0,0.46,117.0,151.0,12.0,4.72,,24.71,0.68,2.22171044,3.25267768,2.35629582,2.76947188,2.65003896,33.79146957,1e-08,4.28,2.34894109,2.92719078,2.55103683,2.56194496,1.70550382,2.87832379,3.89144683,2.47467756,2.8640244,2.68654299,34.30510712,1e-08,3.84701538,4.38218069,3.63932824,2.73969579,3.26418877,2.18803501,1.33437908,4.44409895,0.49075204,0.87790293,0.34901761,1.29944599,2.00430894,2.46675253,3.38459468,1.12312615,1.80942738,4.19585752,3.11050534,-0.37336689,0.49452567,0.48208974,2.31303525,0.28205204,2.3004148,1.66983163,4.0728693,0.67304856,1.90625465,3.84504652,-0.56157863,1.1709739,0.27947903,0.92338604,-1.16158283,-2.08496881,206.21794128,0.0,-0.5001989,-3.83849502,-3.33829618,21.1703701,,
27,8.47,4.63,9.0,0.57,117.0,151.0,13.0,4.5,,24.41,0.61,2.86350203,3.22941756,2.79481602,2.80088091,2.92215419,45.73278046,0.0,4.06,2.2580111,3.605757,2.74685144,2.8126049,2.81640577,2.76268649,2.98913193,3.82715321,2.83800077,2.95888281,46.44771576,0.0,4.93666077,0.75662637,4.56424761,2.84748054,1.02965164,2.89212561,4.22681952,5.66796827,0.35736185,0.52608007,0.46844027,4.56334448,4.15587091,2.93824935,2.91351676,2.44030309,0.28776127,1.9324038,2.94008064,-0.03486999,0.00482162,0.94465587,2.28313065,3.33813477,1.89186704,3.09587073,4.64659071,3.75392318,2.38041759,2.3723557,0.07943937,0.02594171,0.87207739,0.69435495,-1.49829054,-2.19264555,219.12802124,0.0,-0.87986028,-1.97521842,-1.09535813,2.80843282,,
28,8.17,4.82,0.0,0.7,117.0,151.0,14.0,4.37,,31.26,0.56,0.43348035,0.58255762,0.33731595,0.65483767,0.5020479,1.82423449,0.17713305,3.49,-0.2324885,1.81774449,-0.14404301,-0.42844799,0.67785382,0.77997249,0.20885645,0.94929403,0.61751717,0.47133476,1.60716844,0.20520389,2.18246102,-0.24392666,0.22221139,1.88797045,1.65433633,-0.3392019,0.57188886,-1.6896975,-0.07416122,0.0304321,0.86155101,-0.54813987,0.91339374,0.72262675,1.06533539,-0.90233511,-0.22156265,1.4923836,0.52339631,-0.28126132,0.4218502,0.51617411,0.95333189,-0.80356103,-0.41653836,2.3759346,1.18519449,-0.10532513,0.23781095,0.25378016,-0.19332664,0.2083621,0.64815977,0.47088009,-1.75224328,-2.22312331,217.54606628,0.0,-0.08802817,-0.37840632,-0.29037815,0.25334853,,
29,7.78,5.19,10.0,0.87,117.0,151.0,15.0,4.22,,17.84,0.53,3.55299282,4.17794847,3.21157908,4.32331467,3.8164587,52.47756577,0.0,4.95,4.86547899,1.9585197,2.42319608,3.393646,4.92428732,4.23413515,4.70407104,2.36963558,4.33942795,3.68657613,49.17822266,0.0,4.88341093,3.83295369,1.58150661,1.28623796,5.71343279,4.43802214,7.68077564,4.53568459,-0.20163342,0.11237819,0.73752755,4.73380041,4.05639029,4.71242189,1.75263679,1.60565639,1.35746288,3.33374095,4.50013161,-1.15869832,3.57810664,0.05885336,5.15648079,5.51289892,1.28245497,3.30648422,7.7603879,2.01246095,3.76965427,1.53245091,-0.77850145,1.70967555,0.19134752,0.16516514,-2.0745213,-2.23968649,208.96635437,0.0,6.34834433,3.81882858,-2.5295155,9.02587032,,
30,9.65,3.59,1.0,0.2,117.0,152.0,10.0,5.05,,22.97,0.7,0.344524,1.53338051,1.16946101,1.09575868,1.03578103,4.97735119,0.02591501,4.36,0.80553126,0.54818243,1.61146665,1.09592652,1.51103437,0.951913,0.83249527,1.2903868,1.1759454,1.0903399,5.41981888,0.02012059,3.40026569,1.19323814,1.90064204,0.7260409,-0.07323153,2.78490591,1.9609828,0.45490733,0.40919095,0.58925503,0.44290032,-0.86582804,2.55867743,0.55915761,0.60216254,1.12751031,1.40010595,2.29239869,1.36943436,0.0899528,0.0276846,0.8678883,0.91774631,-1.5146215,1.66336501,1.89216936,0.49357814,0.13595964,-1.98907161,0.77224386,-0.70744729,1.79378903,0.18078927,0.78622597,-0.8399992,-1.62622511,174.73855591,0.0,-0.98639858,-2.33810163,-1.35170305,3.69162345,,
