label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.21,8.00,0.79,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,8.00,0.90,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.81,8.00,0.88,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.01,6.00,0.92,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.21,6.00,0.79,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,8.71,6.00,0.80,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,4.00,0.83,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,12.01,4.00,0.86,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,13.51,4.00,1.06,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,15.01,6.00,0.78,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,16.21,8.00,0.85,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,17.71,8.00,0.96,b,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,19.21,12.00,0.93,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,20.71,12.00,0.98,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,22.51,12.00,0.97,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,23.71,8.00,0.94,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,25.51,8.00,0.77,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,26.71,12.00,0.82,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,28.21,16.00,0.77,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,29.71,16.00,0.93,b,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,30.91,16.00,1.05,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,32.71,16.00,0.77,b,0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,34.51,16.00,0.86,b,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,36.01,16.00,0.80,b,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,37.81,16.00,0.88,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,39.31,12.00,0.96,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,40.81,12.00,0.82,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,42.01,16.00,1.05,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,43.81,16.00,0.85,b,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,45.31,16.00,0.84,r,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,46.51,12.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,48.31,16.00,0.94,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,49.81,16.00,0.86,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,51.61,16.00,0.83,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,53.11,12.00,0.77,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,54.91,12.00,0.81,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,56.11,12.00,0.88,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,57.31,8.00,0.85,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,58.51,8.00,0.86,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,60.31,8.00,0.78,b,0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,61.81,12.00,0.87,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,63.31,12.00,0.78,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,64.81,12.00,0.76,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,66.61,8.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,67.81,12.00,1.06,[],0
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,69.01,16.00,0.76,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,70.51,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,71.71,16.00,0.84,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,72.91,16.00,0.79,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,74.41,16.00,1.07,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,75.61,16.00,0.86,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,77.41,16.00,1.07,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,79.21,16.00,0.86,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,81.01,16.00,0.77,r,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,82.51,16.00,0.82,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,83.71,16.00,0.83,r,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,84.91,16.00,0.84,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,86.41,16.00,0.86,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,87.91,16.00,0.80,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,89.71,16.00,0.85,r,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,91.51,16.00,0.76,b,0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,93.31,16.00,0.91,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,94.51,16.00,0.80,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,96.01,16.00,0.85,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,97.51,12.00,0.78,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,99.01,12.00,0.77,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,100.81,12.00,0.79,b,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,102.61,16.00,0.83,r,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,103.81,16.00,0.84,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,105.31,16.00,1.06,[],0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,106.51,16.00,0.92,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,107.71,16.00,0.86,b,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,109.21,16.00,0.76,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,111.01,16.00,0.76,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,112.21,16.00,0.86,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,113.71,12.00,1.06,[],0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,115.51,16.00,0.80,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,117.31,16.00,0.76,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,118.51,16.00,0.78,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,119.71,12.00,0.89,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,120.91,12.00,0.76,r,0
