label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.80,6.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.30,8.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.50,12.00,0.76,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.30,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.80,16.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.30,16.00,0.76,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.50,16.00,0.76,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,12.00,16.00,0.82,b,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,13.80,12.00,0.78,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,15.00,12.00,0.79,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,16.50,12.00,0.80,r,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,18.30,8.00,1.06,[],0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,20.10,12.00,0.78,r,0
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,21.30,16.00,0.90,b,1
iso90_112,112.50,112.50,0.25,0.00,0.4000,0.40,22.50,16.00,0.82,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,24.00,16.00,1.06,[],0
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,25.50,16.00,0.94,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,27.00,16.00,0.96,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,28.50,16.00,0.86,r,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,30.30,12.00,0.92,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,31.80,12.00,0.88,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,33.00,12.00,0.91,b,1
surround_157,67.50,157.50,0.00,0.00,0.0000,0.40,34.50,8.00,0.91,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,35.70,8.00,0.88,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,37.20,8.00,0.79,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,38.70,6.00,0.81,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,40.20,6.00,0.85,r,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,41.70,8.00,1.06,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,43.20,12.00,0.82,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,45.00,12.00,0.81,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,46.50,12.00,0.87,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,47.70,8.00,1.06,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,48.90,8.00,0.84,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,50.10,12.00,0.82,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,51.90,12.00,0.98,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,53.70,12.00,0.89,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,55.50,8.00,0.88,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,57.30,8.00,0.77,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,58.50,8.00,0.78,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,60.00,6.00,0.88,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,61.80,6.00,0.89,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,63.00,6.00,0.87,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,64.80,4.00,0.88,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,66.00,4.00,0.86,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,67.50,4.00,0.91,b,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,69.00,3.00,0.85,r,1
rest_22,22.50,112.50,0.00,0.00,0.0000,0.40,70.50,3.00,1.06,[],0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,71.70,4.00,0.88,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,73.50,4.00,0.84,r,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,74.70,6.00,0.87,r,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,76.50,6.00,0.88,r,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,78.00,6.00,0.97,r,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,79.50,4.00,0.81,b,0
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,81.00,6.00,0.98,b,1
surround_247,157.50,247.50,0.00,0.00,0.0000,0.40,82.50,6.00,0.92,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,83.70,6.00,0.95,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,85.50,4.00,0.92,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,87.00,4.00,0.90,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,88.50,4.00,0.89,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,89.70,3.00,0.96,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,91.20,3.00,1.03,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,92.70,3.00,0.83,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,94.50,2.00,0.98,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,96.00,2.00,0.92,r,0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,97.50,3.00,0.82,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,98.70,3.00,0.89,r,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,100.50,3.00,0.88,r,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,102.30,2.00,0.90,b,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,103.50,2.00,1.07,[],0
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,105.30,3.00,0.86,r,1
iso90_90,90.00,90.00,0.25,0.00,0.4000,0.40,106.50,3.00,0.87,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,108.30,3.00,0.98,b,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,109.50,4.00,1.07,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,110.70,6.00,0.96,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,111.90,8.00,0.95,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,113.40,12.00,0.90,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,114.90,12.00,1.00,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,116.70,12.00,0.90,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,118.50,8.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,120.30,12.00,0.77,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,121.80,12.00,0.81,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,123.60,12.00,0.78,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,124.80,8.00,0.78,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,126.30,8.00,0.79,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,127.80,8.00,1.06,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,129.00,12.00,0.76,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,130.50,12.00,1.06,[],0
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,131.70,16.00,0.93,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,133.20,16.00,0.85,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,134.40,16.00,0.87,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,135.90,12.00,0.87,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,137.70,12.00,0.90,r,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,139.50,12.00,0.86,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,141.30,8.00,0.87,b,1
iso_157,157.50,157.50,0.00,0.00,0.4000,0.40,142.50,8.00,0.87,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,144.00,8.00,1.03,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,145.80,6.00,0.83,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,147.30,6.00,0.90,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,148.80,6.00,0.86,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,150.30,4.00,0.88,b,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,151.50,4.00,0.92,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,152.70,4.00,0.96,r,1
surround_202,112.50,202.50,0.00,0.00,0.0000,0.40,154.50,3.00,0.89,r,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,155.70,4.00,0.94,r,0
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,156.90,6.00,0.85,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,158.40,6.00,0.83,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,160.20,6.00,0.95,b,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,161.70,4.00,0.99,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,163.50,4.00,0.84,b,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,165.30,4.00,0.82,r,1
iso90_67,67.50,67.50,0.25,0.00,0.4000,0.40,166.50,3.00,0.84,b,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,168.00,4.00,0.79,r,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,169.50,6.00,0.79,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,171.30,6.00,1.06,[],0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,172.80,8.00,0.83,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,174.30,8.00,0.84,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,176.10,8.00,0.78,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,177.30,6.00,0.91,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,178.50,6.00,0.85,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,179.70,6.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,181.50,4.00,0.81,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,183.00,6.00,0.93,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,184.50,6.00,0.83,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,185.70,6.00,0.79,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,187.50,4.00,0.85,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,189.30,4.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,190.50,6.00,0.85,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,192.30,6.00,0.86,b,0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,194.10,8.00,0.82,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,195.30,8.00,1.06,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,196.50,12.00,0.82,b,0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,198.30,16.00,1.06,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,199.50,16.00,1.06,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,201.30,16.00,0.77,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,202.50,16.00,0.76,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,204.00,16.00,0.97,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,205.80,12.00,0.99,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,207.00,12.00,0.90,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,208.50,12.00,0.81,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,210.00,8.00,0.79,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,211.80,8.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,213.30,12.00,0.80,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,214.50,12.00,0.90,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,216.30,12.00,0.78,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,217.50,8.00,0.84,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,219.00,8.00,0.82,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,220.20,8.00,0.82,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,221.70,6.00,0.89,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,223.20,6.00,0.81,r,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,225.00,8.00,0.81,b,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,226.50,12.00,0.86,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,228.00,12.00,0.80,b,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,229.20,16.00,0.78,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,231.00,16.00,0.85,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,232.50,16.00,0.87,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,234.00,12.00,0.89,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,235.50,12.00,1.07,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,236.70,16.00,0.94,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,238.50,16.00,0.88,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,240.00,16.00,0.86,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,241.20,12.00,0.77,b,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,242.70,12.00,0.77,r,1
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,244.50,12.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,246.00,16.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,247.80,16.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,249.30,16.00,1.07,[],0
rest_90,90.00,180.00,0.00,0.00,0.0000,0.40,250.50,16.00,0.77,r,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,252.00,16.00,0.94,r,1
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,253.80,16.00,0.80,b,0
orth_45,45.00,135.00,0.00,0.00,0.4000,0.40,255.00,16.00,0.78,r,0
