label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.01,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.50,8.00,0.96,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,2.70,12.00,0.84,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.50,16.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.00,16.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.50,16.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.00,16.00,0.75,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.50,16.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,12.00,16.00,0.79,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,13.80,16.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,15.00,16.00,0.78,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,16.20,16.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,17.70,16.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,19.50,16.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,21.30,16.00,0.77,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,22.50,16.00,0.77,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,23.70,16.00,1.07,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,25.20,16.00,0.77,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,26.40,16.00,0.79,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,28.20,16.00,1.07,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,30.00,16.00,1.07,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,31.50,16.00,0.76,r,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,33.00,16.00,0.75,r,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,34.50,16.00,0.81,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,36.30,16.00,0.93,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,37.80,16.00,0.76,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,39.60,12.00,0.89,r,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,41.40,16.00,1.03,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,42.60,16.00,0.91,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,43.80,16.00,0.86,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,45.30,16.00,0.76,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,46.50,12.00,0.84,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,48.00,12.00,0.89,b,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,49.50,12.00,0.79,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,51.00,8.00,0.82,b,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,52.50,12.00,1.03,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,54.00,16.00,1.06,[],0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,55.50,16.00,0.76,r,1
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,56.70,16.00,0.96,r,0
orth_22,22.50,112.50,0.00,0.00,0.4000,0.40,58.50,16.00,0.80,b,1
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,59.70,16.00,0.95,b,0
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,61.50,16.00,1.06,[],0
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,63.00,16.00,0.76,b,0
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,64.80,16.00,1.06,[],0
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,66.00,16.00,0.78,r,0
rest_135,135.00,225.00,0.00,0.00,0.0000,0.40,67.80,16.00,1.06,[],0
