label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.95,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.51,8.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,12.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.81,12.00,1.07,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.61,16.00,1.05,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,16.00,0.80,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,16.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,16.00,1.04,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,12.31,16.00,0.82,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,13.51,16.00,0.90,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,15.31,16.00,1.04,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,16.81,16.00,0.73,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,18.01,16.00,0.80,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,19.51,16.00,0.77,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,21.01,16.00,0.83,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,22.81,16.00,0.85,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,24.01,16.00,0.84,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,25.21,12.00,0.80,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,27.01,12.00,0.74,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,28.81,12.00,1.04,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,30.31,16.00,0.75,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,31.51,16.00,0.84,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.31,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.81,16.00,0.76,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,36.31,16.00,0.83,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,37.81,16.00,0.78,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,39.61,12.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,41.11,16.00,0.82,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,42.31,16.00,0.85,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,43.81,16.00,1.06,[],0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,45.31,16.00,0.79,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,46.81,16.00,0.76,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,48.31,16.00,0.83,r,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,49.81,16.00,1.06,[],0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,51.01,16.00,0.92,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,52.21,16.00,0.88,b,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,53.41,16.00,0.84,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,55.21,12.00,0.78,b,0
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,57.01,16.00,0.74,r,1
orth_157,157.50,247.50,0.00,0.00,0.4000,0.40,58.81,16.00,1.04,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,60.01,16.00,0.94,r,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,61.81,16.00,0.80,b,0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,63.01,16.00,0.74,r,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,64.81,16.00,1.04,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,66.61,16.00,0.77,r,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,67.81,16.00,0.81,r,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,69.61,16.00,1.03,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,70.81,16.00,0.77,b,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,72.01,16.00,0.96,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,73.51,16.00,1.04,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,75.31,16.00,1.05,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,77.11,16.00,0.76,b,1
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,78.31,16.00,1.06,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,79.81,16.00,1.06,[],0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,81.31,16.00,0.76,r,0
iso90_45,45.00,45.00,0.25,0.00,0.4000,0.40,82.81,16.00,0.76,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,84.61,16.00,0.88,r,0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,86.41,16.00,1.06,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,87.61,16.00,1.06,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,89.11,16.00,0.76,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,90.61,16.00,0.76,r,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,91.81,16.00,0.84,b,1
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,93.31,12.00,1.06,[],0
iso_112,112.50,112.50,0.00,0.00,0.4000,0.40,94.81,16.00,0.76,b,0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,96.61,16.00,0.74,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,98.11,16.00,0.75,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,99.61,16.00,1.03,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,101.41,16.00,1.03,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,102.91,16.00,0.79,r,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,104.11,16.00,1.03,[],0
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,105.31,16.00,0.73,b,1
orth_67,67.50,157.50,0.00,0.00,0.4000,0.40,106.81,16.00,0.74,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,108.61,16.00,1.04,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,110.41,16.00,1.04,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,111.61,16.00,1.04,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,112.81,16.00,0.91,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,114.61,16.00,0.88,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,116.41,16.00,0.85,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,117.61,12.00,0.87,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,118.81,12.00,0.88,r,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,120.61,12.00,0.80,b,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,122.41,8.00,1.06,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,123.61,12.00,0.87,b,1
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,124.81,12.00,0.76,b,0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,126.31,16.00,1.06,[],0
rest_45,45.00,135.00,0.00,0.00,0.0000,0.40,128.11,16.00,1.06,[],0
