label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.07,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,1.81,8.00,1.05,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,3.01,12.00,1.04,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,4.21,16.00,1.04,[],0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,6.01,16.00,0.74,b,1
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,7.21,16.00,0.74,r,0
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,9.01,16.00,0.75,b,1
surround_0,90.00,0.00,0.00,0.00,0.0000,0.40,10.51,16.00,1.04,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,11.71,16.00,1.04,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,13.21,16.00,0.74,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,14.71,16.00,0.74,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,16.51,16.00,1.04,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,18.31,16.00,0.76,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,19.81,16.00,0.87,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,21.31,16.00,0.84,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,22.51,12.00,1.04,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,24.31,16.00,1.03,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,25.51,16.00,1.05,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,27.31,16.00,0.77,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,29.11,16.00,0.77,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,30.31,16.00,1.07,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,32.11,16.00,1.07,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,33.31,16.00,0.87,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,34.51,16.00,0.84,r,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,35.71,16.00,1.07,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,37.51,16.00,0.77,r,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,39.31,16.00,0.98,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,41.11,16.00,0.79,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,42.31,16.00,0.89,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,43.51,12.00,0.91,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,45.01,12.00,0.77,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,46.51,12.00,0.81,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,47.71,8.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,48.91,12.00,0.73,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,50.71,16.00,0.89,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,52.51,16.00,0.76,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,53.71,16.00,1.01,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,55.21,16.00,0.93,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,56.71,16.00,0.86,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,58.51,16.00,0.91,b,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,60.01,16.00,0.91,b,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,61.81,16.00,1.03,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,63.31,16.00,0.78,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,64.81,16.00,0.78,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,66.31,16.00,0.85,b,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,68.11,16.00,0.77,r,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,69.31,16.00,0.97,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,70.51,16.00,1.01,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,72.31,16.00,0.90,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,73.51,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,74.71,16.00,0.98,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,75.91,16.00,0.98,b,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,77.11,16.00,0.99,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,78.91,16.00,0.93,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,80.71,16.00,0.84,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,82.51,16.00,0.81,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,84.01,16.00,1.07,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,85.21,16.00,0.85,b,0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,86.41,16.00,0.86,r,0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,88.21,16.00,1.07,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,90.01,16.00,0.81,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,91.51,16.00,1.07,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,93.01,16.00,0.76,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,94.51,16.00,1.04,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,96.31,16.00,0.74,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,97.51,16.00,0.78,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,98.71,16.00,0.87,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,99.91,12.00,0.88,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,101.11,12.00,0.87,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,102.91,12.00,0.74,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,104.71,8.00,1.04,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,106.51,12.00,0.79,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,108.31,12.00,1.04,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,109.51,16.00,0.80,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,111.31,16.00,0.76,b,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,113.11,16.00,0.73,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,114.31,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,115.51,16.00,1.04,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,117.01,16.00,0.78,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,118.51,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,120.01,16.00,0.91,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,121.81,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,123.01,16.00,0.90,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,124.51,16.00,0.77,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,125.71,16.00,0.93,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,127.51,16.00,0.77,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,129.31,12.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,130.51,16.00,0.81,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,131.71,16.00,0.77,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,133.51,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,134.71,16.00,0.76,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,136.51,16.00,1.05,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,137.71,16.00,0.86,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,139.51,16.00,1.03,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,140.71,16.00,0.86,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,142.51,16.00,0.74,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,144.31,16.00,0.75,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,145.51,16.00,1.04,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,147.31,16.00,0.77,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,149.11,16.00,0.87,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,150.31,16.00,0.97,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,151.81,16.00,0.82,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,153.01,16.00,1.00,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,154.51,16.00,0.91,r,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,156.01,16.00,0.80,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,157.51,16.00,0.95,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,159.01,16.00,0.81,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,160.21,16.00,0.84,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,161.71,16.00,0.82,r,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,163.21,16.00,0.76,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,164.71,16.00,0.76,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,166.51,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,168.31,16.00,1.03,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,169.81,16.00,1.03,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,171.31,16.00,0.84,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,172.51,16.00,0.87,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,173.71,12.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,174.91,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,176.71,16.00,0.76,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,178.51,16.00,1.06,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,180.01,16.00,0.83,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,181.51,16.00,0.76,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,183.31,16.00,0.73,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,184.81,12.00,0.73,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,186.01,12.00,0.80,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,187.51,12.00,0.78,r,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,188.71,16.00,0.76,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,190.51,16.00,1.03,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,192.31,16.00,0.79,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,194.11,16.00,0.83,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,195.31,16.00,0.86,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,196.51,16.00,0.84,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,198.31,12.00,0.74,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,199.81,12.00,1.04,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,201.31,16.00,0.74,b,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,202.51,16.00,0.88,b,1
