x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,0.00,0.55,63.00,98.00,14.00,146.00,11.53,0.75,-0.75858265,-0.16617975,1.27111804,-0.73409742,-0.09693544,0.01092287,0.91678579,9.25,0.86527369,1.05968297,1.14170861,0.08202564,0.11617169,0.73347365,-1.85690558,-1.72352588,0.13337973,0.00853952,3.29,2.09,0.01008212,7.74285030,2.85945845,0.26186863,-3.02117777,0.29004383,-8.00524235,2.54516006,2.43682981,0.21101789,-2.52279544,3.84756517,0.05012619,0.01036573,3.65925956,5.58002710,0.38042599,-11.50139809,1.48602319,-11.61932945,1.63785625,8.46128273,1.03870642,-2.18357539,2.43194270,0.11923703,-0.00473130,0.19701767,16.07396889,0.99766040,-22.23448944,1.36292350,-33.90357590,3.33824730,22.35924911,2.33366799,0.62956226,0.18031125,0.67120739,0.00327487,0.29158035,2.74025393,0.12376978,-24.49089622,6.82353735,-9.96775150,1.72746170,3.59106898,0.13094118,-0.53745097,0.13575023,0.71262960,-0.00860940,1.00650656,7.41760445,0.42086297,-14.46000862,1.21769464,5.51294136,0.21320586,24.52276993,2.53669572,0.90307647,0.41102660,0.52161212,-0.01134443,1.59906721,-4.14731979,0.15715753,10.02905941,0.80540085,3.18378019,0.08691859,5.68593979,0.36108512,0.74827313,0.40911245,0.52258311,0.00327487,0.29158035,2.74025393,0.12376978,-24.49089622,6.82353735,-9.96775150,1.72746170,3.59106898,0.13094118,-0.53745097,0.13575023,0.71262960,-0.00860940,1.00650656,7.41760445,0.42086297,-14.46000862,1.21769464,5.51294136,0.21320586,24.52276993,2.53669572,0.90307647,0.41102660,0.52161212,-0.01134443,1.59906721,-4.14731979,0.15715753,10.02905941,0.80540085,3.18378019,0.08691859,5.68593979,0.36108512,0.74827313,0.40911245,0.52258311,
0.00,0.00,0.00,0.69,63.00,98.00,15.00,130.00,10.42,0.76,1.65517378,2.70040798,2.29660702,2.09601998,2.18705225,5.50391483,0.01918892,9.30,0.02375196,1.09914243,1.14061999,0.04147757,0.02303381,0.87947583,7.22458458,7.78746748,0.56288296,0.19798855,3.29,2.09,-0.00798381,4.78250456,10.78536797,3.66980362,2.23764205,0.15668319,0.87626976,0.03000316,3.35713720,0.39445826,4.10685444,10.04330921,0.00158066,-0.00801084,2.15957212,18.08268356,3.94740772,-2.11320734,0.04959264,-1.89219975,0.04292472,13.84582996,2.74826598,3.62998533,6.64091349,0.01012449,0.01154892,1.15949869,20.10740280,1.54172075,-11.94287395,0.38830498,9.56586742,0.26248083,23.82296181,2.61630893,0.87316024,0.34255832,0.55850293,-0.00773202,1.60314560,3.79376888,0.23414396,4.99165916,0.27957487,11.15515900,2.13375545,18.66773033,3.49027610,3.40260172,5.36658955,0.02074983,0.01058283,1.51267433,14.49558830,1.59863985,1.39066172,0.01120561,20.14016724,2.83033752,30.12566757,3.80790186,0.66375434,0.22085096,0.63850614,0.02493778,7.70584965,1.72817409,0.02724864,-4.20125198,0.14092396,5.12722540,0.22484310,11.99127769,1.60140109,0.16924058,0.02089620,0.88509446,-0.00773202,1.60314560,3.79376888,0.23414396,4.99165916,0.27957487,11.15515900,2.13375545,18.66773033,3.49027610,3.40260172,5.36658955,0.02074983,0.01058283,1.51267433,14.49558830,1.59863985,1.39066172,0.01120561,20.14016724,2.83033752,30.12566757,3.80790186,0.66375434,0.22085096,0.63850614,0.02493778,7.70584965,1.72817409,0.02724864,-4.20125198,0.14092396,5.12722540,0.22484310,11.99127769,1.60140109,0.16924058,0.02089620,0.88509446,
0.00,0.00,0.00,0.83,63.00,98.00,16.00,95.00,1.85,0.00,19.17941093,16.50795174,8.08673954,-0.60272503,10.79284477,3.16364670,0.07563044,60.56,0.03184120,-0.16603549,-0.23892516,-0.07288967,0.04923774,0.82455281,-63.64414978,-60.72270584,2.92144370,0.07327043,3.28,2.12,-0.08630551,13.34770870,59.25370407,2.64543962,28.86875534,0.62306333,65.54244995,4.01373291,46.10398483,1.77689612,30.23319244,12.99923325,0.00032874,-0.05335619,2.25760651,128.32931519,4.68510866,34.86651230,0.31798074,51.72812271,0.75582492,48.20839310,0.78511506,20.50542641,4.99391270,0.02568138,0.29271325,17.85487938,-56.93540192,0.29631579,112.40190125,0.82451975,20.20250893,0.02805924,-29.45174789,0.09587439,-22.19732285,5.30607224,0.02147835,0.04477956,1.27156055,-72.39873505,2.01602221,49.13156891,0.64043981,94.58570862,3.62785769,-30.38436699,0.21862227,0.82080507,0.00736717,0.93161889,0.26421684,22.63627815,-58.96601486,0.63505650,14.52367306,0.02929547,85.95748138,1.23773372,-105.59432220,1.12318587,-22.70139122,6.20241690,0.01293695,0.47780064,71.28398895,-43.08261490,0.42631748,-43.60235214,0.38257360,-42.13199234,0.38250622,1.57205474,0.00067402,-26.76701546,13.15679836,0.00030259,0.04477956,1.27156055,-72.39873505,2.01602221,49.13156891,0.64043981,94.58570862,3.62785769,-30.38436699,0.21862227,0.82080507,0.00736717,0.93161889,0.26421684,22.63627815,-58.96601486,0.63505650,14.52367306,0.02929547,85.95748138,1.23773372,-105.59432220,1.12318587,-22.70139122,6.20241690,0.01293695,0.47780064,71.28398895,-43.08261490,0.42631748,-43.60235214,0.38257360,-42.13199234,0.38250622,1.57205474,0.00067402,-26.76701546,13.15679836,0.00030259,
0.00,0.00,0.00,0.00,63.00,99.00,10.00,162.00,12.57,0.78,-0.50666445,-0.32927522,-0.92212021,-0.36800602,-0.53151649,0.47900599,0.48905043,7.66,0.48057523,2.03065729,1.99132156,-0.03933566,0.05969550,0.80715244,5.20614338,4.26049137,-0.94565195,0.66828406,6.28,0.00,0.00145664,0.23359917,-4.17085505,0.80536675,3.32390285,0.50749725,0.36715189,0.00770510,6.25969696,2.01268315,-1.05987740,0.98160571,0.32206899,-0.00198583,0.19524106,-5.02319860,0.44810429,0.28312615,0.00134860,7.51368666,0.99545354,14.83556938,4.64103651,-0.43966749,0.14331982,0.70509200,-0.02164887,6.04572248,-3.76490617,0.08018183,-18.06193161,1.31796181,-8.52735519,0.30947590,28.26237106,5.46380138,1.84388852,2.26641941,0.13255590,-0.00139559,0.07730331,-5.57114363,0.74681401,-17.67506981,5.18535376,-5.82695198,0.86135340,11.89857197,2.09771395,-0.27021340,0.05009944,0.82294113,-0.02470466,12.27853870,-10.55755424,1.26319230,-6.36928225,0.35008404,-2.37500548,0.05866912,30.46527481,5.80070734,2.43502116,4.42758799,0.03563930,-0.02276162,9.53796005,-1.47405457,0.02943221,-17.86626625,3.78694415,-6.25895166,0.49773964,11.86018944,2.32756615,1.16284633,1.46397293,0.22661674,-0.00139559,0.07730331,-5.57114363,0.74681401,-17.67506981,5.18535376,-5.82695198,0.86135340,11.89857197,2.09771395,-0.27021340,0.05009944,0.82294113,-0.02470466,12.27853870,-10.55755424,1.26319230,-6.36928225,0.35008404,-2.37500548,0.05866912,30.46527481,5.80070734,2.43502116,4.42758799,0.03563930,-0.02276162,9.53796005,-1.47405457,0.02943221,-17.86626625,3.78694415,-6.25895166,0.49773964,11.86018944,2.32756615,1.16284633,1.46397293,0.22661674,
0.00,0.00,1.00,0.16,63.00,99.00,11.00,153.00,11.82,0.77,-0.89239222,-0.29965007,-1.56478631,0.29706833,-0.61494005,0.51789570,0.47192650,8.53,0.38885499,1.70540202,1.63266408,-0.07273799,0.15124804,0.69763390,6.12590981,5.35851288,-0.76739699,0.34016019,6.28,0.00,0.01205521,13.21577930,1.16772389,0.05212170,0.65486252,0.01626278,13.74058151,8.95220375,-0.37348047,0.00595965,-3.81642294,10.51181507,0.00122975,0.01771034,12.83387375,-0.43440846,0.00273633,-1.23541391,0.02057311,23.05536461,7.74734831,3.98000240,0.27606484,-4.43126917,12.03314304,0.00054742,0.02621572,7.20088768,13.07577610,0.78574854,2.17060614,0.01546591,38.35944366,5.08647680,12.64301205,0.88808471,-3.71920681,7.48971844,0.00632750,0.00149963,0.07148754,4.55624771,0.40058693,0.23704149,0.00069118,10.79210567,2.36995006,7.62871361,0.69167155,-1.04210377,0.59727639,0.43982201,0.00100596,0.01611355,14.63197422,1.92551982,3.40779138,0.07948034,11.56768608,1.10372877,18.54268456,1.70536721,-0.84231114,0.42043516,0.51688538,-0.00200801,0.05907536,18.22901344,3.57968998,2.00873113,0.03813225,7.25127745,0.53148067,-1.71092629,0.03852741,-0.34963357,0.10530825,0.74562560,0.00149963,0.07148754,4.55624771,0.40058693,0.23704149,0.00069118,10.79210567,2.36995006,7.62871361,0.69167155,-1.04210377,0.59727639,0.43982201,0.00100596,0.01611355,14.63197422,1.92551982,3.40779138,0.07948034,11.56768608,1.10372877,18.54268456,1.70536721,-0.84231114,0.42043516,0.51688538,-0.00200801,0.05907536,18.22901344,3.57968998,2.00873113,0.03813225,7.25127745,0.53148067,-1.71092629,0.03852741,-0.34963357,0.10530825,0.74562560,
0.00,0.00,3.00,0.29,63.00,99.00,12.00,151.00,13.29,0.75,-0.69122249,0.74085659,-1.03158462,2.11203671,0.28252152,0.11093915,0.73915459,8.46,0.96231355,0.94989669,0.95794630,0.00804959,0.00145872,0.96956020,6.01162004,7.24872684,1.23710644,1.00577402,3.33,2.03,-0.00755891,5.20094204,13.55143547,7.02868843,4.75971603,0.86033589,2.99389029,0.42546639,2.17781401,0.20140898,2.10184193,3.19150329,0.07435843,-0.01458297,8.69706440,19.95518494,5.84213924,12.59333229,2.13939643,6.89184332,0.69192821,3.52757406,0.21686698,3.12222695,5.97067928,0.01473685,0.01911301,3.82975721,1.89885092,0.01657991,1.03740156,0.00351695,-11.15414333,0.43027368,-21.55536461,2.58294845,-1.69352007,1.55378842,0.21290137,-0.00290291,0.27225643,4.31229401,0.36437857,6.22958660,0.52456480,9.90495300,2.02668667,-6.17410469,0.45990890,0.75744748,0.32037246,0.57152499,0.00340831,0.18842854,11.86300564,1.28605485,13.21959114,1.21594656,8.48314857,0.60315210,-18.39246559,1.70479608,-0.12531196,0.00944152,0.92261504,0.00237507,0.08361968,2.64701247,0.07641798,7.29261875,0.50811958,-3.34678078,0.11462698,-7.25378942,0.70126504,0.17657946,0.02720640,0.86902539,-0.00290291,0.27225643,4.31229401,0.36437857,6.22958660,0.52456480,9.90495300,2.02668667,-6.17410469,0.45990890,0.75744748,0.32037246,0.57152499,0.00340831,0.18842854,11.86300564,1.28605485,13.21959114,1.21594656,8.48314857,0.60315210,-18.39246559,1.70479608,-0.12531196,0.00944152,0.92261504,0.00237507,0.08361968,2.64701247,0.07641798,7.29261875,0.50811958,-3.34678078,0.11462698,-7.25378942,0.70126504,0.17657946,0.02720640,0.86902539,
0.00,0.00,9.00,0.45,63.00,99.00,13.00,151.00,7.40,0.76,1.49800444,-3.66319680,0.75916785,0.85429454,-0.13793248,0.01164884,0.91407530,12.77,0.87260191,0.36374676,0.49814826,0.13440152,0.31130221,0.57731715,-13.44043541,-13.88092899,-0.44049430,0.04316675,3.32,2.03,0.00559414,1.24131513,-8.90905666,1.32370520,5.53922319,0.50773460,1.05029964,0.02282250,-4.74613857,0.41679707,-1.44892752,0.66088331,0.41646327,0.01323505,3.13104248,-3.96644092,0.10085284,9.96784210,0.58581424,-6.61373043,0.27847427,-23.76220512,4.29948330,-2.36843514,1.50163591,0.22074040,0.04991484,11.70185280,-26.34057617,1.42931700,40.38624191,2.39909172,-20.39650536,0.64456570,-63.54851151,10.05798054,-5.54187870,7.45432711,0.00645205,-0.00545102,0.42733234,-19.78616905,3.41491008,34.67704773,7.23573256,14.18035507,1.84927440,-20.01640892,2.15210199,0.61496514,0.09407023,0.75913604,0.00037592,0.00097413,-16.83851051,1.14221060,38.07409286,4.44627953,1.70206034,0.01071542,-29.85555840,1.98031592,-0.22597462,0.01354925,0.90736051,-0.00627387,0.25881785,0.15945812,0.00017739,36.24485397,5.56573677,-21.01683044,2.00419736,15.45404148,1.41125786,0.44563422,0.07681160,0.78172930,-0.00545102,0.42733234,-19.78616905,3.41491008,34.67704773,7.23573256,14.18035507,1.84927440,-20.01640892,2.15210199,0.61496514,0.09407023,0.75913604,0.00037592,0.00097413,-16.83851051,1.14221060,38.07409286,4.44627953,1.70206034,0.01071542,-29.85555840,1.98031592,-0.22597462,0.01354925,0.90736051,-0.00627387,0.25881785,0.15945812,0.00017739,36.24485397,5.56573677,-21.01683044,2.00419736,15.45404148,1.41125786,0.44563422,0.07681160,0.78172930,
0.00,0.00,12.00,0.62,63.00,99.00,14.00,141.00,8.81,0.78,0.71016192,-2.65393519,-0.77455115,-0.52759123,-0.81147891,0.47529808,0.49073657,11.75,0.51576950,0.22194290,0.44661614,0.22467324,0.66526872,0.41538241,-5.05452919,-3.31226611,1.74226320,1.41729987,3.30,2.03,0.02118060,21.59707069,-11.28620338,2.57842112,-0.11719397,0.00021390,12.01350117,3.62266612,-2.41016269,0.13047716,-6.23777580,14.86616039,0.00012363,0.02041888,8.89093113,-15.89786053,1.93347251,10.17267609,0.72783834,17.29566383,2.27225018,-2.09144640,0.03971948,-5.05280781,8.15390205,0.00439566,-0.01527289,1.26704454,-12.13083935,0.35060313,18.54297638,0.58489388,27.72450447,1.37752557,23.32328796,1.56693673,0.55268806,0.08569836,0.76978621,0.00130801,0.02867064,-2.32263470,0.05494338,23.72135735,3.95519352,6.10101700,0.39982516,10.30427647,0.66620153,-1.25887942,0.46018991,0.49770961,-0.02611015,5.75873661,-14.46838188,0.99601644,17.07969284,1.05689454,3.44508052,0.05177779,18.40843391,0.88921821,2.27080393,1.61672235,0.20387790,-0.05479008,23.94480896,-2.24918294,0.02964725,50.08626938,12.89483261,13.15538120,0.95269370,8.65502453,0.53704029,3.48562264,5.69915915,0.01717858,0.00130801,0.02867064,-2.32263470,0.05494338,23.72135735,3.95519352,6.10101700,0.39982516,10.30427647,0.66620153,-1.25887942,0.46018991,0.49770961,-0.02611015,5.75873661,-14.46838188,0.99601644,17.07969284,1.05689454,3.44508052,0.05177779,18.40843391,0.88921821,2.27080393,1.61672235,0.20387790,-0.05479008,23.94480896,-2.24918294,0.02964725,50.08626938,12.89483261,13.15538120,0.95269370,8.65502453,0.53704029,3.48562264,5.69915915,0.01717858,
0.00,0.00,17.00,0.76,63.00,99.00,15.00,124.00,7.22,0.77,2.13136768,4.27733850,1.69188440,0.90868920,2.25232005,3.03068137,0.08204354,12.91,0.07348957,-0.05509229,0.17792794,0.23302023,0.57928479,0.44721769,9.05288792,11.14156055,2.08867288,1.33678138,3.30,2.03,-0.02461380,24.04400826,8.39942360,1.17729318,8.61455059,1.22878277,-0.49615532,0.00511368,0.74960828,0.01040370,8.38400173,22.13986588,0.00000293,-0.03338838,19.80927086,10.46049309,0.69750828,4.81667852,0.13599828,-7.72636127,0.37789035,18.28505325,2.53097630,8.74362659,20.34586906,0.00000732,-0.02149697,2.10057139,41.29585266,3.40016174,-50.12039948,3.57609534,-29.71622467,1.32425058,36.87224960,3.27712154,4.93653679,5.72441864,0.01693476,-0.02560063,9.18642998,22.41462708,4.27127934,4.03469658,0.09551076,5.03509426,0.22720775,3.30574107,0.05723687,7.10999250,12.24825478,0.00048854,-0.03609509,9.19243145,39.09469223,6.07452536,-14.19445324,0.60975915,16.94548416,1.04669929,8.07669830,0.14302561,6.75897551,11.96382523,0.00056788,-0.01656056,1.76179492,2.38455057,0.02686720,-36.50749588,5.51748276,-10.37270927,0.47702280,-11.20460129,0.72489440,3.56169033,4.79258871,0.02883865,-0.02560063,9.18642998,22.41462708,4.27127934,4.03469658,0.09551076,5.03509426,0.22720775,3.30574107,0.05723687,7.10999250,12.24825478,0.00048854,-0.03609509,9.19243145,39.09469223,6.07452536,-14.19445324,0.60975915,16.94548416,1.04669929,8.07669830,0.14302561,6.75897551,11.96382523,0.00056788,-0.01656056,1.76179492,2.38455057,0.02686720,-36.50749588,5.51748276,-10.37270927,0.47702280,-11.20460129,0.72489440,3.56169033,4.79258871,0.02883865,
0.00,0.00,20.00,0.87,63.00,99.00,16.00,95.00,1.13,0.00,-10.51417542,-14.20066643,-30.26761246,-24.37399101,-19.83911133,5.69450569,0.01722275,82.97,0.02399397,-1.83741009,-1.71726120,0.12014883,0.11321158,0.73676289,-115.83016205,-127.89886475,-12.06870556,0.52061516,3.28,2.03,-0.13856906,18.49246597,-6.26416111,0.01588388,32.08145905,0.41352862,131.14450073,8.63644981,56.58298492,1.43844974,11.06203651,0.93530041,0.33374920,-0.15744217,10.58243752,-27.12304878,0.11267703,-39.68791199,0.22183502,174.05130005,4.60683250,44.93215942,0.36719856,9.31758308,0.55506128,0.45645150,0.20327736,4.52467823,-166.74485779,1.33541846,-256.08316040,2.24887133,182.94158936,1.20900345,-10.51156044,0.00638121,-42.92254257,10.42507744,0.00128816,-0.11260384,4.31867647,32.71639633,0.22111504,-50.08567429,0.35747722,221.02305603,10.63976669,-5.93480587,0.00446424,-1.10841727,0.00716984,0.93253869,0.03479446,0.20525423,35.84733963,0.12270925,-86.62614441,0.54557598,290.23419189,7.37618971,82.18373108,0.35570237,-26.46707726,4.40705538,0.03606857,0.24427906,9.29915237,47.95048904,0.26359674,-85.44394684,0.73313266,20.56991386,0.04548019,-41.69468689,0.24348050,-38.68476486,13.71523857,0.00022568,-0.11260384,4.31867647,32.71639633,0.22111504,-50.08567429,0.35747722,221.02305603,10.63976669,-5.93480587,0.00446424,-1.10841727,0.00716984,0.93253869,0.03479446,0.20525423,35.84733963,0.12270925,-86.62614441,0.54557598,290.23419189,7.37618971,82.18373108,0.35570237,-26.46707726,4.40705538,0.03606857,0.24427906,9.29915237,47.95048904,0.26359674,-85.44394684,0.73313266,20.56991386,0.04548019,-41.69468689,0.24348050,-38.68476486,13.71523857,0.00022568,
0.00,0.00,2.00,0.12,63.00,100.00,10.00,148.00,10.20,0.80,0.54113591,-1.89728093,0.03136592,0.03269083,-0.32302207,0.13269316,0.71574095,8.85,0.66153364,1.80933094,1.60609329,-0.20323765,1.48619092,0.22380942,-3.91697192,-3.79914522,0.11782678,0.00838408,3.34,1.91,0.00899888,6.76520872,-14.36214256,7.24580669,1.26577997,0.05577124,-2.90173888,0.36673531,2.28641438,0.20369029,-2.60589457,4.50234413,0.03412108,0.01075300,4.30867052,-20.72887039,5.74406385,0.99793345,0.01218312,-9.03504944,1.08355916,-2.48888969,0.09829562,-2.39307785,3.19603825,0.07415325,0.01339420,1.72714734,-35.62637329,5.35972118,7.53637838,0.17126599,-27.19955826,2.34983206,-18.93175316,1.82975936,-1.74608266,1.51675594,0.21843277,0.00054276,0.00871350,-12.31557369,2.71925259,3.43941331,0.14629501,-7.15422821,0.96747315,1.36423635,0.02054550,-0.43783343,0.09795804,0.75436648,-0.00788125,0.92121667,-11.54956627,1.11442244,0.43469888,0.00119376,-13.49483013,1.39532363,-14.78987885,1.00781035,0.76928955,0.32571328,0.56833670,-0.02663827,9.72590160,7.31411648,0.53939819,14.46516991,1.84813678,-2.99604702,0.08487616,0.85625780,0.00906085,1.84750438,2.75135589,0.09752042,0.00054276,0.00871350,-12.31557369,2.71925259,3.43941331,0.14629501,-7.15422821,0.96747315,1.36423635,0.02054550,-0.43783343,0.09795804,0.75436648,-0.00788125,0.92121667,-11.54956627,1.11442244,0.43469888,0.00119376,-13.49483013,1.39532363,-14.78987885,1.00781035,0.76928955,0.32571328,0.56833670,-0.02663827,9.72590160,7.31411648,0.53939819,14.46516991,1.84813678,-2.99604702,0.08487616,0.85625780,0.00906085,1.84750438,2.75135589,0.09752042,
0.00,0.00,0.00,0.24,63.00,100.00,11.00,137.00,12.35,0.81,0.67431092,0.72345519,1.12658870,-0.46718717,0.51429188,0.40615088,0.52409085,8.05,0.39461610,1.45225275,1.25682998,-0.19542278,0.96633315,0.32642434,-1.79287577,-1.77569211,0.01718368,0.00017540,3.34,1.91,-0.00141725,0.20144117,-7.09749746,2.12454700,11.80844212,5.83522034,1.81135607,0.17158152,4.73582792,1.04943275,0.71250004,0.40410793,0.52513694,-0.00329714,0.48800105,-7.00712538,0.79070848,20.01515770,5.93189812,2.72109437,0.11841448,5.53001308,0.58484519,1.05257845,0.74489933,0.38832588,0.00600100,0.41588226,-20.04837036,2.03580332,2.21903229,0.01781957,10.12110710,0.39025971,6.48427296,0.25744304,-0.30027097,0.05379076,0.81664638,-0.00506075,0.91655415,-10.71831703,2.49359584,8.17916775,1.00172460,9.19068050,1.93299210,-0.69753605,0.00655157,1.26073396,0.98323590,0.32166773,-0.01213676,2.64208722,-11.17567539,1.26190734,-8.40284348,0.54322094,3.97101188,0.14614715,-10.42380333,0.60546678,1.99952698,2.66174388,0.10313782,-0.03107257,16.12981606,4.19057894,0.21580875,2.80733013,0.08485848,17.51696396,3.53785491,-3.51005626,0.18498698,2.92845726,8.42561340,0.00379004,-0.00506075,0.91655415,-10.71831703,2.49359584,8.17916775,1.00172460,9.19068050,1.93299210,-0.69753605,0.00655157,1.26073396,0.98323590,0.32166773,-0.01213676,2.64208722,-11.17567539,1.26190734,-8.40284348,0.54322094,3.97101188,0.14614715,-10.42380333,0.60546678,1.99952698,2.66174388,0.10313782,-0.03107257,16.12981606,4.19057894,0.21580875,2.80733013,0.08485848,17.51696396,3.53785491,-3.51005626,0.18498698,2.92845726,8.42561340,0.00379004,
0.00,0.00,6.00,0.37,63.00,100.00,12.00,135.00,9.78,0.77,3.49265218,2.24999428,2.36811924,1.40591192,2.37916946,6.16434431,0.01321533,9.56,0.00847909,0.55726779,0.51678562,-0.04048220,0.03267941,0.85667219,6.10097742,6.49632549,0.39534798,0.06595229,3.33,1.92,0.00465646,1.53498411,3.40432143,0.34497824,7.24851179,1.55181229,-3.79109383,0.53048170,-0.39841810,0.00519001,1.31208014,0.96722871,0.32563661,0.00264629,0.22156250,9.30502701,0.98288482,3.17350030,0.10509916,-2.96813917,0.09929951,3.97583985,0.21309815,1.83443522,1.59474850,0.20697610,-0.01510203,1.87751353,40.75433350,5.99723339,0.51210594,0.00063123,-8.15960598,0.18076839,16.11869049,1.13416183,4.16363764,7.37481308,0.00674111,0.01317028,4.42718744,14.65106106,3.32294488,-8.76109695,0.81968826,-12.38763905,2.50452375,3.47116804,0.11483555,0.16633670,0.01219633,0.91208744,-0.00598508,0.45697266,27.04263306,5.25479078,-11.10759830,0.67503375,-17.84988785,2.09973645,-3.14476395,0.03925258,3.39716530,5.46408510,0.01962957,-0.01263129,1.87020016,12.28281593,1.30088508,-24.34746170,4.47790051,-2.36851096,0.04538707,-11.68525696,1.43862772,3.45044565,8.20723152,0.00426947,0.01317028,4.42718744,14.65106106,3.32294488,-8.76109695,0.81968826,-12.38763905,2.50452375,3.47116804,0.11483555,0.16633670,0.01219633,0.91208744,-0.00598508,0.45697266,27.04263306,5.25479078,-11.10759830,0.67503375,-17.84988785,2.09973645,-3.14476395,0.03925258,3.39716530,5.46408510,0.01962957,-0.01263129,1.87020016,12.28281593,1.30088508,-24.34746170,4.47790051,-2.36851096,0.04538707,-11.68525696,1.43862772,3.45044565,8.20723152,0.00426947,
