x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,19.00,0.76,52.00,142.00,13.00,83.00,14.38,0.77,0.94046223,-0.23941244,1.07811809,2.12444735,0.97590381,2.40780568,0.12106385,6.77,0.15730076,0.15550846,-0.08871360,-0.24422206,0.88699013,0.34708084,-2.93527055,-4.10532427,-1.17005348,0.80379355,4.30,1.66,0.01586571,26.59500504,4.36164331,1.13116217,-1.26352417,0.05359621,0.92703867,0.03658561,2.99489856,0.34251997,-1.53401744,3.62317228,0.05728308,0.01980571,27.70404243,2.02360392,0.14630306,-1.06693590,0.02672515,5.35143566,0.64037567,6.23342705,0.84004337,-1.52373970,3.67873383,0.05541117,0.03184134,34.54814529,6.23940420,0.88982606,-2.99983430,0.17179342,3.73556781,0.22592600,7.75691319,0.64433300,-1.62084651,4.39379120,0.03633492,0.01197907,16.55469131,2.78214121,0.45555538,-0.85879219,0.03153130,5.37759066,1.65273023,2.73676682,0.37905183,-0.85983235,1.18610084,0.27639454,0.02048244,34.86827850,-1.89770782,0.12391357,-8.04998207,1.69728756,7.95027065,1.96196496,5.65748453,0.97705078,-1.71271336,4.90115356,0.02707636,0.02339022,30.99358749,-7.31426859,1.33085787,2.77914786,0.21227252,5.22522926,0.60083920,2.47204685,0.15205154,-1.45207691,3.69249678,0.05495760,0.01197907,16.55469131,2.78214121,0.45555538,-0.85879219,0.03153130,5.37759066,1.65273023,2.73676682,0.37905183,-0.85983235,1.18610084,0.27639454,0.02048244,34.86827850,-1.89770782,0.12391357,-8.04998207,1.69728756,7.95027065,1.96196496,5.65748453,0.97705078,-1.71271336,4.90115356,0.02707636,0.02339022,30.99358749,-7.31426859,1.33085787,2.77914786,0.21227252,5.22522926,0.60083920,2.47204685,0.15205154,-1.45207691,3.69249678,0.05495760,
0.00,0.00,19.00,0.00,52.00,144.00,13.00,90.00,10.75,0.75,0.20283332,1.52759731,0.46250236,1.10226870,0.82380044,1.01003635,0.31514950,8.83,0.43321831,0.85182202,0.86476159,0.01293957,0.00228945,0.96187025,7.45314455,6.88700485,-0.56613946,0.09431417,6.28,0.00,0.00752559,3.40992427,-4.34644794,0.64009154,-6.36942720,0.77590394,2.31274152,0.12986940,9.54258060,1.98194551,-0.51150936,0.22953662,0.63197824,0.01256572,6.36118126,-4.72892714,0.45587781,-6.27391100,0.52799737,1.42711902,0.02599432,12.11488056,1.81012321,-0.88773006,0.71230298,0.39889348,0.01926258,7.20390081,-3.90224361,0.19831845,-11.06157684,1.33076692,8.70898533,0.69966435,23.95409775,3.50097394,-0.90993583,0.78895187,0.37464279,0.00083148,0.04587319,-5.05626869,0.86498177,-3.96469641,0.38584018,-2.80652976,0.25881422,11.54104328,3.87502098,0.65312755,0.39342090,0.53065788,0.00697975,2.28884649,-5.91439915,0.68026453,-6.70461082,0.66551232,-3.81059313,0.25479391,19.16571426,6.33887768,-0.14565955,0.02002789,0.88748930,0.00977632,3.10270596,-12.47172070,2.21743870,-7.64631128,0.92080748,5.45191908,0.37484199,22.76704979,7.39120102,-0.26644138,0.07117874,0.78968629,0.00083148,0.04587319,-5.05626869,0.86498177,-3.96469641,0.38584018,-2.80652976,0.25881422,11.54104328,3.87502098,0.65312755,0.39342090,0.53065788,0.00697975,2.28884649,-5.91439915,0.68026453,-6.70461082,0.66551232,-3.81059313,0.25479391,19.16571426,6.33887768,-0.14565955,0.02002789,0.88748930,0.00977632,3.10270596,-12.47172070,2.21743870,-7.64631128,0.92080748,5.45191908,0.37484199,22.76704979,7.39120102,-0.26644138,0.07117874,0.78968629,
0.00,0.00,19.00,0.76,52.00,146.00,11.00,79.00,17.78,0.68,-1.24915588,0.23917499,-1.62077439,-0.00225123,-0.65825164,1.34710443,0.24607592,6.11,0.13826239,3.84988999,3.78077412,-0.06911580,0.04039169,0.84085805,7.51073027,7.38696194,-0.12376801,0.01587142,4.24,1.45,-0.00550585,3.80971909,6.31301403,2.81875300,-2.24591351,0.20132497,-0.86485267,0.03782469,3.82830906,0.66579592,0.37212288,0.25358811,0.61467695,-0.00238567,0.47575352,6.75102615,1.92744553,-6.93774891,1.33957112,-3.07646608,0.25049797,-0.72874451,0.01358427,-0.20911098,0.08201249,0.77465109,-0.00381650,0.58652061,7.98750734,1.72340083,-14.88384438,4.99713945,-1.34569860,0.03463303,-7.37423754,0.68817878,-0.16888548,0.05643147,0.81227912,-0.00741283,7.66711998,1.64436388,0.19251893,3.34532785,0.57796574,-3.93601871,1.07086742,5.75183105,2.02507830,0.57372439,0.63869661,0.42438356,-0.00575517,3.24769711,4.46279669,0.80830532,2.09075403,0.13507435,-6.98144007,1.78481638,9.68884850,3.38083458,0.15804842,0.04923842,0.82444165,-0.00439107,1.29559863,0.39527127,0.00457234,-5.06550407,0.83653545,-7.01262379,1.28360903,7.95194101,1.86632860,-0.19933377,0.08250538,0.77399331,-0.00741283,7.66711998,1.64436388,0.19251893,3.34532785,0.57796574,-3.93601871,1.07086742,5.75183105,2.02507830,0.57372439,0.63869661,0.42438356,-0.00575517,3.24769711,4.46279669,0.80830532,2.09075403,0.13507435,-6.98144007,1.78481638,9.68884850,3.38083458,0.15804842,0.04923842,0.82444165,-0.00439107,1.29559863,0.39527127,0.00457234,-5.06550407,0.83653545,-7.01262379,1.28360903,7.95194101,1.86632860,-0.19933377,0.08250538,0.77399331,
0.00,0.00,21.00,0.00,52.00,148.00,12.00,163.00,4.93,0.00,-0.56605935,10.92834854,-1.93418610,10.41446590,4.71064234,4.84519339,0.02796265,23.04,0.12173846,1.59160316,1.91671407,0.32511082,0.84481424,0.35879002,14.70381165,20.10630989,5.40249872,2.53849983,6.28,0.00,0.00055052,0.00270504,22.86772156,2.61692595,6.97328997,0.13738155,-39.53324127,5.60329151,38.86351395,4.85491562,5.06273460,3.32138753,0.06869933,0.01781835,1.88555396,33.52856827,3.37794328,-6.26800776,0.07767639,-67.04454041,8.45272350,23.50314522,1.00431883,3.07724285,1.26172268,0.26160994,0.03075077,2.68529558,35.41648483,2.38938785,-15.17865467,0.36647969,-71.19109344,6.83817673,26.71780968,0.63704365,2.67685318,0.99863845,0.31789546,-0.03606406,12.80933285,18.51279259,1.72195172,13.21172714,0.63622034,-12.09051704,0.71317875,14.75233459,0.94024360,10.78498840,15.93050766,0.00007079,-0.02059779,2.94392204,40.48595810,4.70765543,4.97346401,0.05407781,-9.36648178,0.22733457,65.62791443,10.97692966,7.96684790,8.85363960,0.00299935,0.00369375,0.06415151,30.83105850,1.96247900,-0.12963572,0.00000000,-3.86859584,0.02729852,18.02985954,0.67125916,4.65683126,3.15172744,0.07616775,-0.03606406,12.80933285,18.51279259,1.72195172,13.21172714,0.63622034,-12.09051704,0.71317875,14.75233459,0.94024360,10.78498840,15.93050766,0.00007079,-0.02059779,2.94392204,40.48595810,4.70765543,4.97346401,0.05407781,-9.36648178,0.22733457,65.62791443,10.97692966,7.96684790,8.85363960,0.00299935,0.00369375,0.06415151,30.83105850,1.96247900,-0.12963572,0.00000000,-3.86859584,0.02729852,18.02985954,0.67125916,4.65683126,3.15172744,0.07616775,
0.00,0.00,19.00,0.68,53.00,141.00,14.00,126.00,15.28,0.00,1.36290479,0.53614825,2.66971016,0.78172338,1.33762169,5.88920641,0.01541870,5.93,0.00679673,-0.24858989,-0.45588863,-0.20729876,1.06503749,0.30293191,-5.22525120,-5.31635523,-0.09110433,0.00925813,4.29,1.73,0.01562860,33.92840958,-2.93628860,0.67408627,3.33082938,0.48954982,4.40728998,1.08788848,0.37515989,0.00708027,-1.30510294,3.44808960,0.06363526,0.02254752,47.66337967,-3.67769718,0.64159739,4.64758015,0.67423159,-0.52094239,0.00801641,1.66573560,0.07959560,-1.60572731,5.42307568,0.02008198,0.02997043,39.99652481,-2.95352674,0.26053616,7.95375490,1.57808542,-1.29468036,0.03548158,2.26009464,0.07152636,-1.22623360,3.28626990,0.07017809,0.01264565,24.28215599,0.07513550,0.00044506,6.95428038,2.71789694,0.82847643,0.05162747,-3.69368052,0.90882146,-0.63356847,0.84762508,0.35745953,0.01502983,24.19032669,-5.89747620,1.54155946,8.10938358,2.21926236,4.87106085,0.94891751,-0.21062230,0.00167004,-0.69379729,1.03620505,0.30896571,0.01832023,24.78776550,-8.38748455,2.28167748,10.41862679,3.88949442,5.54650402,0.88258511,1.84884167,0.11089548,-0.58120090,0.77124292,0.38005558,0.01264565,24.28215599,0.07513550,0.00044506,6.95428038,2.71789694,0.82847643,0.05162747,-3.69368052,0.90882146,-0.63356847,0.84762508,0.35745953,0.01502983,24.19032669,-5.89747620,1.54155946,8.10938358,2.21926236,4.87106085,0.94891751,-0.21062230,0.00167004,-0.69379729,1.03620505,0.30896571,0.01832023,24.78776550,-8.38748455,2.28167748,10.41862679,3.88949442,5.54650402,0.88258511,1.84884167,0.11089548,-0.58120090,0.77124292,0.38005558,
0.00,0.00,21.00,0.82,53.00,141.00,15.00,98.00,4.90,0.00,0.93384171,-3.36691451,4.51888371,0.24966589,0.58386916,0.08718207,0.76785499,21.29,0.67882591,-1.84789765,-1.99520791,-0.14731021,0.35603011,0.55118644,-18.35192680,-21.08082199,-2.72889423,1.10616601,4.33,1.74,0.02076961,4.46460056,-2.98264766,0.05178232,1.62851155,0.00870854,16.75522804,1.17149961,0.73991954,0.00200966,-2.93165398,1.29629970,0.25517817,0.02349939,3.81170797,-7.86981535,0.21625619,6.60080242,0.10012481,23.19127274,1.17551219,12.14950180,0.31189379,-2.62507939,1.06708264,0.30186907,0.03669883,4.46219444,-2.96719933,0.01957838,25.24833298,1.18315101,21.64284706,0.73734057,6.03154373,0.03788283,-2.62826824,1.12327611,0.28948435,0.01221007,1.70132852,7.13796616,0.29661033,8.44288921,0.30109227,13.35804272,1.00876951,14.35618305,1.03178120,-1.13977277,0.20616893,0.64989091,0.02881041,6.69726944,-14.48836136,0.70104092,-15.81400490,0.63587618,-21.16432571,1.34973526,24.16382790,1.73038864,-3.32846546,1.79702973,0.18039349,0.02304238,2.93148708,-19.33086967,0.90600854,15.63888168,0.65514469,-16.02390862,0.55068487,5.26323605,0.06719091,-1.87911308,0.60264766,0.43776344,0.01221007,1.70132852,7.13796616,0.29661033,8.44288921,0.30109227,13.35804272,1.00876951,14.35618305,1.03178120,-1.13977277,0.20616893,0.64989091,0.02881041,6.69726944,-14.48836136,0.70104092,-15.81400490,0.63587618,-21.16432571,1.34973526,24.16382790,1.73038864,-3.32846546,1.79702973,0.18039349,0.02304238,2.93148708,-19.33086967,0.90600854,15.63888168,0.65514469,-16.02390862,0.55068487,5.26323605,0.06719091,-1.87911308,0.60264766,0.43776344,
0.00,0.00,12.00,0.56,53.00,142.00,13.00,165.00,19.95,0.76,1.49946809,-0.91901702,0.81023425,0.80951506,0.55005008,2.03322363,0.15422170,4.15,0.11845552,0.72036529,0.49822497,-0.22214031,1.10960054,0.29304869,1.45198131,1.40413952,-0.04784171,0.00451901,4.35,1.69,0.01529635,68.84550476,-0.15288530,0.00386847,-3.02127695,0.85308707,1.84220433,0.40261853,-1.30246150,0.18044928,-1.94325554,16.19246483,0.00006179,0.01724499,57.79964447,1.13101304,0.12581730,-0.79011935,0.04042654,2.62822127,0.42512694,-0.24203894,0.00353585,-1.61625397,11.39044380,0.00076821,0.02787321,73.09991455,1.00031400,0.06313273,-0.99225539,0.05188666,0.19906071,0.00172559,-4.31812000,0.55129576,-1.74347746,14.03760242,0.00019003,0.01163933,42.99465942,-1.50168753,0.36510402,-4.00346661,1.88255298,4.71752882,3.49901032,1.62906909,0.36946434,-1.31467950,7.62805748,0.00585794,0.01611751,58.39658356,-3.48359108,1.12915301,-8.81101608,5.49980783,2.34944844,0.46340558,-4.01664925,1.33207917,-1.59706759,11.52659321,0.00071457,0.02013896,63.44948578,-1.31741917,0.11922671,0.57728726,0.02531202,1.98800337,0.24016848,3.16766691,0.68951595,-1.49129391,10.75518322,0.00107779,0.01163933,42.99465942,-1.50168753,0.36510402,-4.00346661,1.88255298,4.71752882,3.49901032,1.62906909,0.36946434,-1.31467950,7.62805748,0.00585794,0.01611751,58.39658356,-3.48359108,1.12915301,-8.81101608,5.49980783,2.34944844,0.46340558,-4.01664925,1.33207917,-1.59706759,11.52659321,0.00071457,0.02013896,63.44948578,-1.31741917,0.11922671,0.57728726,0.02531202,1.98800337,0.24016848,3.16766691,0.68951595,-1.49129391,10.75518322,0.00107779,
0.00,0.00,15.00,0.68,53.00,142.00,14.00,106.00,11.27,0.79,1.49957383,-2.30749512,1.72049928,0.46560401,0.34454548,0.16993533,0.68026209,9.00,0.63102625,0.07960006,-0.08133517,-0.16093524,0.54533017,0.46083135,3.43449688,4.18625212,0.75175512,0.25078663,4.35,1.69,0.01291257,9.76526356,-5.71672821,1.07716334,5.99774456,0.66917562,9.48909950,2.12627459,-3.87568450,0.31805032,-1.92352128,3.15794778,0.07587903,0.01472657,8.43674660,-3.15644908,0.19608709,6.65816498,0.57420111,9.80945301,1.18529832,-6.28062296,0.46974087,-1.58506715,2.19272161,0.13899673,0.01988152,7.34634447,-3.11337137,0.12082649,8.53807831,0.75899720,3.51280808,0.10897891,-13.26392365,1.02763641,-1.33322465,1.62142575,0.20320557,0.01685425,18.51161194,-4.63627052,0.71464080,-1.66750383,0.06704234,6.03175259,1.17457795,-7.92242193,1.79428983,-2.41916466,5.30360270,0.02149734,0.01108683,5.57693100,-6.82467556,0.87465912,9.26092720,1.22627759,11.08206940,2.08103013,-7.45462370,0.92607641,-1.19322395,1.29863906,0.25475012,0.01156679,4.14783669,-2.66172838,0.09638500,6.14967728,0.56884027,8.08858585,0.78786302,-7.93569279,0.85752648,-0.85951185,0.70797974,0.40032772,0.01685425,18.51161194,-4.63627052,0.71464080,-1.66750383,0.06704234,6.03175259,1.17457795,-7.92242193,1.79428983,-2.41916466,5.30360270,0.02149734,0.01108683,5.57693100,-6.82467556,0.87465912,9.26092720,1.22627759,11.08206940,2.08103013,-7.45462370,0.92607641,-1.19322395,1.29863906,0.25475012,0.01156679,4.14783669,-2.66172838,0.09638500,6.14967728,0.56884027,8.08858585,0.78786302,-7.93569279,0.85752648,-0.85951185,0.70797974,0.40032772,
0.00,0.00,0.00,0.57,53.00,143.00,13.00,160.00,25.49,0.77,0.19759002,-1.12197793,0.03981146,0.75666779,-0.03197717,0.00960284,0.92195764,3.51,0.66055928,1.07158518,0.93061078,-0.14097437,0.39862028,0.52830171,2.18797994,1.01113117,-1.17684865,2.40738702,4.35,1.69,0.00803768,25.57158089,3.58306503,2.85986972,-1.17813444,0.17445359,0.66561168,0.07069413,3.85505199,2.12642813,-1.28103924,9.46612835,0.00215316,0.00803006,16.81595993,5.29123974,3.69420695,-0.54894751,0.02617313,2.14060807,0.37836382,2.86459279,0.65511900,-0.96340668,5.43033171,0.01999919,0.01067395,14.10986042,6.20058680,3.19402027,-3.01090574,0.62890452,0.70049626,0.02889984,1.46115470,0.08309685,-0.83684391,4.25681400,0.03936528,0.00840674,30.69130135,1.02588296,0.23317039,-3.26091385,1.70904112,0.32198942,0.02227489,1.07231712,0.21908946,-1.34589553,10.93951797,0.00097678,0.00784024,18.61655998,4.01082659,2.01656055,-1.98080862,0.37446922,1.24377334,0.17499371,0.64320129,0.04605098,-1.00045681,6.09392166,0.01374041,0.00976212,19.85402679,7.60033464,5.28491402,-2.95321584,0.88152784,-1.80174482,0.26273358,-0.31367400,0.00897831,-0.94663686,5.77123880,0.01648219,0.00840674,30.69130135,1.02588296,0.23317039,-3.26091385,1.70904112,0.32198942,0.02227489,1.07231712,0.21908946,-1.34589553,10.93951797,0.00097678,0.00784024,18.61655998,4.01082659,2.01656055,-1.98080862,0.37446922,1.24377334,0.17499371,0.64320129,0.04605098,-1.00045681,6.09392166,0.01374041,0.00976212,19.85402679,7.60033464,5.28491402,-2.95321584,0.88152784,-1.80174482,0.26273358,-0.31367400,0.00897831,-0.94663686,5.77123880,0.01648219,
0.00,0.00,18.00,0.69,53.00,143.00,14.00,114.00,13.33,0.81,-0.73850775,-3.38204980,-1.66579926,-1.20527124,-1.74790704,4.97080898,0.02601120,8.44,0.03912067,0.10265163,-0.00026188,-0.10291351,0.19945957,0.65549189,15.27566814,15.30488968,0.02922186,0.00033738,4.35,1.69,0.00989660,6.51394129,0.57190067,0.01226853,14.42958164,4.39848137,4.01528835,0.43230408,2.07791591,0.10385199,-3.42632866,11.37841129,0.00077314,0.01312148,7.62143469,4.16758728,0.38891554,14.53181458,3.11239815,-2.01784778,0.05701661,-4.10668135,0.22849593,-3.35037804,11.14755154,0.00087424,0.02201164,10.26177025,-2.91209030,0.12054644,8.32607746,0.82250178,-1.50785053,0.02293061,-10.85972309,0.78499842,-3.60109735,13.48041344,0.00025455,0.00700269,3.58722544,-4.53038502,0.76596516,13.40852833,4.86744308,1.36586440,0.06764507,4.92019367,0.77689987,-2.83797336,8.19320107,0.00429744,0.00754944,2.92741680,0.66324615,0.00929203,13.69579506,3.03625107,0.92732358,0.01644796,7.57495785,1.08246815,-2.71331573,7.60184193,0.00594302,0.00848991,2.54298353,9.20935631,1.31401169,9.84658146,1.65961337,2.25577760,0.06967516,8.76003265,1.18917263,-2.49691486,6.79967737,0.00926090,0.00700269,3.58722544,-4.53038502,0.76596516,13.40852833,4.86744308,1.36586440,0.06764507,4.92019367,0.77689987,-2.83797336,8.19320107,0.00429744,0.00754944,2.92741680,0.66324615,0.00929203,13.69579506,3.03625107,0.92732358,0.01644796,7.57495785,1.08246815,-2.71331573,7.60184193,0.00594302,0.00848991,2.54298353,9.20935631,1.31401169,9.84658146,1.65961337,2.25577760,0.06967516,8.76003265,1.18917263,-2.49691486,6.79967737,0.00926090,
