x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,0.00,0.54,119.00,138.00,19.00,181.00,25.77,0.66,4.37608433,1.70804489,3.95262694,4.28163481,3.57959771,131.33120728,0.00000000,3.36,0.00000000,0.85544664,0.34809092,-0.50735569,9.65541077,0.00207582,-2.70838404,-4.39725161,-1.68886745,10.51518822,2.01,5.74,0.01785627,163.32327271,1.88908255,1.02872229,0.16624673,0.00445514,-0.51919550,0.05563742,5.72053766,6.05950499,0.68261284,3.47832274,0.06248684,0.02221000,169.16125488,2.36380386,0.96950376,0.28107426,0.00904621,1.87034500,0.37983668,5.39908409,3.06011319,0.78508574,4.74197960,0.02968140,0.03368208,186.73963928,3.85895705,1.64420044,-1.92715371,0.34247670,0.24295735,0.00458024,6.35730982,2.09066916,0.80463278,5.23062897,0.02241237,0.01339682,93.70938873,0.36256492,0.03500731,-1.50149846,0.43567833,2.89352012,2.16567039,5.61563921,7.22326946,1.49707735,16.27351761,0.00005924,0.01770183,116.66479492,1.26706100,0.24734688,-4.15627384,2.02677345,2.16639709,0.65252739,4.08817244,2.28544259,1.29483163,12.54849911,0.00041587,0.02213642,126.06258392,2.24492574,0.56941295,-0.69426847,0.06019925,0.40363246,0.01633841,5.46286964,3.37232518,1.37370420,15.00721645,0.00011447,0.01339682,93.70938873,0.36256492,0.03500731,-1.50149846,0.43567833,2.89352012,2.16567039,5.61563921,7.22326946,1.49707735,16.27351761,0.00005924,0.01770183,116.66479492,1.26706100,0.24734688,-4.15627384,2.02677345,2.16639709,0.65252739,4.08817244,2.28544259,1.29483163,12.54849911,0.00041587,0.02213642,126.06258392,2.24492574,0.56941295,-0.69426847,0.06019925,0.40363246,0.01633841,5.46286964,3.37232518,1.37370420,15.00721645,0.00011447,
0.00,0.00,0.00,0.70,119.00,138.00,20.00,159.00,27.79,0.53,0.65598106,0.43669358,0.59846711,0.68035376,0.59287387,3.54965806,0.05986225,3.39,0.05355040,1.29386854,0.50824064,-0.78562784,16.51805496,0.00006216,-4.14483929,-3.84285927,0.30197996,0.37203294,2.01,5.63,0.00906315,34.63060760,-1.19349694,0.33803427,-2.21244383,0.65551704,-0.56408882,0.05415029,-2.93184757,1.31009603,-0.89389455,4.90942764,0.02694765,0.01079832,32.68498230,-3.57745695,1.81509578,-0.03802273,0.00016998,-2.77172446,0.68189329,-3.67483687,1.15878510,-0.82689255,4.29984570,0.03838568,0.01580597,33.69351578,-3.10340500,0.87132591,-0.35115552,0.00938194,0.90756392,0.05279471,-2.29885101,0.22405766,-0.76014060,3.82484436,0.05079176,0.00477058,10.48390484,0.78928572,0.14632826,5.03532124,4.32259083,1.59572673,0.58109367,2.99416375,1.81163502,-0.11106128,0.07898688,0.77873647,0.00747402,18.00565529,-1.24854457,0.20794381,-0.15634401,0.00242964,-0.58127177,0.04063366,0.02804250,0.00008378,-0.39533582,1.01274168,0.31450397,0.00972156,21.21568298,-2.03462648,0.40810162,5.03661346,2.76285386,0.45510212,0.01807562,2.60275626,0.66803408,-0.39813575,1.09998190,0.29453766,0.00477058,10.48390484,0.78928572,0.14632826,5.03532124,4.32259083,1.59572673,0.58109367,2.99416375,1.81163502,-0.11106128,0.07898688,0.77873647,0.00747402,18.00565529,-1.24854457,0.20794381,-0.15634401,0.00242964,-0.58127177,0.04063366,0.02804250,0.00008378,-0.39533582,1.01274168,0.31450397,0.00972156,21.21568298,-2.03462648,0.40810162,5.03661346,2.76285386,0.45510212,0.01807562,2.60275626,0.66803408,-0.39813575,1.09998190,0.29453766,
0.00,0.00,0.00,0.00,119.00,139.00,16.00,198.00,22.89,0.68,2.12197018,0.39499471,2.39996696,1.79242575,1.67733943,12.03443527,0.00054567,5.21,0.00044954,0.50296885,0.11224534,-0.39072350,9.45673943,0.00230500,0.16431363,0.30215690,0.13784325,0.03528884,0.00,0.00,0.00677188,8.06722832,1.12506044,0.12524985,-8.76945210,4.29706573,7.06436968,3.53973126,5.74713755,2.10042548,0.58696353,0.88322484,0.34755958,0.01034361,12.52791786,-1.41694129,0.11893885,-7.79997873,2.37196016,6.00244999,1.33587849,5.08447647,0.92665792,0.33219218,0.28992677,0.59039400,0.01474469,12.24565697,1.71567357,0.11120888,-6.16914940,1.20085633,12.06924248,3.89829493,6.29109287,0.70059454,0.44428197,0.54571426,0.46025719,0.00255374,1.24408734,4.07743120,1.61801243,-3.51208854,0.87086111,2.45793843,0.57095218,2.85876989,0.68396842,1.33290434,4.71320391,0.03017959,0.00802273,8.74669170,5.44556379,1.66802800,-9.08414078,3.53406906,1.12871695,0.06470920,3.31827235,0.54960436,0.70439643,1.35550237,0.24461171,0.01139863,12.16043854,2.95973825,0.36003882,-7.78718901,2.75364590,4.59471941,0.76755917,1.54095531,0.09765204,0.54297090,0.85296935,0.35594893,0.00255374,1.24408734,4.07743120,1.61801243,-3.51208854,0.87086111,2.45793843,0.57095218,2.85876989,0.68396842,1.33290434,4.71320391,0.03017959,0.00802273,8.74669170,5.44556379,1.66802800,-9.08414078,3.53406906,1.12871695,0.06470920,3.31827235,0.54960436,0.70439643,1.35550237,0.24461171,0.01139863,12.16043854,2.95973825,0.36003882,-7.78718901,2.75364590,4.59471941,0.76755917,1.54095531,0.09765204,0.54297090,0.85296935,0.35594893,
0.00,0.00,5.00,0.20,119.00,139.00,17.00,191.00,23.64,0.69,3.47201633,1.46410167,3.71913004,4.29389811,3.23728657,70.14011383,0.00000000,4.16,0.00000000,0.59814894,0.25890988,-0.33923906,6.64708567,0.01042696,4.27151489,4.42792416,0.15640916,0.04711892,2.07,5.75,0.01772938,95.60417175,0.64848953,0.07197831,-2.13228989,0.43925223,-0.22940575,0.00645959,3.71359181,1.51628149,0.34942710,0.54119074,0.46212182,0.02265973,105.18972778,1.95303643,0.39537141,-3.44207859,0.80813539,-2.37802863,0.36679780,5.55646038,1.93623281,0.39049175,0.70079815,0.40272684,0.03452065,118.09590149,7.11265373,3.36310077,-7.85085583,3.42176175,-3.10925460,0.45518619,0.98340660,0.03014519,0.47446528,1.09500384,0.29563218,0.01145527,41.76419449,1.94642675,0.61515588,4.48394632,2.36827135,2.50557113,0.98981154,-0.19196668,0.00513067,1.48420846,9.74985027,0.00184781,0.01823893,77.15403748,0.15759785,0.00241136,-0.57191765,0.02393272,4.67776775,1.89532709,-1.63662589,0.22817472,0.86379665,3.47898626,0.06246189,0.02159310,73.58643341,2.84348536,0.56034446,-0.18364103,0.00256546,2.84113550,0.49483570,0.60502827,0.02535630,1.08342171,5.72658682,0.01690385,0.01145527,41.76419449,1.94642675,0.61515588,4.48394632,2.36827135,2.50557113,0.98981154,-0.19196668,0.00513067,1.48420846,9.74985027,0.00184781,0.01823893,77.15403748,0.15759785,0.00241136,-0.57191765,0.02393272,4.67776775,1.89532709,-1.63662589,0.22817472,0.86379665,3.47898626,0.06246189,0.02159310,73.58643341,2.84348536,0.56034446,-0.18364103,0.00256546,2.84113550,0.49483570,0.60502827,0.02535630,1.08342171,5.72658682,0.01690385,
0.00,0.00,0.00,0.34,119.00,139.00,18.00,168.00,29.77,0.69,2.69448113,0.83601332,2.29190350,2.16525412,1.99691296,33.66526031,0.00000001,3.71,0.00000001,0.70002699,0.32146168,-0.37856528,7.15763140,0.00789017,-0.74743420,-0.95922256,-0.21178837,0.15871307,2.05,5.66,0.01562375,94.03949738,2.63272643,1.50274622,2.02264214,0.50057775,-0.53651196,0.04464991,-0.05971703,0.00046754,-0.50754142,1.44617403,0.22944344,0.01930054,95.78388977,5.13759136,3.43394566,1.63776588,0.22968337,-1.61119974,0.21136171,-1.69944167,0.22734442,-0.35141090,0.71236145,0.39887413,0.02699242,88.93836212,6.26626873,3.21518922,1.43933690,0.14165699,0.88219237,0.04508321,0.71698147,0.01968531,-0.17558943,0.18465587,0.66749997,0.01185855,57.41918945,0.86965853,0.15759994,4.20196009,2.66820383,0.24038947,0.01174333,1.53890836,0.42425576,0.17289618,0.16979206,0.68038993,0.01459022,63.07132339,2.87456584,1.01338172,8.97112942,7.51468849,2.31886220,0.59506047,5.73219585,3.57575345,0.14134011,0.11905830,0.73013472,0.01611669,51.66157913,10.33793545,9.33453274,6.03427792,3.51366377,1.73785365,0.23330691,3.21862316,0.90503234,0.47826993,1.40638280,0.23595526,0.01185855,57.41918945,0.86965853,0.15759994,4.20196009,2.66820383,0.24038947,0.01174333,1.53890836,0.42425576,0.17289618,0.16979206,0.68038993,0.01459022,63.07132339,2.87456584,1.01338172,8.97112942,7.51468849,2.31886220,0.59506047,5.73219585,3.57575345,0.14134011,0.11905830,0.73013472,0.01611669,51.66157913,10.33793545,9.33453274,6.03427792,3.51366377,1.73785365,0.23330691,3.21862316,0.90503234,0.47826993,1.40638280,0.23595526,
0.00,0.00,0.00,0.48,119.00,139.00,19.00,176.00,26.98,0.67,1.86120021,0.42087194,2.23588705,2.54616499,1.76603103,27.60251045,0.00000018,3.62,0.00000120,0.90342075,0.34085232,-0.56256843,12.49691772,0.00047453,1.32924771,2.05215430,0.72290665,2.18770576,2.05,5.66,0.01568482,100.67378235,-0.26512796,0.01614054,2.38539815,0.73956794,4.41233015,3.21221638,-3.20700955,1.52143240,-0.81474352,3.95865440,0.04691822,0.01939467,101.79222107,1.14584732,0.17977764,0.93526256,0.07877067,2.94483614,0.74307001,-1.95891130,0.31787246,-0.67076725,2.73153710,0.09871602,0.02903928,108.29501343,1.45792139,0.18305740,-2.99303985,0.64443672,-1.54641676,0.14586118,-7.67426729,2.37682247,-0.59936440,2.26425910,0.13272295,0.01323891,76.81156158,0.70706719,0.11175288,2.64259887,1.13262188,2.27471185,1.12338936,-1.19636536,0.27520752,-0.29782066,0.54054034,0.46239091,0.01638914,82.52931976,0.02392817,0.00007986,1.72951066,0.28957823,0.98822433,0.11204585,-4.79972887,2.59981513,-0.36940944,0.84285957,0.35881397,0.01732627,62.23972321,-0.09390733,0.00078377,1.31922400,0.17501518,6.66182756,3.57429123,-2.76860118,0.69802290,0.00782770,0.00039188,0.98421024,0.01323891,76.81156158,0.70706719,0.11175288,2.64259887,1.13262188,2.27471185,1.12338936,-1.19636536,0.27520752,-0.29782066,0.54054034,0.46239091,0.01638914,82.52931976,0.02392817,0.00007986,1.72951066,0.28957823,0.98822433,0.11204585,-4.79972887,2.59981513,-0.36940944,0.84285957,0.35881397,0.01732627,62.23972321,-0.09390733,0.00078377,1.31922400,0.17501518,6.66182756,3.57429123,-2.76860118,0.69802290,0.00782770,0.00039188,0.98421024,
0.00,0.00,0.00,0.64,119.00,139.00,20.00,181.00,22.67,0.66,2.56145382,0.87079173,2.93818712,2.80632234,2.29418874,38.58176804,0.00000000,3.98,0.00000000,1.52346504,0.61740023,-0.90606487,21.96406937,0.00000428,5.18897915,5.75358534,0.56460607,0.79148555,2.04,5.58,0.01085432,37.63952637,4.06179810,2.96630573,5.66759968,3.25955009,3.62752962,1.69497645,6.03930902,4.21217489,0.55315810,1.42454267,0.23295606,0.01425147,43.23359299,5.80103636,3.62438345,4.25297737,1.28194284,2.43714499,0.40035704,7.35913563,3.52905416,0.55638152,1.47834563,0.22433654,0.01878617,35.42060089,8.10643578,4.42418718,2.89056969,0.46974936,3.60474658,0.61960459,9.43107510,2.80542111,0.79274625,3.09573793,0.07882043,0.01023791,36.15463257,0.81495243,0.11689895,4.95188141,3.13036442,1.40717220,0.33837506,-3.17198300,1.52246666,0.70525098,2.38587594,0.12277033,0.01007830,24.57194901,1.51006079,0.22831450,6.88420677,3.61304092,7.40696573,4.95670748,-0.14672977,0.00188638,1.00143898,4.87722778,0.02745219,0.00958868,14.96893597,5.37155151,2.06291080,4.60899734,1.67793834,7.01801348,3.11492276,-1.52695847,0.16672908,1.37318075,9.49007893,0.00212551,0.01023791,36.15463257,0.81495243,0.11689895,4.95188141,3.13036442,1.40717220,0.33837506,-3.17198300,1.52246666,0.70525098,2.38587594,0.12277033,0.01007830,24.57194901,1.51006079,0.22831450,6.88420677,3.61304092,7.40696573,4.95670748,-0.14672977,0.00188638,1.00143898,4.87722778,0.02745219,0.00958868,14.96893597,5.37155151,2.06291080,4.60899734,1.67793834,7.01801348,3.11492276,-1.52695847,0.16672908,1.37318075,9.49007893,0.00212551,
0.00,0.00,0.00,0.00,119.00,140.00,16.00,212.00,16.48,0.71,-0.36690125,-0.15158232,0.55612570,0.39903149,0.10916841,0.04491588,0.83220415,5.55,0.83227597,0.53924328,0.05581393,-0.48342934,14.27918911,0.00019140,-5.19975138,-4.42183304,0.77791840,0.82443935,0.00,0.00,0.01125030,19.61142349,-4.91110229,2.10314703,0.94841206,0.04425303,-1.44953156,0.13125472,1.27677131,0.09126402,-1.83584642,7.61039209,0.00591513,0.01337385,18.48991776,-3.73685575,0.73039639,-0.85532212,0.02520121,-6.18976355,1.25410521,7.46189594,1.76207888,-1.67382360,6.49771309,0.01095806,0.01746282,15.09624577,-8.31833267,2.29772854,3.09435654,0.26548135,-6.08215809,0.87007755,13.67536068,2.90946269,-1.50761223,5.52251291,0.01897772,0.01344978,31.43560600,-4.67986059,1.94160998,3.13375998,0.63158351,-6.03534031,3.13582492,1.19814122,0.10944477,-2.04817367,10.13774300,0.00150006,0.01178162,16.74396896,-2.21693492,0.24537538,5.78382921,1.27165020,-5.59578037,1.41061056,3.82728720,0.64896238,-1.44627655,5.07236624,0.02453854,0.01040047,8.87449265,-2.24532819,0.18162225,5.70744228,1.29660177,0.31589165,0.00316350,2.10814905,0.16016005,-0.95198530,2.29843950,0.12983776,0.01344978,31.43560600,-4.67986059,1.94160998,3.13375998,0.63158351,-6.03534031,3.13582492,1.19814122,0.10944477,-2.04817367,10.13774300,0.00150006,0.01178162,16.74396896,-2.21693492,0.24537538,5.78382921,1.27165020,-5.59578037,1.41061056,3.82728720,0.64896238,-1.44627655,5.07236624,0.02453854,0.01040047,8.87449265,-2.24532819,0.18162225,5.70744228,1.29660177,0.31589165,0.00316350,2.10814905,0.16016005,-0.95198530,2.29843950,0.12983776,
0.00,0.00,1.00,0.19,119.00,140.00,17.00,210.00,20.96,0.67,2.97875953,1.86961794,3.08285403,3.35145497,2.82067156,48.33858490,0.00000000,4.37,0.00000000,0.62029707,0.20225845,-0.41803861,10.56533909,0.00128851,3.24460936,3.18929410,-0.05531530,0.00572779,2.13,5.75,0.01195994,37.39832306,-2.46532679,0.89436471,9.63453007,7.70860720,2.03553772,0.43681720,3.01333904,0.85819244,0.76224166,2.21380639,0.13711371,0.01267281,27.78768539,0.96876043,0.08215652,12.73474216,9.34265423,3.22119188,0.56838042,6.63424397,2.33123064,1.17625308,5.37060213,0.02069133,0.02225771,41.00231171,-1.75095391,0.17021357,9.26630402,3.98096657,0.96429288,0.03653415,1.26488078,0.04155891,0.91368848,3.39129066,0.06585421,0.00914835,23.36590385,0.22135553,0.00695557,2.97709084,0.91578251,-2.94231725,1.19738078,4.12540436,2.08442044,1.42157376,7.84598398,0.00519712,0.01046924,21.59343910,2.71040130,0.59902406,3.98839331,0.98768812,0.68087834,0.03410412,4.26298237,1.31500578,1.49751818,8.88171673,0.00295400,0.01277616,22.18390656,3.21617150,0.61734420,7.14144564,3.36282039,1.66740835,0.14673229,4.61507082,1.27147424,1.57485271,10.41973877,0.00128959,0.00914835,23.36590385,0.22135553,0.00695557,2.97709084,0.91578251,-2.94231725,1.19738078,4.12540436,2.08442044,1.42157376,7.84598398,0.00519712,0.01046924,21.59343910,2.71040130,0.59902406,3.98839331,0.98768812,0.68087834,0.03410412,4.26298237,1.31500578,1.49751818,8.88171673,0.00295400,0.01277616,22.18390656,3.21617150,0.61734420,7.14144564,3.36282039,1.66740835,0.14673229,4.61507082,1.27147424,1.57485271,10.41973877,0.00128959,
0.00,0.00,6.00,0.31,119.00,140.00,18.00,189.00,26.71,0.65,2.11108088,-0.03527304,2.12153077,2.14540887,1.58568680,24.27523041,0.00000098,3.47,0.00000262,0.78083760,0.33972782,-0.44110978,10.65504169,0.00122963,-0.13869107,-0.73937327,-0.60068220,1.58052182,2.10,5.63,0.01284913,71.24156952,-4.66027784,5.27411461,7.84569550,8.43668079,-0.17360589,0.00532404,-0.16664509,0.00436397,-0.64028895,2.57805657,0.10868801,0.01542271,68.23303223,-5.11865473,3.80274153,10.66392899,10.86155891,-0.33882430,0.01035055,0.59022462,0.03052979,-0.49062303,1.54910398,0.21357570,0.02487448,85.39354706,-5.35562229,2.65539646,8.20527935,5.20518446,-3.69313979,0.89435470,-1.30137324,0.07348947,-0.57026118,2.20285130,0.13808847,0.01046598,50.37026215,-2.96264982,2.05913353,4.15057230,2.93193173,-0.18221317,0.00758149,-0.62271935,0.07825786,-0.08678696,0.04818460,0.82630017,0.01249379,51.18598175,-5.38102579,3.93006659,8.90166473,8.18861866,0.14676945,0.00264220,-0.01241124,0.00000000,-0.10738292,0.07602731,0.78281522,0.01323699,38.97649384,-2.92116952,0.83360267,9.88051033,10.53612232,2.12874556,0.39161581,-0.82319343,0.06618030,0.23115034,0.36739737,0.54457161,0.01046598,50.37026215,-2.96264982,2.05913353,4.15057230,2.93193173,-0.18221317,0.00758149,-0.62271935,0.07825786,-0.08678696,0.04818460,0.82630017,0.01249379,51.18598175,-5.38102579,3.93006659,8.90166473,8.18861866,0.14676945,0.00264220,-0.01241124,0.00000000,-0.10738292,0.07602731,0.78281522,0.01323699,38.97649384,-2.92116952,0.83360267,9.88051033,10.53612232,2.12874556,0.39161581,-0.82319343,0.06618030,0.23115034,0.36739737,0.54457161,
0.00,0.00,10.00,0.45,119.00,140.00,19.00,179.00,28.22,0.68,2.18227220,0.57840282,1.48340750,1.78262389,1.50667655,26.16884995,0.00000038,3.17,0.00000143,1.10004020,0.47238803,-0.62765223,16.57527161,0.00006041,5.15106630,5.72966671,0.57860023,1.66719890,2.10,5.63,0.01158021,67.79625702,1.01828277,0.29501531,0.60384238,0.05859403,-0.87794822,0.15717107,0.15679234,0.00449937,-0.36499995,0.98157781,0.32206265,0.01490590,75.56778717,1.33341980,0.30597168,0.46320516,0.02423436,0.61687231,0.04094060,-2.05518746,0.43972474,-0.35344258,0.95318377,0.32915954,0.02203895,78.74650574,0.54141641,0.03188645,-1.39244461,0.17604192,-0.86357611,0.05741611,-2.54449749,0.32983509,-0.31039581,0.76660764,0.38149057,0.00805018,34.86908722,2.18218136,1.30718184,1.69672060,0.57335818,-0.12688679,0.00433690,-1.15175760,0.31314406,0.27821392,0.57917356,0.44682589,0.01097317,46.43445206,3.14770699,1.58150065,2.28670239,0.63548702,-1.05141032,0.15927269,1.98046589,0.55560005,0.12206091,0.11557043,0.73396467,0.01290275,43.90803909,1.76590729,0.36112538,2.36871505,0.71796352,1.56489778,0.25085351,3.17466307,1.16752565,0.22698586,0.42005002,0.51706919,0.00805018,34.86908722,2.18218136,1.30718184,1.69672060,0.57335818,-0.12688679,0.00433690,-1.15175760,0.31314406,0.27821392,0.57917356,0.44682589,0.01097317,46.43445206,3.14770699,1.58150065,2.28670239,0.63548702,-1.05141032,0.15927269,1.98046589,0.55560005,0.12206091,0.11557043,0.73396467,0.01290275,43.90803909,1.76590729,0.36112538,2.36871505,0.71796352,1.56489778,0.25085351,3.17466307,1.16752565,0.22698586,0.42005002,0.51706919,
0.00,0.00,0.00,0.62,119.00,140.00,20.00,193.00,21.91,0.72,2.43408775,0.79925317,2.24770713,2.34514427,1.95654809,36.63312149,0.00000000,3.48,0.00000001,1.88278639,0.85777247,-1.02501392,28.00975800,0.00000024,-2.48034000,-3.87310815,-1.39276826,4.37253380,2.09,5.56,0.01551963,103.72471619,1.41063631,0.48230240,-5.60018206,4.28993893,-6.37103605,7.04786921,-3.26020646,1.65465343,-0.50006962,1.56946445,0.21059406,0.01988077,114.97935486,2.40901089,0.85418373,-7.71220589,5.76097679,-8.50677395,6.66579056,-5.37732220,2.57507634,-0.47468826,1.47065318,0.22554510,0.03098532,136.96504211,3.79963970,1.38151133,-12.09033585,11.68172359,-8.45796490,4.84877729,-7.66656876,2.63509345,-0.50826275,1.80878484,0.17897607,0.01335735,82.78423309,1.26166630,0.37679309,-4.90193701,4.12627935,-6.06364489,8.45136738,-2.39733887,1.16981804,-0.14676031,0.13897060,0.70938995,0.01736411,100.87093353,3.00184202,1.24782801,-3.87466025,1.58287203,-8.70873642,9.47592735,-2.97125125,1.08487117,-0.26393148,0.46852246,0.49383517,0.02155369,107.18959045,3.11256957,0.98162544,-6.30447960,4.44941330,-4.01185560,1.44252014,-0.93469930,0.08853295,-0.19210650,0.26315656,0.60807944,0.01335735,82.78423309,1.26166630,0.37679309,-4.90193701,4.12627935,-6.06364489,8.45136738,-2.39733887,1.16981804,-0.14676031,0.13897060,0.70938995,0.01736411,100.87093353,3.00184202,1.24782801,-3.87466025,1.58287203,-8.70873642,9.47592735,-2.97125125,1.08487117,-0.26393148,0.46852246,0.49383517,0.02155369,107.18959045,3.11256957,0.98162544,-6.30447960,4.44941330,-4.01185560,1.44252014,-0.93469930,0.08853295,-0.19210650,0.26315656,0.60807944,
0.00,0.00,0.00,0.79,119.00,140.00,21.00,207.00,17.96,0.72,5.18481827,2.25101686,5.63235331,4.90614939,4.49358416,66.58426666,0.00000000,5.93,0.00000000,3.35376024,1.77021742,-1.58354282,37.86835098,0.00000000,6.95306540,3.54330850,-3.40975690,30.49604607,2.08,5.48,0.03173273,162.29270935,-3.86162901,1.35255063,8.57230377,3.76184464,-3.91871738,0.99786878,-4.32332802,1.08895159,-0.78019869,1.42968082,0.23211585,0.03982285,170.56710815,-4.21318865,0.96595949,10.48036480,3.93336606,-9.33678532,2.96884155,-7.87260151,2.04064655,-0.62036604,0.92858642,0.33547651,0.05588239,160.43231201,-2.58385634,0.23008813,13.94127750,5.59346151,-3.76447248,0.34587947,-1.54095840,0.03833719,-0.22235014,0.12469334,0.72407748,0.02186005,79.32666779,-1.86058676,0.29315147,14.33899212,12.63190937,-1.12140000,0.10339367,-3.39576006,0.83973908,1.08158433,2.70058203,0.10064356,0.02936248,103.07310486,-3.21905756,0.51272702,16.03972435,9.69302654,-1.59915769,0.11416721,-1.15603936,0.05866840,0.63495362,0.96896082,0.32519090,0.03264069,85.75434875,-5.37844276,1.02248693,18.29647064,13.07276440,-1.81268382,0.10272336,0.04651372,0.00006086,1.17434287,3.43137407,0.06427986,0.02186005,79.32666779,-1.86058676,0.29315147,14.33899212,12.63190937,-1.12140000,0.10339367,-3.39576006,0.83973908,1.08158433,2.70058203,0.10064356,0.02936248,103.07310486,-3.21905756,0.51272702,16.03972435,9.69302654,-1.59915769,0.11416721,-1.15603936,0.05866840,0.63495362,0.96896082,0.32519090,0.03264069,85.75434875,-5.37844276,1.02248693,18.29647064,13.07276440,-1.81268382,0.10272336,0.04651372,0.00006086,1.17434287,3.43137407,0.06427986,
