x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,14.00,0.42,81.00,141.00,10.00,166.00,25.81,0.72,4.63888264,3.49243069,4.34857416,5.39087486,4.46769047,171.51553345,0.00000000,3.67,0.00000000,1.32171452,0.79473430,-0.52698016,18.89818764,0.00001913,0.13737844,0.74123156,0.60385311,0.83376175,4.61,4.98,0.00828366,36.46328354,3.64421034,2.14447546,-0.43440405,0.04155960,3.20081091,2.92913580,1.43975401,0.30234611,1.39492905,5.34181929,0.02103323,0.01161448,54.99398804,4.17875862,1.06427395,-1.42130768,0.22966830,2.17733598,0.79120618,2.92683768,0.88316453,0.77838844,1.74493289,0.18683344,0.01421648,40.46300888,1.03967559,0.04275049,1.92742515,0.24894568,3.23948026,1.01504636,4.94126129,1.08469188,1.65556669,9.28967476,0.00236832,0.00783325,34.14533615,3.08728719,1.25283968,-1.37151802,0.41559839,1.26984513,0.34439087,4.48394156,2.29050875,1.43638170,5.50516748,0.01916528,0.01346567,40.24160385,1.00012898,0.07015866,-4.74525690,2.06524944,-0.27054921,0.00782823,6.87054682,3.25189090,1.61298990,8.38418198,0.00387183,0.01962491,34.63956833,-0.81429023,0.03426195,-6.55228281,1.96640193,-2.57767797,0.38588625,8.53496647,4.28018188,2.41046357,24.48038673,0.00000089,0.00783325,34.14533615,3.08728719,1.25283968,-1.37151802,0.41559839,1.26984513,0.34439087,4.48394156,2.29050875,1.43638170,5.50516748,0.01916528,0.01346567,40.24160385,1.00012898,0.07015866,-4.74525690,2.06524944,-0.27054921,0.00782823,6.87054682,3.25189090,1.61298990,8.38418198,0.00387183,0.01962491,34.63956833,-0.81429023,0.03426195,-6.55228281,1.96640193,-2.57767797,0.38588625,8.53496647,4.28018188,2.41046357,24.48038673,0.00000089,
0.00,0.00,16.00,0.50,81.00,141.00,11.00,170.00,20.04,0.74,8.98289299,7.27521420,10.04974079,10.11233521,9.10504532,472.71035767,0.00000000,4.50,0.00000000,1.66992891,1.19197154,-0.47795734,14.76924706,0.00014942,2.08008552,1.29857147,-0.78151411,1.68912625,4.67,4.57,0.02308316,222.12834167,-2.18825722,0.60661232,-2.99868941,1.55486977,-1.19613039,0.32091823,-4.83418751,2.67412448,0.61654127,0.81871408,0.36578605,0.02853150,265.17587280,-8.18477821,3.26257443,-2.73982143,0.68191838,-3.21126795,1.37517381,-8.01912022,5.29778099,0.13444161,0.04152863,0.83856461,0.03701574,214.59913635,-2.55693889,0.20234686,0.20151159,0.00214461,-3.15275621,0.75212055,-4.96234512,0.85587335,1.93941557,9.97307491,0.00163865,0.02041113,177.13958740,0.43753093,0.01914969,-0.37162220,0.02320492,-0.18591388,0.00563226,-3.40132356,1.00693572,1.18234468,2.84992433,0.09170679,0.03224016,173.97743225,0.34002426,0.00612674,-2.54708910,0.44881144,-2.46339583,0.48869094,-2.33093452,0.28227556,2.22849631,12.06978607,0.00053562,0.04611757,140.15461731,-2.04663205,0.15834364,0.29485697,0.00289653,-2.31729102,0.22850405,-1.28241396,0.07080407,4.15754414,53.35912704,0.00000000,0.02041113,177.13958740,0.43753093,0.01914969,-0.37162220,0.02320492,-0.18591388,0.00563226,-3.40132356,1.00693572,1.18234468,2.84992433,0.09170679,0.03224016,173.97743225,0.34002426,0.00612674,-2.54708910,0.44881144,-2.46339583,0.48869094,-2.33093452,0.28227556,2.22849631,12.06978607,0.00053562,0.04611757,140.15461731,-2.04663205,0.15834364,0.29485697,0.00289653,-2.31729102,0.22850405,-1.28241396,0.07080407,4.15754414,53.35912704,0.00000000,
0.00,0.00,12.00,0.49,81.00,141.00,12.00,174.00,26.79,0.75,2.51131797,2.41792583,2.71513462,2.57396197,2.55458498,60.40242386,0.00000000,3.54,0.00000000,1.79030943,1.33204281,-0.45826659,14.26942635,0.00019235,1.96027875,1.12439752,-0.83588117,2.72793841,4.67,4.57,0.00925479,49.08489609,0.04111167,0.00024011,0.26112843,0.01616733,0.14442256,0.00640290,-0.59417582,0.05546515,-0.87256753,2.25414205,0.13358993,0.01077730,50.25603485,0.57046878,0.02109801,0.43085572,0.02246697,-0.70087224,0.08704944,1.80350542,0.35592833,-0.86394352,2.28156495,0.13125259,0.01446819,45.33694077,0.51497006,0.01138161,0.17485639,0.00224426,0.13724668,0.00200380,7.67776251,2.83313799,-0.25588232,0.24013585,0.62422128,0.00789308,37.16446304,2.42506433,0.82868129,-0.83873117,0.16665289,-0.29417142,0.01983399,0.04823443,0.00031608,-0.48187223,0.66416198,0.41529891,0.01467349,51.76472473,1.66103148,0.20968714,-0.72501236,0.05224178,-0.18665512,0.00408014,-3.05639029,0.69714373,-0.58949876,1.21316135,0.27098620,0.02093969,42.47803116,-0.30060318,0.00504677,-3.45817828,0.58999896,-3.12453437,0.61073798,-5.51560783,1.92534268,0.32765412,0.48717099,0.48536296,0.00789308,37.16446304,2.42506433,0.82868129,-0.83873117,0.16665289,-0.29417142,0.01983399,0.04823443,0.00031608,-0.48187223,0.66416198,0.41529891,0.01467349,51.76472473,1.66103148,0.20968714,-0.72501236,0.05224178,-0.18665512,0.00408014,-3.05639029,0.69714373,-0.58949876,1.21316135,0.27098620,0.02093969,42.47803116,-0.30060318,0.00504677,-3.45817828,0.58999896,-3.12453437,0.61073798,-5.51560783,1.92534268,0.32765412,0.48717099,0.48536296,
0.00,0.00,14.00,0.40,81.00,141.00,13.00,193.00,24.88,0.73,2.34726405,1.08084464,1.90608776,2.93048406,2.06617022,34.52369308,0.00000001,3.78,0.00000016,1.74483991,1.30232859,-0.44251132,15.23915291,0.00011794,2.05561352,2.30196786,0.24635439,0.16176669,4.60,4.26,0.00752169,27.82872772,4.35889959,2.84004188,0.00975254,0.00006870,0.28012627,0.02081497,0.74844646,0.07563461,-0.66510224,1.12414598,0.28929723,0.00897885,29.81542778,1.89922488,0.19939816,2.12070704,0.46377108,1.09642029,0.18198438,0.26938209,0.00674526,-0.80594432,1.69698370,0.19299894,0.01358680,34.48774719,9.16304207,3.09949255,2.41485786,0.36456889,-3.60190487,1.17093480,-0.76840138,0.02447514,-0.49590880,0.77781153,0.37803461,0.00815183,34.50766754,-7.93573236,7.72456932,0.27948058,0.01609615,0.35640720,0.02531360,-1.93364191,0.39751986,-1.15896463,3.34449077,0.06774405,0.01288814,34.39829636,-9.41423798,5.80087042,1.78061771,0.27137527,0.50269502,0.02522177,0.26656356,0.00461710,-0.73600632,1.62894070,0.20216188,0.02075687,36.90288925,-18.83522224,17.43268776,0.64014369,0.01784786,0.91205513,0.04601401,-1.44494736,0.11677799,-0.17333001,0.12054276,0.72852354,0.00815183,34.50766754,-7.93573236,7.72456932,0.27948058,0.01609615,0.35640720,0.02531360,-1.93364191,0.39751986,-1.15896463,3.34449077,0.06774405,0.01288814,34.39829636,-9.41423798,5.80087042,1.78061771,0.27137527,0.50269502,0.02522177,0.26656356,0.00461710,-0.73600632,1.62894070,0.20216188,0.02075687,36.90288925,-18.83522224,17.43268776,0.64014369,0.01784786,0.91205513,0.04601401,-1.44494736,0.11677799,-0.17333001,0.12054276,0.72852354,
0.00,0.00,4.00,0.00,81.00,142.00,9.00,186.00,23.50,0.75,1.82352936,1.00210106,1.60544610,1.94391143,1.59374702,17.50778580,0.00003125,4.10,0.00006683,0.50638688,-0.03186509,-0.53825194,22.07318306,0.00000406,1.28021407,0.55709213,-0.72312194,0.88779157,6.28,0.00,0.00447979,8.18662834,-1.02596807,0.13052253,1.69154024,0.48414686,1.49309647,0.48933131,2.37084675,0.62942511,-0.14946273,0.04705875,0.82830929,0.00613388,11.54189110,-0.81373942,0.03037310,3.10322380,0.82384175,-1.74841642,0.38394564,-1.10329604,0.09448774,-0.35214531,0.26873341,0.60430352,0.00714263,7.83283520,2.45999885,0.18358207,2.95641708,0.44909710,0.44425789,0.01460247,-5.01437712,0.85665953,0.19356300,0.09738770,0.75505586,0.00287801,3.56504178,8.46319771,7.28191233,0.97855490,0.16363078,0.07180423,0.00085521,-1.86712039,0.30719256,0.50891048,0.53450823,0.46489812,0.00585143,5.83281183,3.90114164,0.81942695,0.11518777,0.00090701,1.50646031,0.18599376,-3.27172446,0.56603098,0.31936035,0.25220549,0.61564289,0.00523936,1.90544140,-2.66929102,0.28373143,0.14688726,0.00079097,6.31611729,1.78815222,-4.79765558,1.04373848,0.97651237,3.10059381,0.07858579,0.00287801,3.56504178,8.46319771,7.28191233,0.97855490,0.16363078,0.07180423,0.00085521,-1.86712039,0.30719256,0.50891048,0.53450823,0.46489812,0.00585143,5.83281183,3.90114164,0.81942695,0.11518777,0.00090701,1.50646031,0.18599376,-3.27172446,0.56603098,0.31936035,0.25220549,0.61564289,0.00523936,1.90544140,-2.66929102,0.28373143,0.14688726,0.00079097,6.31611729,1.78815222,-4.79765558,1.04373848,0.97651237,3.10059381,0.07858579,
0.00,0.00,9.00,0.28,81.00,142.00,10.00,193.00,23.88,0.74,4.63032293,3.79624128,4.26073122,4.42107010,4.27709150,126.50287628,0.00000000,4.09,0.00000000,0.70612633,0.29556662,-0.41055968,12.24967384,0.00053875,-2.55841613,-1.80635810,0.75205791,1.54629195,4.66,4.72,0.00517708,11.05507183,0.93990010,0.11071835,4.82816458,3.98810720,-1.31968379,0.38647732,0.04289075,0.00017282,2.34915924,11.75964832,0.00063134,0.00746672,17.40274429,4.88368320,1.11307669,3.54687524,1.09506762,-2.96859956,1.12614775,2.10132480,0.34862074,1.95128918,8.39611912,0.00384671,0.01371641,29.69258499,1.48038852,0.06833521,2.27854776,0.27421695,-4.91715670,1.84353220,-1.87168729,0.12271135,1.67357147,7.48323154,0.00634379,0.00328922,4.67883968,6.87727833,4.83150911,2.49113965,1.06559122,-3.77848577,2.36926627,-0.23811536,0.00504124,3.09704304,19.88968086,0.00000919,0.00657893,7.45238495,4.21330070,0.96601170,5.95034695,2.51936531,-6.07320261,3.05531263,-0.24612838,0.00320858,2.91646290,21.26555061,0.00000455,0.00878163,5.37624645,-0.51499170,0.01061154,-1.18783069,0.05005013,-6.25069904,1.75890458,-3.37898803,0.51996523,3.37694812,37.24234772,0.00000000,0.00328922,4.67883968,6.87727833,4.83150911,2.49113965,1.06559122,-3.77848577,2.36926627,-0.23811536,0.00504124,3.09704304,19.88968086,0.00000919,0.00657893,7.45238495,4.21330070,0.96601170,5.95034695,2.51936531,-6.07320261,3.05531263,-0.24612838,0.00320858,2.91646290,21.26555061,0.00000455,0.00878163,5.37624645,-0.51499170,0.01061154,-1.18783069,0.05005013,-6.25069904,1.75890458,-3.37898803,0.51996523,3.37694812,37.24234772,0.00000000,
0.00,0.00,10.00,0.00,81.00,142.00,11.00,200.00,19.94,0.74,2.13145399,1.75093865,2.72939992,2.62874222,2.31013370,32.64805222,0.00000001,4.35,0.00000004,0.89865649,0.56066018,-0.33799630,8.08024120,0.00479388,-1.79516912,-2.04907823,-0.25390908,0.12063979,6.28,0.00,0.00548666,11.01226139,1.72131228,0.32942268,3.00414872,1.36939299,-2.75024486,1.48873711,6.06612921,3.69486785,0.24353112,0.11208954,0.73785163,0.00873247,21.24808121,-1.17232931,0.05725149,5.19597292,2.09776926,-3.76432633,1.61631739,7.54068947,4.00698185,-0.52151138,0.53538436,0.46453256,0.01232618,21.21368027,4.01215124,0.44416708,7.90011072,2.91643524,-3.00652027,0.60982549,6.24111891,1.20693982,-0.06462532,0.00992090,0.92067997,0.00627799,15.13662148,-4.34342051,1.71136439,1.58544862,0.38327643,-4.86933613,3.49425626,-1.97986913,0.30818805,-0.06340948,0.00742744,0.93133943,0.01197862,22.08142662,-5.24921274,1.34015834,-0.28663465,0.00522339,-8.22982407,5.01445580,0.18632767,0.00163871,-0.15425076,0.05315569,0.81771008,0.01936004,23.62499046,-1.38585639,0.06946836,-4.88935041,0.76733297,-12.36598873,6.22413969,1.08653677,0.04863812,0.33619586,0.33369440,0.56362878,0.00627799,15.13662148,-4.34342051,1.71136439,1.58544862,0.38327643,-4.86933613,3.49425626,-1.97986913,0.30818805,-0.06340948,0.00742744,0.93133943,0.01197862,22.08142662,-5.24921274,1.34015834,-0.28663465,0.00522339,-8.22982407,5.01445580,0.18632767,0.00163871,-0.15425076,0.05315569,0.81771008,0.01936004,23.62499046,-1.38585639,0.06946836,-4.88935041,0.76733297,-12.36598873,6.22413969,1.08653677,0.04863812,0.33619586,0.33369440,0.56362878,
0.00,0.00,6.00,0.00,81.00,142.00,12.00,216.00,19.23,0.75,3.84195304,2.74731565,3.93321514,4.88969851,3.85304546,81.75502014,0.00000000,4.58,0.00000000,1.00007915,0.68173814,-0.31834105,7.38435316,0.00697649,0.29420891,0.78024113,0.48603225,0.34136716,4.67,4.59,0.00891937,26.31417656,-1.53616834,0.23725609,-1.27926946,0.22450635,-2.43230534,1.05287015,-0.61738163,0.03464604,0.57668179,0.56828749,0.45112722,0.01324451,44.43455124,-8.47138405,2.71781778,-0.89899147,0.05713782,-6.23182583,4.02717876,-8.97127724,5.15598059,-0.23426731,0.09824687,0.75401256,0.01557171,30.56264305,7.68286228,1.47008169,1.26958168,0.06800924,-3.19896531,0.62309152,-5.05487967,0.71470338,0.89738333,1.71832943,0.19022534,0.01022447,36.85227966,-4.84838581,1.95732856,-0.44841555,0.02811127,-2.55871606,0.88555157,-4.38206863,1.38576400,-0.09101804,0.01400894,0.90580798,0.01625665,37.13806152,-11.17209911,5.54356384,-2.87113070,0.47875130,-6.26409149,2.65281892,-5.84877062,1.49218142,0.44740027,0.40842095,0.52292628,0.02337460,31.32290649,-13.92201900,6.37478352,0.42872438,0.00531971,-6.45871353,1.54430187,-0.91128290,0.03107829,1.38616407,5.16011667,0.02333451,0.01022447,36.85227966,-4.84838581,1.95732856,-0.44841555,0.02811127,-2.55871606,0.88555157,-4.38206863,1.38576400,-0.09101804,0.01400894,0.90580798,0.01625665,37.13806152,-11.17209911,5.54356384,-2.87113070,0.47875130,-6.26409149,2.65281892,-5.84877062,1.49218142,0.44740027,0.40842095,0.52292628,0.02337460,31.32290649,-13.92201900,6.37478352,0.42872438,0.00531971,-6.45871353,1.54430187,-0.91128290,0.03107829,1.38616407,5.16011667,0.02333451,
0.00,0.00,2.00,0.00,81.00,142.00,13.00,217.00,20.70,0.74,4.67116785,2.12508750,2.95233321,4.25946379,3.50201297,66.35506439,0.00000000,4.62,0.00000000,1.06869841,0.75410867,-0.31458977,8.09570599,0.00475427,-0.73240060,-0.35183874,0.38056183,0.26439953,6.28,0.00,0.00948912,29.49152946,0.86690503,0.07474293,-4.42202997,2.65634727,2.08367515,0.76508582,-1.90192282,0.32513630,0.03041117,0.00155524,0.96855067,0.01086928,29.14261627,-0.83692789,0.02580098,-2.91891813,0.58607697,3.42047977,1.18142760,1.96844661,0.24175790,0.00496850,0.00000000,1.00000000,0.01623115,32.62307358,-0.40612656,0.00403275,-3.08022785,0.39319262,1.02448213,0.06278250,1.67015529,0.07662215,0.34724393,0.25277978,0.61524117,0.00936667,30.43750191,3.85832095,1.21984935,-0.29351398,0.01185658,1.38181460,0.25413528,-0.01994828,0.00000000,-0.14194466,0.03345578,0.85490832,0.01626692,36.66682053,2.37783527,0.24761420,-1.21911514,0.08502804,2.03858995,0.27703279,-0.02783750,0.00000000,-0.01028636,0.00018444,0.98916715,0.02406830,32.56285477,4.14499140,0.55400509,1.66999221,0.07979723,-1.51239038,0.08300010,0.66937292,0.01647191,0.91779113,2.21803355,0.13673895,0.00936667,30.43750191,3.85832095,1.21984935,-0.29351398,0.01185658,1.38181460,0.25413528,-0.01994828,0.00000000,-0.14194466,0.03345578,0.85490832,0.01626692,36.66682053,2.37783527,0.24761420,-1.21911514,0.08502804,2.03858995,0.27703279,-0.02783750,0.00000000,-0.01028636,0.00018444,0.98916715,0.02406830,32.56285477,4.14499140,0.55400509,1.66999221,0.07979723,-1.51239038,0.08300010,0.66937292,0.01647191,0.91779113,2.21803355,0.13673895,
0.00,0.00,1.00,0.00,81.00,143.00,9.00,209.00,18.72,0.72,0.05065564,0.66746032,1.13399720,1.36810422,0.80505437,2.94553995,0.08643955,5.05,0.10460122,-0.01712845,-0.42727754,-0.41014910,13.39976501,0.00029913,-0.97616303,-1.83926249,-0.86309952,0.93742436,6.28,0.00,0.00532853,7.60576248,-3.11719012,0.79094660,1.05575812,0.12383092,-2.61042237,0.98211759,0.52197468,0.01997756,-1.19781256,1.98555958,0.15913352,0.00526759,5.56510687,-1.11432791,0.03725251,2.46133065,0.33885601,-2.38288260,0.46621630,-0.47448376,0.01142211,-0.85653514,1.03948689,0.30820068,0.00780450,6.14979839,-4.27485371,0.36460575,-0.15991367,0.00089676,-5.38239717,1.41313684,4.27522039,0.40951824,-0.65449673,0.73220068,0.39238678,0.00431896,5.27780581,1.21587932,0.09879769,3.55237842,1.41757452,-2.10114217,0.47929624,4.60085917,1.22612584,-0.84709299,0.97350961,0.32405794,0.00718646,5.80129671,-5.90975666,1.23995233,3.19850111,0.47494376,-1.32439721,0.09479438,2.34788513,0.19220532,-0.74946404,0.91617125,0.33872606,0.00699082,2.24200273,5.85233068,0.90143144,11.03901768,2.84686542,-1.25557029,0.04667727,5.15169382,0.79538071,0.03138220,0.00209114,0.96353587,0.00431896,5.27780581,1.21587932,0.09879769,3.55237842,1.41757452,-2.10114217,0.47929624,4.60085917,1.22612584,-0.84709299,0.97350961,0.32405794,0.00718646,5.80129671,-5.90975666,1.23995233,3.19850111,0.47494376,-1.32439721,0.09479438,2.34788513,0.19220532,-0.74946404,0.91617125,0.33872606,0.00699082,2.24200273,5.85233068,0.90143144,11.03901768,2.84686542,-1.25557029,0.04667727,5.15169382,0.79538071,0.03138220,0.00209114,0.96353587,
