x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,6.00,0.36,82.00,150.00,7.00,135.00,20.88,0.72,0.89029145,0.37227100,1.45966911,1.02160752,0.93595976,4.39779234,0.03624823,4.82,0.04611511,-0.06499121,-0.25160560,-0.18661439,2.16547656,0.14222891,-1.66386867,-2.39750004,-0.73363137,0.81665075,6.28,0.00,0.00629691,19.18141556,-7.92817879,2.42997408,4.73169565,3.27172709,-6.07023287,4.63251591,4.16714954,1.59980404,-1.01656485,2.54478931,0.11099162,0.00806344,18.17252350,-11.61006927,5.38890314,6.12208366,3.16269445,-6.44578695,2.51306725,3.82737565,1.21811426,-0.93571478,2.21397877,0.13709773,0.01306616,21.77996445,6.57879877,1.18489695,10.28570080,4.16491318,-8.63250160,2.54044008,7.62542725,1.52390945,-0.95991504,2.52566361,0.11234072,0.01184369,23.60947037,-5.09666729,2.05077481,3.31327128,1.01304960,-0.91489023,0.09701829,3.84610677,0.81497055,-1.25738430,3.87222600,0.04938222,0.01184030,19.85627747,-8.78959656,3.90563726,2.91276002,0.35662815,-3.37810183,0.69139469,1.77914953,0.14910962,-0.98727548,2.48137760,0.11553460,0.01365279,17.80269623,-13.16245174,2.49112773,5.46032381,1.34808874,2.03837013,0.16450687,0.64275426,0.02177297,-0.67790437,1.29645085,0.25514988,0.01184369,23.60947037,-5.09666729,2.05077481,3.31327128,1.01304960,-0.91489023,0.09701829,3.84610677,0.81497055,-1.25738430,3.87222600,0.04938222,0.01184030,19.85627747,-8.78959656,3.90563726,2.91276002,0.35662815,-3.37810183,0.69139469,1.77914953,0.14910962,-0.98727548,2.48137760,0.11553460,0.01365279,17.80269623,-13.16245174,2.49112773,5.46032381,1.34808874,2.03837013,0.16450687,0.64275426,0.02177297,-0.67790437,1.29645085,0.25514988,
0.00,0.00,13.00,0.57,82.00,150.00,8.00,129.00,24.57,0.71,5.14030266,3.73178744,5.96139479,5.89853001,5.18300390,168.66889954,0.00000000,4.31,0.00000000,0.12244532,-0.10658126,-0.22902657,2.38158202,0.12386741,4.30931139,3.98127198,-0.32803947,0.24313164,6.28,0.00,0.01581235,181.80738831,0.99030066,0.05699731,1.00870216,0.22354130,-0.81544340,0.12568638,1.90865159,0.50446117,0.09896771,0.03628257,0.84897388,0.02122320,190.66337585,-2.26798463,0.31143260,1.02486992,0.13425581,2.39346623,0.52476013,2.81613898,0.99880707,0.11606338,0.05160737,0.82033849,0.03140208,185.63681030,9.06978416,3.32331467,-2.77011728,0.44575429,2.68205309,0.36189890,-2.17636395,0.18316109,0.48621774,0.95623791,0.32838576,0.02375771,134.99909973,-7.50169945,6.31345034,2.49888229,0.81889111,-0.87645042,0.12649879,1.84768450,0.26723915,0.73576397,1.88413775,0.17018890,0.02721603,153.08613586,-4.90115643,1.77199364,6.43721390,2.54149938,1.56982660,0.21782367,0.63904017,0.02806504,0.64748675,1.55739653,0.21235465,0.03375134,156.16763306,-4.02112579,0.33371979,0.39506456,0.01011816,-0.37852085,0.00814243,-0.41908821,0.01329132,1.09268093,4.83456659,0.02813535,0.02375771,134.99909973,-7.50169945,6.31345034,2.49888229,0.81889111,-0.87645042,0.12649879,1.84768450,0.26723915,0.73576397,1.88413775,0.17018890,0.02721603,153.08613586,-4.90115643,1.77199364,6.43721390,2.54149938,1.56982660,0.21782367,0.63904017,0.02806504,0.64748675,1.55739653,0.21235465,0.03375134,156.16763306,-4.02112579,0.33371979,0.39506456,0.01011816,-0.37852085,0.00814243,-0.41908821,0.01329132,1.09268093,4.83456659,0.02813535,
0.00,0.00,19.00,0.74,82.00,150.00,9.00,117.00,22.87,0.71,5.85807180,4.63921309,6.08361530,5.51663637,5.52438402,166.88726807,0.00000000,4.62,0.00000000,0.28072309,-0.09357904,-0.37430215,5.15660143,0.02389393,-4.25557756,-3.73188090,0.52369672,0.45577094,4.17,1.73,0.01618720,163.69737244,9.56213093,4.56489849,1.48204315,0.41447461,-0.39531383,0.02544062,-1.59615135,0.30310366,0.35250217,0.39514846,0.52975675,0.01808107,109.88702393,-1.63292885,0.12821248,2.90716076,0.85762382,-0.19963197,0.00284015,-2.96748996,0.88064933,1.26189733,4.84235382,0.02800924,0.02630781,103.91543579,6.68100119,1.43816316,-0.31812677,0.00467065,-3.58261132,0.51496416,-3.05976725,0.28878540,1.63091815,8.58068275,0.00347879,0.02579870,137.12651062,-3.88830876,1.46109021,0.26132429,0.00773173,-4.11525154,2.40219593,0.53825021,0.01948395,0.68302542,1.39861786,0.23725133,0.02510792,107.94321442,3.52559495,0.75968754,3.85010386,0.75323159,-2.25124621,0.37121898,0.21876897,0.00272362,1.33176613,5.45843220,0.01968147,0.02920288,97.20304871,-10.52516270,1.90090978,8.27550030,3.69519567,-0.36706412,0.00637154,1.81198668,0.20627868,2.05953312,14.27972126,0.00016738,0.02579870,137.12651062,-3.88830876,1.46109021,0.26132429,0.00773173,-4.11525154,2.40219593,0.53825021,0.01948395,0.68302542,1.39861786,0.23725133,0.02510792,107.94321442,3.52559495,0.75968754,3.85010386,0.75323159,-2.25124621,0.37121898,0.21876897,0.00272362,1.33176613,5.45843220,0.01968147,0.02920288,97.20304871,-10.52516270,1.90090978,8.27550030,3.69519567,-0.36706412,0.00637154,1.81198668,0.20627868,2.05953312,14.27972126,0.00016738,
0.00,0.00,20.00,0.00,82.00,150.00,10.00,95.00,16.39,0.66,12.29943371,9.99965000,11.59299946,11.55938816,11.36286831,370.00045776,0.00000000,6.38,0.00000000,0.41647834,-0.12103205,-0.53751040,11.36941719,0.00084839,3.92361069,0.50672245,-3.41688824,10.99422836,4.10,1.59,0.02691497,280.38351440,3.52336097,0.38395524,8.17770100,7.81865692,5.78304958,3.36393762,5.06231117,1.88892984,2.68637872,14.21851921,0.00017283,0.03332457,232.54742432,3.33896399,0.33391050,11.50424576,8.36728859,5.47900629,1.36041343,6.31008816,2.48069453,3.47255135,22.84531593,0.00000203,0.05105570,245.39712524,-9.05715942,1.65729082,12.24518204,4.35601187,7.89591837,1.56843841,11.83777332,2.71018577,3.87972236,30.44585037,0.00000004,0.04427402,240.94403076,-7.29581594,3.06895828,8.54345894,4.91914082,0.03772962,0.00012301,-1.54624784,0.09619325,3.07275438,16.88825035,0.00004307,0.04836525,242.36198425,-11.16440392,4.60952663,11.84645462,4.31501436,2.06556129,0.18909813,4.36298275,0.65598375,3.31694984,20.48858261,0.00000676,0.05543718,214.35354614,-18.09113121,3.43659449,26.99781036,24.06621361,2.87490153,0.23886985,7.31132698,2.05546260,4.85530901,48.56423187,0.00000000,0.04427402,240.94403076,-7.29581594,3.06895828,8.54345894,4.91914082,0.03772962,0.00012301,-1.54624784,0.09619325,3.07275438,16.88825035,0.00004307,0.04836525,242.36198425,-11.16440392,4.60952663,11.84645462,4.31501436,2.06556129,0.18909813,4.36298275,0.65598375,3.31694984,20.48858261,0.00000676,0.05543718,214.35354614,-18.09113121,3.43659449,26.99781036,24.06621361,2.87490153,0.23886985,7.31132698,2.05546260,4.85530901,48.56423187,0.00000000,
0.00,0.00,8.00,0.34,82.00,151.00,7.00,141.00,23.24,0.72,3.31537104,2.67820859,3.53976035,3.26175928,3.19877481,67.61541748,0.00000000,4.20,0.00000000,0.04277468,-0.09577876,-0.13855344,1.10323393,0.29443499,-0.22789671,-1.39118803,-1.16329134,2.08067608,6.28,0.00,0.00764847,38.68416595,4.96220398,1.30124140,3.10263729,1.92291093,5.62209654,5.43195200,1.12975335,0.16076265,0.70529628,1.67448580,0.19597360,0.01041196,41.59230423,6.59121895,2.38413620,5.23982143,3.18029547,7.19045401,4.29270697,0.01631779,0.00000000,0.72489911,1.82399380,0.17716058,0.01776928,55.01836014,2.62688112,0.25799003,1.86605489,0.18723594,7.27498865,2.46439862,1.55938220,0.08701541,0.53686100,1.07907176,0.29916989,0.01249062,35.23392105,-4.82133055,2.46240354,4.26041412,2.24758887,1.29753268,0.26182321,1.97715449,0.28905642,0.87300807,2.50466609,0.11384273,0.01508415,43.99566650,0.44981769,0.01395446,5.04441881,1.46014881,4.61157942,1.75894499,-0.16381429,0.00176567,0.65529096,1.49244332,0.22214113,0.01547666,30.92381859,10.92699718,2.32070732,7.41437006,3.35972548,7.07020760,2.67422605,0.60359234,0.02593599,1.31101811,6.55402470,0.01061858,0.01249062,35.23392105,-4.82133055,2.46240354,4.26041412,2.24758887,1.29753268,0.26182321,1.97715449,0.28905642,0.87300807,2.50466609,0.11384273,0.01508415,43.99566650,0.44981769,0.01395446,5.04441881,1.46014881,4.61157942,1.75894499,-0.16381429,0.00176567,0.65529096,1.49244332,0.22214113,0.01547666,30.92381859,10.92699718,2.32070732,7.41437006,3.35972548,7.07020760,2.67422605,0.60359234,0.02593599,1.31101811,6.55402470,0.01061858,
0.00,0.00,13.00,0.54,82.00,151.00,8.00,125.00,15.53,0.72,8.82295609,6.47363615,8.55693245,9.43561649,8.32228565,200.95870972,0.00000000,6.34,0.00000000,0.21997769,0.02730834,-0.19266935,1.50777686,0.22047777,1.17433476,2.26249242,1.08815753,1.36627090,4.16,1.68,0.02003696,130.25575256,3.22344255,0.26939619,7.23601484,5.13139915,1.67935801,0.23781258,0.76731944,0.03640336,1.92086709,6.09376335,0.01374126,0.02497989,114.19918823,-0.36620066,0.00353466,10.02644253,5.55471087,2.76954722,0.30375943,1.75215638,0.16712292,2.43094206,9.78469849,0.00181336,0.03590584,103.84418488,1.44761586,0.03625182,6.91827297,1.18969941,0.35531181,0.00266557,3.93101120,0.25568193,3.04111433,16.00528526,0.00006808,0.03098499,102.28050995,-7.41017914,2.74389720,5.49724531,1.76519036,-0.52663040,0.02036307,-5.87104940,1.20206082,2.55730295,10.13825035,0.00149955,0.03444339,107.24430847,-8.36808968,2.25945115,6.75770187,1.22510755,1.80947530,0.12664345,-4.31895161,0.56089520,2.58508825,10.85799789,0.00102013,0.03665407,80.34137726,5.38470125,0.26105177,13.42741966,5.10393333,6.15705442,0.93943125,-1.19171441,0.04690366,3.90706563,26.96187592,0.00000025,0.03098499,102.28050995,-7.41017914,2.74389720,5.49724531,1.76519036,-0.52663040,0.02036307,-5.87104940,1.20206082,2.55730295,10.13825035,0.00149955,0.03444339,107.24430847,-8.36808968,2.25945115,6.75770187,1.22510755,1.80947530,0.12664345,-4.31895161,0.56089520,2.58508825,10.85799789,0.00102013,0.03665407,80.34137726,5.38470125,0.26105177,13.42741966,5.10393333,6.15705442,0.93943125,-1.19171441,0.04690366,3.90706563,26.96187592,0.00000025,
0.00,0.00,19.00,0.68,82.00,151.00,9.00,80.00,5.97,0.71,28.40246010,20.68025208,23.83940506,26.08092308,24.75076103,228.37261963,0.00000000,17.68,0.00000000,0.39879063,0.06799364,-0.33079699,3.86535883,0.05024969,8.77018929,10.08802986,1.31784058,0.29159477,4.16,1.68,0.05462201,124.84521484,21.53174591,1.55029011,15.06701565,2.86942315,16.05348015,2.80249238,13.36989594,1.42444384,7.08379936,10.68862343,0.00111672,0.06497290,98.23316193,-0.62454212,0.00134828,30.55748558,6.56027031,18.52031326,1.72736859,9.47785091,0.62200546,9.34580803,18.38848686,0.00001986,0.10023429,105.29085541,12.61751747,0.35802305,37.79186249,4.61878586,8.38618279,0.19699037,3.20057702,0.02208512,10.00915051,22.55789375,0.00000235,0.09363418,122.03243256,-9.49234200,0.58825821,0.88039458,0.00590598,5.28816223,0.26788649,-7.17313623,0.23434496,6.95731306,9.80393219,0.00179469,0.09638371,108.49518585,-11.60756874,0.56165785,11.24021244,0.43792138,10.34021378,0.53413641,11.95003033,0.55472243,8.58285332,15.46331406,0.00009024,0.10193112,80.54904175,-74.55294800,6.48705721,50.24879837,9.26660538,16.64852905,0.89047390,1.94469368,0.01625150,12.70915413,36.98570633,0.00000000,0.09363418,122.03243256,-9.49234200,0.58825821,0.88039458,0.00590598,5.28816223,0.26788649,-7.17313623,0.23434496,6.95731306,9.80393219,0.00179469,0.09638371,108.49518585,-11.60756874,0.56165785,11.24021244,0.43792138,10.34021378,0.53413641,11.95003033,0.55472243,8.58285332,15.46331406,0.00009024,0.10193112,80.54904175,-74.55294800,6.48705721,50.24879837,9.26660538,16.64852905,0.89047390,1.94469368,0.01625150,12.70915413,36.98570633,0.00000000,
0.00,0.00,19.00,0.72,82.00,151.00,10.00,101.00,18.55,0.66,8.31427288,5.35752058,9.53271389,8.03840256,7.81072760,204.39730835,0.00000000,5.90,0.00000000,0.54048628,0.08083679,-0.45964947,8.97233582,0.00297842,4.98277044,4.00652504,-0.97624522,1.32763410,4.11,1.60,0.02306114,217.97000122,-6.36977005,1.32899320,2.81951666,0.98422718,3.10275888,1.02548742,4.41750526,1.52318823,0.34193957,0.24397947,0.62146089,0.03222062,248.63015747,-2.82351160,0.27304405,3.07841420,0.68521190,2.62079811,0.35594016,0.52311790,0.01944120,0.15359429,0.05109638,0.82121502,0.05061139,283.10403442,-9.44145775,2.11427355,1.00425684,0.03438081,-0.79349482,0.01858027,4.05556870,0.37343410,0.40532622,0.39011246,0.53239042,0.03603157,172.84957886,-5.24835968,1.72014380,4.92159986,1.76817536,0.31875527,0.00932652,-0.48603687,0.01025917,1.03175390,2.06236053,0.15130568,0.04236270,206.90206909,-2.93160653,0.35366622,3.32897997,0.37913671,0.60752368,0.01813499,-2.88242936,0.31855088,0.71989155,1.07390368,0.30032934,0.05511671,243.34994507,-26.41428375,8.41423321,7.90962076,2.37248087,-0.99493444,0.03288504,-4.26916313,0.80491388,1.18987048,3.34979630,0.06752684,0.03603157,172.84957886,-5.24835968,1.72014380,4.92159986,1.76817536,0.31875527,0.00932652,-0.48603687,0.01025917,1.03175390,2.06236053,0.15130568,0.04236270,206.90206909,-2.93160653,0.35366622,3.32897997,0.37913671,0.60752368,0.01813499,-2.88242936,0.31855088,0.71989155,1.07390368,0.30032934,0.05511671,243.34994507,-26.41428375,8.41423321,7.90962076,2.37248087,-0.99493444,0.03288504,-4.26916313,0.80491388,1.18987048,3.34979630,0.06752684,
0.00,0.00,8.00,0.27,82.00,152.00,7.00,134.00,23.02,0.74,2.49150372,2.07075953,2.94777536,2.30520797,2.45381165,41.35947800,0.00000000,4.12,0.00000000,-0.01620227,-0.13060220,-0.11439994,0.73709333,0.39130508,3.40079546,3.14705801,-0.25373742,0.08583038,6.28,0.00,0.00603929,23.95606613,2.10767269,0.23320283,0.09457076,0.00177930,-0.23424657,0.00935566,-0.59780264,0.04471204,0.51862460,0.89929163,0.34321314,0.00748822,21.35013580,-2.68484759,0.39262161,1.53761172,0.27180171,2.84967232,0.66913432,2.08268571,0.49138024,0.64715725,1.44265747,0.23000947,0.01202304,25.21653366,7.91476488,2.34513474,4.41600943,1.04980612,0.94537294,0.04168051,3.81370306,0.52123725,0.64445460,1.55661106,0.21246989,0.00916554,19.19246864,-1.66711164,0.29779160,-0.18648231,0.00434398,2.53510427,1.01083386,1.63040316,0.19879447,0.68156284,1.54428661,0.21428784,0.01042927,21.05876923,-1.24189937,0.10658900,0.56899178,0.01859177,1.01417255,0.08514573,-1.36600244,0.12016213,0.70262188,1.71791351,0.19027894,0.01204877,18.89539337,-2.04497623,0.08196754,0.50677299,0.01580234,1.47836137,0.11789229,-0.19300438,0.00267162,0.98602062,3.73770833,0.05349453,0.00916554,19.19246864,-1.66711164,0.29779160,-0.18648231,0.00434398,2.53510427,1.01083386,1.63040316,0.19879447,0.68156284,1.54428661,0.21428784,0.01042927,21.05876923,-1.24189937,0.10658900,0.56899178,0.01859177,1.01417255,0.08514573,-1.36600244,0.12016213,0.70262188,1.71791351,0.19027894,0.01204877,18.89539337,-2.04497623,0.08196754,0.50677299,0.01580234,1.47836137,0.11789229,-0.19300438,0.00267162,0.98602062,3.73770833,0.05349453,
0.00,0.00,12.00,0.44,82.00,152.00,8.00,130.00,13.07,0.74,4.65175438,2.22472501,4.96496201,5.01444292,4.21397114,46.87099838,0.00000000,6.64,0.00000000,0.19769067,0.03874789,-0.15894277,1.07650065,0.30034902,4.45442915,4.84322739,0.38879833,0.07539208,6.28,0.00,0.01482249,58.79346085,-7.35546589,1.15697634,7.51237535,4.56196070,-0.67835182,0.03199013,-2.02553201,0.20905830,-0.47885457,0.31232467,0.57638901,0.01877796,54.18473434,-11.94022751,3.13369751,9.98853874,4.62885380,-1.26508427,0.05323613,-2.04070020,0.19040728,-0.19420499,0.05249416,0.81882809,0.02748978,52.58879852,3.13783979,0.14702217,14.15155697,4.30058241,-0.04458004,0.00000000,-2.52223158,0.09092160,0.20339601,0.06181195,0.80370846,0.02210689,44.34465408,-2.11989784,0.19123352,5.91840124,1.74262226,0.00728308,0.00000000,-0.97776347,0.02842170,0.08249979,0.00898961,0.92448294,0.02570174,51.01200485,-4.29425859,0.50826025,6.85046339,1.07548082,0.28923270,0.00282064,-5.51890421,0.78231680,-0.05720624,0.00454941,0.94623821,0.03209703,54.02367020,-15.84553719,1.98215520,11.76787853,3.43767166,0.22248940,0.00100766,-5.51572084,0.87950236,0.38568714,0.23038730,0.63134741,0.02210689,44.34465408,-2.11989784,0.19123352,5.91840124,1.74262226,0.00728308,0.00000000,-0.97776347,0.02842170,0.08249979,0.00898961,0.92448294,0.02570174,51.01200485,-4.29425859,0.50826025,6.85046339,1.07548082,0.28923270,0.00282064,-5.51890421,0.78231680,-0.05720624,0.00454941,0.94623821,0.03209703,54.02367020,-15.84553719,1.98215520,11.76787853,3.43767166,0.22248940,0.00100766,-5.51572084,0.87950236,0.38568714,0.23038730,0.63134741,
0.00,0.00,16.00,0.55,82.00,152.00,9.00,121.00,9.07,0.73,15.29469872,9.42626762,14.98647690,14.43006802,13.53437805,180.61943054,0.00000000,10.87,0.00000000,0.38357255,0.13800590,-0.24556665,2.49998999,0.11494080,7.44349957,8.38883305,0.94533360,0.31599557,6.28,0.00,0.04475298,246.52165222,-16.65111732,2.72722888,-0.80498540,0.02409365,11.53889656,4.25906849,-2.36532521,0.13113828,-1.02257621,0.65517515,0.41847138,0.05732607,232.18000793,-1.26159096,0.01611859,6.86191320,1.00438428,20.88993645,6.67224312,-3.88509965,0.31734005,-0.18140477,0.02106503,0.88463275,0.08766537,245.24026489,-23.34692192,3.73266959,1.18787932,0.01385505,20.50377083,3.58499479,-16.31221199,1.74438488,0.68169624,0.31858173,0.57259460,0.07119653,201.87471008,-9.64489841,1.73776233,-2.23859644,0.10944211,3.86023784,0.40859455,-11.95759869,1.86402321,0.02000007,0.00023913,0.98766538,0.07909555,213.73687744,-16.25917816,3.22373605,1.22564209,0.01521618,12.44812870,2.26447296,-11.66833210,1.54713893,0.22751096,0.03180100,0.85850317,0.10408507,255.99848938,-17.39272118,1.07613695,-0.60221177,0.00404532,6.59353447,0.42566645,-19.67579079,5.04327250,0.76683164,0.41039330,0.52192460,0.07119653,201.87471008,-9.64489841,1.73776233,-2.23859644,0.10944211,3.86023784,0.40859455,-11.95759869,1.86402321,0.02000007,0.00023913,0.98766538,0.07909555,213.73687744,-16.25917816,3.22373605,1.22564209,0.01521618,12.44812870,2.26447296,-11.66833210,1.54713893,0.22751096,0.03180100,0.85850317,0.10408507,255.99848938,-17.39272118,1.07613695,-0.60221177,0.00404532,6.59353447,0.42566645,-19.67579079,5.04327250,0.76683164,0.41039330,0.52192460,
0.00,0.00,15.00,0.55,82.00,152.00,10.00,135.00,23.42,0.66,9.11907482,6.70038700,8.65468311,8.66678905,8.28523350,339.32299805,0.00000000,4.85,0.00000000,0.48336169,0.16833052,-0.31503117,5.37216568,0.02115889,0.62494975,1.37882209,0.75387233,1.70374036,6.28,0.00,0.02498228,470.03213501,2.47503543,0.36868051,1.27908230,0.37216857,0.73896998,0.10687918,-0.65786052,0.06206100,0.25064847,0.24087302,0.62368975,0.03240141,453.26437378,6.51999712,2.62526393,4.38937759,2.51139116,2.33291793,0.50845397,0.55511218,0.03954280,0.62549418,1.52822816,0.21668444,0.04959710,468.57543945,-3.93527460,0.63309538,1.66225183,0.16245015,0.48940024,0.01222946,-0.76881355,0.02313512,1.00341284,4.12069893,0.04264011,0.03730393,308.14120483,-5.64895296,3.31439805,1.66081929,0.33494103,-0.61112207,0.05694994,-1.92686617,0.26912728,1.24927592,5.02887964,0.02515823,0.04363967,382.61297607,0.56713831,0.02308021,3.86206889,0.88929832,1.90975487,0.31341743,-1.97112584,0.25962278,0.96204394,3.34207392,0.06784325,0.05268811,368.18551636,-4.47296524,0.39949161,7.30705976,3.35238147,3.50722122,0.67607158,1.10584366,0.08943237,1.92462349,14.51063251,0.00014833,0.03730393,308.14120483,-5.64895296,3.31439805,1.66081929,0.33494103,-0.61112207,0.05694994,-1.92686617,0.26912728,1.24927592,5.02887964,0.02515823,0.04363967,382.61297607,0.56713831,0.02308021,3.86206889,0.88929832,1.90975487,0.31341743,-1.97112584,0.25962278,0.96204394,3.34207392,0.06784325,0.05268811,368.18551636,-4.47296524,0.39949161,7.30705976,3.35238147,3.50722122,0.67607158,1.10584366,0.08943237,1.92462349,14.51063251,0.00014833,
0.00,0.00,4.00,0.00,82.00,153.00,7.00,154.00,21.38,0.74,2.67843270,2.13162875,2.51371884,2.85628796,2.54501700,43.11679459,0.00000000,4.18,0.00000000,-0.17923915,-0.33794516,-0.15870601,1.52911520,0.21724926,0.30794385,0.62728864,0.31934479,0.14864106,6.28,0.00,0.00564191,20.13839912,1.48684692,0.11178846,-0.61642802,0.07264592,-1.87964535,0.58083558,1.39390230,0.23408128,0.73618525,1.74538171,0.18677682,0.00625401,14.22716618,-6.07266951,1.91879261,-1.25318742,0.17244984,-2.97850418,0.69836146,2.53869104,0.69748330,1.04787397,3.61354303,0.05761364,0.00658266,7.12370539,3.56017375,0.44721055,-0.05368770,0.00010881,-2.56443787,0.28889149,5.26151943,0.93500739,1.55826056,8.57686710,0.00348602,0.00703888,10.84817123,-4.75840902,2.32535934,0.92280436,0.10221721,-1.61712825,0.39418814,2.83933473,0.57769710,1.25202787,4.99440098,0.02566153,0.00744760,10.32252884,-8.30262375,4.57903194,0.35991022,0.00712647,-3.02928686,0.73051810,4.60234690,1.31116104,1.34316850,6.03469563,0.01420551,0.00627877,4.93106699,-16.17296600,4.92538595,1.83196974,0.19872850,1.37386966,0.09778010,5.35127592,1.97461188,1.83550572,12.44669724,0.00043880,0.00703888,10.84817123,-4.75840902,2.32535934,0.92280436,0.10221721,-1.61712825,0.39418814,2.83933473,0.57769710,1.25202787,4.99440098,0.02566153,0.00744760,10.32252884,-8.30262375,4.57903194,0.35991022,0.00712647,-3.02928686,0.73051810,4.60234690,1.31116104,1.34316850,6.03469563,0.01420551,0.00627877,4.93106699,-16.17296600,4.92538595,1.83196974,0.19872850,1.37386966,0.09778010,5.35127592,1.97461188,1.83550572,12.44669724,0.00043880,
