x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,6.00,0.22,111.00,150.00,12.00,139.00,23.66,0.72,-0.14100246,-0.31969824,0.84244186,-0.03799366,0.08593687,0.05841246,0.80907487,3.84,0.85107487,-0.37041724,-0.53501290,-0.16459568,1.68573201,0.19519966,0.01370761,-0.53426367,-0.54797131,0.75288063,0.00,0.00,0.00183329,2.47038960,0.86091715,0.04354864,-0.20522396,0.00931350,-2.78146243,1.47782755,-0.42528182,0.02530703,-0.47277820,0.83628803,0.36069285,0.00368937,5.81864500,0.78346050,0.03754006,-0.79167503,0.08088529,-0.52761096,0.02580073,-3.64326358,1.68820620,-0.77333719,2.31297088,0.12863173,0.00538460,5.64138699,1.58271050,0.10456910,-1.64438856,0.16232678,-3.20623350,0.53450006,-1.79131424,0.12826456,-0.70486969,2.07702303,0.14986143,0.00351654,3.18292809,-2.53063893,0.77319366,-2.02660108,0.57962155,-1.58026087,0.44252411,-6.14268780,3.17912865,-0.54433316,1.10978758,0.29239627,0.00402091,3.53515577,2.88806701,0.65095866,-3.53465676,0.81075174,-1.94276154,0.35301322,-4.31494045,1.35408676,-0.59946191,1.41231048,0.23497053,0.00202365,0.60198581,7.52519751,1.25321162,-3.21582603,0.71966100,0.55748236,0.01893845,-2.40309453,0.46800435,-0.20770785,0.18733014,0.66524641,0.00351654,3.18292809,-2.53063893,0.77319366,-2.02660108,0.57962155,-1.58026087,0.44252411,-6.14268780,3.17912865,-0.54433316,1.10978758,0.29239627,0.00402091,3.53515577,2.88806701,0.65095866,-3.53465676,0.81075174,-1.94276154,0.35301322,-4.31494045,1.35408676,-0.59946191,1.41231048,0.23497053,0.00202365,0.60198581,7.52519751,1.25321162,-3.21582603,0.71966100,0.55748236,0.01893845,-2.40309453,0.46800435,-0.20770785,0.18733014,0.66524641,
0.00,0.00,7.00,0.33,111.00,150.00,13.00,130.00,26.45,0.74,0.63982630,1.06473744,0.34369826,0.89364445,0.73547661,4.56724119,0.03284277,3.71,0.04269543,-0.44686183,-0.62337148,-0.17650965,1.72342420,0.19029438,2.87756753,2.83345866,-0.04410890,0.00473337,0.00,0.00,0.00260743,5.38820362,6.76802492,2.90114331,0.42571408,0.04342366,-3.73983049,2.88071275,1.45267856,0.31850940,-0.05851124,0.01385125,0.90633715,0.00458286,9.67327309,5.57883310,2.05039215,1.19264090,0.19778390,-4.31823683,1.85858488,0.49454606,0.03349678,-0.29313511,0.35804027,0.54973942,0.00673276,9.48225880,5.06149435,1.15003812,-2.88900995,0.53877968,-8.18097687,3.74127555,1.99402833,0.17091699,-0.26128787,0.30687526,0.57973451,0.00579337,9.28126526,-0.28166202,0.01023926,-2.00148535,0.60736793,-3.40686822,2.20974278,2.69339609,0.65662706,-0.35978335,0.52088773,0.47064103,0.00663196,10.36184692,2.64812112,0.58972228,-2.99810219,0.62844491,-3.18269563,1.02080667,3.32598519,0.86681819,-0.37766543,0.60394835,0.43726917,0.00656848,6.84934330,9.58318996,2.19485688,0.22400971,0.00381316,-3.24836040,0.69413447,5.32527256,2.48195362,-0.02400152,0.00270388,0.95854056,0.00579337,9.28126526,-0.28166202,0.01023926,-2.00148535,0.60736793,-3.40686822,2.20974278,2.69339609,0.65662706,-0.35978335,0.52088773,0.47064103,0.00663196,10.36184692,2.64812112,0.58972228,-2.99810219,0.62844491,-3.18269563,1.02080667,3.32598519,0.86681819,-0.37766543,0.60394835,0.43726917,0.00656848,6.84934330,9.58318996,2.19485688,0.22400971,0.00381316,-3.24836040,0.69413447,5.32527256,2.48195362,-0.02400152,0.00270388,0.95854056,
0.00,0.00,7.00,0.00,112.00,149.00,11.00,159.00,21.08,0.74,2.81679392,1.24558461,1.91818154,1.89415336,1.96867836,22.78514099,0.00000210,4.45,0.00000252,-0.14692491,-0.38852850,-0.24160360,3.81750798,0.05168407,3.02308536,3.00289989,-0.02018546,0.00055679,0.00,0.00,0.00920977,49.37983322,-10.73740768,5.36384964,0.44865173,0.03540831,0.05072493,0.00040699,0.07419382,0.00061049,-1.00982916,3.02211928,0.08246039,0.01432174,70.28582001,-4.79351044,1.12623346,-0.43721655,0.01975122,-0.24692784,0.00455002,-2.20623159,0.49626246,-1.43662512,6.39846611,0.01158281,0.01900124,55.83734131,-1.64464509,0.08976965,4.97861195,1.18287134,1.45671320,0.08762009,-0.29059416,0.00266136,-0.80975497,2.17873096,0.14026152,0.01695407,58.42240143,-0.14079426,0.00193230,-0.37502107,0.01566181,-3.76886868,1.98762560,-0.75287992,0.03773072,-1.21808195,4.38825512,0.03645196,0.01955638,66.43166351,-3.11585569,0.60190922,-2.27780962,0.26749247,-4.16284561,1.28752506,0.62242365,0.02241043,-1.28523290,5.15705872,0.02337541,0.02594610,80.29810333,1.20894504,0.02625411,3.56299210,0.71677893,-3.29341960,0.53612566,-1.56660926,0.16137944,-1.14639378,4.62999630,0.03166936,0.01695407,58.42240143,-0.14079426,0.00193230,-0.37502107,0.01566181,-3.76886868,1.98762560,-0.75287992,0.03773072,-1.21808195,4.38825512,0.03645196,0.01955638,66.43166351,-3.11585569,0.60190922,-2.27780962,0.26749247,-4.16284561,1.28752506,0.62242365,0.02241043,-1.28523290,5.15705872,0.02337541,0.02594610,80.29810333,1.20894504,0.02625411,3.56299210,0.71677893,-3.29341960,0.53612566,-1.56660926,0.16137944,-1.14639378,4.62999630,0.03166936,
0.00,0.00,12.00,0.36,112.00,149.00,12.00,136.00,25.61,0.76,3.99730587,3.42311239,4.02169895,4.48813105,3.98256207,112.59946442,0.00000000,4.05,0.00000000,-0.13069154,-0.46858341,-0.33789188,5.50436878,0.01964470,3.36247301,3.31827235,-0.04420065,0.00425645,0.00,0.00,0.01163901,103.15439606,-5.54226398,1.86917901,3.52505803,2.85820031,0.66044813,0.08630563,1.36953402,0.27195922,0.24483541,0.23229989,0.62993484,0.01639882,121.43968964,-4.34225368,1.21790195,4.47652531,2.73213673,4.10369587,1.64574158,3.73634911,1.87563980,0.05906787,0.01424088,0.90503509,0.02455179,124.13936615,-3.63589215,0.58420354,8.77318573,4.89137554,5.60513258,1.72896159,7.20828867,2.19826007,0.38019457,0.63954335,0.42407633,0.01602449,64.77681732,-0.85214782,0.08589517,3.35876250,1.56031311,2.35037541,0.95942563,3.63428926,1.09063506,0.92876863,3.16644549,0.07548584,0.02247221,111.94345856,-4.24201965,1.42377591,-0.30433983,0.00607251,3.13482833,0.93177170,-1.11515570,0.09167536,0.20021108,0.15971364,0.68951022,0.02888110,126.14524841,-9.58496380,2.09169054,1.22636402,0.10765568,3.17268443,0.63080949,0.37647545,0.01182231,0.47742781,1.01817179,0.31321026,0.01602449,64.77681732,-0.85214782,0.08589517,3.35876250,1.56031311,2.35037541,0.95942563,3.63428926,1.09063506,0.92876863,3.16644549,0.07548584,0.02247221,111.94345856,-4.24201965,1.42377591,-0.30433983,0.00607251,3.13482833,0.93177170,-1.11515570,0.09167536,0.20021108,0.15971364,0.68951022,0.02888110,126.14524841,-9.58496380,2.09169054,1.22636402,0.10765568,3.17268443,0.63080949,0.37647545,0.01182231,0.47742781,1.01817179,0.31321026,
0.00,0.00,17.00,0.53,112.00,149.00,13.00,129.00,13.85,0.78,12.21407032,10.42350578,13.11158371,12.79895592,12.13702869,325.13714600,0.00000000,7.26,0.00000000,-0.27645022,-0.73981565,-0.46336544,7.83686972,0.00546378,2.08015156,-1.58025014,-3.66040158,10.10087585,0.00,0.00,0.03352866,331.83712769,7.03345680,1.16696727,0.53151232,0.02517595,-1.58116090,0.19181187,-1.68335283,0.15931013,1.38015735,2.86221695,0.09101073,0.04702092,393.29623413,4.34181643,0.47958818,-1.61594450,0.14021540,2.29580593,0.20280772,-3.54353619,0.66446638,0.97842616,1.54065156,0.21482757,0.06904315,372.45126343,0.48207271,0.00393016,-0.63856697,0.00992883,-1.08315706,0.02451180,-10.62230682,1.81118429,1.97983491,6.58012629,0.01046506,0.05838360,350.20285034,1.03107154,0.05120200,-0.49807087,0.01398288,-0.03123223,0.00010282,0.06566020,0.00020563,1.00342178,1.50531828,0.22015916,0.06671529,403.71859741,-3.20592046,0.33280116,0.98747009,0.02629065,4.49003792,0.78220028,-0.71353179,0.01538965,0.92066014,1.38186228,0.24007902,0.07522826,316.14132690,-11.70029926,1.15131342,4.59616709,0.55867684,0.42452505,0.00419618,-3.45595002,0.36779964,3.02702022,15.11833191,0.00010801,0.05838360,350.20285034,1.03107154,0.05120200,-0.49807087,0.01398288,-0.03123223,0.00010282,0.06566020,0.00020563,1.00342178,1.50531828,0.22015916,0.06671529,403.71859741,-3.20592046,0.33280116,0.98747009,0.02629065,4.49003792,0.78220028,-0.71353179,0.01538965,0.92066014,1.38186228,0.24007902,0.07522826,316.14132690,-11.70029926,1.15131342,4.59616709,0.55867684,0.42452505,0.00419618,-3.45595002,0.36779964,3.02702022,15.11833191,0.00010801,
0.00,0.00,17.00,0.63,112.00,149.00,14.00,113.00,10.97,0.79,14.82735538,11.88266468,14.86769295,15.24857426,14.20657158,247.79260254,0.00000000,9.74,0.00000000,-0.49878797,-1.08843219,-0.58964419,10.73988056,0.00117646,-2.19544554,-0.02822740,2.16721821,2.28649259,0.00,0.00,0.03637462,188.33285522,15.27700138,2.65470314,1.47094905,0.09304098,-5.33780766,1.05400014,-5.04406786,0.68969738,2.61423349,4.95186996,0.02629683,0.05232224,232.89186096,10.93416023,1.45480394,1.52488923,0.05966267,-12.55208111,2.90057111,-9.24428654,2.16295171,1.97598553,3.00510931,0.08332717,0.08121385,257.30184937,-1.79180634,0.02685251,-0.25935358,0.00082623,-17.95378685,3.36028147,-13.43281174,1.44611073,2.35178351,4.63577557,0.03156341,0.07050005,252.98220825,-9.23227978,2.03492117,-7.46481085,1.55509734,-16.92447853,10.03758526,-11.89575481,2.35765600,1.00270879,0.74469453,0.38837922,0.07288226,227.50279236,1.59641397,0.03895819,0.87909406,0.00979001,-12.53724289,2.87957525,-5.55306673,0.43933934,2.06091380,3.26966166,0.07088863,0.09169711,244.41778564,-13.87992477,0.84314072,5.98810244,0.49347395,-11.81512642,1.68150818,-6.50563812,0.67831087,3.17350769,8.64681339,0.00335586,0.07050005,252.98220825,-9.23227978,2.03492117,-7.46481085,1.55509734,-16.92447853,10.03758526,-11.89575481,2.35765600,1.00270879,0.74469453,0.38837922,0.07288226,227.50279236,1.59641397,0.03895819,0.87909406,0.00979001,-12.53724289,2.87957525,-5.55306673,0.43933934,2.06091380,3.26966166,0.07088863,0.09169711,244.41778564,-13.87992477,0.84314072,5.98810244,0.49347395,-11.81512642,1.68150818,-6.50563812,0.67831087,3.17350769,8.64681339,0.00335586,
0.00,0.00,3.00,0.00,112.00,150.00,11.00,141.00,21.23,0.68,2.18296957,1.11256230,2.24700594,1.51776493,1.76507568,20.45813560,0.00000686,4.21,0.00000694,-0.26085299,-0.42416057,-0.16330758,1.80605459,0.18003634,-3.06059766,-2.13633013,0.92426753,1.09735596,0.00,0.00,0.00527559,17.34134674,-1.84057331,0.16868083,1.88953006,0.67200089,-2.96813273,1.42654538,-1.93108261,0.44255576,0.12482651,0.04943905,0.82409009,0.00864140,27.24219131,-0.67077804,0.02344972,1.97941518,0.43156293,-5.91703415,2.76409459,-1.99705017,0.43288407,-0.21786790,0.15666175,0.69233771,0.01367218,31.50064850,2.77357769,0.27816963,8.55106544,3.80235815,-5.44156265,1.33340740,-7.64174509,2.02158165,-0.19528532,0.13808100,0.71027921,0.01158542,29.48494530,-3.87551570,1.54752934,-1.36298263,0.22368222,-5.86197424,5.19701195,-3.49338388,0.87747186,-0.34902653,0.38932800,0.53280280,0.01372912,35.38001251,-5.34735632,1.91570866,-4.00350809,0.89283258,-9.31216908,6.96230268,-2.92085528,0.53266960,-0.47425392,0.75880814,0.38392207,0.01656673,34.74538040,-6.63610983,0.83927113,1.68104696,0.16929170,-3.76193261,0.74240661,0.24856099,0.00431246,-0.20050314,0.15027265,0.69836187,0.01158542,29.48494530,-3.87551570,1.54752934,-1.36298263,0.22368222,-5.86197424,5.19701195,-3.49338388,0.87747186,-0.34902653,0.38932800,0.53280280,0.01372912,35.38001251,-5.34735632,1.91570866,-4.00350809,0.89283258,-9.31216908,6.96230268,-2.92085528,0.53266960,-0.47425392,0.75880814,0.38392207,0.01656673,34.74538040,-6.63610983,0.83927113,1.68104696,0.16929170,-3.76193261,0.74240661,0.24856099,0.00431246,-0.20050314,0.15027265,0.69836187,
0.00,0.00,0.00,0.26,112.00,150.00,12.00,133.00,23.73,0.73,2.82093120,1.51891637,2.29514909,2.21624088,2.21280932,36.20754242,0.00000000,3.97,0.00000000,-0.17972696,-0.36998114,-0.19025418,1.92189527,0.16671646,-1.43656230,0.95659125,2.39315343,11.70649052,0.00,0.00,0.00789142,45.13235092,-0.25508946,0.00379990,1.06756151,0.24952705,-4.97160387,4.65532637,-4.95452356,3.38793135,-0.23638283,0.20614481,0.64990981,0.01147444,55.77971268,-1.88986826,0.21644869,0.47341201,0.02863822,-3.63326716,1.21028447,-4.58998919,2.65555573,-0.46446672,0.82686472,0.36341157,0.01768816,60.77297592,1.34313428,0.07520898,1.29268467,0.10021437,-3.40936375,0.60340750,-7.60216904,2.30621600,-0.36824614,0.56593156,0.45206670,0.01367112,47.33818817,0.47045097,0.02623397,0.47247437,0.03098650,-2.12947512,0.79069442,-8.08734608,5.42257452,-0.33160889,0.40523249,0.52455279,0.01427268,43.56162262,-3.79047513,1.09665608,1.53836811,0.15016818,-2.54007816,0.59015340,-8.59260845,5.25141430,-0.14468801,0.08043824,0.77676626,0.01725217,42.95138550,-7.52254009,1.22938108,2.39965272,0.39338681,-3.76767588,0.84885085,-8.04315472,5.14673710,0.12637137,0.06806436,0.79423280,0.01367112,47.33818817,0.47045097,0.02623397,0.47247437,0.03098650,-2.12947512,0.79069442,-8.08734608,5.42257452,-0.33160889,0.40523249,0.52455279,0.01427268,43.56162262,-3.79047513,1.09665608,1.53836811,0.15016818,-2.54007816,0.59015340,-8.59260845,5.25141430,-0.14468801,0.08043824,0.77676626,0.01725217,42.95138550,-7.52254009,1.22938108,2.39965272,0.39338681,-3.76767588,0.84885085,-8.04315472,5.14673710,0.12637137,0.06806436,0.79423280,
0.00,0.00,11.00,0.38,112.00,150.00,13.00,123.00,26.47,0.77,2.46351671,2.23048353,2.03178191,3.34353685,2.51732969,47.48792267,0.00000000,3.94,0.00000000,-0.24962983,-0.49931780,-0.24968797,2.88826799,0.09030281,-0.79700470,-1.64442396,-0.84741920,1.65421700,0.00,0.00,0.01102618,95.36775970,6.65785980,2.77873254,1.07754099,0.27508336,-3.23788381,2.13719130,-1.56978190,0.36810306,-0.96985716,3.75595355,0.05291610,0.01430564,93.03305054,1.34749615,0.11804797,3.84230042,2.02622724,-2.18412089,0.46931097,1.36194265,0.25084335,-0.83488697,2.86676168,0.09075484,0.02000145,80.50334167,10.34953594,4.62549448,0.88751811,0.04887938,-5.94642258,1.90143454,-0.78024840,0.02517221,-0.45539713,0.89661032,0.34393328,0.01761570,82.83587646,-2.92281914,1.06962729,0.96948516,0.13751015,-2.68334889,1.32327652,-0.11051821,0.00106856,-0.77782726,2.35009456,0.12560869,0.01848808,78.00524902,2.20539474,0.39614591,6.46114826,2.82727051,-1.49865580,0.21921463,1.34254801,0.13679907,-0.55368847,1.25747585,0.26241308,0.02092607,65.98448181,1.60834646,0.05869990,6.35369825,2.87971711,-1.02717185,0.06593868,-0.53740185,0.02401958,0.02050991,0.00190840,0.96516445,0.01761570,82.83587646,-2.92281914,1.06962729,0.96948516,0.13751015,-2.68334889,1.32327652,-0.11051821,0.00106856,-0.77782726,2.35009456,0.12560869,0.01848808,78.00524902,2.20539474,0.39614591,6.46114826,2.82727051,-1.49865580,0.21921463,1.34254801,0.13679907,-0.55368847,1.25747585,0.26241308,0.02092607,65.98448181,1.60834646,0.05869990,6.35369825,2.87971711,-1.02717185,0.06593868,-0.53740185,0.02401958,0.02050991,0.00190840,0.96516445,
0.00,0.00,3.00,0.00,112.00,151.00,11.00,152.00,21.43,0.68,0.73401147,1.38843954,2.15006661,1.52028680,1.44820106,15.27371025,0.00009957,4.00,0.00020154,-0.39147186,-0.55587202,-0.16440015,1.88384199,0.17096234,1.75383627,1.17345643,-0.58037984,0.46623287,0.00,0.00,0.00489949,16.50558853,1.21027672,0.08051506,-0.87135202,0.15772541,-3.45892429,2.13791537,-1.96382713,0.50502175,-0.08776318,0.02703864,0.86942427,0.00620095,15.31037235,1.70074272,0.16473748,0.31163287,0.01165539,-3.18060303,0.87169075,-0.96901596,0.11120681,0.01418192,0.00078103,0.97771035,0.01043065,19.83699989,1.94965994,0.14873345,-2.59706759,0.37946641,-7.13937235,2.48345661,5.80446005,1.26197171,-0.08623601,0.02908297,0.86462395,0.00788550,14.92306042,2.05781651,0.47673672,-2.01266837,0.53305650,-2.00210142,0.66232783,1.83186781,0.26364622,-0.07367005,0.01891336,0.89064434,0.00783137,12.46012020,1.67684233,0.20389049,-0.40243667,0.00975467,-1.72144961,0.25751123,-1.41416407,0.13512906,0.13895512,0.07049692,0.79067230,0.01081995,16.09414291,2.06309986,0.08807506,-1.97117281,0.25287810,-5.86278582,1.95806420,0.09709996,0.00072045,0.15747453,0.10068295,0.75108140,0.00788550,14.92306042,2.05781651,0.47673672,-2.01266837,0.53305650,-2.00210142,0.66232783,1.83186781,0.26364622,-0.07367005,0.01891336,0.89064434,0.00783137,12.46012020,1.67684233,0.20389049,-0.40243667,0.00975467,-1.72144961,0.25751123,-1.41416407,0.13512906,0.13895512,0.07049692,0.79067230,0.01081995,16.09414291,2.06309986,0.08807506,-1.97117281,0.25287810,-5.86278582,1.95806420,0.09709996,0.00072045,0.15747453,0.10068295,0.75108140,
