label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.02,r,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,1.80,8.00,1.03,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,3.30,12.00,0.91,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,4.80,12.00,1.03,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,6.30,16.00,0.92,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,7.80,16.00,0.91,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,9.00,16.00,0.93,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,10.50,12.00,0.93,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,12.00,16.00,0.89,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,13.80,16.00,0.84,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,15.30,16.00,1.05,[],0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,16.50,16.00,0.76,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,18.30,16.00,0.84,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,19.50,16.00,0.78,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,20.70,12.00,0.80,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,22.50,12.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,23.71,16.00,0.89,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,25.51,16.00,0.99,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,27.01,16.00,1.03,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,28.51,12.00,0.86,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,30.31,12.00,1.05,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,32.11,16.00,0.90,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,33.31,16.00,0.99,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,34.51,16.00,0.81,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,36.31,12.00,0.81,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,38.11,12.00,0.85,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,39.61,12.00,0.80,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,41.11,8.00,0.91,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,42.31,8.00,0.85,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,43.51,8.00,0.89,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,45.01,6.00,0.81,r,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,46.51,6.00,0.90,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,48.31,6.00,0.89,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,49.51,4.00,0.98,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,51.01,4.00,0.95,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,52.51,4.00,0.91,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,54.31,3.00,0.89,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,55.81,3.00,0.89,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,57.31,3.00,0.86,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,58.51,2.00,1.00,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,60.01,2.00,0.97,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,61.51,2.00,0.95,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,63.01,1.00,1.02,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,64.21,2.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,66.01,3.00,0.99,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,67.81,3.00,0.91,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,69.01,3.00,0.97,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,70.51,2.00,0.90,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,72.31,2.00,0.82,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,74.11,2.00,0.91,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,75.61,1.00,1.04,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,76.81,1.00,1.01,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,78.01,1.00,0.79,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,79.51,1.00,0.94,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,80.71,1.00,0.88,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,82.51,1.00,0.89,b,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,83.71,2.00,0.89,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,85.51,2.00,0.89,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,86.71,2.00,0.87,r,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,88.51,3.00,0.75,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,90.01,3.00,1.04,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,91.81,4.00,0.76,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,93.01,4.00,0.87,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,94.51,4.00,0.90,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,96.31,3.00,0.93,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,98.11,3.00,0.94,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,99.61,3.00,0.88,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,100.81,2.00,0.88,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,102.01,2.00,0.80,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,103.51,2.00,0.84,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,105.31,1.00,0.91,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,106.51,2.00,0.80,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,108.31,2.00,0.87,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,109.51,2.00,0.82,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,111.01,1.00,0.85,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,112.21,2.00,0.77,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,114.01,3.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,115.81,4.00,0.88,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,117.31,6.00,0.77,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,118.51,6.00,0.75,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,120.31,6.00,0.88,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,121.51,4.00,0.79,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,122.71,4.00,0.95,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,124.21,4.00,0.95,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,125.71,3.00,0.95,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,127.21,4.00,0.73,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,129.01,6.00,0.88,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,130.51,8.00,0.93,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,131.71,8.00,0.97,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,132.91,8.00,0.75,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,134.71,6.00,0.78,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,136.21,6.00,0.84,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,137.41,6.00,0.78,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,138.91,4.00,0.76,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,140.71,4.00,0.77,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,142.51,4.00,0.78,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,144.31,3.00,0.95,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,145.51,3.00,0.79,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,147.31,3.00,0.92,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,148.51,2.00,0.90,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,149.71,3.00,0.77,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,151.21,4.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,152.71,6.00,0.92,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,154.51,6.00,0.99,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,156.31,6.00,0.97,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,157.81,4.00,0.82,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,159.31,4.00,0.81,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,160.81,4.00,0.80,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,162.61,3.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,163.81,4.00,0.84,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,165.01,4.00,1.04,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,166.51,6.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,167.71,6.00,0.85,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,169.51,6.00,0.83,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,170.71,4.00,0.86,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,172.51,4.00,0.80,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,174.01,4.00,0.83,r,0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,175.81,6.00,0.89,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,177.31,6.00,0.91,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,178.51,6.00,0.91,r,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,180.01,8.00,0.83,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,181.21,8.00,0.83,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,183.01,8.00,0.74,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,184.81,6.00,1.04,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,186.61,8.00,0.83,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,188.11,8.00,1.05,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,189.31,12.00,0.83,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,190.51,12.00,0.77,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,192.31,12.00,1.07,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,194.11,16.00,1.07,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,195.31,16.00,0.93,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,197.11,16.00,0.91,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,198.91,12.00,0.98,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,200.11,12.00,0.85,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,201.31,12.00,0.85,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,202.51,8.00,0.81,b,1
