label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,0.91,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,6.00,0.83,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.31,4.00,0.83,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.51,4.00,0.77,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.01,4.00,0.89,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,3.00,0.89,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,3.00,0.96,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,3.00,0.75,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,12.61,2.00,0.81,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,14.41,2.00,0.93,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,16.21,2.00,0.97,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,18.01,1.00,0.83,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,19.21,1.00,0.73,b,0
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,20.41,2.00,0.73,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,21.61,2.00,0.78,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,22.81,2.00,0.77,b,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,24.01,1.00,0.91,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,25.51,1.00,1.03,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,26.71,2.00,0.74,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,28.51,2.00,0.94,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,30.31,2.00,1.06,[],0
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,31.51,3.00,0.91,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,33.31,3.00,0.90,r,1
iso_90,90.00,90.00,0.00,0.00,0.4000,0.40,34.81,3.00,0.80,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,36.01,2.00,0.91,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,37.21,3.00,0.82,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,38.71,4.00,0.92,r,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,40.51,6.00,0.89,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,41.71,6.00,0.85,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,43.51,8.00,0.91,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,45.01,8.00,0.89,r,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,46.81,8.00,0.83,b,1
