label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.08,[],0
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,1.51,8.00,0.83,b,1
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,3.31,8.00,0.77,b,1
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,4.81,8.00,0.77,r,1
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,6.01,6.00,1.07,[],0
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,7.81,8.00,0.77,r,1
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,9.01,8.00,0.79,r,1
surround_0,135.00,0.00,0.00,0.00,0.0000,0.40,10.51,8.00,1.07,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,12.31,12.00,1.07,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,14.11,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,15.31,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,16.81,16.00,0.76,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,18.31,16.00,0.78,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,19.81,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,21.31,16.00,0.76,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,22.51,16.00,0.76,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,24.01,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,25.81,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,27.01,16.00,0.80,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,28.81,16.00,0.99,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,30.01,16.00,0.85,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,31.21,12.00,0.86,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,32.71,12.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,34.51,16.00,0.90,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,36.01,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,37.51,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,39.31,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,41.11,16.00,0.79,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,42.31,16.00,0.76,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,43.51,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,45.31,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,46.51,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,48.31,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,49.51,16.00,0.83,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,50.71,16.00,0.82,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,52.51,16.00,0.84,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,54.01,12.00,0.81,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,55.51,12.00,0.78,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,57.31,12.00,0.80,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,58.51,8.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,59.71,12.00,0.79,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,61.21,12.00,0.76,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,63.01,12.00,0.82,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,64.81,8.00,0.78,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,66.31,8.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,67.81,12.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,69.31,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,70.51,16.00,0.76,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,72.01,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,73.51,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,75.01,16.00,0.76,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,76.51,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,77.71,16.00,0.89,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,79.51,16.00,1.06,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,81.31,16.00,0.76,b,1
