label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.05,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,8.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.61,12.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.11,16.00,0.76,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.61,16.00,0.78,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.81,16.00,1.06,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,16.00,0.77,r,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,16.00,0.76,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,12.61,16.00,0.90,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,14.41,16.00,0.77,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,15.61,16.00,1.06,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,17.41,16.00,0.76,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,18.61,16.00,1.00,r,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,19.81,16.00,1.06,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,21.61,16.00,0.75,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,22.81,16.00,1.04,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,24.61,16.00,1.05,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,26.11,16.00,0.77,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,27.61,16.00,1.03,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,28.81,16.00,0.95,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,30.61,16.00,1.04,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,32.11,16.00,0.76,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.31,16.00,1.04,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.81,16.00,0.74,b,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,36.31,16.00,1.04,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,37.51,16.00,0.74,b,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,39.31,16.00,1.04,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,41.11,16.00,0.74,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,42.91,16.00,1.04,[],0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,44.11,16.00,0.80,b,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,45.31,16.00,0.81,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,46.81,16.00,1.04,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,48.61,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,49.81,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,51.61,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,52.81,16.00,0.93,b,0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,54.61,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,55.81,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,57.61,16.00,1.06,[],0
iso90_135,135.00,135.00,0.25,0.00,0.4000,0.40,58.81,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,60.01,16.00,0.92,b,1
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,61.81,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,63.01,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,64.51,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,66.01,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,67.81,16.00,0.76,b,0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,69.31,16.00,1.06,[],0
rest_112,112.50,202.50,0.00,0.00,0.0000,0.40,70.81,16.00,0.86,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,72.61,16.00,1.03,[],0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,74.41,16.00,0.78,b,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,75.91,16.00,0.78,r,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,77.41,16.00,0.88,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,79.21,16.00,0.80,b,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,80.41,16.00,0.82,r,0
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,81.61,16.00,0.86,r,1
iso_135,135.00,135.00,0.00,0.00,0.4000,0.40,82.81,16.00,1.02,b,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,84.31,16.00,1.03,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,86.11,16.00,0.89,b,1
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,87.61,16.00,1.04,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,89.11,16.00,0.74,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,90.31,16.00,0.77,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,92.11,16.00,1.04,r,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,93.31,16.00,1.05,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,94.81,16.00,0.94,b,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,96.01,16.00,0.87,r,1
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,97.81,16.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,99.01,16.00,0.76,b,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,100.51,16.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,102.31,16.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,103.81,16.00,1.06,[],0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,105.61,16.00,0.82,b,0
surround_180,90.00,180.00,0.00,0.00,0.0000,0.40,106.81,16.00,1.06,[],0
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,108.31,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,109.51,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,111.01,16.00,0.76,r,1
iso90_22,22.50,22.50,0.25,0.00,0.4000,0.40,112.81,12.00,0.91,b,1
