x,y,z,d,xv,yv,zv,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val
0.00,0.00,0.00,0.00,133.00,114.00,15.00,158.00,22.45,0.69,-0.12415469,-0.53099805,0.35876247,-0.66397464,-0.24009122,0.37328255,0.54136595,4.28,0.68860124,-0.08604001,-0.02105616,0.06498384,0.67896324,0.41062345,2.33966088,1.65128756,-0.68837345,1.41305995,0.00,0.00,-0.00077166,0.24974525,4.29081488,2.85530734,-1.38649023,0.34207156,-0.64227575,0.05653052,1.29725289,0.24066736,0.00683081,0.00010316,0.99189843,0.00096460,0.21264431,4.21122789,1.53238094,-1.20679939,0.12686400,-2.45825601,0.44056597,4.40789509,1.35359454,-0.33908251,0.44335306,0.50567031,0.00309438,0.59862381,8.15288353,1.85143721,-5.53860521,0.88357943,-6.49088955,1.04294395,0.69712240,0.01156761,-0.36698878,0.53489864,0.46473517,0.00099462,0.27420279,0.25066936,0.00701233,-0.44184041,0.02938992,2.93633795,0.66390282,6.01433039,1.86301160,-0.40832418,0.62110698,0.43083303,0.00151326,0.37318152,2.07357168,0.30566821,-0.71963745,0.04593797,-1.02881467,0.06864888,8.89554214,2.93631411,-0.38518673,0.58016050,0.44643866,0.00410570,1.24102652,3.22383261,0.35045254,5.04900408,1.22166622,-1.12882674,0.03488996,12.96730518,2.88965464,-0.53379166,1.19899297,0.27380087,0.00099462,0.27420279,0.25066936,0.00701233,-0.44184041,0.02938992,2.93633795,0.66390282,6.01433039,1.86301160,-0.40832418,0.62110698,0.43083303,0.00151326,0.37318152,2.07357168,0.30566821,-0.71963745,0.04593797,-1.02881467,0.06864888,8.89554214,2.93631411,-0.38518673,0.58016050,0.44643866,0.00410570,1.24102652,3.22383261,0.35045254,5.04900408,1.22166622,-1.12882674,0.03488996,12.96730518,2.88965464,-0.53379166,1.19899297,0.27380087,
0.00,0.00,0.00,0.09,133.00,114.00,16.00,145.00,21.19,0.65,1.33704329,1.11986446,0.22780792,0.55947936,0.81104875,3.58444691,0.05862523,4.67,0.05859869,-0.03490143,0.10344951,0.13835093,2.56291699,0.11048907,-1.60479271,-1.75807536,-0.15328270,0.03416598,0.00,0.00,0.00661597,15.66408730,-1.01028717,0.13502917,0.74365419,0.08397511,0.54964441,0.03529771,-1.04264724,0.13265251,-0.66546726,1.38770199,0.23908888,0.00895825,15.63523769,-4.39943552,1.42576921,-1.33545220,0.13243937,1.35989869,0.11492746,-0.04969013,0.00008800,-0.58344531,1.11917865,0.29036459,0.01891521,19.12883568,0.65733963,0.01024595,-2.73128939,0.18372050,1.42998862,0.04328031,-2.43779683,0.12162650,-0.62498921,1.32667398,0.24968787,0.00739478,12.93630505,-6.69528151,4.29083014,-1.43743551,0.26564628,1.84526145,0.22374846,2.56754184,0.28976396,-0.52720207,0.88381523,0.34739807,0.00892989,11.07152081,-7.84901428,3.73060870,-0.40076247,0.01213606,-1.75602114,0.17043257,7.24235010,1.65806794,-0.34098482,0.38729876,0.53387221,0.01289198,10.39026833,-3.93514585,0.44327265,8.03790379,2.62912893,-1.16241205,0.03138603,3.92612147,0.22488922,-0.22381784,0.17899705,0.67233243,0.00739478,12.93630505,-6.69528151,4.29083014,-1.43743551,0.26564628,1.84526145,0.22374846,2.56754184,0.28976396,-0.52720207,0.88381523,0.34739807,0.00892989,11.07152081,-7.84901428,3.73060870,-0.40076247,0.01213606,-1.75602114,0.17043257,7.24235010,1.65806794,-0.34098482,0.38729876,0.53387221,0.01289198,10.39026833,-3.93514585,0.44327265,8.03790379,2.62912893,-1.16241205,0.03138603,3.92612147,0.22488922,-0.22381784,0.17899705,0.67233243,
0.00,0.00,0.00,0.13,133.00,114.00,17.00,136.00,24.28,0.67,0.87795472,1.42675030,1.43782198,0.40338039,1.03647685,7.49300289,0.00630913,4.13,0.00243856,-0.09550960,0.09841982,0.19392942,4.24938679,0.04015873,-4.60111904,-2.71931028,1.88180864,8.35027122,0.00,0.00,0.00240356,2.61148214,-3.72630668,2.32105803,-0.88365066,0.14977078,-1.26604974,0.23705369,-0.28699854,0.01267548,0.49814999,0.98223841,0.32189943,0.00145232,0.51749122,-1.64443743,0.25082088,-1.60670900,0.24139985,-1.56744611,0.19229969,-1.76896942,0.23408471,0.85692590,3.04077363,0.08152102,0.00336881,0.76156545,0.30716851,0.00288220,-2.74284887,0.23257121,-3.53480053,0.33200705,-1.03854918,0.02771344,0.82806671,2.92299247,0.08765268,0.00218720,1.42840755,-3.10625315,1.16567743,1.72486627,0.48280129,-2.33092904,0.45069602,-0.27488798,0.00422146,0.61904258,1.53794324,0.21523075,0.00156141,0.42685655,-1.34872127,0.13884759,1.28995180,0.15836610,-3.85913157,1.03769720,-0.27254155,0.00288342,0.84945494,3.03091431,0.08201605,0.00167323,0.22099464,-3.09178329,0.34559563,3.22381663,0.53416294,-5.73779011,0.96649063,6.26940393,0.72450703,0.92148608,3.83242464,0.05056291,0.00218720,1.42840755,-3.10625315,1.16567743,1.72486627,0.48280129,-2.33092904,0.45069602,-0.27488798,0.00422146,0.61904258,1.53794324,0.21523075,0.00156141,0.42685655,-1.34872127,0.13884759,1.28995180,0.15836610,-3.85913157,1.03769720,-0.27254155,0.00288342,0.84945494,3.03091431,0.08201605,0.00167323,0.22099464,-3.09178329,0.34559563,3.22381663,0.53416294,-5.73779011,0.96649063,6.26940393,0.72450703,0.92148608,3.83242464,0.05056291,
0.00,0.00,0.00,0.00,133.00,115.00,15.00,141.00,23.86,0.70,1.30036867,0.48767409,2.02159405,1.66392672,1.36839092,13.34249496,0.00027358,4.08,0.00076004,0.25891137,0.36959055,0.11067918,1.71324706,0.19160445,1.77081096,2.43762040,0.66680938,1.88172567,0.00,0.00,0.00863857,35.88600922,-0.06393289,0.00076884,0.91702235,0.17162925,-1.46875525,0.33941430,2.60393763,1.11180508,-0.53984112,1.22719061,0.26823478,0.00898620,20.79075432,0.13393696,0.00174434,4.74856567,2.21315694,0.65641642,0.03535190,0.79568368,0.04965546,-0.10210697,0.04529462,0.83150891,0.02244860,36.16794968,2.24920583,0.16178800,9.22508621,2.81418657,7.36566114,1.54181778,-0.16080847,0.00071142,-0.48905808,1.09054244,0.29661698,0.00456659,6.44119263,-2.80198765,0.98115331,4.92843342,4.07769060,-4.31421375,1.59725440,3.81299663,0.83445442,0.51614356,1.10595953,0.29322965,0.00718483,9.38472080,-3.71058631,1.09169912,6.42918396,4.08519220,-0.85901833,0.05337298,4.15358067,0.71411556,0.38736585,0.65446675,0.41872298,0.00967594,7.67685699,-7.66967821,2.20874906,10.34157085,5.70830345,2.29045296,0.15993813,6.20981312,0.73811388,0.54207808,1.37717450,0.24087746,0.00456659,6.44119263,-2.80198765,0.98115331,4.92843342,4.07769060,-4.31421375,1.59725440,3.81299663,0.83445442,0.51614356,1.10595953,0.29322965,0.00718483,9.38472080,-3.71058631,1.09169912,6.42918396,4.08519220,-0.85901833,0.05337298,4.15358067,0.71411556,0.38736585,0.65446675,0.41872298,0.00967594,7.67685699,-7.66967821,2.20874906,10.34157085,5.70830345,2.29045296,0.15993813,6.20981312,0.73811388,0.54207808,1.37717450,0.24087746,
0.00,0.00,3.00,0.17,133.00,115.00,16.00,129.00,21.86,0.69,1.63993657,0.76091331,2.83693075,1.62222373,1.71500111,16.16504478,0.00006264,4.65,0.00005281,0.39494976,0.57076269,0.17581291,3.52792740,0.06134985,0.39049336,2.03245497,1.64196157,10.47752762,0.00,0.00,0.00857012,27.13979912,4.24479723,2.46202421,1.28416061,0.25849071,-6.01284075,4.37043810,-2.62992311,0.87136096,-0.02533531,0.00199958,0.96434259,0.01351238,36.97586060,3.27898145,0.82322448,2.73877811,0.57909268,0.53271633,0.01838535,1.25935388,0.09796371,-0.39835918,0.54232204,0.46165398,0.02465978,33.50417328,9.94956875,2.43020129,-0.98280704,0.02457599,-2.68458796,0.15728633,-13.78190994,4.00625038,-0.06565165,0.01510968,0.90219533,0.00877752,18.48458290,2.24459577,0.48909089,1.09065449,0.15514509,-1.91188419,0.24369740,-0.62987477,0.01767476,0.17970227,0.10417395,0.74694818,0.01155535,18.84572792,4.25119591,1.11256361,1.60040104,0.19658718,-3.05101728,0.52289152,-4.15751886,0.55552191,0.27181467,0.25022626,0.61703178,0.01811573,20.98487473,5.20131731,0.79214168,1.70287645,0.12067819,-15.50313091,5.71332979,-4.78349400,0.34153184,0.40051353,0.58621544,0.44407671,0.00877752,18.48458290,2.24459577,0.48909089,1.09065449,0.15514509,-1.91188419,0.24369740,-0.62987477,0.01767476,0.17970227,0.10417395,0.74694818,0.01155535,18.84572792,4.25119591,1.11256361,1.60040104,0.19658718,-3.05101728,0.52289152,-4.15751886,0.55552191,0.27181467,0.25022626,0.61703178,0.01811573,20.98487473,5.20131731,0.79214168,1.70287645,0.12067819,-15.50313091,5.71332979,-4.78349400,0.34153184,0.40051353,0.58621544,0.44407671,
0.00,0.00,4.00,0.24,133.00,115.00,17.00,126.00,26.61,0.69,2.22847605,1.58945417,2.35999656,1.92738473,2.02632785,36.33689880,0.00000000,3.66,0.00000000,0.29776457,0.50242221,0.20465767,4.24150419,0.04034277,7.59263897,7.88271713,0.29007804,0.28342891,0.00,0.00,0.00532748,16.56126785,0.57252783,0.07068725,0.78417075,0.15221082,-3.81827402,2.78306818,-1.85040474,0.68118107,0.92140132,4.33790064,0.03754014,0.00681157,14.79711246,1.43550241,0.24848033,3.09625673,1.16555285,-6.34091711,4.09106684,2.63160992,0.67327368,0.99135476,5.28917408,0.02167468,0.01170493,11.86932278,5.76957703,1.28490889,2.53986788,0.25748271,-4.00057650,0.54902929,4.04118586,0.54158676,1.12138021,6.92083168,0.00865781,0.00659010,16.83577347,0.08217136,0.00108176,-3.10219646,2.02765727,-5.05784416,2.75532365,6.62931824,3.16588879,0.96214211,4.82358313,0.02831422,0.00904029,18.62906075,-0.07750994,0.00057752,-2.74490595,0.93370897,-5.72248173,2.97077394,7.62238932,3.01538754,0.96471071,5.08941412,0.02429928,0.01496506,23.08193970,-2.18611813,0.22553116,-8.24800205,4.56403446,-12.34941769,5.84337282,0.91963303,0.02029201,0.96671319,5.50507641,0.01916627,0.00659010,16.83577347,0.08217136,0.00108176,-3.10219646,2.02765727,-5.05784416,2.75532365,6.62931824,3.16588879,0.96214211,4.82358313,0.02831422,0.00904029,18.62906075,-0.07750994,0.00057752,-2.74490595,0.93370897,-5.72248173,2.97077394,7.62238932,3.01538754,0.96471071,5.08941412,0.02429928,0.01496506,23.08193970,-2.18611813,0.22553116,-8.24800205,4.56403446,-12.34941769,5.84337282,0.91963303,0.02029201,0.96671319,5.50507641,0.01916627,
0.00,0.00,7.00,0.29,133.00,116.00,16.00,102.00,23.16,0.69,6.52886534,3.52189183,4.38946104,5.49960089,4.98495483,142.81829834,0.00000000,4.55,0.00000000,0.60784441,0.71106094,0.10321657,0.98353946,0.32215614,-5.06447220,-5.51059294,-0.44612062,0.43433017,0.00,0.00,0.01774878,136.72074890,0.63615853,0.06490579,1.26507485,0.29463813,1.04812610,0.15596606,2.78720570,1.14951575,1.04389596,4.14137363,0.04212468,0.02333738,125.23799896,-3.50397325,1.06738055,2.99174714,0.78456670,-3.33335543,0.81510186,-4.64861631,1.51481414,1.39053905,7.50313330,0.00627462,0.04244602,112.35343170,-7.47636700,1.55309379,3.61679387,0.37583324,-9.79560280,2.36935663,4.12702322,0.40653452,1.68123364,11.19783211,0.00085107,0.01971896,109.06944275,2.79680157,0.88773364,4.99047470,3.79692411,1.31558859,0.13484032,3.39560294,0.60104138,1.46204031,8.05931854,0.00462364,0.02411484,93.97553253,2.96269488,0.61866277,6.95336819,4.24762583,-2.51384282,0.40636849,3.06327271,0.34525970,1.89601266,13.93721104,0.00020027,0.03493419,87.89328766,2.49484396,0.20529993,8.33428574,3.25633836,3.23604631,0.28035039,-0.47226623,0.00374746,2.24427104,20.73276138,0.00000597,0.01971896,109.06944275,2.79680157,0.88773364,4.99047470,3.79692411,1.31558859,0.13484032,3.39560294,0.60104138,1.46204031,8.05931854,0.00462364,0.02411484,93.97553253,2.96269488,0.61866277,6.95336819,4.24762583,-2.51384282,0.40636849,3.06327271,0.34525970,1.89601266,13.93721104,0.00020027,0.03493419,87.89328766,2.49484396,0.20529993,8.33428574,3.25633836,3.23604631,0.28035039,-0.47226623,0.00374746,2.24427104,20.73276138,0.00000597,
0.00,0.00,7.00,0.36,133.00,116.00,17.00,104.00,26.29,0.67,1.54022741,0.40311351,1.84568715,1.31100452,1.27500820,12.82224941,0.00035980,3.88,0.00063645,0.49672884,0.58473641,0.08800756,0.68778020,0.40760490,-10.60997391,-10.96139908,-0.35142595,0.36655957,2.10,2.46,0.00618159,19.94471931,-0.76920706,0.11426144,-1.27182424,0.35825455,-0.94212288,0.15155689,2.58454585,1.18883252,-0.07354420,0.02477804,0.87495488,0.00898187,22.99410629,-0.44975924,0.02175662,-2.88457966,0.90405828,-6.06156683,3.34118557,-0.21807106,0.00411960,0.00843990,0.00032184,0.98569049,0.01695564,22.49658012,-0.40393543,0.00568812,-10.63163662,4.07521486,-12.12697601,4.55683088,1.70326555,0.08687311,0.12040396,0.07207107,0.78840318,0.00971845,32.99839401,-0.53313988,0.04016799,-3.83398104,2.79135036,-5.14673996,2.57133651,0.32515976,0.00688966,-0.35475823,0.59101546,0.44221799,0.01148525,27.03008842,0.75066745,0.05035953,-3.86581922,1.66484976,-9.01054478,6.62130499,3.08126497,0.44298217,-0.06457875,0.02050723,0.88615990,0.01484900,20.11904907,0.19929086,0.00166816,-1.29193556,0.09912695,-5.51218224,1.03066361,5.90738916,0.74329174,0.17728955,0.16392839,0.68565644,0.00971845,32.99839401,-0.53313988,0.04016799,-3.83398104,2.79135036,-5.14673996,2.57133651,0.32515976,0.00688966,-0.35475823,0.59101546,0.44221799,0.01148525,27.03008842,0.75066745,0.05035953,-3.86581922,1.66484976,-9.01054478,6.62130499,3.08126497,0.44298217,-0.06457875,0.02050723,0.88615990,0.01484900,20.11904907,0.19929086,0.00166816,-1.29193556,0.09912695,-5.51218224,1.03066361,5.90738916,0.74329174,0.17728955,0.16392839,0.68565644,
0.00,0.00,0.00,0.00,134.00,111.00,18.00,181.00,22.78,0.64,0.74666131,0.37164134,-0.13320486,0.61384088,0.39973468,1.16840506,0.28000237,4.03,0.29772704,-0.27201661,-0.25712702,0.01488959,0.03242861,0.85721639,1.83483255,0.82511270,-1.00971985,2.40454626,0.00,0.00,0.00217849,2.28707457,4.84186029,4.17782688,4.26339006,3.71654797,6.50179338,6.66451454,-2.32639766,0.88930923,-0.16771664,0.11871285,0.73051106,0.00314903,2.58171535,3.36510944,1.11464715,3.46791053,1.19360971,5.88606882,2.87775111,-7.22278214,4.14044571,-0.14630003,0.09401418,0.75920193,0.00814617,4.71806955,4.14976406,0.54553562,5.28654528,0.91552961,11.88289928,3.97532129,-4.06996727,0.45086414,-0.31775796,0.45614976,0.49959344,-0.00052657,0.08693143,3.69563127,1.73308599,3.50426245,2.09318066,4.01029491,1.40134633,-2.00760174,0.23488989,0.43877307,0.81161284,0.36787241,-0.00047449,0.04167421,4.41502476,1.57342112,3.48229527,1.22004032,7.63108540,4.28933668,-8.34744549,2.93612671,0.37284720,0.61714166,0.43230754,-0.00100576,0.08502265,6.29786634,1.52721488,5.75270605,1.81137264,12.44807816,4.84374857,-22.16322899,9.64143848,0.36650532,0.64559269,0.42189403,-0.00052657,0.08693143,3.69563127,1.73308599,3.50426245,2.09318066,4.01029491,1.40134633,-2.00760174,0.23488989,0.43877307,0.81161284,0.36787241,-0.00047449,0.04167421,4.41502476,1.57342112,3.48229527,1.22004032,7.63108540,4.28933668,-8.34744549,2.93612671,0.37284720,0.61714166,0.43230754,-0.00100576,0.08502265,6.29786634,1.52721488,5.75270605,1.81137264,12.44807816,4.84374857,-22.16322899,9.64143848,0.36650532,0.64559269,0.42189403,
0.00,0.00,0.00,0.00,134.00,111.00,19.00,166.00,30.23,0.68,1.62545061,0.27180323,1.13615978,0.99191934,1.00633323,9.21096039,0.00247095,3.61,0.00225157,-0.08957925,-0.09756782,-0.00798856,0.00768077,0.93022350,2.68670297,1.92950499,-0.75719810,2.60371065,0.00,0.00,0.00784016,37.73060608,0.56163299,0.07156571,0.06557476,0.00105688,-4.11539602,3.40095663,-3.36582947,2.37095380,-0.62195337,2.07910466,0.14965766,0.01070286,38.25187683,0.62761897,0.04969696,0.75534093,0.07262241,-2.81584716,0.84469748,-5.66698885,3.26921511,-0.58500999,1.92852855,0.16524535,0.02077274,39.51995468,2.99136925,0.36517736,5.01915407,1.06307697,-5.00510788,0.90851772,-7.63764286,2.04528069,-0.56534606,1.85962808,0.17299111,0.00781016,24.43098640,0.09023190,0.00126667,3.31539559,2.39273739,-1.30220461,0.18865913,-3.66715074,1.00081730,-0.41840196,0.94240159,0.33190833,0.01061843,26.72050858,0.87635773,0.07940760,5.55299997,3.97278190,0.41226649,0.01606165,-9.32005596,4.68699980,-0.41549411,0.98156202,0.32206601,0.01552751,25.83549500,3.82678318,0.71858191,8.22383308,4.71738434,-4.14923286,0.68580604,-17.42975998,7.59879446,-0.22980419,0.32338822,0.56971307,0.00781016,24.43098640,0.09023190,0.00126667,3.31539559,2.39273739,-1.30220461,0.18865913,-3.66715074,1.00081730,-0.41840196,0.94240159,0.33190833,0.01061843,26.72050858,0.87635773,0.07940760,5.55299997,3.97278190,0.41226649,0.01606165,-9.32005596,4.68699980,-0.41549411,0.98156202,0.32206601,0.01552751,25.83549500,3.82678318,0.71858191,8.22383308,4.71738434,-4.14923286,0.68580604,-17.42975998,7.59879446,-0.22980419,0.32338822,0.56971307,
