x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,3.00,0.24,138.00,3.37903619,2.36865425,2.65982819,3.25675583,2.91606855,83.18212128,0.00000000,3.45,0.00000000,1.68061149,2.60298133,2.07501125,2.59720016,1.71033037,2.71767735,3.94336772,1.65744591,-0.87704039,4.24566078,0.03962344,3.26783800,3.10649705,2.81203413,3.53346729,2.34743881,2.21688938,0.52339250,3.14446998,-0.59107322,2.05564046,0.15197356,3.68441248,3.66242218,3.42901421,3.40650153,4.35673094,3.57989359,2.92295837,1.99479401,0.13454852,0.10135511,0.75027966,-0.51992327,-0.73487103,-0.21494773,5.19615364,0.02336578,-4.41470194,-2.73746347,1.67723835,11.65230465,4.66,2.56,0.00919900,87.51684570,-0.07825012,1.96150267,0.09226429,2.59006119,0.00651839,0.01311356,-0.08060812,2.02974653,0.03058671,0.00526326,0.94218081,0.01111414,70.02142334,-0.08563711,1.81594324,0.12748425,3.82360578,0.02429989,0.13920917,-0.07529026,1.36211085,0.33053109,0.60925925,0.43526150,0.01727569,74.43373108,-0.10098784,2.08032179,0.13859265,3.72109675,0.02810528,0.15376215,-0.07791048,1.19797170,0.42168039,1.05565155,0.30447087,0.01316297,59.19841766,-0.10194024,2.70360136,0.16636580,7.02624083,0.03341286,0.27621585,-0.04454320,0.50914288,0.44099501,1.04231584,0.30754367,0.01460146,61.16828537,-0.11868943,3.08636022,0.17341697,6.33771229,0.04675604,0.45943961,-0.02704825,0.15917045,0.48167306,1.28544044,0.25717625,0.01746522,56.53116226,-0.11012391,2.43572187,0.19499496,7.49601221,0.06044412,0.70990366,-0.01508924,0.04539579,0.78979450,3.78021550,0.05215718,0.01316297,59.19841766,-0.10194024,2.70360136,0.16636580,7.02624083,0.03341286,0.27621585,-0.04454320,0.50914288,0.44099501,1.04231584,0.30754367,0.01460146,61.16828537,-0.11868943,3.08636022,0.17341697,6.33771229,0.04675604,0.45943961,-0.02704825,0.15917045,0.48167306,1.28544044,0.25717625,0.01746522,56.53116226,-0.11012391,2.43572187,0.19499496,7.49601221,0.06044412,0.70990366,-0.01508924,0.04539579,0.78979450,3.78021550,0.05215718,
0.00,0.00,7.00,0.29,137.00,3.47333360,2.03771210,2.41657829,3.49590158,2.85588121,65.77561951,0.00000000,3.80,0.00000000,2.34405375,0.99385399,3.85044169,1.97471392,2.38444090,1.50598717,0.84684855,2.36087871,-1.46192169,9.73937225,0.00185827,3.40359688,1.74305105,1.84942567,2.29716778,3.06500983,2.79840255,1.37985766,2.76174760,-1.06280339,5.45009804,0.01977546,3.97925496,2.45142722,3.65156054,2.66475701,5.42234135,2.33687878,4.09733295,3.54809380,-0.02485575,0.00282517,0.95762178,-0.49639282,-0.74550033,-0.24910752,7.63931227,0.00607782,0.57162577,-0.03197425,-0.60360003,1.01142013,4.62,2.44,0.00847038,58.62209702,-0.00906196,0.02079075,-0.04465347,0.47931492,0.04271504,0.44365349,0.02796576,0.19296637,0.08662736,0.03319472,0.85546924,0.00997728,44.72603226,-0.00713660,0.01000545,-0.02375232,0.10526568,0.06664446,0.82989657,0.04896938,0.45670715,0.41953126,0.77799326,0.37797893,0.01339926,35.00012207,-0.00202992,0.00068796,-0.00603628,0.00550372,0.09730038,1.44059741,0.07826973,0.94512552,0.77974814,2.82147956,0.09333977,0.01310799,47.14830780,-0.02783750,0.16192111,0.00258455,0.00132380,0.05886991,0.68879181,0.06482371,0.86604106,0.29049152,0.36320773,0.54687410,0.01347810,41.54527664,-0.03117448,0.16975036,0.00509500,0.00436323,0.08383899,1.17744839,0.09797793,1.66439855,0.49731362,1.09226155,0.29623679,0.01585866,37.16321182,-0.02221403,0.07907888,0.02211466,0.07694161,0.09914697,1.52297509,0.11616126,2.14395452,0.81290585,3.19307685,0.07426979,0.01310799,47.14830780,-0.02783750,0.16192111,0.00258455,0.00132380,0.05886991,0.68879181,0.06482371,0.86604106,0.29049152,0.36320773,0.54687410,0.01347810,41.54527664,-0.03117448,0.16975036,0.00509500,0.00436323,0.08383899,1.17744839,0.09797793,1.66439855,0.49731362,1.09226155,0.29623679,0.01585866,37.16321182,-0.02221403,0.07907888,0.02211466,0.07694161,0.09914697,1.52297509,0.11616126,2.14395452,0.81290585,3.19307685,0.07426979,
0.00,0.00,9.00,0.42,149.00,3.01988149,2.32331371,3.77060246,3.04642725,3.04005623,88.47599030,0.00000000,3.49,0.00000000,1.19531202,2.08266544,4.06159592,1.52515900,2.49082279,2.88032007,1.02831852,3.27178478,-0.74558055,3.01905394,0.08261656,3.71799326,3.68456936,3.38027382,4.44195127,3.40907645,5.54464388,3.32291985,2.65995264,0.73076469,3.06733584,0.08020400,3.14618421,4.55570126,3.38415670,2.79518151,1.35898292,3.89363790,2.75361896,1.97654366,-0.00809148,0.00039049,0.98423830,-0.46005717,-0.74657708,-0.28651989,7.92536688,0.00520973,-3.16793013,-2.51517367,0.65275645,1.23777199,4.63,2.47,0.00834196,68.30870056,0.04270158,0.55442393,0.01000252,0.02895739,-0.00844039,0.02082900,0.01837278,0.10008080,0.32325983,0.55518597,0.45639090,0.01206519,80.67155457,0.04089957,0.40494156,0.00363894,0.00308527,-0.02341951,0.12641032,0.01260644,0.03736604,0.16631296,0.15083537,0.69782544,0.01671474,66.91362762,0.04590346,0.41272414,0.02392371,0.10641402,-0.00400735,0.00295829,0.03605819,0.24638355,0.53718996,1.64523351,0.19992211,0.01138594,42.11913300,0.03432762,0.29152870,0.07728437,1.44180489,0.02205362,0.11441718,0.06493075,1.02876472,0.78841001,3.16804409,0.07541224,0.01213605,40.02940750,0.03496318,0.25366533,0.08338593,1.38808107,0.03655008,0.26592883,0.09298478,1.78150094,0.90089411,4.25955296,0.03930158,0.01424574,35.63805389,0.04712420,0.42261216,0.10084575,1.89978838,0.04949681,0.45104304,0.11129685,2.33895111,1.18752503,8.09796333,0.00452691,0.01138594,42.11913300,0.03432762,0.29152870,0.07728437,1.44180489,0.02205362,0.11441718,0.06493075,1.02876472,0.78841001,3.16804409,0.07541224,0.01213605,40.02940750,0.03496318,0.25366533,0.08338593,1.38808107,0.03655008,0.26592883,0.09298478,1.78150094,0.90089411,4.25955296,0.03930158,0.01424574,35.63805389,0.04712420,0.42261216,0.10084575,1.89978838,0.04949681,0.45104304,0.11129685,2.33895111,1.18752503,8.09796333,0.00452691,
0.00,0.00,14.00,0.57,139.00,3.10210872,1.98383772,3.09174514,2.95548058,2.78329301,115.51461792,0.00000000,2.79,0.00000000,2.01923108,0.50488460,1.95793092,2.78930378,2.89803934,1.71766222,1.77429008,2.16440177,-0.97039986,7.93867731,0.00493961,3.05286002,2.77209973,3.65948009,3.43935132,2.56437445,3.50125766,2.92067409,2.76538777,0.13579921,0.16430795,0.68531242,2.94187498,3.30723095,2.73707271,3.70611620,4.24554300,3.02811265,1.98097646,2.89301848,0.15155379,0.19631332,0.65781442,-0.35696691,-0.79585755,-0.43889067,13.21821308,0.00032813,0.63775975,1.07204974,0.43428996,1.02544594,6.28,0.00,0.00778589,96.83943939,-0.01132462,0.06352278,0.07789797,2.85191083,-0.03780425,0.67945945,0.02725714,0.35853854,0.28197703,0.68752038,0.40721758,0.01102973,109.74447632,-0.01873683,0.13831966,0.08543009,2.73242354,-0.05326938,1.06442654,0.02593867,0.25724804,0.18579705,0.30635396,0.58005658,0.01505265,87.67630768,-0.01983642,0.12454011,0.11646950,4.07732296,-0.03618836,0.39553776,0.05154548,0.81360745,0.55497843,2.83704281,0.09244242,0.00979402,49.70051956,-0.01812535,0.12964873,0.15490180,9.23742294,-0.00420486,0.00664359,0.07780978,2.35610747,0.86211371,6.04113102,0.01415416,0.01223735,66.13581848,-0.03372423,0.38357008,0.15232553,7.52696133,-0.01122124,0.04072423,0.09218104,2.84501219,0.68170381,3.96315646,0.04679284,0.01499632,64.33665466,-0.02651613,0.21803425,0.16778916,8.56760502,-0.00648471,0.01261355,0.10650100,3.48901534,0.90175855,7.60710669,0.00592559,0.00979402,49.70051956,-0.01812535,0.12964873,0.15490180,9.23742294,-0.00420486,0.00664359,0.07780978,2.35610747,0.86211371,6.04113102,0.01415416,0.01223735,66.13581848,-0.03372423,0.38357008,0.15232553,7.52696133,-0.01122124,0.04072423,0.09218104,2.84501219,0.68170381,3.96315646,0.04679284,0.01499632,64.33665466,-0.02651613,0.21803425,0.16778916,8.56760502,-0.00648471,0.01261355,0.10650100,3.48901534,0.90175855,7.60710669,0.00592559,
0.00,0.00,10.00,0.46,132.00,4.71992588,3.29300141,4.38102293,3.56123924,3.98879743,106.53443146,0.00000000,4.17,0.00000000,2.47986865,2.30492115,4.30257511,2.78106165,4.76184273,3.64170289,1.64401138,4.31158161,-0.29358971,0.32654020,0.56783907,4.20579958,5.14116716,2.62481618,6.98552179,4.63017416,4.12118101,4.28720331,2.91446733,0.80728042,2.63454032,0.10489513,4.77504683,5.53447199,3.44421554,2.09206748,6.62474442,5.76599360,5.49383116,4.40709925,1.16431522,5.24402142,0.02224146,-0.23431423,-0.59452647,-0.36021224,13.75931263,0.00024913,1.59249806,-0.14646317,-1.73896122,10.30701542,4.53,1.30,0.01372242,139.61729431,-0.06600202,1.00050342,-0.07538922,1.23975694,0.02936538,0.19026448,-0.00217771,0.00108723,-0.40639156,0.66275996,0.41579149,0.01739055,123.16781616,-0.07137494,0.90629452,-0.05973325,0.60310465,0.04662412,0.36818609,0.01391673,0.03344283,-0.13675028,0.07494722,0.78432488,0.02612586,121.60752106,-0.08775844,1.12225282,-0.05974719,0.49400753,0.06314839,0.55455595,0.03072875,0.13316889,0.12813529,0.06966531,0.79188202,0.01809627,77.78232574,-0.08410516,1.27931786,0.02961003,0.15469053,0.08801988,1.33287156,0.07746428,1.07047057,0.46905005,0.81976938,0.36547741,0.02077219,86.69343567,-0.10671137,1.74716580,0.01780564,0.04678985,0.10571357,1.64464188,0.10889243,1.80618548,0.41811115,0.67830068,0.41037942,0.02444492,77.23675537,-0.09192184,1.18363273,0.04652942,0.29767215,0.13149492,2.34320331,0.13610649,2.57465887,0.89955533,3.42021418,0.06471345,0.01809627,77.78232574,-0.08410516,1.27931786,0.02961003,0.15469053,0.08801988,1.33287156,0.07746428,1.07047057,0.46905005,0.81976938,0.36547741,0.02077219,86.69343567,-0.10671137,1.74716580,0.01780564,0.04678985,0.10571357,1.64464188,0.10889243,1.80618548,0.41811115,0.67830068,0.41037942,0.02444492,77.23675537,-0.09192184,1.18363273,0.04652942,0.29767215,0.13149492,2.34320331,0.13610649,2.57465887,0.89955533,3.42021418,0.06471345,
0.00,0.00,14.00,0.60,137.00,4.99036455,3.59259796,4.94802094,4.43725252,4.49205923,204.60643005,0.00000000,3.39,0.00000000,4.19208956,2.71680140,5.02174568,3.51301241,5.53980207,3.65613341,2.20939350,1.84928203,-0.85764152,4.25965452,0.03929981,5.38968134,6.91745567,5.25765467,4.30470562,4.78768730,4.83348894,3.76157498,4.19079399,0.50933629,1.58368289,0.20854116,5.01162386,4.57285452,3.40117884,4.06420660,7.11727285,6.04410505,5.24528313,4.76705885,0.54708070,1.75152576,0.18600445,-0.20380290,-0.66694760,-0.46314472,17.36228561,0.00004084,2.61825013,1.67967153,-0.93857872,4.85553360,4.53,1.30,0.01250274,181.90202332,-0.01087657,0.04265882,-0.06455132,1.42651093,-0.05894218,1.20317948,-0.00022395,0.00010037,0.52691811,1.74871051,0.18635753,0.01715553,192.84979248,-0.01821493,0.09494863,-0.06990624,1.32897687,-0.07538395,1.54846323,-0.00142123,0.00050666,0.49259347,1.56406844,0.21137877,0.02395371,159.95256042,-0.01748883,0.06965251,-0.04929208,0.52613223,-0.05357427,0.62451148,0.02885996,0.18367405,0.99406803,6.55746889,0.01059819,0.01706411,107.52899170,-0.02739899,0.21106049,0.02816639,0.21771768,-0.02230824,0.13314345,0.06820507,1.29017878,1.22602916,8.70776939,0.00324647,0.01940267,117.68012238,-0.04156888,0.41245002,0.01760467,0.07118715,-0.01485230,0.05055045,0.09877785,2.31225705,1.20666742,8.78915215,0.00310606,0.02444969,121.70494843,-0.03416072,0.25742301,0.02953380,0.18884021,-0.01375633,0.04037077,0.11473000,2.88152313,1.48241723,14.63017654,0.00013935,0.01706411,107.52899170,-0.02739899,0.21106049,0.02816639,0.21771768,-0.02230824,0.13314345,0.06820507,1.29017878,1.22602916,8.70776939,0.00324647,0.01940267,117.68012238,-0.04156888,0.41245002,0.01760467,0.07118715,-0.01485230,0.05055045,0.09877785,2.31225705,1.20666742,8.78915215,0.00310606,0.02444969,121.70494843,-0.03416072,0.25742301,0.02953380,0.18884021,-0.01375633,0.04037077,0.11473000,2.88152313,1.48241723,14.63017654,0.00013935,
0.00,0.00,19.00,0.73,112.00,6.06695318,4.28653383,6.28815556,5.60614681,5.56194735,225.50767517,0.00000000,4.00,0.00000000,3.39906263,4.08586931,7.79221725,5.27939892,6.25431252,2.08915877,2.21458960,3.08981204,-1.34603560,7.63585138,0.00583288,5.38999796,6.63578796,6.91729164,6.84863424,6.75809717,8.64100170,4.60005093,4.61497736,0.68403912,2.05986476,0.15155377,5.88755846,6.57443047,6.83149004,4.28750134,7.36046791,5.42078876,5.42026806,7.09595966,0.46739897,0.91481924,0.33908306,-0.14339164,-0.82643270,-0.68304110,26.15294456,0.00000058,0.88387436,-1.31698430,-2.20085859,15.27523994,4.44,1.24,0.01487100,191.49383545,0.07808246,1.63528097,-0.00158102,0.00059753,0.02795841,0.20144115,0.05877635,0.90353489,0.66921902,2.09896159,0.14772954,0.01725109,136.79547119,0.09718788,1.89654267,0.05065035,0.48941892,0.06903889,0.91109401,0.10409780,2.11143208,1.30634761,7.71682501,0.00557875,0.02341809,107.38379669,0.11035475,1.95034826,0.09165157,1.27763569,0.11243030,1.93196702,0.14991391,3.48255754,1.90063155,16.83806229,0.00004421,0.02045001,114.69174194,0.06159442,0.79229045,0.11417768,2.65645003,0.08153112,1.32046092,0.14308886,4.21728611,1.47466779,9.35575390,0.00228525,0.02261346,117.99625397,0.05983784,0.63092428,0.11714482,2.32594371,0.10615621,1.90465200,0.19255111,6.48582315,1.54737830,10.66883183,0.00112860,0.02489029,90.36451721,0.09085192,1.30473375,0.16232118,4.08821583,0.14646083,3.28041315,0.23369244,8.56515694,2.26437902,24.45593262,0.00000090,0.02045001,114.69174194,0.06159442,0.79229045,0.11417768,2.65645003,0.08153112,1.32046092,0.14308886,4.21728611,1.47466779,9.35575390,0.00228525,0.02261346,117.99625397,0.05983784,0.63092428,0.11714482,2.32594371,0.10615621,1.90465200,0.19255111,6.48582315,1.54737830,10.66883183,0.00112860,0.02489029,90.36451721,0.09085192,1.30473375,0.16232118,4.08821583,0.14646083,3.28041315,0.23369244,8.56515694,2.26437902,24.45593262,0.00000090,
0.00,0.00,20.00,0.80,93.00,22.82901955,14.62669563,20.19170380,21.56025314,19.80191803,494.29495239,0.00000000,9.61,0.00000000,12.15825272,11.57102680,19.57840538,14.06111145,22.29528427,13.27137566,8.13731003,15.45521069,-7.02918768,35.86800766,0.00000000,17.37380028,25.47018242,17.85546684,22.05597496,21.00675583,25.70217133,16.10818481,16.07015419,-1.36876905,1.43601918,0.23108442,25.36544228,23.56370354,22.46394539,17.14033127,27.81635475,23.72668648,19.88698387,23.80646896,1.32613528,1.28035903,0.25811874,0.13092928,-0.75821954,-0.88914883,40.58125305,0.00000000,-1.11326933,-5.80978823,-4.69651890,16.76570320,4.44,1.24,0.05336086,653.96679688,0.02151090,0.03288601,0.20793416,2.92146659,0.27107295,5.02228832,0.08120807,0.45747218,2.30548239,6.60731506,0.01030757,0.06360552,452.87039185,0.05059459,0.12519318,0.39374286,7.20262384,0.41655269,8.07710648,0.20800097,2.05287719,4.22118521,19.62160683,0.00001054,0.09719492,467.21170044,0.02101876,0.01787246,0.44059572,7.45763254,0.48329318,9.01679516,0.26563853,2.76178360,4.96997213,29.08009529,0.00000009,0.07242455,324.74896240,-0.04794542,0.10840438,0.64398605,19.07772446,0.49119648,10.81987667,0.38034788,6.72691965,5.35947800,27.89771652,0.00000016,0.08293561,369.21090698,-0.09965444,0.40709880,0.64081752,16.19110107,0.56363785,12.49060535,0.51631361,10.84829617,5.18791962,27.89780998,0.00000016,0.09728085,316.27511597,-0.03064577,0.03405489,0.77190477,21.18270302,0.66460168,15.47682476,0.62297136,13.94616413,7.16053915,56.03376770,0.00000000,0.07242455,324.74896240,-0.04794542,0.10840438,0.64398605,19.07772446,0.49119648,10.81987667,0.38034788,6.72691965,5.35947800,27.89771652,0.00000016,0.08293561,369.21090698,-0.09965444,0.40709880,0.64081752,16.19110107,0.56363785,12.49060535,0.51631361,10.84829617,5.18791962,27.89780998,0.00000016,0.09728085,316.27511597,-0.03064577,0.03405489,0.77190477,21.18270302,0.66460168,15.47682476,0.62297136,13.94616413,7.16053915,56.03376770,0.00000000,
0.00,0.00,19.00,0.76,111.00,10.44558144,6.70625687,11.48312283,10.58577156,9.80518341,320.48077393,0.00000000,5.91,0.00000000,7.04810572,3.85852742,8.21816349,7.91145897,8.27714348,3.68480754,6.06612444,8.36896324,-3.86555314,28.28456879,0.00000013,9.11853218,11.93683434,13.16897392,12.94468689,11.25046349,14.91613865,8.64643860,9.92813301,0.89513975,1.61638522,0.20390872,10.92736053,13.37522507,11.26783371,7.36240816,10.92178440,12.16328335,8.50019360,9.15978813,-0.09327397,0.01681309,0.89685878,0.21595283,-0.56974542,-0.78569824,39.01966476,0.00000000,2.42684293,0.90399885,-1.52284408,4.16581726,4.49,1.29,0.02728136,362.80209351,-0.01840423,0.05112865,0.11710398,1.96660304,0.22368859,7.25858641,0.17265210,4.38890696,0.71934640,1.36525273,0.24292264,0.03379597,294.01617432,-0.01423192,0.02277065,0.19427630,4.03239584,0.28988940,8.99576092,0.23590383,6.07235956,1.42599893,5.14943123,0.02347773,0.04807653,251.49752808,-0.01893328,0.03187156,0.25752693,5.60540199,0.37118956,11.70208740,0.31277648,8.42392349,2.29650426,13.66038322,0.00023157,0.04174891,267.28277588,-0.08508984,0.84546149,0.29557198,9.95412731,0.28930905,9.29688358,0.29780632,10.21468830,1.46609950,5.17073250,0.02319313,0.04801323,305.66040039,-0.11941176,1.44375169,0.28680721,8.01146412,0.33072317,10.62271309,0.38238904,14.69835186,1.33406425,4.55683613,0.03304324,0.05362866,233.26438904,-0.06874083,0.41535100,0.38022426,12.47316933,0.41470474,14.62447262,0.46613479,18.94895172,2.76868391,20.33055305,0.00000733,0.04174891,267.28277588,-0.08508984,0.84546149,0.29557198,9.95412731,0.28930905,9.29688358,0.29780632,10.21468830,1.46609950,5.17073250,0.02319313,0.04801323,305.66040039,-0.11941176,1.44375169,0.28680721,8.01146412,0.33072317,10.62271309,0.38238904,14.69835186,1.33406425,4.55683613,0.03304324,0.05362866,233.26438904,-0.06874083,0.41535100,0.38022426,12.47316933,0.41470474,14.62447262,0.46613479,18.94895172,2.76868391,20.33055305,0.00000733,
0.00,0.00,16.00,0.69,114.00,2.86607432,1.64942420,2.51090407,2.56555653,2.39798975,68.01518250,0.00000000,3.14,0.00000000,0.90473968,1.68853128,2.84392667,0.60889882,2.95446920,1.51192141,1.82850504,0.72485673,-0.92278105,5.70709515,0.01709139,2.31222987,3.01778722,3.95002747,2.35799456,2.59853911,2.74181271,1.32229578,1.74512374,-0.05949062,0.02522967,0.87382997,1.53929436,3.15032578,2.28139448,2.39402819,3.89137506,3.94096541,2.37181592,3.47952390,0.28424311,0.54932749,0.45877635,-0.05519102,-0.66304058,-0.60784960,27.83530998,0.00000026,-0.95282990,-1.52111506,-0.56828517,1.23719132,4.58,1.48,0.00814705,82.87516785,-0.00153153,0.00086160,0.02012479,0.14873393,-0.02207049,0.18093628,0.11371820,4.87698650,-0.28676382,0.55573285,0.45616926,0.01082276,81.45640564,-0.00391180,0.00462440,0.02990604,0.25810593,-0.02531704,0.18529855,0.13271780,5.19223118,-0.23285714,0.37091973,0.54264912,0.01438539,61.84880829,-0.00136554,0.00042190,0.05873344,0.80086565,-0.00004852,0.00000000,0.17251171,7.03892660,0.17942181,0.22898449,0.63238806,0.00925752,34.63426971,-0.00126109,0.00051305,0.10318208,3.19681525,0.02504623,0.18367194,0.18234344,10.09190083,0.49246380,1.53750861,0.21529553,0.01360751,64.66490936,-0.02703253,0.19491272,0.07571536,1.47057045,-0.00091938,0.00021152,0.19359151,9.92256927,0.00976932,0.00063455,0.97990848,0.01640797,60.79206848,-0.01729706,0.07322150,0.09229501,2.04609299,0.01019259,0.02454764,0.21414649,11.13440895,0.28242740,0.58893263,0.44302305,0.00925752,34.63426971,-0.00126109,0.00051305,0.10318208,3.19681525,0.02504623,0.18367194,0.18234344,10.09190083,0.49246380,1.53750861,0.21529553,0.01360751,64.66490936,-0.02703253,0.19491272,0.07571536,1.47057045,-0.00091938,0.00021152,0.19359151,9.92256927,0.00976932,0.00063455,0.97990848,0.01640797,60.79206848,-0.01729706,0.07322150,0.09229501,2.04609299,0.01019259,0.02454764,0.21414649,11.13440895,0.28242740,0.58893263,0.44302305,
