x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,10.00,0.40,139.00,1.58351290,1.10813010,2.39333868,1.11964130,1.55115569,12.11316204,0.00052334,4.86,0.00027309,1.51677227,-0.48385215,-1.51091433,1.54155684,4.43873453,-2.72175145,2.72257137,3.41691732,0.03560897,0.00378717,0.95094216,-2.77782106,0.12214687,3.98194814,1.61968720,2.50241685,6.22175646,5.45567369,2.85627484,1.30954587,5.21317768,0.02263713,-1.10927141,5.16798544,-0.07674987,3.88186717,2.61092639,1.65867043,0.03910516,1.18496823,0.46816984,0.64454299,0.42227192,0.59543389,0.30445337,-0.29098052,5.34611750,0.02147129,2.67711568,1.75592327,-0.92119247,3.06875849,3.22,2.96,0.01308921,42.89044189,-0.18444528,3.38128829,-0.31197402,10.07023907,-0.20474866,4.22519588,-0.03139418,0.10233279,-0.54909587,0.94277883,0.33181163,0.01349333,33.54891205,-0.21386790,3.47988319,-0.35250250,9.65452766,-0.22661889,3.92669559,-0.03276090,0.08466095,-0.23292786,0.17174797,0.67865664,0.01701520,30.88837242,-0.26090994,3.97464323,-0.40585610,9.78935909,-0.24819946,3.61290264,-0.04412313,0.11729878,-0.17333832,0.09418942,0.75898457,0.00857295,16.09450722,-0.31618702,6.80540562,-0.33915237,7.83968353,-0.17886604,2.16208744,0.02182462,0.03254720,0.37642920,0.44464734,0.50504995,0.01193701,22.78748703,-0.34341425,6.73534632,-0.38880327,8.63006306,-0.22018579,2.74742222,0.03240591,0.06023379,0.10158975,0.03243358,0.85711781,0.01598664,24.58446312,-0.37516543,6.71292591,-0.42388877,8.54573631,-0.23863061,2.68450713,0.03606399,0.06143359,0.17570670,0.10255513,0.74885515,0.00857295,16.09450722,-0.31618702,6.80540562,-0.33915237,7.83968353,-0.17886604,2.16208744,0.02182462,0.03254720,0.37642920,0.44464734,0.50504995,0.01193701,22.78748703,-0.34341425,6.73534632,-0.38880327,8.63006306,-0.22018579,2.74742222,0.03240591,0.06023379,0.10158975,0.03243358,0.85711781,0.01598664,24.58446312,-0.37516543,6.71292591,-0.42388877,8.54573631,-0.23863061,2.68450713,0.03606399,0.06143359,0.17570670,0.10255513,0.74885515,
0.00,0.00,13.00,0.62,139.00,2.97049093,0.96995956,3.51561904,1.75280929,2.30221963,21.36005020,0.00000433,5.43,0.00000183,1.04701626,0.91998035,-1.03559458,-0.66527736,3.46348476,0.15457942,1.88030028,2.09764743,-0.76626259,1.35658646,0.24442327,-0.05694888,0.65281564,1.92786705,3.18201542,3.01729608,6.92477894,6.96478939,5.98882008,1.79706001,7.76120138,0.00544465,0.23918155,7.32212448,0.33244526,5.04909611,3.93341351,2.71684670,2.84270644,2.01280951,1.20448399,3.41619420,0.06487130,-0.07396414,-0.33613664,-0.26217252,3.33669972,0.06878180,1.42987227,1.44224775,0.01237541,0.00049847,3.30,2.88,0.01855824,70.40293884,-0.07279309,0.43000340,-0.21201521,3.79770851,-0.10499033,0.90716445,-0.15245095,1.96986651,-0.84651417,1.82956553,0.17650106,0.01851773,51.08866501,-0.08884042,0.48552865,-0.23139843,3.36386538,-0.10112111,0.63217479,-0.16543163,1.74602270,-0.31172022,0.24878439,0.61804792,0.02435732,51.32944107,-0.11794828,0.65874892,-0.27681920,3.69310737,-0.11061914,0.58196139,-0.20108485,1.97624671,-0.34412774,0.30112883,0.58330468,0.00849555,12.50647449,-0.21010631,2.37783146,-0.16903514,1.54095340,0.00733764,0.00286157,-0.09362014,0.47391438,1.04578757,2.71556115,0.09970504,0.01279371,20.74721146,-0.22860098,2.36559367,-0.20782623,1.95440853,-0.03132390,0.04406961,-0.09380978,0.39964315,0.64088351,1.02088034,0.31256782,0.01778547,24.15853310,-0.25092882,2.38432384,-0.23487778,2.08318138,-0.03064108,0.03514974,-0.10293888,0.39777127,0.65911710,1.14644754,0.28456628,0.00849555,12.50647449,-0.21010631,2.37783146,-0.16903514,1.54095340,0.00733764,0.00286157,-0.09362014,0.47391438,1.04578757,2.71556115,0.09970504,0.01279371,20.74721146,-0.22860098,2.36559367,-0.20782623,1.95440853,-0.03132390,0.04406961,-0.09380978,0.39964315,0.64088351,1.02088034,0.31256782,0.01778547,24.15853310,-0.25092882,2.38432384,-0.23487778,2.08318138,-0.03064108,0.03514974,-0.10293888,0.39777127,0.65911710,1.14644754,0.28456628,
0.00,0.00,18.00,0.00,135.00,5.96295595,4.49892998,2.85107327,3.60601068,4.22974253,17.12428856,0.00003810,11.14,0.00002125,11.87045383,7.69281197,-3.02704382,6.34338903,1.84735608,0.43497208,-1.55861402,12.62810326,0.91207439,0.46848929,0.49385046,7.29849005,4.49145412,-3.22541213,5.64363289,2.40717721,4.85565138,-2.29572272,3.95440745,-0.79344970,0.35321325,0.55244175,3.01332784,5.11869669,4.65791607,11.97419834,6.30958128,3.85021329,13.95949268,-2.26596260,2.16568375,2.62778854,0.10534077,-1.58752513,-1.77410328,-0.18657818,1.08294868,0.29890865,-3.92754006,1.42758131,5.35512114,9.33681870,3.30,2.88,0.02367127,26.10626984,0.40779668,3.07612514,0.25789720,1.28073406,-0.23287703,1.01724577,0.16424084,0.52113104,-0.38075602,0.08435145,0.77154829,0.02786231,26.88415337,0.46974665,3.15515041,0.27192894,1.07982886,-0.28159386,1.13951182,0.16641350,0.41067457,-0.31314406,0.05836233,0.80915551,0.03504067,24.62930679,0.50136495,2.75937176,0.29897913,0.99878216,-0.30177847,1.00417793,0.17684059,0.35430133,-0.17871939,0.01882245,0.89090580,0.01492219,9.15601254,0.33178192,1.40697432,0.37044808,1.75624859,-0.15853252,0.31890264,0.30192718,1.16961837,1.39894891,1.15307450,0.28317943,0.02158665,13.97015858,0.35722035,1.36619270,0.36116061,1.39597356,-0.23031494,0.56353903,0.33098388,1.17677462,0.82163948,0.39689079,0.52885102,0.03081781,17.15031052,0.39419150,1.39125896,0.40512893,1.46540380,-0.25755358,0.58705795,0.37599480,1.25467300,0.76300877,0.36325380,0.54684868,0.01492219,9.15601254,0.33178192,1.40697432,0.37044808,1.75624859,-0.15853252,0.31890264,0.30192718,1.16961837,1.39894891,1.15307450,0.28317943,0.02158665,13.97015858,0.35722035,1.36619270,0.36116061,1.39597356,-0.23031494,0.56353903,0.33098388,1.17677462,0.82163948,0.39689079,0.52885102,0.03081781,17.15031052,0.39419150,1.39125896,0.40512893,1.46540380,-0.25755358,0.58705795,0.37599480,1.25467300,0.76300877,0.36325380,0.54684868,
0.00,0.00,8.00,0.42,147.00,1.99930882,1.02459681,0.27030766,2.18906736,1.37082016,12.00997829,0.00055274,4.31,0.00200453,4.90799046,1.36450160,3.48994493,1.34141290,-1.40009069,1.52398562,-2.46658397,-0.16396827,-1.17284954,5.18828773,0.02296174,4.34668446,-1.78615510,-0.26297081,3.25969529,1.72331500,-3.66756248,0.28132847,-2.04943109,-1.89250946,13.92523670,0.00020155,1.32714295,2.85521150,0.16699103,2.95016122,2.88550377,0.57233161,2.93622589,2.39997101,-0.21378361,0.16834106,0.68168320,-0.02631577,-0.28363520,-0.25731945,4.37235308,0.03739973,-7.00812531,-7.37303019,-0.36490515,0.63956511,3.34,2.78,0.01122310,39.92391205,0.02773462,0.09674650,0.07356931,0.70897543,0.10213954,1.33125317,0.07427679,0.72501075,-0.82922024,2.72205091,0.09930169,0.01557404,58.17487717,0.05263139,0.27429885,0.05798126,0.33996072,0.08326393,0.68993950,0.06212863,0.39636675,-1.14449167,5.39821005,0.02036794,0.01691152,39.07118988,0.02748532,0.05651112,0.08081375,0.49706286,0.13169269,1.30242646,0.08174720,0.51575744,-0.77161366,2.39045238,0.12241169,0.00529023,7.71339560,-0.03245430,0.09020185,0.14887825,1.90127289,0.21146916,3.80347657,0.16186652,2.25318408,0.27521762,0.29905221,0.58460577,0.01055330,22.61367226,-0.04091076,0.12133320,0.11820149,1.01268578,0.17866985,2.29682183,0.16747357,2.04039383,-0.32052234,0.40906623,0.52259819,0.01409600,24.26219749,-0.04081889,0.10081974,0.13996145,1.18257976,0.20377462,2.48481727,0.18921018,2.14847088,-0.25409445,0.27236062,0.60187441,0.00529023,7.71339560,-0.03245430,0.09020185,0.14887825,1.90127289,0.21146916,3.80347657,0.16186652,2.25318408,0.27521762,0.29905221,0.58460577,0.01055330,22.61367226,-0.04091076,0.12133320,0.11820149,1.01268578,0.17866985,2.29682183,0.16747357,2.04039383,-0.32052234,0.40906623,0.52259819,0.01409600,24.26219749,-0.04081889,0.10081974,0.13996145,1.18257976,0.20377462,2.48481727,0.18921018,2.14847088,-0.25409445,0.27236062,0.60187441,
0.00,0.00,10.00,0.54,147.00,1.83580422,0.04859475,2.46310329,1.69311512,1.51015437,18.76142311,0.00001638,3.80,0.00005800,-1.01064193,2.67538095,-2.09285021,-0.32812041,-1.47972369,-2.17014003,4.28870916,0.60526156,-1.69636703,14.08932781,0.00018495,1.73900914,2.55457830,6.09917212,3.24878073,2.34274769,1.08869147,0.28335124,2.51185942,0.75356656,2.76373243,0.09675396,-0.01305814,1.14811933,5.05437803,-2.04504037,4.27834272,1.76491106,1.88119054,2.66654658,0.19357200,0.18387038,0.66816551,0.67560786,0.56091833,-0.11468951,0.67812920,0.41091070,5.42693377,6.20414162,0.77720791,1.80687261,3.41,2.81,0.00308505,3.74644065,-0.02835115,0.12559162,0.08322047,1.12674010,-0.07896262,0.98813790,0.21513131,7.55368567,0.79855549,3.13521028,0.07693948,0.00774129,17.78155136,-0.00670615,0.00545583,0.05899649,0.43545586,-0.13733445,2.32216167,0.21504749,5.87579155,0.21125133,0.22752821,0.63347253,0.01106975,21.18202400,-0.01086894,0.01121908,0.05366898,0.27736804,-0.16336890,2.53611970,0.23299275,5.30087900,0.09967794,0.05048585,0.82226838,0.00672037,16.17813301,-0.06231435,0.43237233,0.06093913,0.41402072,-0.12410147,1.70253325,0.25696352,7.38044500,0.27847457,0.39802185,0.52826453,0.00845352,18.61225700,-0.06620483,0.40768570,0.05496021,0.28081870,-0.14789838,2.01875496,0.28294766,7.47100353,0.19263586,0.18952568,0.66341068,0.01092909,18.68081856,-0.06882947,0.36731339,0.07048858,0.38416263,-0.15367080,1.81001258,0.32090968,7.91570473,0.27778155,0.41698495,0.51860145,0.00672037,16.17813301,-0.06231435,0.43237233,0.06093913,0.41402072,-0.12410147,1.70253325,0.25696352,7.38044500,0.27847457,0.39802185,0.52826453,0.00845352,18.61225700,-0.06620483,0.40768570,0.05496021,0.28081870,-0.14789838,2.01875496,0.28294766,7.47100353,0.19263586,0.18952568,0.66341068,0.01092909,18.68081856,-0.06882947,0.36731339,0.07048858,0.38416263,-0.15367080,1.81001258,0.32090968,7.91570473,0.27778155,0.41698495,0.51860145,
0.00,0.00,17.00,0.74,136.00,2.99454260,1.33635974,3.69873333,2.10598350,2.53390479,23.76562500,0.00000127,5.67,0.00000056,0.11412614,2.36102915,1.67682588,1.79630613,3.15738559,-1.48463476,2.79360676,0.50567430,-0.77274716,1.26674807,0.26066279,4.67813826,4.69589233,1.06822824,2.59119129,5.60309029,2.92147207,2.99466705,4.66362429,1.55967236,5.25225925,0.02213701,4.76107883,4.16438866,4.67179155,1.53417432,3.81710243,2.66506028,-0.22071429,2.76352286,0.93489039,1.86792266,0.17203756,-0.27099916,-0.32110584,-0.05010667,0.09340825,0.76010820,4.70886087,5.24277306,0.53391182,0.49301404,3.41,2.81,0.01622975,48.64432907,-0.03661749,0.09834888,0.08532570,0.55571163,0.05131363,0.19576347,-0.09246214,0.65462112,-0.44956133,0.46620733,0.49490381,0.01074827,15.31874657,-0.08092923,0.35856137,0.15553105,1.35249162,0.12864546,0.91061103,-0.06907906,0.27090770,0.81165832,1.50106943,0.22081088,0.01915976,28.65523148,-0.08231273,0.28938884,0.12903653,0.72399092,0.10832860,0.50351578,-0.11375736,0.57059836,0.23055752,0.12189612,0.72706448,0.01385671,31.30073357,-0.15372266,1.19748306,0.12315219,0.76950461,0.11302955,0.64273244,-0.05366350,0.14647324,0.18918754,0.08363782,0.77248994,0.01222283,17.42093086,-0.16954105,1.19700193,0.16666295,1.15621912,0.15342389,0.97263575,-0.03797640,0.06020906,0.71519709,1.16955197,0.27976805,0.01653529,19.17460251,-0.18091260,1.13801527,0.19055456,1.25902152,0.17725392,1.07980895,-0.03452094,0.04104060,0.77153194,1.44246519,0.23004051,0.01385671,31.30073357,-0.15372266,1.19748306,0.12315219,0.76950461,0.11302955,0.64273244,-0.05366350,0.14647324,0.18918754,0.08363782,0.77248994,0.01222283,17.42093086,-0.16954105,1.19700193,0.16666295,1.15621912,0.15342389,0.97263575,-0.03797640,0.06020906,0.71519709,1.16955197,0.27976805,0.01653529,19.17460251,-0.18091260,1.13801527,0.19055456,1.25902152,0.17725392,1.07980895,-0.03452094,0.04104060,0.77153194,1.44246519,0.23004051,
0.00,0.00,20.00,0.88,111.00,0.85791814,-4.02827501,7.50714254,-5.56803083,-0.30781126,0.01189824,0.91316274,30.71,0.71804926,2.62347031,-19.13435745,-10.87021255,3.63591766,-3.84676600,-2.17698383,4.08401632,-7.00664949,1.78684938,0.23035377,0.63137247,-3.65077925,5.88839149,-0.29917255,7.21325445,18.26858711,8.47835636,8.05384731,16.56246376,12.96246815,12.33433914,0.00046570,-28.09419250,11.21402836,0.18464065,10.52248669,20.68177795,12.26901245,-10.48318005,-3.86858749,6.58574724,3.21854877,0.07312706,-2.46396446,-2.51738930,-0.05342492,0.05943265,0.80756789,-45.82939148,-42.39702225,3.43237042,0.31868619,3.47,2.74,0.05962035,21.61628532,0.44171259,0.47104642,-0.57399035,0.82808870,-0.87218410,1.86246121,-1.39079261,4.87730265,-9.85793400,7.38119316,0.00671088,0.04005497,7.14076090,0.38221076,0.26847446,-0.48152426,0.43517175,-0.74481273,1.02456117,-1.45193744,4.01780558,-5.29403877,2.14339876,0.14351552,0.06282682,10.23221588,0.44249550,0.27775604,-0.64616096,0.60292906,-0.92030782,1.20696080,-1.72991240,4.38227892,-6.50913334,3.22785974,0.07271316,0.03326927,5.95106936,0.17285717,0.04998023,-0.44724491,0.33475128,-0.68184119,0.77140027,-1.36553156,3.12834907,-4.77010250,1.75305319,0.18581218,0.04480021,7.84388542,0.18800482,0.04936842,-0.57668376,0.46398553,-0.81897163,0.92887688,-1.49672174,3.13686824,-5.60075855,2.40397692,0.12136063,0.05963489,8.34761620,0.21460037,0.05360207,-0.60614604,0.42642131,-0.86330378,0.85737419,-1.63385999,3.07959437,-5.29665041,2.27536917,0.13177665,0.03326927,5.95106936,0.17285717,0.04998023,-0.44724491,0.33475128,-0.68184119,0.77140027,-1.36553156,3.12834907,-4.77010250,1.75305319,0.18581218,0.04480021,7.84388542,0.18800482,0.04936842,-0.57668376,0.46398553,-0.81897163,0.92887688,-1.49672174,3.13686824,-5.60075855,2.40397692,0.12136063,0.05963489,8.34761620,0.21460037,0.05360207,-0.60614604,0.42642131,-0.86330378,0.85737419,-1.63385999,3.07959437,-5.29665041,2.27536917,0.13177665,
0.00,0.00,6.00,0.32,148.00,0.75701958,1.06670594,3.21023798,0.87272757,1.47667277,10.14131260,0.00149683,5.05,0.00072327,0.90882772,-1.35466468,0.40421811,2.03478622,5.09666014,-2.61538529,0.93689513,3.09401608,0.25216830,0.17289668,0.67764437,0.71136385,3.18947077,3.96486044,1.81700432,1.74906719,4.52879953,5.92325163,3.76416183,2.35781789,15.15880203,0.00010577,-2.68179846,4.69434452,-1.88116741,2.25997043,0.76576078,2.33292556,0.15412267,1.30452681,-0.10059954,0.02762315,0.86803335,0.45678017,0.35671902,-0.10006116,0.75230002,0.38646860,5.37838888,5.23575163,-0.14263728,0.05589673,3.22,2.96,0.01535387,55.01589584,-0.13462892,1.67936277,-0.20746283,4.15149546,-0.04790712,0.21566619,0.01010757,0.00991750,-1.19624078,4.17109442,0.04139519,0.01352264,30.94939613,-0.17096420,2.04250503,-0.21629292,3.33873248,-0.02134857,0.03196577,0.02990948,0.06485363,-0.49082425,0.70063436,0.40278135,0.01898191,35.57237625,-0.20285283,2.22322059,-0.26451054,3.84775090,-0.02960444,0.04755552,0.01708167,0.01621211,-0.64846474,1.22007692,0.26962553,0.01150386,26.97241592,-0.26528853,4.45881271,-0.22059876,3.08695269,0.00929101,0.00543114,0.07297939,0.33871952,-0.33780977,0.33328840,0.56386607,0.01314091,25.49909592,-0.29087082,4.46159697,-0.24390242,3.13587618,0.00343564,0.00061118,0.09888016,0.51728553,-0.31185976,0.28160012,0.59577851,0.01663559,24.50324249,-0.31577888,4.37758207,-0.24741913,2.67989063,0.01801104,0.01411754,0.11008227,0.52738553,-0.13936239,0.05944629,0.80742595,0.01150386,26.97241592,-0.26528853,4.45881271,-0.22059876,3.08695269,0.00929101,0.00543114,0.07297939,0.33871952,-0.33780977,0.33328840,0.56386607,0.01314091,25.49909592,-0.29087082,4.46159697,-0.24390242,3.13587618,0.00343564,0.00061118,0.09888016,0.51728553,-0.31185976,0.28160012,0.59577851,0.01663559,24.50324249,-0.31577888,4.37758207,-0.24741913,2.67989063,0.01801104,0.01411754,0.11008227,0.52738553,-0.13936239,0.05944629,0.80742595,
0.00,0.00,11.00,0.56,145.00,2.67801332,1.84722364,3.84415102,1.73798358,2.52684283,19.29429436,0.00001246,6.27,0.00000365,1.63129175,2.19491816,-1.06550145,0.88737905,7.43196201,-1.36334240,2.00874949,3.33036137,0.15724158,0.04348041,0.83486814,0.31953910,2.62711430,1.76565135,3.51161218,3.53940892,7.33159304,4.85286283,7.29632807,2.10376072,7.88300705,0.00509266,1.07622206,7.15067959,-0.77182347,7.09580088,-0.02436314,1.42937982,5.16366911,0.25848275,0.85966372,1.31743002,0.25134367,0.07319370,0.00266989,-0.07052381,0.28629544,0.59301579,8.83151340,9.84038067,1.00886726,3.29668498,3.30,2.88,0.02186963,73.85636902,0.01634893,0.01645776,-0.22311752,3.17718005,0.08748343,0.47581664,-0.15740113,1.58629847,-1.32176685,3.36956930,0.06672388,0.02152846,52.03209686,0.00681909,0.00224264,-0.24105264,2.75070500,0.12229247,0.69674879,-0.16638350,1.33090734,-0.64863372,0.81163329,0.36786638,0.02929416,56.16170120,-0.00621589,0.00133057,-0.29703775,3.21651006,0.13628739,0.66815305,-0.20686112,1.58195055,-0.79733300,1.22269547,0.26911255,0.01293601,22.04153824,-0.12849377,0.67608380,-0.18681219,1.43077052,0.23723640,2.28778934,-0.08514231,0.29799891,0.43882248,0.36345190,0.54673940,0.01512217,21.84350967,-0.14097577,0.67793643,-0.20760621,1.46973538,0.24279672,1.99536097,-0.07242692,0.17959039,0.42079234,0.33170354,0.56479425,0.02132628,26.20162964,-0.15070900,0.64885408,-0.22940001,1.49899793,0.27192947,2.08777285,-0.08695083,0.21410000,0.41236770,0.33852825,0.56081816,0.01293601,22.04153824,-0.12849377,0.67608380,-0.18681219,1.43077052,0.23723640,2.28778934,-0.08514231,0.29799891,0.43882248,0.36345190,0.54673940,0.01512217,21.84350967,-0.14097577,0.67793643,-0.20760621,1.46973538,0.24279672,1.99536097,-0.07242692,0.17959039,0.42079234,0.33170354,0.56479425,0.02132628,26.20162964,-0.15070900,0.64885408,-0.22940001,1.49899793,0.27192947,2.08777285,-0.08695083,0.21410000,0.41236770,0.33852825,0.56081816,
0.00,0.00,16.00,0.77,135.00,5.52811193,3.65327978,3.87456965,4.47079372,4.38168859,40.93403244,0.00000000,7.46,0.00000000,-1.25354624,5.34383917,4.60696459,5.45570230,5.86432600,2.96252751,-1.45556939,7.04160786,-0.81769639,0.82888269,0.36282748,11.56273270,6.06594038,0.06192552,0.68906826,4.26815510,5.35155869,3.53410149,-0.95999861,-0.58414453,0.43592098,0.50925838,9.08061218,6.08416271,2.13096786,6.68432808,5.57192993,8.33700180,4.45855665,2.44030595,1.04052615,1.33743024,0.24777931,-0.68555832,-0.73532104,-0.04976269,0.09728081,0.75534240,4.20912075,4.38519001,0.17606911,0.06035283,3.41,2.81,0.02297559,56.79998779,-0.00117986,0.00000000,0.07430241,0.24546951,0.17315091,1.29876745,-0.23351014,2.43270302,0.19571984,0.05146005,0.82059074,0.01937770,29.18807411,-0.03368195,0.03642024,0.13664281,0.61194479,0.24882407,1.99697280,-0.23989904,1.91559196,1.37579525,2.52810144,0.11216776,0.02982423,40.60363770,-0.04211194,0.04426243,0.10053907,0.25700766,0.24834614,1.54768574,-0.30485114,2.39645362,0.85844487,0.98862273,0.32033267,0.01065325,10.46197891,-0.14879578,0.63445562,0.21444863,1.31949329,0.35827217,3.65152764,-0.16697182,0.80197847,2.51248169,8.33829212,0.00396996,0.00876381,5.10811901,-0.16706939,0.66299707,0.26481906,1.66506267,0.42017075,4.16062641,-0.16313890,0.63423097,3.00271320,11.75887299,0.00063160,0.01202574,5.77849722,-0.17979141,0.64040226,0.30184028,1.79991734,0.46370855,4.21068954,-0.18128252,0.64536124,3.02965856,12.67270470,0.00038944,0.01065325,10.46197891,-0.14879578,0.63445562,0.21444863,1.31949329,0.35827217,3.65152764,-0.16697182,0.80197847,2.51248169,8.33829212,0.00396996,0.00876381,5.10811901,-0.16706939,0.66299707,0.26481906,1.66506267,0.42017075,4.16062641,-0.16313890,0.63423097,3.00271320,11.75887299,0.00063160,0.01202574,5.77849722,-0.17979141,0.64040226,0.30184028,1.79991734,0.46370855,4.21068954,-0.18128252,0.64536124,3.02965856,12.67270470,0.00038944,
