label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,0.30,6.00,1.06,[],0
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,1.80,8.00,0.76,b,1
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,3.00,8.00,0.79,b,1
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,4.80,8.00,0.79,r,1
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,6.00,6.00,1.06,[],0
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,7.20,8.00,0.82,r,1
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,9.00,8.00,0.76,b,1
surround_0,157.50,0.00,0.00,0.00,0.0000,0.40,10.50,8.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,12.30,12.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,13.80,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.00,16.00,0.76,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,16.80,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.60,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,20.10,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,21.30,16.00,0.84,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.50,16.00,0.77,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,24.30,16.00,0.79,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,25.80,16.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,27.30,16.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,28.80,16.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,30.00,16.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,31.80,16.00,0.81,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,33.30,16.00,0.88,b,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,34.50,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,36.00,16.00,0.90,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,37.50,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,39.00,16.00,0.76,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,40.50,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,42.30,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,43.50,16.00,1.06,[],0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,45.00,16.00,0.76,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,46.50,16.00,0.83,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,48.30,16.00,0.96,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,49.80,12.00,0.81,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,51.60,12.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,52.80,16.00,0.76,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,54.30,16.00,0.88,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,55.50,16.00,1.06,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,57.00,16.00,0.88,b,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,58.50,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,60.00,16.00,0.80,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,61.50,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,63.00,16.00,0.76,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,64.50,16.00,1.07,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,66.30,16.00,0.78,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,67.50,16.00,0.78,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,69.00,16.00,0.76,b,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,70.50,16.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,71.71,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,73.21,16.00,0.76,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,75.01,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,76.21,16.00,0.88,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,77.71,12.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,79.51,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,81.31,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,82.51,16.00,0.98,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,84.01,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,85.21,16.00,0.76,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,87.01,16.00,0.76,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,88.51,16.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,89.71,16.00,0.81,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,91.21,16.00,0.86,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,92.71,16.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,94.51,12.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,96.01,16.00,0.76,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,97.51,16.00,0.91,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,98.71,16.00,1.06,[],0
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,100.51,16.00,0.79,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,101.71,16.00,0.83,r,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,102.91,16.00,0.96,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,104.71,12.00,0.80,b,1
surround_0,0.00,0.00,0.00,0.00,0.0000,0.40,106.51,12.00,0.80,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,108.01,12.00,1.07,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,109.81,16.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,111.31,16.00,0.76,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,112.51,16.00,0.76,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,114.01,16.00,1.06,[],0
