label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.01,b,0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.21,8.00,0.86,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,2.71,8.00,0.86,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.21,8.00,0.83,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,6.01,6.00,0.94,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.21,6.00,0.89,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.01,6.00,0.83,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.81,4.00,0.88,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,12.01,4.00,1.01,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,13.81,4.00,1.05,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,15.61,3.00,0.85,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,17.41,3.00,0.92,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,18.61,3.00,0.91,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,20.11,2.00,0.85,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,21.61,2.00,0.84,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,22.81,2.00,1.07,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,24.61,3.00,1.07,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,25.81,4.00,1.07,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,27.01,6.00,1.07,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,28.81,8.00,1.07,[],0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,30.61,12.00,0.77,r,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,31.81,16.00,0.77,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,33.31,16.00,1.04,b,0
orth_135,135.00,225.00,0.00,0.00,0.4000,0.40,34.81,16.00,0.89,b,1
