depth bin,avg,stdev,norm_depths,t-statistic,p-value,p-value corrected,df,N
0,0.48251073078996987,0.2625958606910322,0.0,6.094182319322316,7.801647686793566e-05,0.0002600549228931189,11,12
1,0.5322877095073181,0.21273717306057682,0.5,8.298496156338265,4.603194363944055e-06,3.682555491155244e-05,11,12
2,0.7558888724110306,0.3530456252714893,1.0,7.101064546726365,1.9904338628551402e-05,0.00010014795522946016,11,12
