depth bin,avg,stdev,norm_depths,t-statistic,p-value,p-value corrected,df,N
0,0.23314673954136791,0.2974056231408241,0.0,2.600018950506827,0.024693160909040796,0.037272695711759694,11,12
1,0.22393255906067489,0.26523127730976753,0.5,2.80019869557446,0.017268630518479284,0.030064590128050038,11,12
2,0.30436057756752216,0.25398316657280884,1.0,3.974475357515297,0.0021793281706838346,0.004470416760377097,11,12
