depth bin,avg,stdev,norm_depths,t-statistic,p-value,p-value corrected,df,N
0,0.10446005052871725,0.23824818187770613,0.0,1.4541760212179002,0.17382869123207834,0.20450434262597453,11,12
1,0.08483036313110866,0.19845923390462156,0.5,1.4176739464322494,0.1839853159879588,0.2133163083918363,11,12
2,0.1388220133683963,0.25228644573766684,1.0,1.8249911509848913,0.09525202514404947,0.1172332617157532,11,12
