depth bin,avg,stdev,norm_depths,t-statistic,p-value,p-value corrected,df,N
0,0.5666661706481171,0.3315874116942676,0.0,5.6679445695006745,0.00014490558607300889,0.0004140159602085968,11,12
1,0.64495151555891,0.40152961551824573,0.5,5.327283723067662,0.00024207475846978858,0.0006051868961744714,11,12
2,0.9300970650196249,0.4639175970997029,1.0,6.649420074957663,3.613991879259334e-05,0.00014455967517037335,11,12
