depth bin,avg,stdev,norm_depths,t-statistic,p-value,p-value corrected,df,N
0,0.1244546951159381,0.23988356609530023,0.0,1.7207078159479232,0.11327216330519824,0.13729959188508878,11,12
1,0.17711875247556708,0.24041680615501854,0.5,2.443408406808774,0.032624954912959615,0.04660707844708517,11,12
2,0.21516017767746567,0.30021507044637075,1.0,2.3769812025803376,0.0366963825880871,0.05150369486047312,11,12
