label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,0.01,6.00,0.95,b,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,1.51,8.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,2.71,12.00,0.77,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,3.91,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,5.71,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,7.51,16.00,0.80,r,0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,9.31,16.00,1.06,[],0
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,10.81,16.00,0.79,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,12.61,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,14.41,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,15.61,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,17.41,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,18.61,16.00,0.76,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,20.11,16.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,21.31,16.00,0.77,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,22.81,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,24.31,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,26.11,16.00,0.76,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,27.61,16.00,0.76,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,28.81,16.00,0.76,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,30.61,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,31.81,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,33.61,16.00,1.06,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,34.81,16.00,0.76,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,36.61,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,37.81,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,39.31,16.00,0.76,b,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,40.81,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,42.61,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,44.11,16.00,1.06,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,45.31,16.00,0.76,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,46.81,16.00,0.76,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,48.61,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,49.81,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,51.61,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,53.11,16.00,0.76,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,54.61,16.00,0.80,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,55.81,16.00,1.06,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,57.01,16.00,0.76,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,58.81,16.00,0.77,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,60.31,16.00,0.83,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,62.11,12.00,1.07,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,63.61,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,65.41,16.00,0.76,r,0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,66.61,16.00,0.76,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,67.81,16.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,69.61,16.00,0.78,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,70.81,16.00,0.76,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,72.31,16.00,0.80,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,73.81,12.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,75.31,16.00,0.75,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,77.11,16.00,0.80,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,78.31,16.00,0.77,b,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,79.81,16.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,81.01,16.00,1.07,[],0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,82.81,16.00,0.77,b,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,84.31,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,85.81,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,87.31,16.00,0.77,b,0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,88.81,16.00,0.77,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,90.31,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,92.11,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,93.61,16.00,1.07,[],0
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,94.81,16.00,0.77,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,96.61,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,98.41,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,99.91,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,101.41,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,102.61,16.00,0.78,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,104.11,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,105.61,16.00,1.06,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,106.81,16.00,0.79,r,0
