x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-86.97,50.67,1.00,0.50,4.02,107.00,2.84544206,2.99474382,3.07240081,1.82265353,2.68381000,35.07934952,0.00000000,4.75,3.12549090,2.21585345,1.95927620,3.93441367,2.98993587,2.70052195,2.95106626,4.18992901,1.83974040,2.87559128,39.42420578,0.00000000,2.12505674,1.65094638,1.32408679,4.02800274,2.81790376,4.30988741,3.24250340,4.88870525,1.20262945,4.38535595,0.03651483,3.48748851,1.85862839,3.09024572,4.13341808,2.28804660,3.19772768,2.39685225,4.09288168,1.22623825,4.42547131,0.03567011,3.33229184,3.34248853,1.60271490,3.47804260,3.57384205,1.09724927,2.93470931,3.49819756,1.04075575,3.20461559,0.07375082,-0.97044867,-3.16097689,-2.19052815,141.57939148,0.00000000,-1.07046688,-3.00229216,-1.93182540,6.69647503,nan,nan,
-89.11,49.24,3.00,0.63,2.52,109.00,2.53864336,0.71844625,2.27991319,2.63675642,2.04343987,16.71889305,0.00004701,5.24,1.32245195,3.03392792,1.10188079,2.17952085,1.24491775,2.22619390,2.06697059,1.47303450,2.65638757,1.92088675,14.27424145,0.00016788,2.65103412,1.77910388,-0.71230632,0.63594151,-1.27923214,1.24429071,1.72874844,-0.63417912,-1.88979554,8.90450573,0.00291786,-0.16785051,3.46775651,2.50426674,2.05382037,2.45928073,3.06340170,1.59519708,2.88951540,-0.33634710,0.27412397,0.60070145,1.52206004,3.49781060,1.47681344,3.49698043,2.91366649,2.50793648,3.54661608,1.74259245,-0.12118765,0.03562482,0.85033290,0.57101196,-0.51735127,-1.08836329,57.80653000,0.00000000,-2.31574130,-7.06711102,-4.75136995,45.79658508,nan,nan,
-88.42,49.73,6.00,0.56,3.00,101.00,3.22219133,1.35540760,2.59707832,3.19734240,2.59300494,25.16101646,0.00000063,5.42,1.46142459,2.08764267,3.46774173,2.98462296,2.06702900,0.59050661,4.15800667,3.40564895,3.37937737,2.61982203,25.11293030,0.00000065,0.16540514,0.54884636,0.99456787,0.25980631,2.14571643,-1.21959448,5.20252991,2.83971047,-1.90507603,8.52090263,0.00359421,2.43783307,2.18792295,3.54716682,2.74242949,2.82793593,0.51444852,3.17316008,3.78078699,-0.61706734,0.86150545,0.35355475,1.64740098,3.20632744,5.65203428,4.64977121,1.41096437,2.26631999,3.86209011,3.39442134,0.04610592,0.00490121,0.94420161,-0.85551149,-2.72945762,-1.87394607,115.25296021,0.00000000,-5.62058973,-8.04530907,-2.42471981,11.16698456,nan,nan,
-88.54,50.49,3.00,0.63,3.17,105.00,1.89800787,2.23607922,2.77244973,2.12533236,2.25796723,23.11027527,0.00000178,4.92,0.68148690,3.14077473,2.32058001,2.52940607,2.93569636,2.52790713,3.12688804,1.74331212,2.25011063,2.35943413,24.67875481,0.00000080,-0.37655580,2.01453590,3.14940166,5.79835558,1.97594476,3.42266035,2.98372746,-0.06062206,0.13072284,0.04872543,0.82534382,1.77118003,4.63466358,3.09494925,1.15410209,4.83555746,1.92620528,2.53531456,2.37610579,0.68958116,1.30930042,0.25281110,0.55457062,2.77949595,0.31760401,1.15109611,1.67816699,2.39843726,4.07875729,2.68324637,-0.23106223,0.14739257,0.70112603,-1.03780341,-3.20033669,-2.16253328,145.69171143,0.00000000,-0.76859128,-3.33720207,-2.56861067,15.70689487,nan,nan,
-87.73,50.35,7.00,0.52,3.54,90.00,4.76426649,5.70628405,6.10511351,3.92499566,5.12516499,77.73371887,0.00000000,6.09,5.64905691,5.74131107,5.72822380,5.73864269,4.22055435,5.91707945,4.19893980,6.62612534,3.84712243,5.29104328,80.63105774,0.00000000,4.96208239,5.34218264,4.67175627,3.37506747,6.76750088,5.06895971,6.81162453,8.46165276,1.74043190,5.57703018,0.01839959,5.75052643,8.74102402,8.24864388,8.00412464,4.94564438,6.23700428,0.99712837,5.38586521,2.20475769,8.83613682,0.00302814,6.80509758,2.32022023,4.12321186,5.51811123,1.28003967,6.66820335,4.61918736,6.41528034,0.87370771,1.38322139,0.23984938,-1.21431935,-3.71740580,-2.50308633,169.97366333,0.00000000,-4.40702772,-9.40228462,-4.99525690,25.69522095,nan,nan,
-86.97,50.49,0.00,0.68,3.96,95.00,3.38305736,2.57823205,3.04703665,2.39255524,2.85022020,36.30986404,0.00000000,4.96,4.63896179,3.08108044,2.01930952,2.52087426,1.67319846,3.04320407,2.17334485,4.09287882,2.23719382,2.82828522,35.15137100,0.00000000,5.52204370,3.36798477,0.73161179,1.52320194,1.56495690,2.10886431,0.83951104,4.20652628,0.22249006,0.13871388,0.70964646,4.08312464,2.81316972,1.94479597,2.24092698,2.73740911,4.00795507,2.26186657,4.09776592,0.65918213,1.17389703,0.27887831,4.22779417,2.81859207,3.80399084,3.59385610,1.39366329,3.27540898,4.00332499,3.91737032,1.01855719,2.81478357,0.09373016,-1.13063419,-3.60498071,-2.47434664,177.68923950,0.00000000,-0.95177037,-5.76569319,-4.81392288,51.82388306,nan,nan,
-88.23,51.15,5.00,0.76,3.57,103.00,2.83777547,2.11218977,2.61551547,2.72409368,2.57239366,36.70503235,0.00000000,4.45,2.86826658,3.21055198,3.13654780,2.35508919,1.72573709,1.32024300,2.90486073,2.78171229,2.72843122,2.55648994,35.38473892,0.00000000,1.70752859,2.81562662,2.60841537,2.39065170,1.53208137,2.77264142,1.66493523,1.51233411,-0.60607660,1.26021135,0.26189622,3.87694001,3.99127841,3.60796142,2.71230006,2.09542131,-0.47281364,1.89132130,3.69148827,-0.11202583,0.04245503,0.83679921,2.95988345,2.54368162,3.23475552,1.88335919,1.46541739,2.27542019,5.74188185,3.04028153,0.13831462,0.06477313,0.79916031,-0.97134978,-3.37136698,-2.40001726,191.78398132,0.00000000,-1.07621574,-4.52934790,-3.45313239,27.59754372,nan,nan,
-88.61,51.89,3.00,0.72,3.70,104.00,2.91905570,2.98465586,3.31037545,2.75979137,2.99346948,45.08833694,0.00000000,4.67,3.38693547,1.74030304,3.16239762,2.82558918,3.38429570,3.92587566,2.19912171,3.69521904,2.73052979,3.00257969,44.39069366,0.00000000,1.16289020,0.28626204,2.27150559,3.91346502,3.43731236,5.92014456,2.92923498,4.68796349,0.25129321,0.19943400,0.65528041,4.84166956,3.49214935,4.45259285,1.38410115,4.02262020,3.61160636,0.40689126,4.17102146,0.57192057,1.00412798,0.31657023,4.29208040,1.73346055,2.96449327,3.28231883,2.52182484,2.76050067,3.17887902,2.58130455,0.16775866,0.08585524,0.76957834,-0.84287578,-3.11057425,-2.26769853,197.54176331,0.00000000,2.01326776,-1.46045852,-3.47372627,26.43291092,nan,nan,
-86.97,50.67,7.00,0.53,4.02,81.00,4.79183817,4.11913252,4.12524939,4.04018831,4.26910210,75.19771576,0.00000000,5.16,4.40224934,3.75006986,3.77421403,5.91590977,2.97032928,3.80030417,4.25691175,6.00383282,4.03039598,4.31836843,75.65654755,0.00000000,4.02318001,3.46417189,1.60278368,4.14525032,3.29393005,6.55964231,3.97600746,6.04571247,0.12119122,0.03782173,0.84584334,4.27081394,4.32123899,4.77310419,6.90198851,0.85209227,2.48468161,3.89285064,5.52661705,0.03929916,0.00393176,0.95001564,4.66891623,3.31307864,5.16544771,6.29284525,4.77728701,2.95557523,4.81421471,6.52128601,0.79073423,1.56998944,0.21051849,-0.89426190,-3.56852174,-2.67425966,160.41090393,0.00000000,2.89353633,-1.87623370,-4.76977015,24.26943779,nan,nan,
-87.47,51.25,6.00,0.74,3.98,81.00,5.17979336,4.29180384,5.73729801,4.96661282,5.04387712,87.53216553,0.00000000,5.65,3.04490900,5.92280483,5.13032389,4.20701599,5.78743601,4.83187103,7.00613546,5.47673702,5.14821291,5.16765451,90.21971893,0.00000000,-0.33591145,4.20039654,4.54982948,3.64216447,5.73760891,6.18970203,5.86490440,5.29242659,-0.72453105,1.13391852,0.28721305,6.74730492,7.54840946,5.50346231,5.19428921,4.29172134,4.55506563,4.37572384,7.63963413,0.77785981,1.26187801,0.26158120,2.55485773,6.06481695,5.18065119,3.45606852,6.90999222,3.78434992,11.35343552,3.60426855,0.19024758,0.07740837,0.78090158,-0.94828367,-3.61954713,-2.67126346,176.56752014,0.00000000,-0.77600807,-6.37733221,-5.60132408,67.50073242,nan,nan,
