x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
72.98,57.49,0.00,0.00,8.01,nan,-0.47224164,-0.45335940,-0.69786888,-0.41904485,-0.51062870,0.82563472,0.36376805,5.77,-0.55119866,1.06866753,0.90016466,-0.86125147,-0.00457528,-2.18736935,-0.60948074,-1.33432591,-0.27887234,-0.42826480,0.57249933,0.44945584,0.05159994,0.52782804,1.11116278,0.24827611,-2.25892735,-2.54435229,0.97718680,-1.53020835,-0.08716079,0.01539605,0.90127769,-1.24287033,1.89005756,1.67304504,-2.53411818,0.02367086,-1.89166701,-0.65880984,-2.41347694,-0.32279512,0.21413684,0.64365078,-0.12576036,0.17379871,-0.26084101,-0.34619725,2.18281651,-2.01243925,-2.62979555,-0.29338056,-0.01339481,0.00034051,0.98528139,1.17572474,-0.15521130,-1.33093607,102.21507263,0.00000000,2.02899599,0.88993269,-1.13906324,2.11284637,nan,nan,
72.98,57.49,16.00,0.65,8.01,nan,0.06782842,1.06475890,1.90213358,0.91790563,0.98815668,3.51305628,0.06119342,5.41,0.82351339,0.21260239,2.13773084,0.69554043,0.89073241,0.28623259,1.11303234,1.38509548,0.79052168,0.92518514,2.98879266,0.08416892,0.81918061,-0.45825520,1.68064642,-0.76372367,5.19878006,-0.21240246,0.71020299,1.19635785,0.13964073,0.04525474,0.83158223,2.09708667,0.62540692,1.86818480,2.23851466,-0.13810681,1.65732920,2.85252619,3.37716317,0.97573918,2.21015406,0.13743888,-0.35864934,0.83163792,2.59827995,0.23378730,-3.03628564,-0.32853389,-0.00704934,-0.23016641,-0.86767077,1.66358590,0.19743575,1.05666375,-0.26084954,-1.31751323,112.37118530,0.00000000,2.77853775,0.05258988,-2.72594786,10.61252499,nan,nan,
73.55,57.55,0.00,0.00,7.85,nan,0.71948659,0.51326698,1.04681003,1.45093238,0.93262398,4.39605427,0.03628584,4.57,0.19291753,1.93990624,0.75818098,-0.19207530,-0.08789289,1.34418952,0.95577812,0.92953634,1.43400180,0.80747420,3.23264694,0.07250269,1.10295081,0.90987206,0.67033368,0.50262725,-0.22652525,-0.61878282,0.93930113,0.99071854,-0.95775378,2.95119834,0.08614184,-0.30275756,1.59653127,1.38386488,1.19078386,0.41619948,1.11833155,1.65173173,1.24926162,-0.40307182,0.52853686,0.46740289,-0.06535593,3.31323886,0.23505169,-2.14521122,-0.56692499,3.62158108,0.24317181,0.83528894,-0.71022898,1.58068621,0.20897284,1.15512478,-0.76786184,-1.92298663,135.81845093,0.00000000,-2.06719422,-2.62203431,-0.55484009,0.52569175,nan,nan,
72.98,57.49,0.00,0.76,8.01,nan,-0.03170267,0.16473825,0.49626842,0.13124311,0.19013678,0.18320356,0.66873139,4.56,-0.50366247,0.15398109,1.30152130,0.75287211,-0.02064976,-0.72201627,-0.15977669,0.65566647,0.08821620,0.17162287,0.14630766,0.70217508,-2.18690109,-0.25527796,1.86472285,1.42620397,0.39908952,0.63682050,-0.86629516,-0.05584860,0.03467241,0.00391360,0.95013108,0.12421668,0.08442145,0.89596105,1.94375730,-0.11701932,-0.30867279,0.13856052,1.20871174,0.37042505,0.44793540,0.50348068,0.41191825,0.86329347,1.09790826,-1.28438389,-0.51708299,-2.35450268,0.32956123,0.83476943,-0.17244698,0.09244961,0.76115279,1.06698954,-0.14751065,-1.21450019,96.49359894,0.00000000,-2.14749694,-0.71737212,1.43012488,5.50513315,nan,nan,
69.79,54.71,0.00,0.00,6.73,nan,-0.77269047,-0.48769289,-0.70707995,-0.47295737,-0.61010516,2.27735043,0.13160812,4.15,-1.25288343,-0.76319635,-0.03487838,-0.42018977,0.23045298,-1.26064408,-0.26775792,-1.27047515,-0.46159106,-0.61062914,2.23547816,0.13520839,-0.96913815,-0.80150419,-0.38054404,-0.00584409,1.01445103,-1.72714281,-1.13533032,0.02408235,-0.02601819,0.00262675,0.95913573,-1.76045489,-0.77236265,-0.25260732,-1.01772010,-1.46737099,-0.42252260,0.07147208,-0.29516900,-0.23804727,0.22325173,0.63668257,-0.82781839,-0.86281979,0.22249480,0.00017875,0.91072351,-1.55514252,0.04010619,-3.54778838,-0.25484192,0.24488345,0.62081622,0.79231763,0.04210576,-0.75021189,43.72707367,0.00000000,2.02294540,1.65399301,-0.36895251,0.32031450,nan,nan,
69.79,54.71,0.00,0.18,6.73,nan,0.20505488,0.41745383,1.13553464,0.93828696,0.67408258,2.66761231,0.10274056,4.24,1.01267552,0.11874340,0.58363026,0.93469632,1.80892718,-0.33613098,0.03645902,0.94230592,0.95211589,0.67192990,2.59248495,0.10770537,0.16003820,0.69634193,-0.48546523,1.25051522,0.87435520,-0.92783386,0.08121924,1.84076560,-0.53067410,1.05582118,0.30443343,2.83357596,-0.36702773,1.99629200,0.39549360,2.74938679,0.70337021,1.03875196,-0.15718319,0.17530295,0.11708996,0.73228852,0.09135180,0.11907022,0.01915688,0.83872962,1.58608079,-0.56306332,-1.03875792,0.80568123,-0.71476871,1.83266890,0.17613665,0.69833827,-0.11152402,-0.80986232,50.64334869,0.00000000,0.97939682,-0.29550502,-1.27490187,3.30684566,nan,nan,
69.79,54.71,0.00,0.25,6.73,nan,-0.39437822,0.40272003,0.21098101,0.67800957,0.22433309,0.28581190,0.59304191,4.31,0.18522072,-0.28455901,0.30554762,0.56863832,-1.31464970,1.02889025,-0.30279231,-0.31617633,0.56493884,0.04829147,0.01293799,0.90946386,-0.01439499,1.68582404,1.35395491,-0.37574387,-1.05467880,1.82397544,-0.31580263,0.17663018,-0.29050204,0.30671722,0.57983281,0.07938273,-0.59922260,1.12370026,2.31072736,-2.55373716,-0.15422855,0.27261308,0.65377796,-0.48572329,0.87002516,0.35118684,0.54352570,-1.77997339,-1.37374675,-0.00983448,0.43308178,1.35104477,-0.44338828,-1.44204569,-1.09184158,4.14862919,0.04194682,0.72095817,-0.07306283,-0.79402095,51.31543350,0.00000000,0.46061155,-0.87671423,-1.33732581,4.21575737,nan,nan,
69.79,54.71,13.00,0.40,6.73,nan,0.49130020,0.43305084,0.99359053,-0.08790700,0.45750865,1.53218555,0.21609023,3.79,1.21871245,1.44584990,1.22231948,0.33623648,1.26470554,0.03575013,0.08142713,0.09468434,-0.00829894,0.63174391,2.86760211,0.09070865,0.19939572,1.02860558,0.96808434,1.04011881,2.98707461,-0.54794562,-1.43592548,-0.86142886,0.48692697,1.11948895,0.29029919,1.18942571,0.91265219,1.43693137,0.22116989,0.29829732,1.98921788,1.79950023,-0.24756777,1.05603468,5.26812506,0.02193795,2.25689292,2.55461907,1.03810728,-0.45040646,-0.15639161,-1.69245696,-0.65909123,0.91115111,0.56148708,1.42705488,0.23254574,1.04738986,0.16880743,-0.87858242,59.71462250,0.00000000,5.28788519,4.17163467,-1.11625051,4.28050566,nan,nan,
69.79,54.71,15.00,0.49,6.73,nan,-0.11760681,0.35533908,0.08086360,0.06501570,0.09590290,0.07333322,0.78660280,3.64,0.00244795,0.24555290,0.21836278,0.05351168,-0.01823620,-0.16522267,0.89884514,-0.43700790,0.06259577,0.09555428,0.07108528,0.78982122,0.54255056,-0.25581223,0.25100666,-0.04808883,1.69136095,0.09836041,1.70524323,-1.23610258,0.29317272,0.43908957,0.50772396,-0.30273890,0.24861543,0.84096378,0.86564320,-2.04324484,0.85285360,-0.08666280,-0.19918899,-0.00293569,0.00007148,0.99325589,-0.37582782,0.81617850,-0.42000049,-0.51932943,-0.04116425,-1.48503268,1.02995944,0.08348078,-0.16697383,0.13597000,0.71240339,1.12538218,0.32869264,-0.79668951,52.68691254,0.00000000,2.33497262,0.96354240,-1.37143016,5.21789503,nan,nan,
72.98,57.49,9.00,0.40,8.01,nan,0.89567089,0.86408073,1.85154212,2.25840807,1.46742547,8.33612442,0.00397447,5.22,2.03490043,0.72605646,1.90981245,1.73171580,1.63894260,0.88703150,-0.01808654,0.95552951,2.25830007,1.34578645,6.85053730,0.00900292,0.43984705,2.86113977,-0.37418464,2.51364470,0.97809660,-0.13249947,-0.32471320,1.30901539,-1.42773318,5.04468298,0.02493221,4.02306414,-0.00173572,3.14077020,-0.72120160,2.73923326,2.72303224,0.96713638,1.54025984,-0.43891263,0.48438686,0.48661325,1.81380749,-0.56289089,2.67246819,2.96796298,1.70466459,-0.04999370,-0.93602175,-0.28118664,-1.37090993,4.47032309,0.03475013,0.95863187,-0.16819480,-1.12682664,90.39061737,0.00000000,0.69327009,-3.40369844,-4.09696817,29.93835831,nan,nan,
