x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-91.26,28.68,2.00,0.28,5.71,nan,0.26837739,1.01708722,0.21703693,0.71896893,0.55536759,1.96263981,0.16155647,4.21,-0.26084456,-0.20609128,0.13049074,0.07184124,1.05091023,0.76783669,0.67155480,2.17688751,0.75414640,0.57239723,2.06886196,0.15066335,0.40321431,1.44048524,0.09669657,-0.19899248,2.74311590,1.17736554,-0.09333813,2.60619569,0.36249840,0.50560242,0.47722385,-1.57213020,-1.39720595,-1.10454702,0.45462048,-0.85293794,1.26440990,2.77848697,2.09066057,-0.55603832,1.18359387,0.27690237,0.13320830,-0.60384011,1.47779107,-0.10772721,1.00845933,-0.26653555,-0.99427795,1.66179729,-0.41300711,0.63781625,0.42470291,-0.90922844,-1.66585815,-0.75662971,39.43756104,0.00000000,1.56005323,0.50364071,-1.05641246,1.88097668,6.28,0.00,
-90.65,28.23,12.00,0.70,6.15,nan,1.70983160,1.53230000,1.41161335,0.83586925,1.37240350,13.11368465,0.00030858,4.02,0.57053024,2.13210917,1.71504724,2.05890250,1.24606740,0.94956553,1.53358543,2.37044787,0.83385456,1.48852217,15.27443123,0.00009957,1.63359821,2.07496572,1.49448204,1.16633523,0.03555029,2.34235072,0.20561901,3.39329219,0.70041180,2.06572771,0.15097332,0.98945916,2.04217243,2.15125299,2.14286184,1.29310668,0.14844292,1.52069652,0.96064967,0.56639516,1.32155609,0.25060321,-0.80294722,1.72374487,1.67381179,2.53478861,2.53152299,0.42254433,2.84586096,2.83638716,0.85139340,2.98397732,0.08441844,-0.93514991,-2.00043154,-1.06528151,76.37671661,0.00000000,-5.27124548,-6.59271669,-1.32147098,3.47792363,4.49,4.15,
-90.65,28.23,7.00,0.51,6.15,nan,2.67298460,2.20967031,2.44135356,2.63568020,2.48992205,33.83844757,0.00000001,4.54,1.60220671,2.22248912,2.58792305,2.70793629,1.64386415,2.71750140,2.93174291,3.39540243,2.69698119,2.49817133,33.67089462,0.00000001,0.53005874,3.12254310,2.88813567,0.15019827,1.96688986,3.01233459,0.92207551,5.07069778,-0.40679210,0.54944682,0.45872758,0.85349834,1.96190536,3.06677341,4.53803444,0.58355230,1.91730523,3.13955760,3.11151361,-0.22164786,0.15974186,0.68948441,3.15121841,1.09721410,2.16830850,3.08771729,2.33260083,3.00225663,4.43546152,1.95237422,0.00301110,0.00000000,1.00000000,-0.98473936,-1.82683265,-0.84209335,46.34957123,0.00000000,-2.80061626,-3.08081126,-0.28019509,0.15927811,4.49,4.15,
-90.20,27.89,19.00,0.82,6.57,nan,0.16289043,0.29958799,0.35807601,0.85007006,0.41765612,2.10028219,0.14760058,3.06,0.69072348,0.00285265,0.63461047,0.00695218,-0.94766384,0.98604262,0.45941797,0.43311080,0.88988602,0.35030851,1.47132528,0.22543855,1.00759304,-0.95087314,0.65120870,-0.02898284,-0.67703944,1.35871565,0.98239475,0.46509972,-0.58281630,2.47110438,0.11629045,0.41526064,1.18589771,0.40340295,-0.12208775,-1.00220680,0.94360405,0.13503979,0.83682984,-0.48507035,1.68036497,0.19519177,0.57709444,-0.25970539,0.80137342,0.16812296,-1.27698433,0.92235768,0.27012333,0.19181578,-0.68450165,3.31364965,0.06902227,-0.79350781,-2.10017061,-1.30666280,106.14406586,0.00000000,0.39821869,-0.03642281,-0.43464148,0.72475022,4.52,4.22,
-90.14,27.89,0.00,0.68,6.59,nan,0.16016422,0.73496985,0.28169152,0.20415182,0.34524435,0.73746908,0.39068855,4.27,-0.31927606,-1.12363052,1.58731318,0.45619810,0.40325260,1.20432961,0.97347152,0.50071114,0.28195143,0.44003963,1.19363832,0.27487416,0.68637156,-2.69402385,3.43395424,1.07478106,0.88933945,2.01614857,0.46500003,0.22043508,0.50123698,0.95076632,0.32977331,-0.46192166,0.72710931,0.32482100,-0.59261858,-1.00204551,0.72554135,2.83785963,-0.36079168,0.03315369,0.00396606,0.94979838,-1.58876932,-1.44327652,0.84311074,0.75521708,0.72333604,1.05461442,-0.62001079,1.85245323,-0.02520793,0.00229617,0.96179137,-0.84806174,-1.89843237,-1.05037057,71.80267334,0.00000000,-0.87455720,-2.02660871,-1.15205145,2.79987097,4.49,4.15,
-90.65,28.23,4.00,0.50,6.15,nan,1.44819701,0.80249709,0.79059201,1.90427947,1.23639143,8.98410034,0.00279393,4.38,1.39969075,1.33042467,1.02901733,1.20684290,0.81406468,0.60765904,1.20883751,0.35006440,1.90705407,1.09375572,6.91125011,0.00870398,1.40649664,1.90085387,1.64995933,1.08018231,0.00301036,0.70419031,0.99536484,-1.77400839,-1.13478541,4.57171869,0.03275934,0.97712457,1.26745403,1.57593966,-0.78450859,1.72714770,0.19411512,1.28448451,0.37576720,-1.11938190,4.36150455,0.03702643,1.86057663,0.76959276,-0.18345502,3.46033216,0.74205029,0.95278126,1.32700038,2.30340075,-0.45078814,0.70238096,0.40219629,-0.94507331,-1.70377529,-0.75870204,38.92245865,0.00000000,1.18270040,0.74714309,-0.43555728,0.33324680,4.49,4.15,
-90.20,27.89,18.00,0.82,6.57,nan,3.30548668,3.21463037,3.76505113,3.85819840,3.53584170,92.44699097,0.00000000,3.90,2.26211357,3.37290001,3.61033964,3.17509151,4.70915127,3.79391503,3.19664502,3.52094722,3.84457636,3.49491048,89.50093842,0.00000000,1.86618876,3.86109757,2.13748312,1.42009890,5.30804873,3.59541035,4.28613853,3.38393855,-0.60505092,1.64375818,0.20012438,2.01233745,4.69216013,4.29691887,4.42938328,4.62526894,4.73488808,1.92801356,3.26230407,-0.04229186,0.00786478,0.92935213,2.86724615,1.60908163,4.24300146,3.44379783,3.83552623,2.94813895,3.72219086,3.90500355,-0.55020690,1.31430030,0.25190712,-0.43069324,-1.99163008,-1.56093693,129.96896362,0.00000000,3.20820880,0.41031903,-2.79788971,13.11704445,4.52,4.22,
-90.20,27.89,12.00,0.68,6.57,nan,1.31261230,0.77398705,1.14619863,1.00275111,1.05888724,5.78439093,0.01635868,4.67,-0.39426547,0.37304172,0.94221872,1.59511983,3.33400464,0.54118043,-0.57942373,2.99588466,0.90457994,1.07806981,6.08689880,0.01379440,0.31934839,1.13932502,-0.01840913,0.24097270,1.76906288,-0.20130403,-0.68535227,3.64234352,-0.17766295,0.09854490,0.75365199,-1.07966566,-0.31697175,1.76887357,2.97152400,3.92584085,0.22310519,-0.54054028,2.31758451,0.16937365,0.08888236,0.76566823,-0.24830292,0.06194066,1.01953471,1.73498714,3.93963456,1.16140616,-0.23431854,3.15566158,0.33972567,0.35221124,0.55300578,-0.54804349,-1.72506773,-1.17702425,88.76945496,0.00000000,-2.01920366,-1.66178203,0.35742158,0.22873159,4.51,4.07,
-90.14,28.17,2.00,0.50,6.32,nan,2.32145882,1.78628886,1.59802830,1.39374244,1.77487957,17.58449936,0.00003004,4.49,1.04304361,3.29071093,0.74888265,2.61717129,2.78800154,1.13488925,1.22045600,2.13126278,1.29466867,1.80586863,18.13759613,0.00002260,1.48785698,3.04354405,-0.66225189,3.20847201,2.22480750,1.08417559,1.01006925,2.87412238,0.45306686,0.69383812,0.40507198,-0.09731958,4.02358294,2.07860398,1.35529304,3.24268293,0.79371125,0.79547817,0.75580657,0.22998713,0.17615643,0.67479256,2.28943300,2.50227427,0.84274727,3.27699447,3.14464879,1.47672546,1.93174684,2.82828259,0.93206328,2.84285259,0.09211054,-0.71587956,-1.50775599,-0.79187644,46.25682831,0.00000000,1.71501327,-1.23306024,-2.94807339,16.52827835,4.51,4.07,
-89.28,27.78,10.00,0.67,6.99,nan,1.69063580,2.01805878,2.53204632,1.86903691,2.02744436,26.11521912,0.00000039,4.21,2.76986384,2.14656949,1.46161854,2.89934492,2.57719731,0.50768697,1.45462656,2.40978432,1.79672468,2.00059938,25.26449203,0.00000060,1.08203387,1.38336587,0.98219663,3.40478349,3.95017505,0.36665821,1.40156579,3.56508946,0.20550907,0.16288702,0.68660341,1.99497628,3.31052566,2.49676275,3.97430658,3.43872380,1.77323353,1.35414743,1.81505847,0.68457645,1.76599503,0.18419860,5.62452555,1.70013273,0.81733012,1.55583763,0.64376712,-0.63220781,1.35660279,1.77953947,-0.15373997,0.08951475,0.76486060,-0.25240433,-1.58291924,-1.33051491,112.40798187,0.00000000,2.01167202,1.49724197,-0.51443017,0.72165257,4.53,3.99,
-89.67,27.78,4.00,0.49,6.85,nan,0.73670614,0.88107455,0.64051348,0.88107598,0.78484255,3.60529113,0.05789749,4.39,0.79057860,1.52948797,-0.45872778,0.31645390,1.01581943,1.36743546,0.52404898,0.75528187,0.83915704,0.74142843,3.18412042,0.07467639,0.76953471,1.65845335,-0.19418700,-0.07237227,2.70303345,1.72687137,-0.14080614,0.49866652,0.06800261,0.01633994,0.89831240,0.16268088,1.31027091,-1.49039102,-0.44845265,1.87952507,0.22630951,1.13324165,2.77139235,-0.25375366,0.22465113,0.63562787,1.75689375,1.82832634,0.31578651,1.53333211,-1.26954377,2.01650643,0.56205678,-0.84863847,-0.14696667,0.07445154,0.78502178,-0.47019243,-1.34750819,-0.87731582,61.04715347,0.00000000,0.04021216,1.54129875,1.50108659,4.66917610,4.53,3.99,
-89.28,27.59,9.00,0.63,7.19,nan,2.63354802,2.14287734,2.27494931,2.49799228,2.38734174,49.62395477,0.00000000,3.60,2.32515717,2.48277211,2.62416363,2.02322555,2.42613888,2.37970948,2.09062982,2.48237348,2.49439263,2.36747050,47.93142700,0.00000000,2.10237527,1.89965570,2.02817392,0.48902929,3.25556588,2.11875653,2.48779130,2.93683648,-0.34424713,0.62193644,0.43052598,1.08319485,3.84165406,1.18943822,1.99844003,2.52222276,1.75967610,3.23265052,2.70565915,-0.24123709,0.30139747,0.58313707,3.91058159,1.77973485,4.48348379,3.62233901,1.44470251,3.34598684,0.68209559,2.14780307,0.19208558,0.19070020,0.66243403,-0.15583901,-1.53160942,-1.37577033,124.87530518,0.00000000,0.49193469,-2.98186660,-3.47380114,30.54421425,6.28,0.00,
-88.83,27.75,3.00,0.43,7.22,nan,1.05268621,1.19159603,1.35509276,1.99435902,1.39843345,9.52924347,0.00208064,4.81,0.98279542,1.31529903,1.60314786,0.70214409,0.68437779,1.95447969,0.94294316,1.56883204,1.99991357,1.30468655,8.17414093,0.00434223,0.51264584,1.50691557,2.32698917,-0.90136278,1.33787417,1.85657549,1.71808028,1.14563084,-0.82368118,1.99070418,0.15859569,1.00453222,-0.28693891,0.70832711,3.04696989,-1.14668560,3.52331328,0.55929524,2.93573809,-0.62610996,1.14356196,0.28517342,1.12685299,2.84237528,1.77684653,-0.32514939,1.68816841,0.47740963,0.60806578,0.35180920,-0.93591666,2.50395298,0.11389483,-0.38052574,-1.30483067,-0.92430490,71.59941101,0.00000000,-0.36219302,-0.35671410,0.00547890,0.00000000,6.28,0.00,
-88.83,27.75,2.00,0.37,7.22,nan,1.24327230,0.12033009,0.53887939,0.86558789,0.69201744,2.65331078,0.10366462,4.51,0.93514138,0.40688497,1.16474390,0.75409007,0.19687332,0.53243428,1.19014263,-0.13672371,0.91798383,0.66173434,2.38272929,0.12301642,1.26774418,-0.39903471,0.31640229,2.92207837,-1.52491891,-1.32475913,1.70546877,-2.09394598,-0.81269604,2.23106408,0.13559376,1.22770381,0.06108951,0.97818512,-1.33194613,1.63306785,1.15045178,-0.44879535,1.36185002,-0.30018270,0.29620883,0.58639708,0.34942874,1.75274050,2.23760343,0.69042838,0.57050234,1.88810074,2.38521767,0.35193619,0.35146108,0.40140393,0.52651808,-0.50074381,-1.37897670,-0.87823296,68.47816467,0.00000000,-0.47317013,-1.61286926,-1.13969910,2.02740526,6.28,0.00,
-93.64,29.85,5.00,0.32,5.78,nan,5.21475363,3.61584520,5.16385698,6.48866558,5.12078047,112.03728485,0.00000000,5.13,4.12494469,4.87165976,6.18130255,5.31587744,4.01070023,4.57358408,3.82443762,4.43027878,6.46241856,4.86126757,99.11692047,0.00000000,1.47377515,5.93081951,5.15840340,4.20824385,4.10790491,1.71959996,1.33481133,3.92760491,-2.84588456,20.99901009,0.00000521,5.22279501,4.99768543,6.72773504,5.58676386,1.06314468,8.74456787,4.81911039,3.36451697,-1.29632008,4.32719660,0.03777639,5.30191278,3.53054643,6.57419586,5.80665207,6.63052225,3.28950381,5.00877380,5.68658638,-1.24843585,3.91649270,0.04810385,-0.77309477,-1.56149423,-0.78839940,45.64147186,0.00000000,3.43655753,0.15882905,-3.27772856,13.07965755,6.28,0.00,
-93.91,30.09,2.00,0.15,5.89,nan,1.46028197,0.39999861,1.30555308,1.14927304,1.07877672,6.94875956,0.00852394,4.34,1.06245375,0.20306593,1.84864914,0.30970716,1.23030198,1.40032864,1.19776440,1.39251161,1.21454155,1.09438503,7.03263092,0.00813727,0.21454406,2.14201307,0.79567182,-0.36704132,0.11657654,-0.02568855,-0.31495804,0.21652229,-0.74932021,2.01709867,0.15586521,0.71615249,-1.25967240,2.14304733,0.97375697,1.27154040,3.03329539,1.65195811,1.83662224,0.15653323,0.08714773,0.76789975,1.80573046,-0.15299016,2.76940489,0.41454852,2.00039840,0.86933565,2.25002575,1.79853654,0.30800903,0.33278549,0.56416058,-0.65064311,-1.35578716,-0.70514399,41.53845596,0.00000000,1.44932318,-0.56162733,-2.01095057,6.37400961,6.28,0.00,
-93.22,29.56,9.00,0.50,5.65,nan,1.20936775,0.47303355,1.13740826,0.58450741,0.85107929,3.02194762,0.08246739,5.20,-0.49843022,2.05825233,0.22486015,-0.95533097,2.15920186,1.32494867,0.15886584,3.33735251,0.56872845,0.93000782,3.64194441,0.05664259,0.62907696,0.73885316,-0.39429581,-2.64653397,1.44665253,-1.06258488,0.86372697,4.63794804,-0.10253952,0.02676111,0.87009022,-2.60269737,2.53221178,-0.29068881,0.62149125,1.77858293,4.39786243,0.84793901,1.71982229,0.59133816,0.87599617,0.34953925,0.45537177,2.88204503,1.27739882,-0.98252624,2.81216550,0.80833721,-1.21320915,3.64787865,0.66653943,1.09744012,0.29509587,-0.46427417,-1.77076364,-1.30648947,102.62031555,0.00000000,-5.98580694,-2.85717225,3.12863469,11.43426037,4.41,4.38,
-93.22,29.84,4.00,0.30,5.54,nan,4.10205317,2.97702050,4.63134050,3.89161634,3.90050769,57.62218857,0.00000000,5.45,2.56042337,3.36847949,4.48389721,3.92313337,5.04517746,4.40899849,3.28342772,4.37199497,3.88104510,3.92125010,57.25323868,0.00000000,1.69963002,4.07187223,3.25294709,3.73797727,4.77875376,1.24172091,1.55663550,2.79814196,-0.86607212,1.71287894,0.19092978,1.53565562,3.66450238,5.07014942,4.32763290,3.82697105,7.89907837,5.22120523,5.24423838,0.75149047,1.27773130,0.25860749,4.30039597,2.54397082,5.18066692,3.48165274,6.08093166,3.79878879,2.78472567,4.80429363,0.24680197,0.13548511,0.71289359,-0.60139585,-1.54084587,-0.93945003,62.34139633,0.00000000,-1.77381337,-3.17139363,-1.39758015,3.19203568,4.39,4.28,
-92.65,29.36,13.00,0.63,5.49,nan,0.42161724,-1.31629729,0.00256721,0.00415234,-0.22199012,0.25179508,0.61592971,4.70,-1.36709368,0.63217092,0.17556670,-0.02690143,0.59580100,-0.56820416,-1.31572771,-0.58684307,-0.06847362,-0.28079727,0.39534602,0.52965392,-3.43876004,1.71344221,-2.80265069,-0.74272633,-0.76833302,-2.09439588,-1.95828593,-0.94624460,-1.26691365,4.98059320,0.02586650,-1.03998888,0.28601483,1.79974437,-0.06489778,2.33363605,-1.20263553,-1.73797357,-0.10667068,0.03365720,0.00345078,0.95316894,0.47211078,-0.29440075,1.65121937,0.71594256,0.31814778,1.19325161,0.22702461,-0.59618855,0.42637330,0.54391062,0.46099923,0.28932437,-2.00713611,-2.29646039,201.36958313,0.00000000,-0.64541489,-0.14878614,0.49662876,0.57876194,4.43,4.28,
-92.65,29.59,8.00,0.44,5.37,nan,-0.86080307,-1.28609169,-1.36627507,-1.20332885,-1.17912471,6.92343140,0.00864460,4.76,-0.92908108,-0.51810354,-0.99974144,-2.27326655,-1.05190861,-0.60257417,-1.53174138,-1.47660446,-1.21740556,-1.17664742,6.80045843,0.00925657,-0.98849082,0.80936432,-2.25622988,-1.34395134,-1.58950365,-3.06564140,-1.21887577,-0.93587112,-0.08378106,0.02109754,0.88454447,-1.32438111,-0.14557789,-1.04121363,-3.33539295,-1.12959981,0.78176481,-1.54172850,-3.18987060,-0.12997857,0.05005850,0.82300977,-0.69988054,-2.04395914,0.02402960,-1.87300432,-0.69361120,0.53807205,-1.61668777,-0.33007899,0.35917017,0.37672174,0.53951035,-0.17269553,-1.72375131,-1.55105579,130.12957764,0.00000000,0.08351462,1.37545371,1.29193914,3.45545125,4.42,4.19,
-92.89,29.84,3.00,0.25,5.35,nan,0.16111863,0.73286742,-0.22399150,-0.10303834,0.14173904,0.11350194,0.73626602,4.47,-0.43417546,0.53107238,0.31562588,-0.38835663,-0.02390968,0.26716498,0.43545517,1.44106007,-0.07046760,0.23015508,0.29491740,0.58721396,-0.36450756,1.74423134,0.13406298,0.64289546,0.64226079,0.47102210,1.68198740,0.89599621,0.83229548,2.35219097,0.12544106,-1.67678571,-0.04643265,-0.03579333,-0.16627185,-0.73529214,-0.18017946,-0.73767829,1.83482611,-0.11550955,0.04471972,0.83256574,0.30246714,-0.18938333,0.76910353,-1.64972401,-0.21496317,0.52753013,0.43635124,1.29881167,0.26028606,0.22446929,0.63576465,-0.49746567,-1.51328945,-1.01582384,75.11371613,0.00000000,2.57361984,2.66538906,0.09176907,0.01407433,6.28,0.00,
