x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
74.52,38.75,20.00,0.00,6.50,nan,5.51502895,4.80800819,5.18086815,3.79382443,4.82443237,60.73035431,0.00000000,6.57,4.31918955,4.67984009,4.45336771,5.14143419,5.72791624,4.52819586,5.39462137,7.30877590,3.83955431,5.03861141,65.55400848,0.00000000,4.18827868,4.11391211,0.88634205,8.92555714,4.30957079,4.37273693,4.34775305,7.96123123,1.08487451,1.87166429,0.17160910,4.52219057,4.52235270,6.61332130,0.92002469,6.75442600,4.56245422,7.31825924,7.04165506,1.34812307,2.83019280,0.09283691,4.41313982,5.20709944,6.29728556,5.81045294,6.32972670,4.73814821,4.32660151,7.17172194,1.75330377,4.69642258,0.03047414,0.59364462,-1.90442336,-2.49806786,99.81806183,0.00000000,0.54274863,-0.92418844,-1.46693707,1.52917600,0.00,0.00,
75.32,38.90,20.00,0.00,7.42,nan,3.09387517,2.33727837,2.51438904,3.60278893,2.88708282,22.83535957,0.00000204,6.41,0.97005087,3.18657398,4.24350882,3.46289825,1.91739798,2.98262119,1.60726023,3.18865347,3.55693674,2.78786516,21.10201645,0.00000494,1.32797730,3.25288916,3.07271075,0.66758555,2.60691118,2.48385692,0.93709743,4.14971256,-1.24392235,2.55089736,0.11056524,1.79425335,1.82406700,4.14462233,4.00574541,-0.35498708,2.90400386,0.82734263,4.59360361,-1.06826115,1.86029637,0.17291468,-0.20954792,3.95018744,5.37405252,5.07443571,3.45096207,3.52182150,3.39550138,1.08724618,-0.51538795,0.42942703,0.51242938,1.00684738,-1.73621953,-2.74306679,115.41780090,0.00000000,8.33549976,3.99826002,-4.33723974,20.81468010,0.00,0.00,
73.98,39.08,20.00,0.00,6.44,nan,18.70679665,15.69922066,14.89464569,15.92730045,16.30699158,101.84725189,0.00000000,17.15,10.80148315,16.84260559,17.93668938,18.60807800,12.84094048,22.40001678,17.64846039,15.75854111,16.05537987,16.52703285,103.95856476,0.00000000,14.61278439,18.75913239,14.10693264,15.91156769,12.51005173,24.53855705,15.52794838,9.66579056,-0.19550465,0.00887190,0.92497753,9.24465942,11.86904049,17.89689445,9.91413212,12.58813190,22.90771294,16.30071259,18.40097046,-1.00360739,0.22949663,0.63200792,8.50599575,18.70058060,22.64355469,27.83148193,12.61452293,20.04434395,21.36551666,19.71103096,2.74297285,1.70740509,0.19163962,1.23767149,-2.73976159,-3.97743297,136.04968262,0.00000000,-0.16820849,-12.50564671,-12.33743858,20.20588684,0.06,3.99,
73.98,39.08,19.00,0.00,6.44,nan,7.84287739,7.96967173,8.70077229,7.21973181,7.93326330,105.95259857,0.00000000,8.18,7.28201246,9.84822655,7.13152313,5.92812061,8.82521629,6.96103287,8.89525890,10.72657394,7.29277039,8.09087181,109.69656372,0.00000000,7.14315701,9.98552418,6.04998159,3.15669751,8.20028687,5.63006592,11.38463497,12.88787556,0.70984179,0.51724237,0.47219781,8.05600643,11.00975800,10.71443939,3.43758130,6.73347139,7.69653177,11.84044075,10.80425072,1.41971838,2.02960539,0.15459011,6.67147779,8.39967155,4.64314222,11.05324554,11.78334904,8.07870770,3.48228908,8.48049641,0.69038188,0.47517905,0.49078303,1.07770073,-2.28815722,-3.36585808,108.57888794,0.00000000,-3.11996222,-6.63307858,-3.51311636,6.80245733,0.13,3.90,
73.84,38.43,20.00,0.74,5.57,nan,7.49525118,7.63206720,6.96608067,8.14533806,7.55968428,64.17359161,0.00000000,10.02,6.36799574,6.59120035,6.13370419,6.50000668,9.57227516,6.90325689,7.82526302,9.37264538,8.19138718,7.48780870,62.23549271,0.00000000,7.80413771,6.29230452,6.71676254,7.83583260,9.82885456,5.41109467,6.72703218,10.64508820,-0.46065748,0.14327702,0.70512954,3.88970089,7.96933174,3.16397715,3.56889415,8.48965740,8.25993633,11.47338200,9.57827854,-1.25164866,1.04920864,0.30595099,7.62926626,5.97968674,8.34578514,8.18179417,10.21969891,7.07422638,4.74957609,8.01031113,-0.58415157,0.22443300,0.63579195,0.81249332,-2.55191016,-3.36440349,116.64423370,0.00000000,1.57462978,-1.74183130,-3.31646109,3.87701559,0.09,3.77,
73.64,37.95,0.00,0.73,4.85,nan,9.64307404,11.15021896,11.19622231,10.14582920,10.53383636,124.98041534,0.00000000,10.00,11.16972923,9.20318413,10.60965824,8.99265099,8.89673424,12.76212215,12.30976963,11.85371780,10.33039570,10.67020416,126.77014923,0.00000000,13.35215092,9.39451599,7.65206814,9.53002262,9.54323864,13.23242569,12.08715820,16.05294800,1.01470566,0.70084071,0.40271256,9.32339954,10.67951965,8.53093147,8.70475960,9.81576252,15.70303917,14.91342258,11.84307575,1.00976145,0.68328947,0.40866452,10.96684933,7.84314060,15.90113544,8.42124176,7.24043036,9.83990669,9.68853760,8.20803738,-0.46142936,0.14135055,0.70702626,0.19150622,-3.13005614,-3.32156253,129.38272095,0.00000000,11.14113998,6.22678995,-4.91435051,9.70806599,0.09,3.65,
73.64,37.95,21.00,0.00,4.85,nan,15.10227680,14.33765030,16.22126770,13.16094589,14.70553493,48.35504532,0.00000000,22.45,15.49762821,20.22084045,18.92990875,14.26280117,7.84834862,15.33349991,13.74776554,15.92621803,13.13632774,14.97427082,49.69995880,0.00000000,11.57276821,29.18198204,13.79141903,13.59192944,2.87458634,17.62046623,7.68655872,16.25112343,1.15912497,0.18260753,0.66923902,16.75417900,13.13309002,15.71902370,11.44015694,8.61354542,17.57225990,25.02973175,21.74147987,2.86235738,1.08765531,0.29725746,17.91496849,17.76921463,28.05487061,16.71493340,13.54703236,11.06895924,8.69992065,9.37521935,2.16061664,0.61510068,0.43306988,-0.40534961,-3.56749296,-3.16214347,128.99136353,0.00000000,4.82692337,-8.11449242,-12.94141579,31.84082603,0.00,0.00,
74.52,38.75,17.00,0.48,6.50,nan,6.79603577,5.74443865,6.32551908,6.58504486,6.36275959,121.69954681,0.00000000,6.12,4.67515564,6.33204603,6.23533630,6.76310730,4.94984341,6.97090912,5.98473120,8.78287125,6.61609221,6.36142015,121.19988251,0.00000000,6.56243420,8.19595242,5.17189837,3.42836380,1.89657962,6.64170790,4.60432196,9.71991634,-0.87421608,1.40595341,0.23602674,4.29672670,4.61804390,4.73087740,8.53688049,5.12484932,6.51632977,8.15743065,8.35800934,-0.31075713,0.17311406,0.67745321,3.25902224,5.65883350,9.46802044,7.68121099,7.78615046,7.83442354,4.93599081,8.62072754,0.25634992,0.11681110,0.73259500,1.07900083,-2.00391746,-3.08291841,101.37995148,0.00000000,1.25001144,-1.88157749,-3.13158894,7.75483894,0.21,3.88,
73.64,37.65,0.00,0.56,4.51,nan,2.43341184,2.23917270,1.27706361,1.68406653,1.90842867,10.32873058,0.00135369,6.30,1.72869992,0.85199243,0.21919246,1.72470808,3.14770174,2.73287463,0.03568384,5.50649500,1.58908308,1.94654393,10.84220982,0.00102876,4.05737543,1.87340283,-0.86235166,1.82327485,3.57577372,0.09905898,0.30071357,7.58815479,0.63819951,0.70708370,0.40062592,-0.54056215,-0.67947179,-1.09504962,2.10220218,-0.10594574,5.29683447,0.85193002,4.03644228,-0.38636607,0.25391692,0.61444766,1.85639870,1.54341161,2.43686366,1.73875916,5.47220039,2.75797820,-1.27580369,5.04023170,0.82305771,1.13665366,0.28663227,0.77149546,-2.26861525,-3.04011059,106.96880341,0.00000000,3.56013393,1.11242127,-2.44771266,4.58177567,0.18,3.73,
74.14,38.04,20.00,0.64,5.34,nan,3.21303988,4.08220196,4.46286583,3.90961599,3.91693091,33.81321335,0.00000001,7.15,1.78589034,3.82625532,3.27747202,2.92988706,3.16290379,3.91657567,6.03004456,7.24752283,4.10864687,4.02765703,35.80774689,0.00000000,2.12334657,5.13389921,1.71929681,5.11229706,4.13472271,2.23805618,3.28039980,9.14165306,0.22900850,0.07023951,0.79104604,1.71334207,2.53370023,5.00960016,1.63573945,0.35356453,10.22655773,8.60240936,5.25361776,0.50739181,0.34450868,0.55737811,0.96423656,3.45686817,3.77553296,1.13759422,4.88362598,-0.28099501,4.92621183,6.66858292,-0.72145742,0.67863119,0.41026588,0.10376600,-2.83463454,-2.93840051,117.18714905,0.00000000,4.94485092,2.77293730,-2.17191362,3.95733047,0.09,3.65,
