x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
55.02,81.66,20.00,0.00,nan,94.00,14.19952583,10.99181175,13.00674343,6.43551874,11.15839958,58.80037689,0.00000000,15.20,19.71259689,10.96941280,8.98261356,9.43501472,18.73591995,8.37965679,10.78178692,14.19723797,6.65567923,11.97134113,67.84309387,0.00000000,13.00842667,8.13675690,-1.79241741,10.75701046,10.13133907,10.15220547,15.75534248,21.37802315,4.51415396,5.66506433,0.01750784,9.30241489,9.91800976,15.28894424,10.35218334,35.66824341,3.81339169,6.52104616,9.69409466,6.37657928,11.68823242,0.00065643,36.20545197,13.90786076,14.12048626,6.98210001,8.52023411,11.06567764,9.48254776,12.09925652,7.85582352,17.44777679,0.00003233,-1.43641269,-5.26938248,-3.83296990,146.04542542,0.00000000,8.26058578,-4.82669210,-13.08727741,49.17009354,nan,nan,
55.50,82.23,21.00,0.72,nan,82.00,2.89503002,1.72157955,2.75365353,2.66838503,2.50966215,30.11497879,0.00000005,4.78,0.51583475,1.49673676,3.06641293,2.88707352,1.09486318,3.23761845,2.93456936,4.40147734,2.53943658,2.46131659,28.82381439,0.00000010,-1.67101490,2.63814735,3.12127018,1.87498307,1.10168612,2.51761174,1.15486181,2.84677696,-0.93314618,2.42205286,0.11998011,3.21721411,1.18023682,0.81369430,4.53776073,2.79567003,3.23188972,1.81770897,4.28639603,0.01227477,0.00040645,0.98391963,0.21720889,0.54654193,5.06487799,2.00298429,-0.84341562,4.29536200,6.36988115,6.09624815,0.34813586,0.34656438,0.55620814,-1.49170887,-4.66274977,-3.17104077,146.88740540,0.00000000,-9.61181164,-12.32372665,-2.71191478,8.99833870,nan,nan,
55.63,81.97,19.00,0.00,nan,73.00,9.97494411,7.21870232,13.15667152,7.17704725,9.38184166,33.64527512,0.00000001,16.90,11.88936806,8.91661072,1.81009352,9.08084297,19.74330902,2.75116730,11.50849247,14.29306221,7.28316593,9.68764877,36.19735718,0.00000000,0.59824115,11.83442402,-7.59182024,2.29480076,11.16747284,4.56090689,15.29242992,18.99961662,-0.04799750,0.00053115,0.98161798,10.96858025,11.52801418,9.09922600,11.93994522,41.64584732,-1.77651739,10.31862450,7.28544855,5.56624460,7.32420349,0.00692847,22.46641159,2.67307591,4.49779797,12.21335888,5.53144407,6.39344025,8.23398781,15.83391666,2.89489412,1.86855042,0.17197331,-1.48216963,-4.73220062,-3.25003123,139.02868652,0.00000000,16.55643082,12.83384418,-3.72258592,4.24687290,nan,nan,
56.60,82.89,20.00,0.67,nan,51.00,-0.28167534,0.85880047,0.95451874,0.51332700,0.51124269,1.39841676,0.23729043,4.52,0.28439298,0.09836595,-0.66232294,0.50208026,1.42822754,1.58171070,0.65482491,0.12735020,0.47206071,0.49802265,1.29716218,0.25502647,0.49913025,2.37174654,-0.01311211,-1.18458319,1.95606256,1.82795691,1.48481393,-0.15072678,0.33562773,0.34932777,0.55463830,0.75377297,0.64413679,0.30258009,0.40701082,0.64107203,2.52776933,-0.16783936,2.41990304,0.43421099,0.58575255,0.44426153,-0.83730191,-2.75243092,-2.37898016,2.08858919,2.11934376,0.79885685,0.44978878,-2.09087086,-0.86693865,2.35266495,0.12541098,-1.52784312,-4.42220306,-2.89436007,143.86233521,0.00000000,-7.76471424,-9.06465816,-1.29994416,2.32753491,nan,nan,
56.11,82.41,20.00,0.00,nan,72.00,4.17690706,3.52927923,2.46198201,3.09428167,3.31561255,3.90608478,0.04840605,17.53,9.54961491,11.12197876,-5.75146389,1.63770032,7.57032967,1.21589255,2.05115414,0.57596004,3.66974258,3.51214099,4.41852331,0.03582007,5.97698307,9.99217606,-16.21293640,11.08780670,-3.96403742,11.46901226,5.63534260,4.00897169,0.54682195,0.06321965,0.80153352,-0.65723473,13.28684711,13.05815315,-9.37097549,18.66448021,-13.01273918,-1.53168774,-0.93495214,-0.29533446,0.01886058,0.89079681,22.79877853,7.28925991,-10.42091656,4.67224741,5.34195137,5.11708736,-1.07108009,-1.66256356,0.95120442,0.19095741,0.66222296,-1.60104859,-4.53360844,-2.93255973,130.89332581,0.00000000,-26.73706245,-24.84656906,1.89049256,0.75287354,nan,nan,
56.99,83.27,19.00,0.72,nan,35.00,4.64661837,3.50135016,2.99115181,2.17620158,3.32883048,45.30532455,0.00000000,5.17,3.61524343,5.75322771,4.03687048,3.28912091,2.19977784,4.07689285,3.09750915,3.92660379,2.23021507,3.57702637,51.26843643,0.00000000,4.51229095,0.94119406,3.16623831,5.23642826,3.92039680,2.15521240,5.73119736,2.57278633,1.35402286,4.35738373,0.03712203,3.00553560,7.66185045,3.66835117,2.45492125,-0.41508850,2.27900362,1.85664225,4.78258228,0.96904480,2.26793838,0.13241689,4.14077806,8.28782940,5.88123465,2.81666374,3.03834414,7.25270510,1.55799234,4.88460588,2.55516028,15.66573429,0.00008137,-1.31491494,-3.91129327,-2.59637833,148.73620605,0.00000000,-8.64711380,-13.01370525,-4.36659098,24.10724831,nan,nan,
57.11,83.03,19.00,0.58,nan,26.00,1.96152878,1.18492365,2.88586259,2.47001052,2.12558150,23.64814568,0.00000136,4.57,1.45816839,2.35119987,2.33961034,2.49069762,-0.25690705,2.57169056,3.64550900,1.61182809,2.44561458,2.07097268,22.16342735,0.00000289,0.20441183,0.36462364,2.53230429,-0.16354780,1.25591803,0.93719500,3.75707722,0.39813799,-1.27815306,4.96763849,0.02606547,6.43863869,3.95116019,3.02549982,2.80978417,0.17379555,3.00960994,3.03684449,1.58979034,0.42678347,0.56064171,0.45419215,-2.29965973,3.30498862,1.52383721,4.91159678,-2.03887343,3.81088710,4.43317747,3.09129596,-0.48084807,0.72599661,0.39440447,-1.44867671,-4.28860235,-2.83992577,139.50321960,0.00000000,-4.42580175,-7.59705639,-3.17125463,10.18264866,nan,nan,
56.66,82.54,19.00,0.00,nan,56.00,6.59885836,4.24054909,6.36867380,7.24316072,6.11281061,16.01819038,0.00006772,15.96,4.00576830,6.84059429,3.30897760,3.84764457,11.51478481,-2.84825969,7.80756235,10.41203022,7.29690027,5.79264641,14.40350819,0.00015711,-3.47096634,2.54905701,-2.64236593,-1.14836776,9.46732330,7.43340158,14.45613194,6.75506306,-2.94573426,2.17541766,0.14057171,4.04262924,12.68596935,19.26292992,7.42854548,16.12193489,-14.96469402,1.19854689,6.89772224,-0.48969644,0.06254517,0.80257303,10.89897537,6.98041201,-5.14732695,4.76530552,8.11922455,-1.31474030,7.56878471,19.07516098,-0.54738361,0.07544975,0.78362253,-1.50977647,-4.41642094,-2.90664411,127.01246643,0.00000000,-4.18259192,-7.54427862,-3.36168671,4.30930614,nan,nan,
57.48,83.54,20.00,0.68,nan,22.00,6.85546255,6.87122011,6.95574474,6.19680643,6.71980858,111.23917389,0.00000000,6.66,6.01915884,9.23684597,7.06199598,7.13883305,4.82077789,8.19276333,7.17916679,5.85672522,6.22074652,6.85169840,114.35936737,0.00000000,6.18235874,9.34627724,5.81613684,4.44205952,5.09787369,10.11745834,6.71681976,6.75136280,0.66701412,0.63598388,0.42537351,9.31289673,5.57366562,4.41454220,5.61582613,7.34053421,7.27670765,9.44197273,6.23550987,0.63481921,0.57792747,0.44731955,2.48725033,12.04844666,10.57945347,11.32137203,2.25122118,7.84552097,5.47413301,4.27984476,0.60816121,0.54503667,0.46054009,-1.37605178,-3.82731318,-2.45126128,130.57257080,0.00000000,-3.65009212,-8.76211739,-5.11202526,18.97144508,nan,nan,
57.48,83.54,17.00,0.56,nan,22.00,8.36466980,7.65475512,6.12563324,5.33164072,6.86917448,51.28908920,0.00000000,10.02,9.01130486,6.85585451,8.53731537,8.00598240,6.41756725,6.78046131,5.94514132,7.73979902,5.41534710,7.18267393,54.66866302,0.00000000,12.52471924,2.20277500,7.72881126,10.56985664,9.15081596,-0.45870790,12.92970276,7.21067381,2.30656743,3.40650749,0.06525916,9.89555073,7.51940298,8.76169491,4.35303354,2.13067031,8.43741512,0.19979276,9.27866268,0.92053795,0.53962129,0.46277589,5.77258301,11.01329041,9.66703129,9.71595001,8.14701176,11.29106331,4.63617706,7.24148035,3.04989362,5.83171082,0.01593290,-1.40204549,-4.17579079,-2.77374530,125.28067780,0.00000000,2.14115095,-3.61940551,-5.76055670,8.96524525,nan,nan,
