x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
-84.88,29.43,1.00,0.50,3.26,138.00,0.20241648,0.37402886,0.68773568,0.20365213,0.36695829,0.46393281,0.49595697,5.13,-0.04996470,0.00467612,0.70109314,0.16517282,0.39063615,0.94220686,1.25679839,0.02936655,0.20080632,0.40412787,0.55279326,0.45736264,-0.39205980,1.03685534,-0.95886713,0.21497402,-0.54444408,1.78805542,3.65458155,-1.27845073,0.12592800,0.03965573,0.84219797,1.47225881,-0.18493766,2.05008936,0.37852797,2.08711314,-1.68211544,0.48668638,0.91807348,0.52118367,0.72485876,0.39476999,-1.09479260,-0.69749618,0.87926447,-0.18219428,-0.21569952,2.75848627,-0.20593116,0.30223459,0.00472961,0.00007197,0.99323285,1.72441697,0.77563107,-0.94878590,24.41413879,0.00000132,-4.94396496,-4.01049995,0.93346494,1.07701063,nan,nan,
-85.20,30.03,2.00,0.39,3.25,134.00,-0.96363032,0.73126751,-0.73351210,0.78437406,-0.04537521,0.00857831,0.92622554,4.68,-1.10174191,-1.11525393,0.62524366,-0.43553227,-0.20465912,-0.39315817,-0.14302747,0.04821947,0.83411252,-0.20932350,0.17694151,0.67411017,-1.05193949,-0.82822156,1.21568239,0.84502000,3.12151766,0.78305799,0.82128561,0.65628469,-0.04927413,0.00728966,0.93197774,-1.58328795,-1.33950591,0.71614492,-0.35300764,-1.56871223,0.02620626,-0.93871838,-1.27331638,-1.52606487,7.45369530,0.00644814,-0.82979631,-1.27094817,0.15144251,-1.69192243,-2.40434647,-2.41164374,-0.54746968,0.77345508,-1.71329117,9.12106609,0.00259463,1.15377545,0.04137828,-1.11239719,46.18934250,0.00000000,-2.71482587,-3.35741782,-0.64259195,0.82147437,nan,nan,
-85.72,30.34,1.00,0.29,3.09,139.00,1.14040852,0.53992510,0.05418986,1.68908453,0.85590202,3.63568759,0.05685342,4.27,1.79058731,1.91950417,-0.07340083,0.05352090,-0.06761048,-0.14698149,0.15131614,1.15689242,1.71234000,0.72107470,2.55596972,0.11021124,1.42889655,1.22904062,-0.44340518,0.92751813,0.39663452,-0.61373687,-0.94763863,1.98077166,-1.13295126,4.59975052,0.03223050,1.27435899,1.48903918,-1.88956881,-0.63222915,0.62652558,-1.11531365,1.59076774,-0.23847221,-1.62980711,10.24925613,0.00141295,2.47404957,3.19329906,1.92433977,-0.20333524,-1.43565917,1.22104836,-0.45136726,1.70739996,-0.53966975,1.09362614,0.29593602,0.93379480,-0.26145890,-1.19525373,54.57125854,0.00000000,-0.44411343,-2.60839033,-2.16427708,8.02651215,nan,nan,
-85.65,31.21,1.00,0.19,3.60,142.00,1.32014048,1.80102968,1.07315636,1.65522993,1.46238911,7.47555828,0.00637006,5.09,1.33275926,2.34606600,0.63057882,4.62248564,1.42939711,-1.00950909,0.74374348,1.18908966,1.69741488,1.44100487,7.33175659,0.00689648,0.07962976,4.24875641,0.17330775,7.45571566,1.57477474,-3.36143398,0.81078154,1.70857131,0.25117382,0.16550153,0.68423301,1.84215117,-0.21983872,0.95634776,2.98246861,1.23493612,-0.24349035,1.34049201,0.97836971,-0.55707061,0.83873326,0.35999246,2.10873866,2.81060266,0.80548483,2.31022573,0.93523163,1.08167994,-0.33588713,0.91686130,-0.36617672,0.35067892,0.55387042,0.74947441,-0.47150823,-1.22098267,55.28096771,0.00000000,4.71951818,2.58747387,-2.13204432,6.99822807,nan,nan,
-84.31,29.79,1.00,0.49,3.63,134.00,1.49809122,1.98018599,1.28894472,0.94527674,1.42812467,7.07843399,0.00793268,5.11,0.88204753,2.77437854,1.99659455,2.81472230,1.33301353,2.25932980,1.00460148,-0.22482447,0.99107009,1.53523362,8.12441540,0.00446189,1.72505724,2.48991966,1.15905428,4.23372364,2.14209509,2.29864216,1.35864556,0.21588622,1.06941473,2.86238432,0.09100198,1.00203943,0.12162234,2.80521441,3.57409406,1.37896216,0.82041758,0.00410243,0.31841794,0.35601649,0.34082264,0.55949379,-0.10022014,5.88467216,2.04702330,-0.12601218,0.46303496,3.82100534,1.31822133,-1.70602202,0.55353290,0.81286883,0.36750268,1.66118598,0.75157875,-0.90960723,17.46113777,0.00003889,-1.85821092,-1.16322553,0.69498533,0.70159572,nan,nan,
-84.67,30.19,2.00,0.46,3.58,134.00,0.51541889,0.75339133,0.50250798,0.22021438,0.49788314,0.92368346,0.33675319,4.93,0.06036194,1.30206752,0.27397868,0.51705480,1.42180943,0.94214827,-0.63739842,0.61654365,0.21272296,0.52273107,1.00382864,0.31664125,0.11860438,1.30255079,0.06093852,2.22571278,0.66307348,1.64278364,-1.17146325,1.22894204,0.56531727,0.85805756,0.35451884,-1.31710887,-0.51920408,0.26339892,-0.71893382,3.23262048,0.44233862,0.48079124,2.05110836,0.28858778,0.24118966,0.62346199,1.58193874,3.21441245,0.67577308,-0.46623948,0.61724913,0.88552338,-1.27729845,-1.44430089,0.24743435,0.17174564,0.67865889,1.02134693,-0.07900072,-1.10034764,42.00196838,0.00000000,1.40394604,1.29776585,-0.10618013,0.01556941,nan,nan,
-85.10,30.69,2.00,0.44,3.58,134.00,0.13466915,0.84782463,0.70307517,-0.01558337,0.41749641,0.80099595,0.37102151,4.44,0.75305486,0.45365861,0.63450152,-0.30310681,0.68687254,1.08106387,0.97970456,0.26122567,0.00192196,0.50492758,1.14908946,0.28401236,0.61800879,0.34885806,0.74207896,0.79615486,1.48306227,2.37915397,1.84077621,-1.17652619,0.84972054,2.39391422,0.12214240,0.62267751,2.69522953,0.52241480,-0.50556380,0.86258328,-0.14467591,1.46121287,0.35279807,0.71459460,1.81578171,0.17813851,1.09254336,-1.61894131,0.70068014,-1.00291848,-0.34212050,0.63203210,-0.21099855,1.54883313,0.16044179,0.08876225,0.76582199,0.75328016,-0.51670474,-1.26998484,56.67541504,0.00000000,4.82641888,4.73763800,-0.08878104,0.01502121,nan,nan,
-84.35,30.34,0.00,0.41,3.81,140.00,1.96448374,2.59477758,2.37094593,2.31703424,2.31181049,22.49703026,0.00000243,4.64,1.56810081,3.02235818,1.90717435,2.24838924,2.24911094,2.61700273,1.87496150,3.11234999,2.33821511,2.32408071,22.36190414,0.00000260,1.75635815,3.73041821,3.80932212,1.91259277,3.29702282,1.87607002,1.55177510,2.44608784,0.30809373,0.28759882,0.59188933,1.44384563,3.07767487,1.52540255,4.13807821,1.30195105,2.55364537,2.01215744,3.27275038,0.04699251,0.00720326,0.93238107,1.56209171,2.44740629,0.43714938,0.73785168,1.91687346,3.32514358,1.93606985,3.50183702,-0.30442974,0.29251143,0.58874281,0.59626144,-0.81597877,-1.41224015,65.47222900,0.00000000,0.69958705,0.95545262,0.25586551,0.12600468,nan,nan,
-84.90,31.54,1.00,0.36,4.22,140.00,0.77404630,1.07938194,0.31154355,0.70054340,0.71637881,2.20657277,0.13775403,4.59,0.84067041,0.86171514,1.61103666,-0.18561153,0.29391703,1.16940856,1.00923371,0.08595774,0.71743470,0.71081764,2.13697982,0.14411576,1.67125893,1.90020049,1.34850943,-0.42145643,0.98988342,0.45413440,0.42949459,2.15066266,0.37580723,0.43702358,0.50872335,0.98400611,-0.25226563,0.18834114,-0.22066472,0.79583144,0.43447867,0.97879386,-0.51519966,-0.38792583,0.49880409,0.48019978,-0.36198032,1.12127244,3.19560146,0.17022303,-0.67645013,2.44956446,1.35860336,-1.54917169,0.06273049,0.01277974,0.91001684,0.38361326,-1.10335171,-1.48696494,73.39154816,0.00000000,1.09479213,-0.32773513,-1.42252719,2.31529665,nan,nan,
-85.56,32.11,2.00,0.34,4.30,143.00,1.72060180,1.58949673,2.22263956,1.33422613,1.71674109,11.16681385,0.00086507,4.89,2.71329117,2.49351501,1.01757848,1.92222023,2.94802618,0.61255729,1.05273294,1.54014516,1.26526129,1.72775137,11.19124317,0.00085406,3.35595822,2.61693120,0.64540833,-0.07285993,3.34666824,1.30390739,0.39950776,0.57779568,0.25719538,0.18128373,0.67036908,1.93502104,3.58474422,0.97188759,2.29007816,4.44765472,0.94305736,1.59120893,2.46035528,0.89642078,2.36004138,0.12481291,3.21347237,1.20260108,1.66419435,3.63947701,1.04788065,-0.03195795,1.39798689,1.82095945,0.36289349,0.37410450,0.54092222,0.19058225,-1.25853980,-1.44912207,73.37162018,0.00000000,3.22999310,1.26374185,-1.96625125,6.92517996,nan,nan,
