label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.04,[],0
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,1.81,8.00,0.78,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,3.01,8.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,4.21,8.00,0.76,b,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,5.71,6.00,0.94,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,7.51,6.00,0.77,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,9.31,6.00,0.80,r,1
rest_0,0.00,90.00,0.00,0.00,0.0000,0.40,10.51,4.00,0.78,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,12.01,4.00,0.89,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,13.51,4.00,0.84,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,15.01,3.00,0.77,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,16.81,3.00,0.75,r,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,18.31,3.00,1.06,[],0
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,19.51,4.00,0.97,b,1
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,21.01,4.00,1.04,r,0
iso90_0,0.00,0.00,0.25,0.00,0.4000,0.40,22.51,6.00,0.93,r,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,24.31,8.00,0.82,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,26.11,8.00,0.92,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,27.61,8.00,0.90,r,0
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,29.41,12.00,0.81,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,30.61,12.00,0.88,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,32.11,12.00,0.86,r,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,33.31,8.00,0.78,b,1
orth_0,0.00,90.00,0.00,0.00,0.4000,0.40,34.51,8.00,0.91,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,36.01,8.00,0.78,r,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,37.51,12.00,1.07,[],0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,39.01,16.00,0.77,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,40.81,16.00,0.77,r,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,42.61,16.00,0.75,b,1
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,43.81,16.00,0.87,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,45.01,16.00,0.91,b,0
surround_135,45.00,135.00,0.00,0.00,0.0000,0.40,46.51,16.00,0.78,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,48.01,16.00,0.93,r,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,49.81,16.00,0.87,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,51.61,16.00,0.87,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,52.81,16.00,1.03,[],0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,54.31,16.00,0.97,b,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,55.51,16.00,0.86,r,1
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,57.01,16.00,0.80,b,0
iso_22,22.50,22.50,0.00,0.00,0.4000,0.40,58.51,16.00,1.03,[],0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,60.31,16.00,0.73,b,0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,61.81,16.00,0.84,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,63.01,16.00,0.75,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,64.81,16.00,0.84,b,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,66.31,12.00,1.00,b,0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,67.51,16.00,0.82,b,0
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,69.31,16.00,0.91,r,1
rest_67,67.50,157.50,0.00,0.00,0.0000,0.40,70.51,16.00,1.01,b,0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,71.71,16.00,1.06,[],0
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,73.21,16.00,1.01,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,75.01,16.00,0.84,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,76.51,16.00,0.86,b,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,77.71,12.00,1.03,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,79.21,12.00,0.83,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,80.71,12.00,0.84,r,1
orth_112,112.50,202.50,0.00,0.00,0.4000,0.40,82.51,8.00,0.92,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,84.31,8.00,0.96,r,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,85.51,8.00,0.85,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,87.01,6.00,1.02,b,0
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,88.81,8.00,0.86,b,1
iso90_157,157.50,157.50,0.25,0.00,0.4000,0.40,90.31,8.00,0.78,b,0
