x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,19.00,0.00,173.00,1.16235995,1.45603204,1.70946205,0.96910393,1.32423949,15.38981056,0.00009374,3.63,0.00006590,0.97163236,1.48073125,0.31541672,2.97557306,0.67536134,1.97755671,2.89226556,0.03660063,0.47356406,1.13749111,0.28645549,0.78522992,2.71688390,1.18299878,1.20006812,1.24112356,0.13539115,3.87404490,2.44146514,0.74757987,2.87934422,0.09005186,1.11466014,2.19128919,1.66527247,2.20924044,1.57988489,0.52742755,-0.92474693,0.92865193,0.19909349,0.20329072,0.65218112,1.52191091,-0.04255215,-1.56446302,59.19725418,0.00000000,1.65048671,1.82499838,0.17451167,0.09744169,2.11,6.19,0.00955933,34.81891632,0.13522995,2.02358532,0.10828183,1.34488392,-0.05974991,0.39479136,-0.03836188,0.17049503,-0.32545474,0.59472066,0.44079182,0.01102691,29.81095123,0.14530759,1.89700115,0.12800264,1.50406313,-0.05669399,0.28328609,-0.03877209,0.14012319,-0.16425741,0.15487690,0.69400630,0.01633607,30.41837692,0.14516884,1.51373911,0.14044361,1.42377079,-0.06251981,0.27183369,-0.03930143,0.11296118,-0.12056112,0.08581489,0.76963082,0.00751796,24.07267761,0.08953825,0.69693184,0.15282691,2.04973435,-0.03901207,0.12782735,0.04126382,0.15045884,0.05374434,0.01732378,0.89531297,0.00959754,27.40298462,0.09400547,0.70098299,0.14910258,1.75389981,-0.05131048,0.19926646,0.02917276,0.06901099,-0.00728217,0.00029587,0.98628006,0.01172954,27.33369637,0.09017748,0.57059205,0.16334455,1.88659215,-0.03808876,0.09990537,0.04309224,0.13355227,0.05544223,0.01915284,0.88995862,0.00751796,24.07267761,0.08953825,0.69693184,0.15282691,2.04973435,-0.03901207,0.12782735,0.04126382,0.15045884,0.05374434,0.01732378,0.89531297,0.00959754,27.40298462,0.09400547,0.70098299,0.14910258,1.75389981,-0.05131048,0.19926646,0.02917276,0.06901099,-0.00728217,0.00029587,0.98628006,0.01172954,27.33369637,0.09017748,0.57059205,0.16334455,1.88659215,-0.03808876,0.09990537,0.04309224,0.13355227,0.05544223,0.01915284,0.88995862,
0.00,0.00,19.00,0.70,176.00,0.76631105,1.11665392,0.73568743,0.92545271,0.88602626,6.66996956,0.00995336,3.69,0.01349780,-0.65205944,0.78362000,1.21312106,1.11531734,0.59763509,0.39736009,3.04328918,2.13465977,0.17534748,0.15096411,0.69770324,1.68094361,1.89249718,0.34611407,0.81243420,1.96058929,-1.04644668,-0.32436505,0.83588463,-0.20122720,0.20138222,0.65371035,0.46637860,1.88083601,1.21014118,2.76088810,0.17413723,-1.07759917,0.86598712,-0.32952142,-0.12457570,0.07746703,0.78082070,0.57405204,-0.40708518,-0.98113728,39.89481354,0.00000000,2.05818462,1.12886906,-0.92931545,2.28684020,0.00,0.00,0.00709070,18.13933754,0.17247632,3.11683989,0.04171068,0.18895070,-0.12162449,1.54864788,-0.09853695,1.06505263,-0.32879364,0.57468390,0.44859224,0.00903482,19.06228638,0.19272505,3.17866039,0.03773782,0.12449965,-0.14577971,1.78402412,-0.11631326,1.20114267,-0.31027380,0.52652830,0.46824938,0.01320103,18.90854836,0.20292917,2.81577182,0.04340950,0.12948836,-0.16169158,1.73086548,-0.12737758,1.12966955,-0.26096925,0.38274616,0.53628597,0.00416210,6.98103952,0.14368586,1.69814348,0.09820694,0.80087423,-0.08490250,0.57279038,-0.03851919,0.12408599,0.15938304,0.14410435,0.70431946,0.00660962,12.32301044,0.15706319,1.85551047,0.07151657,0.38257584,-0.12587428,1.13706732,-0.05942873,0.27162534,-0.03140586,0.00568078,0.93993550,0.00707544,9.40331936,0.15712027,1.63776433,0.09422140,0.59344053,-0.10355505,0.69838327,-0.05399849,0.19827960,0.10718164,0.06767794,0.79480474,0.00416210,6.98103952,0.14368586,1.69814348,0.09820694,0.80087423,-0.08490250,0.57279038,-0.03851919,0.12408599,0.15938304,0.14410435,0.70431946,0.00660962,12.32301044,0.15706319,1.85551047,0.07151657,0.38257584,-0.12587428,1.13706732,-0.05942873,0.27162534,-0.03140586,0.00568078,0.93993550,0.00707544,9.40331936,0.15712027,1.63776433,0.09422140,0.59344053,-0.10355505,0.69838327,-0.05399849,0.19827960,0.10718164,0.06767794,0.79480474,
0.00,0.00,20.00,0.00,126.00,0.79754347,0.93068969,0.73356473,0.51031625,0.74302852,5.34738302,0.02096593,3.46,0.02005381,1.49351633,-0.84464914,1.89421582,1.51670933,2.26188684,-0.51935691,0.54517967,0.81048340,0.43272126,1.04902041,0.30599491,0.62805372,-0.15551241,1.09958315,2.72613811,1.13563097,-0.81644541,1.16231275,0.29404098,0.20708293,0.24325532,0.62197937,0.30287260,-0.55140066,0.40791920,1.95465732,2.41976213,-0.13572344,0.21944152,1.75600564,0.28741807,0.46943840,0.49341366,0.79232353,-0.32799619,-1.12031972,49.82267761,0.00000000,-0.90214229,-2.60210419,-1.69996190,9.63977146,2.94,6.57,0.00303890,3.73473454,0.07460245,0.65368336,0.07853251,0.75080657,-0.02748157,0.08866050,-0.03310982,0.13484938,0.19476031,0.22604078,0.63458484,0.00356051,3.31410599,0.08083704,0.62601447,0.08784911,0.75542295,-0.02931868,0.08079136,-0.03653360,0.13264962,0.24035890,0.35375866,0.55213519,0.00480162,2.79929638,0.08361500,0.53494114,0.10198603,0.79976511,-0.02642729,0.05174811,-0.03625120,0.10239016,0.29155540,0.53462517,0.46484968,0.00350220,5.61702633,0.06526387,0.39814186,0.08456329,0.67477238,-0.04681138,0.19792160,-0.01511842,0.02171827,0.14986147,0.14481488,0.70362587,0.00424134,5.73435974,0.06933975,0.40865171,0.08118799,0.55718029,-0.05197906,0.21906775,-0.02522844,0.05532174,0.15189113,0.14947966,0.69911997,0.00541592,6.24930716,0.07016870,0.37050319,0.08742998,0.57962495,-0.04950360,0.18096924,-0.02398567,0.04433032,0.15683641,0.16431563,0.68530547,0.00350220,5.61702633,0.06526387,0.39814186,0.08456329,0.67477238,-0.04681138,0.19792160,-0.01511842,0.02171827,0.14986147,0.14481488,0.70362587,0.00424134,5.73435974,0.06933975,0.40865171,0.08118799,0.55718029,-0.05197906,0.21906775,-0.02522844,0.05532174,0.15189113,0.14947966,0.69911997,0.00541592,6.24930716,0.07016870,0.37050319,0.08742998,0.57962495,-0.04950360,0.18096924,-0.02398567,0.04433032,0.15683641,0.16431563,0.68530547,
0.00,0.00,14.00,0.69,177.00,0.72209734,0.34616700,1.30631173,1.20846164,0.89575940,9.65921974,0.00193995,3.10,0.00411844,-1.15569818,0.36470377,0.27118284,0.54056948,1.01643968,-0.05076466,1.21893740,0.18332453,-0.86166120,5.14161539,0.02358401,0.27626687,2.18339682,0.02178235,1.40685081,1.38120127,2.02233553,1.52922976,1.64107931,0.09108838,0.05832292,0.80921894,2.25619674,0.46296561,-0.02627761,1.98660398,0.59820378,0.29140484,-0.32147413,0.34282228,-0.48733425,1.67405415,0.19603252,1.06249666,0.33106926,-0.73142731,22.56534004,0.00000320,-1.22353256,-0.69233358,0.53119898,1.42111552,2.05,6.08,0.00427798,9.27009201,-0.07940499,0.92750448,-0.01943067,0.05755421,-0.06088648,0.54493243,0.04920556,0.37286413,0.24464738,0.44676334,0.50403890,0.00618841,12.58858776,-0.08324227,0.83478588,-0.03558213,0.15586381,-0.08621731,0.87842381,0.04078663,0.20795095,0.16782653,0.21689722,0.64152141,0.00917128,12.85185432,-0.10028905,0.96848994,-0.04026361,0.15689120,-0.09574772,0.85474879,0.04720901,0.21853413,0.19057453,0.28753445,0.59193079,0.00238958,3.24791884,-0.11778956,1.61071813,0.00484436,0.00275656,-0.03332134,0.12453753,0.10881093,1.39728153,0.55495477,2.46584296,0.11667931,0.00226026,2.02008533,-0.12175887,1.56311560,0.01677235,0.02949460,-0.01782651,0.03195249,0.10940217,1.29029059,0.63025892,3.19377398,0.07423892,0.00277547,2.03466463,-0.13681853,1.74631560,0.01635780,0.02516787,-0.01606167,0.02359487,0.11239269,1.20795918,0.64911187,3.49056649,0.06202807,0.00238958,3.24791884,-0.11778956,1.61071813,0.00484436,0.00275656,-0.03332134,0.12453753,0.10881093,1.39728153,0.55495477,2.46584296,0.11667931,0.00226026,2.02008533,-0.12175887,1.56311560,0.01677235,0.02949460,-0.01782651,0.03195249,0.10940217,1.29029059,0.63025892,3.19377398,0.07423892,0.00277547,2.03466463,-0.13681853,1.74631560,0.01635780,0.02516787,-0.01606167,0.02359487,0.11239269,1.20795918,0.64911187,3.49056649,0.06202807,
0.00,0.00,18.00,0.00,167.00,0.43704101,-0.71252859,0.59527242,0.45519978,0.19374616,0.41331586,0.52044609,3.25,0.45191931,-0.81556761,-0.13639961,-1.27566397,-0.50955433,-0.55156314,-1.77974772,-0.62825727,-0.02437318,-1.16026938,8.49949169,0.00363636,0.73797822,3.13987875,1.14526772,0.46043053,0.20778088,-0.90851557,0.28229678,-0.06519096,0.15459372,0.15493403,0.69395291,1.50313365,1.76175892,0.88870519,0.15961188,0.20648794,-1.21616280,-0.72738856,0.96949744,-0.00051466,0.00000000,1.00000000,1.47300303,0.37235117,-1.10065186,35.44573975,0.00000001,1.59553039,1.84158647,0.24605601,0.22521491,2.05,6.08,0.00721292,24.69808769,0.02879360,0.11428669,0.16322671,3.80738997,-0.03366269,0.15606493,-0.01797151,0.04660594,-1.04151821,7.58776331,0.00598923,0.00736634,16.51802444,0.02272753,0.05753260,0.19891329,4.50954342,-0.01513484,0.02503819,-0.00649773,0.00487876,-0.80493063,4.61917734,0.03186924,0.01055101,15.73546505,0.01434713,0.01830347,0.22803237,4.65478373,-0.01114771,0.01076134,0.00032071,0.00000000,-0.74949592,4.11303806,0.04283337,0.00561870,16.80691147,-0.01884638,0.03851626,0.21266331,4.96104193,-0.01328131,0.01852098,0.05250316,0.30444434,-0.74852359,4.19873333,0.04072930,0.00737317,20.21375465,-0.01691090,0.02838154,0.21056180,4.37168121,-0.02698481,0.06887376,0.03526788,0.12609908,-0.81753486,5.05311537,0.02481110,0.00600265,8.84178066,-0.02274719,0.04484690,0.26520640,6.14265490,0.03258750,0.09033316,0.05881778,0.30735195,-0.48664722,1.82273865,0.17731022,0.00561870,16.80691147,-0.01884638,0.03851626,0.21266331,4.96104193,-0.01328131,0.01852098,0.05250316,0.30444434,-0.74852359,4.19873333,0.04072930,0.00737317,20.21375465,-0.01691090,0.02838154,0.21056180,4.37168121,-0.02698481,0.06887376,0.03526788,0.12609908,-0.81753486,5.05311537,0.02481110,0.00600265,8.84178066,-0.02274719,0.04484690,0.26520640,6.14265490,0.03258750,0.09033316,0.05881778,0.30735195,-0.48664722,1.82273865,0.17731022,
0.00,0.00,11.00,0.61,174.00,2.51667285,2.17990470,2.83590746,3.05827713,2.64769053,52.02454758,0.00000000,3.95,0.00000000,1.09442747,2.32889485,1.15245712,3.87209320,2.66074491,0.52039784,2.19766545,3.27751684,-0.86508548,3.20529819,0.07372016,3.54132056,3.12586951,1.31740272,0.12795308,3.48279548,3.43407393,2.77274561,4.59827280,-0.22073847,0.21278632,0.64469838,2.11509824,4.47196960,1.66523087,3.91655493,2.61386228,-0.03548680,2.72126007,2.48800325,-0.50477785,1.11141944,0.29204307,1.11465991,0.19984411,-0.91481578,34.00743103,0.00000001,-1.74565136,-2.63214326,-0.88649184,2.27573109,2.09,6.02,0.01618318,89.24027252,-0.01772292,0.03105382,-0.02259219,0.05231168,-0.12931579,1.65351582,-0.05523879,0.31606922,0.06287204,0.01979181,0.88815000,0.02064012,94.33175659,-0.01631212,0.02162797,-0.04002954,0.13284795,-0.16669251,2.21181130,-0.08034745,0.54351151,0.10243415,0.05443820,0.81556339,0.02767597,77.53294373,-0.05883142,0.22078630,-0.01758474,0.01982598,-0.14939067,1.37839937,-0.06447764,0.27005485,0.41090021,0.88525295,0.34700690,0.01150322,48.96662140,-0.12828034,1.24293339,0.04054960,0.12540780,-0.06936093,0.35105217,0.09254223,0.65759033,0.88217884,4.05391264,0.04435160,0.01773139,83.83117676,-0.12770103,1.15942705,-0.02092534,0.03095960,-0.15480359,1.62554479,0.04417982,0.14187054,0.42156121,0.96346015,0.32656733,0.01992740,69.75092316,-0.15242022,1.44130361,0.01595414,0.01595274,-0.10968515,0.73271441,0.07777239,0.38463095,0.70114189,2.70836926,0.10015481,0.01150322,48.96662140,-0.12828034,1.24293339,0.04054960,0.12540780,-0.06936093,0.35105217,0.09254223,0.65759033,0.88217884,4.05391264,0.04435160,0.01773139,83.83117676,-0.12770103,1.15942705,-0.02092534,0.03095960,-0.15480359,1.62554479,0.04417982,0.14187054,0.42156121,0.96346015,0.32656733,0.01992740,69.75092316,-0.15242022,1.44130361,0.01595414,0.01595274,-0.10968515,0.73271441,0.07777239,0.38463095,0.70114189,2.70836926,0.10015481,
0.00,0.00,15.00,0.75,185.00,1.57814610,1.25856876,1.24020338,1.48128796,1.38955152,19.82335663,0.00000950,3.36,0.00001831,0.68658286,2.18876624,1.23403430,2.63663149,0.06649267,0.04182400,2.92246008,0.18647313,-0.22739637,0.30806470,0.57900155,1.13940322,2.21501112,0.68066013,1.89183927,2.02101731,0.72262615,0.85856152,0.60182554,-0.24899828,0.37059084,0.54282869,1.19232738,1.43281984,1.76748455,1.78593290,0.68333894,-0.29329008,1.90624297,4.00302362,0.09892751,0.05909751,0.80798084,1.65088320,0.36930311,-1.28158009,46.98190689,0.00000000,4.38823032,4.01156425,-0.37666625,0.63807136,2.09,6.02,0.00939867,39.41264343,0.06374876,0.52659434,0.00190612,0.00043628,-0.04279594,0.23707652,-0.03866740,0.20278463,-0.16271937,0.17407717,0.67660800,0.01039964,30.93670273,0.06561621,0.45135793,0.01384217,0.02058704,-0.03159638,0.10267571,-0.03545335,0.13675678,0.04877491,0.01600253,0.89936212,0.01381225,25.20952415,0.05361602,0.23938316,0.02939999,0.07231367,-0.01291422,0.01341371,-0.02470005,0.05167719,0.21386462,0.31307259,0.57593312,0.00902742,41.16167450,0.01159884,0.01389995,0.00157305,0.00026226,-0.06071096,0.36716837,0.03055814,0.09791157,-0.03131303,0.00699368,0.93336968,0.01021934,36.55318069,0.01547886,0.02236515,0.00993554,0.00913751,-0.04661340,0.19345419,0.01911621,0.03480957,0.05299315,0.01992848,0.88776704,0.01206147,33.91271973,0.01070376,0.00937091,0.02167751,0.03895869,-0.02776525,0.06229921,0.03475081,0.10186528,0.15877782,0.18429460,0.66780586,0.00902742,41.16167450,0.01159884,0.01389995,0.00157305,0.00026226,-0.06071096,0.36716837,0.03055814,0.09791157,-0.03131303,0.00699368,0.93336968,0.01021934,36.55318069,0.01547886,0.02236515,0.00993554,0.00913751,-0.04661340,0.19345419,0.01911621,0.03480957,0.05299315,0.01992848,0.88776704,0.01206147,33.91271973,0.01070376,0.00937091,0.02167751,0.03895869,-0.02776525,0.06229921,0.03475081,0.10186528,0.15877782,0.18429460,0.66780586,
0.00,0.00,19.00,0.86,166.00,5.61960077,4.19387197,5.17527199,5.50998259,5.12468195,136.40101624,0.00000000,4.72,0.00000000,4.58924341,2.83221221,1.73374307,5.18278646,3.87549376,5.73597288,4.83826256,4.41188431,-1.33646107,5.34947777,0.02094247,8.32777882,5.38447666,3.39003134,1.69944394,2.84956551,5.07844210,7.16330051,7.00591803,-0.29650703,0.27212715,0.60203065,5.28805208,5.36329079,6.22598076,5.96437168,5.90324020,8.35306549,3.23848414,4.66534090,0.07199036,0.01571561,0.90026370,2.35375166,0.53066212,-1.82308948,56.76812744,0.00000000,4.81052876,1.55075479,-3.25977421,19.02474022,2.07,5.91,0.02454770,153.22203064,0.33832213,8.45215416,-0.10887258,0.90722543,-0.09461188,0.66047841,-0.23517241,4.27575493,1.04792178,4.11424017,0.04280308,0.02759803,121.62240601,0.35550421,7.39565802,-0.09485881,0.53802234,-0.07117734,0.29078895,-0.24812250,3.73766661,1.55276394,9.01706505,0.00274498,0.04318229,140.83465576,0.36633086,6.38727808,-0.13209765,0.83459330,-0.11056411,0.56330872,-0.29428428,4.19714642,1.48109901,8.58212757,0.00347623,0.01771395,84.51177216,0.21378486,2.51242542,-0.03676217,0.07495881,-0.00139479,0.00009323,-0.03427159,0.06563558,2.25690556,19.31103134,0.00001236,0.02286803,99.45256042,0.23396693,2.77587366,-0.06624259,0.22129065,-0.03451127,0.05759231,-0.08334743,0.36011744,2.08306885,16.77922249,0.00004558,0.02741032,95.01964569,0.22243683,2.21003509,-0.04314603,0.08379190,0.01669861,0.01223927,-0.06114870,0.17116144,2.28226900,20.66129494,0.00000619,0.01771395,84.51177216,0.21378486,2.51242542,-0.03676217,0.07495881,-0.00139479,0.00009323,-0.03427159,0.06563558,2.25690556,19.31103134,0.00001236,0.02286803,99.45256042,0.23396693,2.77587366,-0.06624259,0.22129065,-0.03451127,0.05759231,-0.08334743,0.36011744,2.08306885,16.77922249,0.00004558,0.02741032,95.01964569,0.22243683,2.21003509,-0.04314603,0.08379190,0.01669861,0.01223927,-0.06114870,0.17116144,2.28226900,20.66129494,0.00000619,
0.00,0.00,0.00,0.52,163.00,2.12366104,0.73208940,1.60736465,1.13561249,1.39968193,15.88420582,0.00007248,3.78,0.00004214,-0.53389293,1.54578173,1.20875418,0.31812501,-0.83309036,2.35635400,2.11819625,-0.23039086,-0.42675591,0.85404354,0.35564686,-0.84285033,0.61756790,3.16179705,0.70783544,1.78263974,1.21280968,3.15184402,2.75551295,0.47314116,1.06902504,0.30143029,0.25269243,1.42669606,1.91010129,3.43298984,2.19658947,3.34340692,2.03120875,2.23098063,0.96535486,4.41500950,0.03588841,0.71286118,-0.09811573,-0.81097692,31.24270439,0.00000005,-1.65063262,-2.84931278,-1.19868016,3.94746852,2.14,6.14,0.00751864,19.60300636,-0.01750420,0.03085678,0.10145927,1.07456183,0.00229885,0.00054254,-0.19544908,4.02765703,0.20794636,0.22094809,0.63842670,0.00964958,20.91057587,-0.01407924,0.01629824,0.10645127,0.95283598,-0.00836268,0.00563648,-0.22579865,4.35312462,0.21693842,0.24752955,0.61893549,0.01302272,17.63828278,-0.03460113,0.07850516,0.13367918,1.17703605,0.00665720,0.00284243,-0.24189526,3.90509033,0.35416314,0.67575347,0.41125976,0.00511071,10.12860584,-0.07456792,0.44009110,0.14221177,1.61599422,0.04039257,0.12477191,-0.14473341,1.68546104,0.62667072,2.14367390,0.14349055,0.00573724,8.87700939,-0.07518437,0.40647823,0.15856609,1.79817331,0.05490588,0.20679295,-0.16531624,2.00945878,0.68009353,2.53629804,0.11158907,0.00953508,16.51009941,-0.07886758,0.39892986,0.14398898,1.34001780,0.02639673,0.04386742,-0.18291627,2.19965696,0.47733727,1.29777253,0.25490857,0.00511071,10.12860584,-0.07456792,0.44009110,0.14221177,1.61599422,0.04039257,0.12477191,-0.14473341,1.68546104,0.62667072,2.14367390,0.14349055,0.00573724,8.87700939,-0.07518437,0.40647823,0.15856609,1.79817331,0.05490588,0.20679295,-0.16531624,2.00945878,0.68009353,2.53629804,0.11158907,0.00953508,16.51009941,-0.07886758,0.39892986,0.14398898,1.34001780,0.02639673,0.04386742,-0.18291627,2.19965696,0.47733727,1.29777253,0.25490857,
0.00,0.00,0.00,0.65,187.00,1.96903551,1.79802620,2.35146284,2.51293087,2.15786386,38.13403702,0.00000000,3.76,0.00000000,-1.14351714,2.73183656,1.43152010,1.53983808,3.86905551,1.66216171,2.04220748,1.68353176,-0.69957322,2.32982421,0.12725081,2.00517941,1.66556144,2.74644804,1.90438318,2.78997993,2.22835040,1.20938969,4.22419977,-0.17806774,0.15146811,0.69722399,2.00907564,2.59024286,1.13804817,1.57640231,2.12068105,1.63043821,1.52808201,3.11925316,-0.55115730,1.44631100,0.22942204,0.94468647,0.05843557,-0.88625091,35.70520020,0.00000001,3.16303325,2.43439722,-0.72863603,1.50769544,2.14,6.01,0.01177940,49.81124878,0.06474062,0.43696481,-0.13479753,1.96353340,-0.15666407,2.55677772,0.02183370,0.05202296,0.26401746,0.36872417,0.54384609,0.01412395,46.14065170,0.07094583,0.42658904,-0.15121217,1.98018730,-0.17385297,2.51309133,0.02153902,0.04077741,0.39939418,0.86408931,0.35283373,0.02048480,45.05024719,0.05579934,0.21062455,-0.16700564,1.89631951,-0.18999305,2.36465335,0.02769186,0.05281332,0.49046034,1.33772779,0.24772675,0.00957373,36.68665695,-0.00784300,0.00505730,-0.12350778,1.25809109,-0.15397362,1.87113333,0.13239102,1.45560300,0.68445569,2.63956642,0.10456474,0.01241193,43.20642853,-0.00586489,0.00258006,-0.15251428,1.72996700,-0.18027528,2.31884885,0.10742596,0.88245118,0.58877218,1.97681618,0.16005423,0.01720780,56.19975281,-0.01482446,0.01469413,-0.17346822,2.03259397,-0.20436642,2.74843836,0.11829042,0.96147656,0.47582936,1.34783328,0.24594982,0.00957373,36.68665695,-0.00784300,0.00505730,-0.12350778,1.25809109,-0.15397362,1.87113333,0.13239102,1.45560300,0.68445569,2.63956642,0.10456474,0.01241193,43.20642853,-0.00586489,0.00258006,-0.15251428,1.72996700,-0.18027528,2.31884885,0.10742596,0.88245118,0.58877218,1.97681618,0.16005423,0.01720780,56.19975281,-0.01482446,0.01469413,-0.17346822,2.03259397,-0.20436642,2.74843836,0.11829042,0.96147656,0.47582936,1.34783328,0.24594982,
