x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,2.00,0.00,184.00,22.76282883,34.19860077,14.71460915,21.29777336,23.24345207,9.96658230,0.00164411,79.19,0.00229139,23.13413429,39.77250290,54.03975296,46.97066498,14.01331902,-29.72332764,26.36430359,95.43450165,13.03699112,1.91004384,0.16728428,-16.01437378,14.36994076,69.28631592,0.47408423,42.26033401,31.53719139,-9.03254509,-20.08898735,-7.68829393,0.64951628,0.42048800,-42.94603729,31.46968269,-30.95013618,17.17521286,150.58276367,24.45683670,52.62854004,-14.91992283,-0.21734397,0.00057752,0.98083238,1.34933078,1.37123358,0.02190277,0.01365553,0.90705462,0.00000000,0.00000000,0.00000000,0.00000000,0.00,0.00,0.00536780,0.03284611,0.24279130,0.02744886,-0.73788786,0.25104916,-1.52466774,1.10304344,0.42647722,0.08566204,22.48794937,3.01397777,0.08287404,-0.00937195,0.07734003,0.25202274,0.02344104,-0.70598555,0.18112834,-1.56981337,0.91635978,0.60760278,0.13586552,27.26902008,4.63153410,0.03164113,0.01450091,0.08590169,0.31611556,0.02752864,-1.08102036,0.31052613,-2.05665350,1.15735948,0.49776229,0.06670105,21.77981377,3.39504457,0.06570438,-0.02520980,0.75099057,0.38582766,0.04050858,-0.54436707,0.07924251,-1.57342482,0.66518956,0.74509501,0.15015182,33.80180740,6.62342358,0.01021541,-0.04139361,0.78450280,0.44477981,0.04513958,-0.55319262,0.06759363,-1.69792116,0.64090490,0.90221101,0.18549667,32.83615494,7.32488108,0.00692270,-0.01935150,0.06769842,0.33497500,0.02189790,-1.00053048,0.18983316,-2.19945812,0.91786104,0.80287379,0.12537315,26.39707756,6.11830282,0.01355301,-0.02520980,0.75099057,0.38582766,0.04050858,-0.54436707,0.07924251,-1.57342482,0.66518956,0.74509501,0.15015182,33.80180740,6.62342358,0.01021541,-0.04139361,0.78450280,0.44477981,0.04513958,-0.55319262,0.06759363,-1.69792116,0.64090490,0.90221101,0.18549667,32.83615494,7.32488108,0.00692270,-0.01935150,0.06769842,0.33497500,0.02189790,-1.00053048,0.18983316,-2.19945812,0.91786104,0.80287379,0.12537315,26.39707756,6.11830282,0.01355301,
0.00,0.00,1.00,0.00,184.00,6.13866949,8.36071682,2.87009335,11.89952850,7.31725216,2.13839817,0.14398115,53.82,0.24622059,6.42701674,23.17461395,-5.53179502,21.84886169,-40.95326996,-32.95888138,11.14580154,80.48851776,-3.51202965,0.31017661,0.57770342,-24.73773193,43.58379745,46.91746140,-13.28400898,20.29916191,-14.93270016,-22.33664703,-15.22434807,-9.78285408,2.31790400,0.12822609,-52.37862778,4.66038179,3.25985074,8.60466576,69.95821381,15.49871826,30.43905640,-25.90334320,-6.92618942,1.17040575,0.27959329,1.52085567,1.48119783,-0.03965786,0.02554942,0.87311731,-49.29761887,-118.18434143,-68.88671875,1.47303259,0.00,0.00,0.00181616,0.00820010,0.42962888,0.18651040,-1.80030787,3.24297166,0.10824477,0.01204912,0.16572930,0.02811462,7.22632456,0.67550403,0.41134565,-0.01707901,0.55770850,0.44538274,0.15902229,-1.86954999,2.75906587,0.30288139,0.07410991,0.35717064,0.10199533,13.08430958,2.31608129,0.12837535,-0.03459053,1.06219959,0.52723891,0.16605771,-2.08246851,2.50385189,0.40221125,0.09618276,0.49877462,0.14536333,14.29733181,3.17914200,0.07490344,-0.02806699,2.02277660,0.68753052,0.27944601,-1.89824045,2.09253335,0.50521976,0.14898756,0.36900893,0.07998545,18.33412933,4.23470116,0.03987827,-0.03393289,1.14464009,0.69834709,0.24157645,-2.19800639,2.31801152,0.47230914,0.10763722,0.40258414,0.08016250,14.81740475,3.23833060,0.07225145,-0.04578165,0.82329541,0.75057632,0.23909149,-2.51795387,2.61174989,0.44912666,0.08315861,0.40028480,0.06766582,12.53737354,2.99798107,0.08369333,-0.02806699,2.02277660,0.68753052,0.27944601,-1.89824045,2.09253335,0.50521976,0.14898756,0.36900893,0.07998545,18.33412933,4.23470116,0.03987827,-0.03393289,1.14464009,0.69834709,0.24157645,-2.19800639,2.31801152,0.47230914,0.10763722,0.40258414,0.08016250,14.81740475,3.23833060,0.07225145,-0.04578165,0.82329541,0.75057632,0.23909149,-2.51795387,2.61174989,0.44912666,0.08315861,0.40028480,0.06766582,12.53737354,2.99798107,0.08369333,
0.00,0.00,1.00,0.00,178.00,-7.64452791,-11.60006714,6.39217567,-5.01492596,-4.46683645,1.47757697,0.22445473,39.52,0.21445150,-7.52053022,15.90639210,-28.67462158,9.32557487,-58.13469696,-49.84564972,0.22823036,26.14171219,-6.44560480,1.96715856,0.16107752,27.44879532,51.38237000,23.80918884,-23.21016502,8.67012024,-23.18020248,-22.30041885,9.56636333,11.29021263,5.85059595,0.01575942,-19.98817825,-4.53880692,-24.41117096,0.65352923,15.32778931,6.76111507,3.63138556,-37.23080063,-3.14570451,0.43334964,0.51050989,1.62783873,1.50803757,-0.11980118,0.13332854,0.71527263,-34.29013443,-39.52719116,-5.23705530,0.03524562,0.00,0.00,0.00287577,0.03781413,-0.26928705,0.13540396,-0.25736052,0.12248994,-0.45266125,0.39005002,0.35986224,0.24467055,-5.14060640,0.63185936,0.42687286,-0.00959021,0.32491174,-0.38082725,0.21475120,-0.16316634,0.03883469,-0.40843785,0.24894428,0.51635587,0.39383945,-1.17175543,0.03434781,0.85300853,-0.03045829,1.52278078,-0.43712500,0.21115522,-0.03760988,0.00154919,-0.37495691,0.15460962,0.74125367,0.59380627,1.55145228,0.06924900,0.79249052,-0.00845610,0.33888522,-0.38068599,0.15814643,-0.28903645,0.08951831,-0.49958029,0.26894179,0.52833635,0.30283031,-0.86263472,0.01733112,0.89529086,0.00100880,0.00185617,-0.49328879,0.22258529,-0.43786803,0.16983923,-0.67881548,0.41067684,0.52650589,0.25328937,-4.22140694,0.48538753,0.48616268,-0.00654552,0.03109051,-0.45697892,0.16365054,-0.41246110,0.12938912,-0.66966224,0.34137690,0.61917233,0.29907215,-3.38297796,0.40317121,0.52560909,-0.00845610,0.33888522,-0.38068599,0.15814643,-0.28903645,0.08951831,-0.49958029,0.26894179,0.52833635,0.30283031,-0.86263472,0.01733112,0.89529086,0.00100880,0.00185617,-0.49328879,0.22258529,-0.43786803,0.16983923,-0.67881548,0.41067684,0.52650589,0.25328937,-4.22140694,0.48538753,0.48616268,-0.00654552,0.03109051,-0.45697892,0.16365054,-0.41246110,0.12938912,-0.66966224,0.34137690,0.61917233,0.29907215,-3.38297796,0.40317121,0.52560909,
0.00,0.00,1.00,0.00,179.00,0.05846146,1.57406271,4.15314341,-6.35616159,-0.14262345,0.00322944,0.95469397,27.06,0.78513984,-8.02908516,13.72105598,-22.44214249,11.99809074,16.55570412,-6.76718521,2.63597298,2.96459484,8.69993591,7.30331755,0.00700588,42.80804062,24.69348907,12.58436298,-15.11369228,9.24453354,-18.74327087,-17.03073692,-3.56757784,10.50575924,11.04637432,0.00092267,-7.31652021,-2.85475802,-3.99526954,1.65159655,0.15624070,10.35256672,-1.78842485,4.94505835,6.38925028,3.74084806,0.05339514,1.71901441,1.52684164,-0.19217284,0.25444344,0.61434791,-34.25358200,-40.58679581,-6.33321095,0.05212967,0.00,0.00,0.00134083,0.01754788,0.44316855,0.78526789,0.66530120,1.75238812,-0.59035385,1.42021990,0.23788337,0.22886747,-0.77195567,0.03046048,0.86148672,-0.00578002,0.25259605,0.48875973,0.75712579,0.82605851,2.13013554,-0.59916210,1.14665854,0.33025986,0.34482548,1.45476723,0.11317561,0.73663169,-0.02587765,2.35538268,0.57536185,0.78377205,1.13749385,2.95997596,-0.58753669,0.81323403,0.53367239,0.65953374,4.47504234,1.23408413,0.26689562,-0.00346216,0.12148350,0.55907124,0.72956306,0.85833681,1.68918347,-0.74807495,1.29005885,0.35023636,0.28467524,1.05773890,0.05561098,0.81362339,-0.00063553,0.00157215,0.58119714,0.66121376,0.91022497,1.57074463,-0.85433298,1.39193308,0.36556122,0.26122534,-0.11504664,0.00074470,0.97823477,-0.02550250,1.01078296,0.72128260,0.87352127,1.13858306,2.11293554,-0.80240852,1.04996502,0.48522544,0.39347804,2.33637285,0.41186795,0.52117791,-0.00346216,0.12148350,0.55907124,0.72956306,0.85833681,1.68918347,-0.74807495,1.29005885,0.35023636,0.28467524,1.05773890,0.05561098,0.81362339,-0.00063553,0.00157215,0.58119714,0.66121376,0.91022497,1.57074463,-0.85433298,1.39193308,0.36556122,0.26122534,-0.11504664,0.00074470,0.97823477,-0.02550250,1.01078296,0.72128260,0.87352127,1.13858306,2.11293554,-0.80240852,1.04996502,0.48522544,0.39347804,2.33637285,0.41186795,0.52117791,
0.00,0.00,2.00,0.33,163.00,0.12361337,-7.19847536,-9.39399147,-7.12791729,-5.89919281,2.00607061,0.15699707,44.80,0.18663163,9.63922596,-8.24629498,12.21943378,-5.73779154,-38.42773056,6.08965492,-23.39333344,-5.55192232,-1.00874543,0.03538472,0.85083208,-5.97961617,6.73900938,-45.29973602,21.78440857,-50.20780563,12.06148911,5.24247885,-16.08242989,-1.91115010,0.12826958,0.72031280,6.73660231,8.81914997,1.60968745,-40.49010849,-28.47788048,-16.46987152,49.02162933,13.03998566,7.92546797,2.18388247,0.13979475,2.24879503,2.18470097,-0.06409406,0.06376101,0.80082683,0.00000000,0.00000000,0.00000000,0.00000000,2.56,3.95,-0.01941777,1.34625888,-0.45253477,0.29876593,-0.61542815,0.54715365,1.10796905,1.82533538,0.09956308,0.01461815,0.87041146,0.01413490,0.90538743,-0.02482448,1.70060241,-0.49499297,0.28343374,-0.66002458,0.49634141,1.31611323,2.01926899,0.19478676,0.04381438,1.44590259,0.04085314,0.83986499,-0.01265968,0.20494407,-0.58032483,0.28982964,-0.96324581,0.77151155,1.30963397,1.46863508,0.02900893,0.00072397,-3.69435668,0.30569667,0.58046318,-0.00951315,0.33437315,-0.37261125,0.11809210,-0.84130198,0.59136522,1.29303479,1.40456021,-0.00516799,0.00006031,-2.54139614,0.11706679,0.73231359,-0.02312709,0.76612931,-0.32547793,0.07561122,-0.86035585,0.51171839,1.52738726,1.62235236,0.02921357,0.00060344,-1.36994874,0.03982714,0.84186170,-0.00806056,0.03678743,-0.50299007,0.15462783,-1.18723154,0.83628082,1.50097907,1.33737397,-0.05757425,0.00205045,-5.25406313,0.75824326,0.38409906,-0.00951315,0.33437315,-0.37261125,0.11809210,-0.84130198,0.59136522,1.29303479,1.40456021,-0.00516799,0.00006031,-2.54139614,0.11706679,0.73231359,-0.02312709,0.76612931,-0.32547793,0.07561122,-0.86035585,0.51171839,1.52738726,1.62235236,0.02921357,0.00060344,-1.36994874,0.03982714,0.84186170,-0.00806056,0.03678743,-0.50299007,0.15462783,-1.18723154,0.83628082,1.50097907,1.33737397,-0.05757425,0.00205045,-5.25406313,0.75824326,0.38409906,
0.00,0.00,3.00,0.30,157.00,18.66705322,35.21910477,52.53719330,-4.22727108,25.54902077,0.88253605,0.34774580,292.51,0.26970095,26.81923294,26.33067322,155.47087097,88.82520294,22.95380974,-22.17732620,20.66851997,-22.69680977,38.53288269,1.19757891,0.27408438,-18.57060242,24.51342964,0.33962765,8.40293694,47.18013382,365.21881104,8.43969917,-28.28808212,53.36453247,2.30339217,0.12942554,-29.56525993,34.11073685,-105.13474274,-43.81846237,157.57205200,6.28659487,112.55500793,13.77244377,22.14041710,0.38647744,0.53430647,1.84565806,2.03098702,0.18532884,0.96964180,0.32559319,0.00000000,0.00000000,0.00000000,0.00000000,2.59,3.70,0.10263583,0.88238144,-2.65461087,0.24116068,2.36518383,0.18955466,-3.83302927,0.51243246,7.27523851,1.83278489,-13.15967464,0.07582186,0.78310138,0.15763980,1.60950768,-3.02649307,0.24864306,2.34429955,0.14697084,-4.80631208,0.63200182,7.66902637,1.59289515,-24.35723114,0.27188241,0.60219348,0.21453702,1.38321090,-3.60475421,0.26284638,2.79736900,0.15293375,-5.50522709,0.61001050,9.11295414,1.64306211,-16.11652756,0.13677813,0.71158774,0.03436041,0.10239442,-3.79369640,0.28742930,3.96619034,0.30854249,-4.25028992,0.35629636,10.57973003,2.22214031,10.69603634,0.04866001,0.82545903,0.11685400,0.45908511,-4.52081251,0.34241003,3.84883428,0.24033068,-5.32719135,0.46316463,11.34985542,2.15563297,-0.41707090,0.00000000,1.00000000,0.08123673,0.08763261,-4.44759893,0.28383178,5.00971031,0.34962422,-4.92170620,0.33757132,12.72325516,2.31234097,15.05737495,0.14617518,0.70230323,0.03436041,0.10239442,-3.79369640,0.28742930,3.96619034,0.30854249,-4.25028992,0.35629636,10.57973003,2.22214031,10.69603634,0.04866001,0.82545903,0.11685400,0.45908511,-4.52081251,0.34241003,3.84883428,0.24033068,-5.32719135,0.46316463,11.34985542,2.15563297,-0.41707090,0.00000000,1.00000000,0.08123673,0.08763261,-4.44759893,0.28383178,5.00971031,0.34962422,-4.92170620,0.33757132,12.72325516,2.31234097,15.05737495,0.14617518,0.70230323,
0.00,0.00,0.00,0.00,159.00,5.52140856,4.37476730,4.81283092,5.04283428,4.93796015,500.12554932,0.00000000,2.37,0.00000000,4.96611786,4.74661493,4.57442999,3.58456373,3.23100376,3.94484663,5.42486048,4.53093100,-0.68958402,5.85212231,0.01574584,4.05143070,4.77571487,4.59629107,4.62014389,4.48053217,6.39295006,5.11483574,4.41643620,-0.24471806,0.72560263,0.39452763,6.05485725,5.69715691,7.09513092,5.22669411,5.22780037,5.81753635,5.27153730,3.76330996,0.46853366,2.64700007,0.10407818,1.45563281,1.70655692,0.25092405,2.33905816,0.12725960,0.67256486,0.83724779,0.16468294,0.20043220,0.00,0.00,0.01133591,202.32691956,0.07950100,4.06641436,0.02101875,0.28145775,-0.00006350,0.00000000,0.04112322,1.10075474,0.68132806,3.82324719,0.05083937,0.01401704,248.65907288,0.07854851,3.27342534,0.01032781,0.05575704,-0.01921111,0.19736910,0.00837846,0.03713527,0.47667819,2.03486133,0.15405709,0.02158077,280.79147339,0.08472008,2.91264701,-0.00380878,0.00566793,-0.03401686,0.46721488,-0.00725638,0.02089353,0.74501961,5.86285782,0.01565030,0.00971510,146.43811035,-0.01487924,0.07905578,0.03894541,0.53221655,-0.00783589,0.02156966,0.11124503,4.39526367,1.12231922,9.58810997,0.00201593,0.01482552,130.16386414,-0.01143050,0.03859355,0.05260626,0.79097289,0.00164553,0.00077967,0.12480446,4.59097576,1.69889629,25.35986328,0.00000057,0.02202601,111.57585907,0.00725592,0.01302420,0.09270240,2.07276368,0.03641183,0.31995487,0.14204369,4.98989773,2.48057580,68.71492767,0.00000000,0.00971510,146.43811035,-0.01487924,0.07905578,0.03894541,0.53221655,-0.00783589,0.02156966,0.11124503,4.39526367,1.12231922,9.58810997,0.00201593,0.01482552,130.16386414,-0.01143050,0.03859355,0.05260626,0.79097289,0.00164553,0.00077967,0.12480446,4.59097576,1.69889629,25.35986328,0.00000057,0.02202601,111.57585907,0.00725592,0.01302420,0.09270240,2.07276368,0.03641183,0.31995487,0.14204369,4.98989773,2.48057580,68.71492767,0.00000000,
0.00,0.00,2.00,0.26,167.00,38.96743774,20.06951714,39.85755157,17.28326797,29.04444313,4.96218729,0.02614000,140.24,0.02566253,20.54039955,38.54296875,-34.49192810,80.96431732,21.63233376,-29.82748795,51.76144409,14.58609962,4.45605469,0.07002798,0.79135362,-17.50083923,19.19742393,-4.58551264,10.82548809,49.80917740,258.28622437,18.44793510,-25.71834373,20.03770065,1.45319998,0.22831630,-31.20681572,50.74631882,-101.97685242,29.33141708,260.08093262,14.03532314,76.91689301,20.73912048,19.64097595,1.39913869,0.23716471,1.60858083,1.85450339,0.24592248,2.04041338,0.15424785,0.00000000,0.00000000,0.00000000,0.00000000,2.59,3.70,0.04577846,0.76211995,-0.35152507,0.01830978,-0.44050318,0.02854750,-1.88659942,0.53905565,2.41173363,0.87434119,12.74214649,0.30880526,0.57854523,0.07757679,1.69236898,-0.43259168,0.02207224,-0.78444666,0.07143915,-2.34941959,0.65566367,2.36437201,0.65733880,5.57588911,0.06188109,0.80360095,0.14085229,2.59185696,-0.51646036,0.02347536,-1.21540689,0.12556356,-3.02585936,0.80112123,2.52822971,0.54979682,3.17345834,0.02308081,0.87927940,-0.01206235,0.05478757,-0.42248127,0.01544282,0.20716453,0.00363939,-1.76202655,0.26577383,3.74127173,1.20650697,33.55374908,2.07996058,0.14957396,-0.00642676,0.00600000,-0.59208912,0.02547541,0.16571057,0.00186885,-2.03886604,0.29449186,4.08160353,1.20983624,30.34775734,1.99386919,0.15826472,0.01039025,0.00619694,-0.72406906,0.03265689,-0.01549851,0.00000000,-2.35769677,0.33640525,4.40090513,1.20112419,28.00167084,2.19578195,0.13872092,-0.01206235,0.05478757,-0.42248127,0.01544282,0.20716453,0.00363939,-1.76202655,0.26577383,3.74127173,1.20650697,33.55374908,2.07996058,0.14957396,-0.00642676,0.00600000,-0.59208912,0.02547541,0.16571057,0.00186885,-2.03886604,0.29449186,4.08160353,1.20983624,30.34775734,1.99386919,0.15826472,0.01039025,0.00619694,-0.72406906,0.03265689,-0.01549851,0.00000000,-2.35769677,0.33640525,4.40090513,1.20112419,28.00167084,2.19578195,0.13872092,
0.00,0.00,0.00,0.00,168.00,5.63336372,4.55888891,5.39581060,5.61660337,5.30116653,407.64724731,0.00000000,2.82,0.00000000,4.34388447,3.37323999,4.96105909,2.42430544,4.28732252,6.47821236,4.89107800,5.48445415,-1.09615910,10.60335922,0.00116889,4.76665592,5.23997831,3.71962905,4.79730749,4.75809431,8.11399746,5.71937037,5.99952078,-0.22916102,0.45697623,0.49920558,6.19573116,6.51781225,5.70027971,5.69936562,5.38208103,5.85749865,4.02745295,5.62144518,0.00720209,0.00041621,0.98372757,1.65337539,1.83160532,0.17822994,1.10360992,0.29435289,3.44009590,2.57816029,-0.86193556,3.95730162,0.00,0.00,0.01443584,238.64138794,0.06647588,2.06773591,0.01271413,0.07484503,0.00056844,0.00015135,0.00647386,0.01982750,-0.08125827,0.03950365,0.84249678,0.01728568,271.94656372,0.06427182,1.57610929,0.00496059,0.00926528,-0.01590445,0.09732434,-0.03236592,0.39871836,-0.17597556,0.19947597,0.65524606,0.02556459,277.10620117,0.06543618,1.22207534,-0.00502850,0.00695604,-0.02533984,0.18234214,-0.04891337,0.66785836,0.34792706,0.89920545,0.34323625,0.01400989,231.81282043,-0.07121310,1.37898505,0.01009094,0.02726487,-0.02569763,0.17737232,0.07645918,1.58053422,-0.13570254,0.10672466,0.74397636,0.02060814,186.90649414,-0.06649221,0.96964175,0.03271242,0.22734579,-0.00651466,0.00912570,0.09024946,1.78407419,0.85410964,4.76339769,0.02931565,0.03021556,154.19644165,-0.04189635,0.32027236,0.08814733,1.37624276,0.04199588,0.31253630,0.10761800,2.10343122,1.98179555,32.20910263,0.00000002,0.01400989,231.81282043,-0.07121310,1.37898505,0.01009094,0.02726487,-0.02569763,0.17737232,0.07645918,1.58053422,-0.13570254,0.10672466,0.74397636,0.02060814,186.90649414,-0.06649221,0.96964175,0.03271242,0.22734579,-0.00651466,0.00912570,0.09024946,1.78407419,0.85410964,4.76339769,0.02931565,0.03021556,154.19644165,-0.04189635,0.32027236,0.08814733,1.37624276,0.04199588,0.31253630,0.10761800,2.10343122,1.98179555,32.20910263,0.00000002,
0.00,0.00,2.00,0.21,162.00,26.75518036,28.20955086,20.00658989,31.80296326,26.69357109,8.88832474,0.00294289,96.30,0.00627509,26.58779526,41.33370972,27.10216141,53.72886658,27.65472221,-29.45426750,30.31244278,48.11572647,-2.93060207,0.06414303,0.80011861,-13.25238132,16.76712799,72.22657013,-1.05853808,49.13887405,84.93054199,-5.39836836,-49.91734314,-13.59251118,1.38438010,0.23965213,-40.17687225,34.50061035,-50.65768433,18.21022034,180.20655823,27.66832161,60.08786011,-9.90964031,-6.83482218,0.35997161,0.54866553,1.77268386,1.92492712,0.15224321,0.71155822,0.39962465,0.00000000,0.00000000,0.00000000,0.00000000,2.62,3.42,0.01473789,0.16723078,0.89335382,0.25110665,0.35030031,0.03823906,-0.99735975,0.31893671,0.30626670,0.02990357,21.37969017,1.84068465,0.17519336,0.01013198,0.06104904,0.98588926,0.24232092,0.44841242,0.04938096,-1.03692138,0.27013677,0.37137169,0.03437915,23.54668999,2.33288574,0.12700008,0.05160455,0.73541653,1.15921462,0.24979559,0.16826744,0.00510851,-1.52515316,0.43026143,0.13394596,0.00323191,17.14311218,1.42193735,0.23338286,-0.02523547,0.50818539,1.21414745,0.27076817,0.98297125,0.17436303,-0.78474784,0.11172574,0.67824113,0.08400275,36.05044937,5.08810711,0.02431750,-0.04717770,0.68842304,1.38448381,0.29542565,1.20790946,0.21776435,-0.75726634,0.08610500,0.86023682,0.11393797,36.22999573,6.02349329,0.01429537,-0.07822222,0.74800289,1.50913000,0.30076492,1.22238076,0.19150959,-0.89384270,0.10247900,0.93045622,0.11373814,34.56478500,7.09169292,0.00787533,-0.02523547,0.50818539,1.21414745,0.27076817,0.98297125,0.17436303,-0.78474784,0.11172574,0.67824113,0.08400275,36.05044937,5.08810711,0.02431750,-0.04717770,0.68842304,1.38448381,0.29542565,1.20790946,0.21776435,-0.75726634,0.08610500,0.86023682,0.11393797,36.22999573,6.02349329,0.01429537,-0.07822222,0.74800289,1.50913000,0.30076492,1.22238076,0.19150959,-0.89384270,0.10247900,0.93045622,0.11373814,34.56478500,7.09169292,0.00787533,
