x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,14.00,0.54,108.00,5.28409338,4.10088158,6.36685610,5.40884924,5.29017019,123.18582916,0.00000000,5.14,0.00000000,5.22261620,0.95213276,7.57354116,2.28718781,3.70570517,0.85676831,4.12146711,7.74936819,-1.26609778,4.08354473,0.04358374,4.46822834,8.09517384,6.51298141,4.55313015,5.87053347,7.74579859,6.13984203,7.74294424,0.96216375,2.44961715,0.11788762,4.22829628,5.00762558,6.01339817,5.97908878,5.28628397,7.71215105,4.01055098,3.84579158,-0.13638197,0.04698617,0.82843979,-0.55536830,-0.70198959,-0.14662127,1.08466744,0.29852622,-5.53504467,-6.21462297,-0.67957848,0.62003052,2.39,3.82,0.01434993,96.98279572,-0.20693894,6.24723053,0.04079879,0.23058447,0.02834682,0.11261103,0.02364963,0.07954271,0.73519701,1.37781942,0.24076742,0.01986475,104.38180542,-0.24087171,6.70398617,0.04572344,0.22948770,0.02071838,0.04720656,0.02408313,0.06504197,0.65619421,1.12052178,0.29007549,0.02484994,69.19972992,-0.25252435,5.84470272,0.11701891,1.19194102,0.09024993,0.71239632,0.08831995,0.69175291,1.62045026,7.00461102,0.00826464,0.02234324,78.46677399,-0.26160192,8.19077778,0.13065355,1.99351847,0.04976771,0.28191492,0.08282390,0.80974716,1.06132901,2.77740479,0.09593295,0.02544594,85.94429779,-0.29868737,9.04275322,0.12505087,1.52463758,0.06751805,0.44320208,0.12251970,1.51056898,1.02648842,2.70069480,0.10063577,0.02459669,50.33038330,-0.26029536,6.10846233,0.20306613,3.64917898,0.14197774,1.75821674,0.18183815,2.95773840,2.20648217,13.24418736,0.00028818,0.02234324,78.46677399,-0.26160192,8.19077778,0.13065355,1.99351847,0.04976771,0.28191492,0.08282390,0.80974716,1.06132901,2.77740479,0.09593295,0.02544594,85.94429779,-0.29868737,9.04275322,0.12505087,1.52463758,0.06751805,0.44320208,0.12251970,1.51056898,1.02648842,2.70069480,0.10063577,0.02459669,50.33038330,-0.26029536,6.10846233,0.20306613,3.64917898,0.14197774,1.75821674,0.18183815,2.95773840,2.20648217,13.24418736,0.00028818,
0.00,0.00,19.00,0.67,90.00,11.03439426,7.45596313,10.04022408,11.90093899,10.10788059,181.41798401,0.00000000,8.10,0.00000000,6.44791269,4.09087420,7.71066761,4.67327404,13.05658340,1.80157840,10.81923008,10.13809204,-4.39736605,19.77332878,0.00000975,7.53783274,11.72265053,10.38559532,7.34775114,11.50171471,16.13429832,7.40684462,8.90692329,-1.83412600,3.61676669,0.05750317,12.95755863,12.46985912,13.86994362,10.05742645,10.48763275,10.78877068,8.64482975,8.89854527,-0.80689025,0.66273707,0.41579997,-0.58929813,-0.87835169,-0.28905359,3.61337805,0.05831133,-7.97909021,-7.94683504,0.03225503,0.00065192,2.46,3.66,0.02644173,145.22763062,-0.09722156,0.60817051,0.11602793,0.82267141,0.49875817,15.37705326,0.02593523,0.04221217,1.21604323,1.66247129,0.19758415,0.03118197,108.91016388,-0.09811261,0.47095188,0.21634032,2.17578793,0.62734145,18.33150864,0.08903973,0.37644276,2.23728013,5.51547909,0.01905329,0.04305006,89.25016022,-0.10378268,0.42426106,0.29804176,3.32284594,0.75381207,21.35961723,0.15894182,0.96279591,3.21323133,11.83607483,0.00060625,0.04324774,130.25584412,-0.18995796,1.91352904,0.27224848,3.83533335,0.56146264,15.90186882,0.11558039,0.69874150,1.45346081,2.30791950,0.12904930,0.04720294,130.01049805,-0.21676123,2.09357834,0.28259358,3.42273879,0.65625554,18.40666580,0.20073970,1.78251016,1.70410204,3.27204657,0.07078603,0.04892894,87.05596924,-0.15407066,0.93551356,0.40456745,6.33129263,0.78496939,23.49201202,0.29038903,3.29713392,3.53476143,14.85712337,0.00012378,0.04324774,130.25584412,-0.18995796,1.91352904,0.27224848,3.83533335,0.56146264,15.90186882,0.11558039,0.69874150,1.45346081,2.30791950,0.12904930,0.04720294,130.01049805,-0.21676123,2.09357834,0.28259358,3.42273879,0.65625554,18.40666580,0.20073970,1.78251016,1.70410204,3.27204657,0.07078603,0.04892894,87.05596924,-0.15407066,0.93551356,0.40456745,6.33129263,0.78496939,23.49201202,0.29038903,3.29713392,3.53476143,14.85712337,0.00012378,
0.00,0.00,0.00,0.19,140.00,4.67132139,3.63839126,5.36609173,5.43691158,4.77817917,131.03747559,0.00000000,4.50,0.00000000,3.28325748,2.30623412,5.44759512,2.07923055,4.55348539,1.17059302,4.61786509,5.31878710,-1.77562606,10.30187988,0.00137365,4.74263430,5.55574274,5.50934887,5.66136646,4.00945902,5.01112747,5.32559013,6.94161844,-0.07098188,0.01731982,0.89532484,4.82768250,6.63194180,4.53300476,5.49516630,5.24981499,3.94194937,3.11013603,3.37892294,-0.73432517,1.77670228,0.18287537,-0.54887176,-0.62047368,-0.07160195,0.42544854,0.51474922,-0.39511102,-0.40501562,-0.00990459,0.00017869,0.00,0.00,0.01188389,84.07013702,-0.04713827,0.40964839,-0.01233261,0.02659788,-0.10622392,1.99884593,0.01231806,0.02721404,1.05316496,3.57356358,0.05901067,0.01758516,104.69773102,-0.06763393,0.67656904,-0.03350158,0.15770206,-0.14856631,3.10754728,-0.00407123,0.00240846,0.74806255,1.86383724,0.17250612,0.02910968,128.56056213,-0.09141209,1.03688502,-0.05714721,0.38485640,-0.18198568,3.92202306,-0.01163630,0.01627662,0.65625936,1.55538106,0.21265050,0.01854035,68.47263336,-0.08249105,1.03217816,0.05782928,0.49494782,-0.10157192,1.48858619,0.06057331,0.54896420,1.31646693,5.41559696,0.02016724,0.02382675,97.48828888,-0.11798869,1.82560825,0.01975117,0.04919459,-0.13315360,2.23008561,0.07257591,0.68570811,0.87705451,2.55073452,0.11057589,0.03071951,106.02830505,-0.11455049,1.59770489,0.02860833,0.09781867,-0.14109057,2.34492207,0.08725362,0.91968417,1.13742208,4.75316954,0.02948947,0.01854035,68.47263336,-0.08249105,1.03217816,0.05782928,0.49494782,-0.10157192,1.48858619,0.06057331,0.54896420,1.31646693,5.41559696,0.02016724,0.02382675,97.48828888,-0.11798869,1.82560825,0.01975117,0.04919459,-0.13315360,2.23008561,0.07257591,0.68570811,0.87705451,2.55073452,0.11057589,0.03071951,106.02830505,-0.11455049,1.59770489,0.02860833,0.09781867,-0.14109057,2.34492207,0.08725362,0.91968417,1.13742208,4.75316954,0.02948947,
0.00,0.00,13.00,0.38,121.00,6.46104670,4.98492813,5.91268635,6.17221260,5.88271856,143.53309631,0.00000000,5.30,0.00000000,5.99059296,1.25956738,4.79373503,3.44156337,6.05019188,5.79608488,7.27611446,5.05178452,-1.14351249,3.08872461,0.07915966,6.63943529,7.84105253,5.32115746,4.75320816,5.86925888,4.73335981,7.42019081,4.74881268,-0.27137610,0.18316188,0.66876724,6.12279606,7.99573278,8.03131485,4.96366072,8.18344402,7.97933531,3.86760569,4.65323544,0.31573930,0.23864880,0.62529683,-0.52669984,-0.59889483,-0.07219498,0.32425818,0.56950213,-2.16344404,-1.25886512,0.90457886,0.80514330,0.00,0.00,0.01419223,88.30248260,0.08583434,1.00050926,-0.03743971,0.18083133,0.03423991,0.15299949,0.12452772,2.05343008,1.16072476,3.19688010,0.07409786,0.02049385,104.26504517,0.08129527,0.71668321,-0.05684198,0.33292675,0.01483095,0.02272747,0.12741362,1.70832276,0.90319854,1.99226260,0.15843227,0.02906452,90.70295715,0.09346326,0.76717079,-0.03285207,0.09003249,0.04906783,0.20181526,0.17335233,2.55357313,1.43911052,5.29357719,0.02162026,0.02263182,75.32057953,0.05643849,0.35664999,0.03777500,0.15592235,0.05039703,0.27054918,0.18720739,3.87072778,1.38790464,4.44363785,0.03529322,0.02701587,91.40032196,0.03552332,0.12067396,0.01116947,0.01152888,0.05288743,0.25659335,0.22968228,5.00846243,1.16779435,3.29786539,0.06968541,0.03522782,101.88155365,0.04627991,0.19052258,0.01742370,0.02650616,0.04961681,0.21189605,0.25241655,5.62428522,1.41770709,5.39561176,0.02039811,0.02263182,75.32057953,0.05643849,0.35664999,0.03777500,0.15592235,0.05039703,0.27054918,0.18720739,3.87072778,1.38790464,4.44363785,0.03529322,0.02701587,91.40032196,0.03552332,0.12067396,0.01116947,0.01152888,0.05288743,0.25659335,0.22968228,5.00846243,1.16779435,3.29786539,0.06968541,0.03522782,101.88155365,0.04627991,0.19052258,0.01742370,0.02650616,0.04961681,0.21189605,0.25241655,5.62428522,1.41770709,5.39561176,0.02039811,
0.00,0.00,16.00,0.54,101.00,26.99276733,18.39256287,24.40619278,25.37502861,23.79163742,195.25010681,0.00000000,18.38,0.00000000,18.82013321,5.84447241,14.55878830,16.66263390,31.27790451,14.36474133,16.57038498,27.66379738,-6.97540522,9.61495876,0.00198708,20.93284607,34.46837234,22.46994400,23.21665764,21.39162254,19.51755905,24.23359489,28.45126915,-1.01476943,0.21348113,0.64415863,32.21769333,25.90306282,37.44203949,22.04843712,31.67229462,29.53832245,14.49886227,23.58181763,1.75593710,0.61644512,0.43256775,-0.51794773,-0.64410424,-0.12615649,0.79755473,0.37256851,-5.19796705,-6.35969019,-1.16172326,0.22270457,0.00,0.00,0.07014228,207.33322144,-0.39359185,2.02209592,0.34904221,1.51040697,0.46076977,2.66255045,-0.13262236,0.22385663,1.08574247,0.26881406,0.60424929,0.09177741,195.98367310,-0.45596477,2.11309719,0.47962320,2.22138882,0.54188186,2.84108639,-0.10013572,0.09890751,1.84997976,0.78337276,0.37633581,0.13764156,192.57688904,-0.52555305,2.29636264,0.58376151,2.69073153,0.66840529,3.54478621,-0.02918467,0.00688754,3.26211596,2.57502079,0.10889538,0.10308585,143.70381165,-0.56106710,3.24149370,0.86061829,7.44196510,0.66592401,4.34363699,0.17699005,0.31808436,3.73470044,2.95889854,0.08573211,0.11530113,151.78776550,-0.67068279,3.92184472,0.87678576,6.44715595,0.80096710,5.36518002,0.35064560,1.06427312,3.91068316,3.37183928,0.06663235,0.14702977,161.64810181,-0.64715278,3.39390922,0.96801794,7.45364952,0.84553224,5.60486221,0.43518385,1.52268183,5.33876848,6.96934795,0.00842785,0.10308585,143.70381165,-0.56106710,3.24149370,0.86061829,7.44196510,0.66592401,4.34363699,0.17699005,0.31808436,3.73470044,2.95889854,0.08573211,0.11530113,151.78776550,-0.67068279,3.92184472,0.87678576,6.44715595,0.80096710,5.36518002,0.35064560,1.06427312,3.91068316,3.37183928,0.06663235,0.14702977,161.64810181,-0.64715278,3.39390922,0.96801794,7.45364952,0.84553224,5.60486221,0.43518385,1.52268183,5.33876848,6.96934795,0.00842785,
0.00,0.00,18.00,0.62,99.00,16.94890404,13.00243187,16.53150940,16.19377899,15.66915607,370.28823853,0.00000000,8.79,0.00000000,12.52500153,7.70098734,12.58247948,6.99415207,17.43638420,8.90260792,16.14058876,20.63620377,-3.13110876,8.60624790,0.00343090,14.24733067,17.94337273,15.87271404,16.36798096,17.83215141,17.08027458,17.19613838,16.09096718,0.32176590,0.09318422,0.76023453,15.69727898,20.98509789,21.04886627,13.60525322,17.14401436,17.70596123,13.06770897,16.40152550,0.80074674,0.55824989,0.45515172,-0.53147215,-0.78066975,-0.24919766,2.83749318,0.09316737,4.76572895,3.37525916,-1.39047003,1.47615683,0.00,0.00,0.03788479,292.31036377,-0.01407954,0.01250799,0.21717753,2.82610202,0.20892046,2.64550924,0.17598948,1.90528953,3.16073704,11.01250839,0.00093941,0.05487303,360.86605835,-0.05037042,0.13277660,0.21226087,2.24096656,0.16995998,1.43963647,0.15563011,1.23042619,2.43479824,6.98926830,0.00833525,0.08073995,335.46008301,-0.07080422,0.21102203,0.27987292,3.13097143,0.24154986,2.34361577,0.23363923,2.22303176,3.49108958,14.92960930,0.00011918,0.06162399,254.72088623,-0.12154731,0.75460637,0.44181609,9.72854328,0.25038174,3.04587936,0.31504768,5.00028038,3.56081033,13.34168816,0.00027377,0.07284883,312.82974243,-0.19382189,1.69100475,0.41002324,7.27934647,0.27417356,3.24562669,0.41620210,7.74126291,3.06599641,10.70034313,0.00110975,0.08769252,288.64480591,-0.14562650,0.86260998,0.50540465,10.19902802,0.33967152,4.54050589,0.49905625,10.05185127,4.54490328,25.35333633,0.00000057,0.06162399,254.72088623,-0.12154731,0.75460637,0.44181609,9.72854328,0.25038174,3.04587936,0.31504768,5.00028038,3.56081033,13.34168816,0.00027377,0.07284883,312.82974243,-0.19382189,1.69100475,0.41002324,7.27934647,0.27417356,3.24562669,0.41620210,7.74126291,3.06599641,10.70034313,0.00110975,0.08769252,288.64480591,-0.14562650,0.86260998,0.50540465,10.19902802,0.33967152,4.54050589,0.49905625,10.05185127,4.54490328,25.35333633,0.00000057,
0.00,0.00,4.00,0.20,129.00,1.89721417,1.69997013,2.52353454,3.08648658,2.30180144,39.57427597,0.00000000,3.95,0.00000001,2.81655002,0.19537532,1.27312303,1.14207196,3.63195276,0.30296731,2.13313341,1.88957942,-1.36778247,7.92166519,0.00498587,3.05709100,2.54056883,1.75623274,2.96272922,2.34814811,1.24406111,2.67948842,3.44634771,-0.56266296,1.41442955,0.23462056,0.67776966,3.41930294,0.99367017,0.95564985,3.35820937,4.03799391,1.03161085,0.73188674,-1.18797588,6.09939814,0.01369817,-0.39922386,-0.51648021,-0.11725634,1.00099361,0.31790716,-0.60566622,-0.99739605,-0.39172983,0.36999133,0.00,0.00,0.00502295,18.16210747,0.06979510,1.08619094,0.02977106,0.18770681,-0.06434966,0.88712114,0.03359485,0.24539110,0.67053586,1.75182676,0.18596600,0.00657393,17.33470726,0.07671084,1.03101110,0.03821874,0.24316007,-0.07246797,0.87593448,0.04091575,0.28459653,0.72701848,2.08559370,0.14902446,0.01207271,25.84702873,0.07488085,0.81327200,0.02166640,0.06464871,-0.09790817,1.32689440,0.03430644,0.16515774,0.53072500,1.18902302,0.27580350,0.00804055,15.76871014,0.06114048,0.69429046,0.05930382,0.63737732,-0.06829589,0.82403255,0.05357666,0.52584249,0.74847913,2.14356208,0.14350028,0.01165457,28.13154030,0.04534617,0.32520235,0.03268607,0.16256982,-0.09796473,1.45591557,0.05313238,0.44330382,0.35572314,0.50608635,0.47701279,0.01213273,19.61656761,0.06722005,0.65259856,0.06003320,0.51089960,-0.07442620,0.77396595,0.07710656,0.85193461,0.79850388,2.77851796,0.09586650,0.00804055,15.76871014,0.06114048,0.69429046,0.05930382,0.63737732,-0.06829589,0.82403255,0.05357666,0.52584249,0.74847913,2.14356208,0.14350028,0.01165457,28.13154030,0.04534617,0.32520235,0.03268607,0.16256982,-0.09796473,1.45591557,0.05313238,0.44330382,0.35572314,0.50608635,0.47701279,0.01213273,19.61656761,0.06722005,0.65259856,0.06003320,0.51089960,-0.07442620,0.77396595,0.07710656,0.85193461,0.79850388,2.77851796,0.09586650,
0.00,0.00,9.00,0.34,124.00,3.89107466,3.08386564,4.09772682,4.71016026,3.94570684,72.71781921,0.00000000,4.99,0.00000000,2.95577431,-0.75481910,1.50091660,4.56758976,5.78873205,0.25877488,3.74951315,6.25665855,-1.60479081,6.94707918,0.00853290,2.37200427,6.09755993,3.82205963,2.58031869,3.52359343,5.09349060,4.88920736,4.61375332,-0.61655623,1.06601310,0.30211133,1.51562691,5.56520367,5.40035868,3.70482826,3.87303138,5.31257153,2.87791610,2.65654325,-0.82887697,1.84534574,0.17464919,-0.38879845,-0.48628247,-0.09748402,0.58102804,0.44653129,2.17802596,1.77707791,-0.40094808,0.21099798,0.00,0.00,0.01218675,71.62214661,-0.02832155,0.11980022,0.02697380,0.10316131,0.06173770,0.54700452,-0.00692251,0.00690515,-0.01223815,0.00033278,0.98544946,0.01859460,95.15751648,-0.04767844,0.27332398,0.00566826,0.00366021,0.03497998,0.14002427,-0.03206161,0.11993568,-0.44993541,0.54809505,0.45928022,0.02800191,94.50825500,-0.06140346,0.37167582,0.01650161,0.02543627,0.05203004,0.25461793,-0.02086038,0.04142965,-0.17753726,0.09043062,0.76369629,0.02013587,66.07552338,-0.06215043,0.47932687,0.09266356,1.03967249,0.07227083,0.61653751,0.03166389,0.12272820,0.05754590,0.00844118,0.92681601,0.02439954,82.67127228,-0.09449838,0.94694597,0.07110354,0.51565200,0.07373998,0.55307901,0.05217609,0.28654808,-0.19351000,0.10042220,0.75139327,0.02514209,55.47161484,-0.06099920,0.35391542,0.13133582,1.61022508,0.13160171,1.59352016,0.09765661,0.89993763,0.76862389,1.69530571,0.19321897,0.02013587,66.07552338,-0.06215043,0.47932687,0.09266356,1.03967249,0.07227083,0.61653751,0.03166389,0.12272820,0.05754590,0.00844118,0.92681601,0.02439954,82.67127228,-0.09449838,0.94694597,0.07110354,0.51565200,0.07373998,0.55307901,0.05217609,0.28654808,-0.19351000,0.10042220,0.75139327,0.02514209,55.47161484,-0.06099920,0.35391542,0.13133582,1.61022508,0.13160171,1.59352016,0.09765661,0.89993763,0.76862389,1.69530571,0.19321897,
0.00,0.00,12.00,0.44,106.00,3.08270311,2.89283919,3.91839337,4.50216055,3.59902406,60.79266739,0.00000000,4.98,0.00000000,5.55336046,2.08157802,1.76371849,2.59238076,0.78684145,1.50324214,3.57835937,5.28795242,-1.56404305,6.53475428,0.01073374,5.56194830,4.60853815,1.42216039,1.86585736,4.51848888,4.44527292,3.32807589,5.61594534,-0.54953229,0.85403025,0.35565010,-1.10231280,3.07061076,4.43757772,1.40671790,4.59927511,3.45723295,4.86902046,4.20237875,-1.48477113,6.00167894,0.01447241,-0.40711612,-0.53174061,-0.12462448,0.86486828,0.35315606,-4.46136856,-4.91138411,-0.45001569,0.35569003,0.00,0.00,0.01105069,57.64938736,0.00827050,0.01001714,-0.08755720,1.06474888,-0.12230712,2.10156393,0.06761330,0.65184718,0.09924663,0.02516502,0.87399032,0.01816700,89.67277527,-0.01254506,0.01865585,-0.14081684,2.23601270,-0.18944953,4.05521011,0.03779177,0.16445719,-0.57754487,0.89153105,0.34530307,0.02704999,86.87925720,-0.02024821,0.03980732,-0.14447035,1.92499793,-0.19482863,3.51796103,0.06099318,0.34955013,-0.27072346,0.20716564,0.64910218,0.01680710,44.71805954,-0.01588307,0.03038736,-0.02775376,0.09059936,-0.11520837,1.52194059,0.12044928,1.72492492,0.41865242,0.43523064,0.50959352,0.02318420,73.41558838,-0.05569895,0.32353806,-0.08159219,0.66792285,-0.16017272,2.56663036,0.13072097,1.76940823,-0.22448541,0.13293931,0.71548495,0.02354547,47.91792679,-0.02006832,0.03774640,-0.02724240,0.06823388,-0.11270335,1.15110385,0.17835855,2.95655942,0.72877085,1.50114536,0.22079921,0.01680710,44.71805954,-0.01588307,0.03038736,-0.02775376,0.09059936,-0.11520837,1.52194059,0.12044928,1.72492492,0.41865242,0.43523064,0.50959352,0.02318420,73.41558838,-0.05569895,0.32353806,-0.08159219,0.66792285,-0.16017272,2.56663036,0.13072097,1.76940823,-0.22448541,0.13293931,0.71548495,0.02354547,47.91792679,-0.02006832,0.03774640,-0.02724240,0.06823388,-0.11270335,1.15110385,0.17835855,2.95655942,0.72877085,1.50114536,0.22079921,
0.00,0.00,0.00,0.46,112.00,1.73656011,1.16305089,1.74365926,2.81807899,1.86533725,28.29508781,0.00000013,3.78,0.00000240,2.66193104,0.86814666,1.41819322,-0.01140036,0.69334269,0.96770459,2.48953509,0.18543333,-1.62356460,12.11240768,0.00052372,1.57440853,2.32943010,0.15496059,1.47938800,0.70691180,4.05127907,-0.25941703,3.76053381,-1.04179907,5.36294413,0.02078185,1.76296961,1.45832968,-0.89183098,1.50128043,3.33015513,2.59358859,2.21383286,2.12828755,-1.09017622,5.57374573,0.01843350,-0.43744186,-0.66685963,-0.22941779,2.77548003,0.09680144,-5.29111147,-4.20358133,1.08752990,2.54950714,0.00,0.00,0.00803556,52.42533112,-0.00921133,0.02136002,-0.03176383,0.24098302,-0.07168992,1.24182248,0.00646814,0.01029483,-0.66104484,1.92030072,0.16614907,0.01172824,62.94070053,-0.01893314,0.07161181,-0.04409301,0.36916882,-0.10005052,1.90471864,-0.00275611,0.00141525,-0.83138078,3.11129284,0.07807294,0.01606441,51.13274384,-0.01771793,0.05090479,-0.02757734,0.11705305,-0.08747268,1.18339658,0.02042378,0.06537909,-0.44669172,0.94110930,0.33223990,0.00917170,22.49852371,-0.01108374,0.02505842,0.04077989,0.33051309,-0.03341069,0.21629016,0.06348656,0.80967897,0.10383987,0.04529530,0.83150767,0.01245289,35.23694992,-0.02928151,0.14877087,0.01878754,0.05890280,-0.05271154,0.46241453,0.07124214,0.87432128,-0.21894358,0.21035732,0.64659250,0.01140408,18.85974693,-0.00509376,0.00412726,0.06059895,0.56651706,-0.01715917,0.04479091,0.10234311,1.63324440,0.43229902,0.88621050,0.34674586,0.00917170,22.49852371,-0.01108374,0.02505842,0.04077989,0.33051309,-0.03341069,0.21629016,0.06348656,0.80967897,0.10383987,0.04529530,0.83150767,0.01245289,35.23694992,-0.02928151,0.14877087,0.01878754,0.05890280,-0.05271154,0.46241453,0.07124214,0.87432128,-0.21894358,0.21035732,0.64659250,0.01140408,18.85974693,-0.00509376,0.00412726,0.06059895,0.56651706,-0.01715917,0.04479091,0.10234311,1.63324440,0.43229902,0.88621050,0.34674586,
