label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,0.01,6.00,0.98,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,1.51,6.00,0.78,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,3.31,4.00,0.85,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,5.11,4.00,0.97,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,6.61,4.00,0.78,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,7.81,3.00,0.80,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,9.01,3.00,0.79,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,10.81,3.00,0.81,r,0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,12.01,4.00,0.79,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,13.51,4.00,1.04,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,15.01,6.00,0.79,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,16.81,6.00,0.81,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,18.31,6.00,1.04,[],0
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,19.81,8.00,0.90,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,21.31,8.00,0.87,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,22.81,8.00,0.94,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,24.01,6.00,0.99,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,25.51,6.00,0.88,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,26.71,6.00,0.88,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,28.21,4.00,0.90,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,29.71,4.00,0.97,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,31.21,4.00,0.92,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.01,3.00,0.95,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.81,3.00,0.91,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,36.61,3.00,0.85,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,38.41,2.00,0.82,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,39.61,2.00,0.91,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,40.81,3.00,0.94,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,42.31,3.00,0.84,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,44.11,3.00,0.79,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,45.61,2.00,0.81,r,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,46.81,2.00,0.80,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,48.31,2.00,0.81,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,50.11,1.00,0.85,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,51.31,2.00,0.87,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,53.11,2.00,0.81,r,0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,54.61,3.00,0.80,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,56.11,3.00,0.83,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,57.61,3.00,1.05,[],0
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,58.81,4.00,0.86,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,60.31,4.00,0.75,b,0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,61.81,6.00,0.74,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,63.31,6.00,1.04,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,64.81,8.00,0.78,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,66.31,8.00,0.83,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,68.11,8.00,1.01,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,69.31,6.00,0.85,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,70.81,6.00,0.74,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,72.01,6.00,0.92,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,73.81,4.00,0.77,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,75.01,4.00,0.85,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,76.51,4.00,0.87,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,78.01,3.00,0.84,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,79.51,3.00,0.84,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,81.01,3.00,0.84,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,82.81,2.00,0.93,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,84.31,3.00,0.82,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,86.11,3.00,0.85,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,87.61,3.00,0.83,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,89.11,2.00,0.77,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,90.91,2.00,0.85,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,92.41,2.00,0.84,r,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,93.61,1.00,0.94,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,94.81,2.00,0.89,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,96.61,2.00,0.93,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,98.11,2.00,0.81,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,99.91,3.00,0.93,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,101.11,3.00,0.89,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,102.31,4.00,0.86,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,104.11,4.00,0.95,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,105.61,4.00,0.80,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,106.81,3.00,0.92,b,1
center_157,157.50,0.00,0.50,0.00,0.4000,0.40,108.01,3.00,0.86,r,0
