label,tgtOri,surOri,tgtPh,surPh,tgtC,surC,onset,deltaOri,RT,response,correct
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,0.01,6.00,1.00,b,1
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,1.51,6.00,0.88,b,0
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,3.01,8.00,0.91,b,0
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,4.51,12.00,0.96,b,1
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,6.31,12.00,1.04,r,1
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,8.11,12.00,1.03,b,1
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,9.31,8.00,1.06,[],0
surround_135,112.50,135.00,0.00,0.00,0.0000,0.40,10.51,12.00,1.02,r,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,12.31,16.00,0.87,b,0
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,14.11,16.00,0.93,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,15.31,16.00,0.91,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,16.81,16.00,0.86,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,18.01,12.00,0.84,b,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,19.51,12.00,0.78,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,21.31,12.00,0.83,r,1
center_135,135.00,0.00,0.50,0.00,0.4000,0.40,22.51,8.00,0.80,r,0
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,24.01,12.00,0.95,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,25.81,12.00,0.83,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,27.31,12.00,0.97,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,28.51,8.00,0.92,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,30.01,8.00,0.88,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,31.81,8.00,0.81,b,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,33.31,6.00,0.85,r,1
surround_90,0.00,90.00,0.00,0.00,0.0000,0.40,34.51,6.00,0.77,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,36.01,6.00,0.81,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,37.21,8.00,0.88,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,38.71,8.00,0.79,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,40.21,8.00,1.06,[],0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,41.71,12.00,0.74,r,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,43.21,16.00,0.81,b,0
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,45.01,16.00,0.83,b,1
center_45,45.00,0.00,0.50,0.00,0.4000,0.40,46.51,16.00,0.78,b,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,48.31,16.00,0.86,r,1
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,49.51,12.00,0.92,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,50.71,16.00,0.83,b,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,52.51,16.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,53.71,16.00,0.84,r,0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,55.51,16.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,57.01,16.00,1.07,[],0
surround_157,0.00,157.50,0.00,0.00,0.0000,0.40,58.51,16.00,0.77,r,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,59.71,16.00,0.88,r,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,61.51,16.00,0.96,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,62.71,16.00,1.02,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,64.21,16.00,1.00,b,0
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,65.71,16.00,0.75,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,67.51,16.00,0.75,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,69.01,16.00,0.74,b,1
center_112,112.50,0.00,0.50,0.00,0.4000,0.40,70.51,12.00,0.75,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,72.01,12.00,1.04,[],0
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,73.81,16.00,0.83,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,75.61,16.00,0.79,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,77.11,16.00,0.82,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,78.61,12.00,0.82,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,80.11,12.00,0.77,r,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,81.31,12.00,0.76,b,1
surround_112,0.00,112.50,0.00,0.00,0.0000,0.40,82.51,8.00,0.90,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,83.71,8.00,0.80,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,84.91,8.00,0.82,b,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,86.71,6.00,0.78,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,88.51,6.00,1.04,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,89.71,8.00,0.84,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,91.51,8.00,1.06,[],0
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,93.01,12.00,0.76,r,1
center_67,67.50,0.00,0.50,0.00,0.4000,0.40,94.51,12.00,0.83,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,96.31,12.00,0.90,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,98.11,8.00,0.91,b,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,99.31,8.00,1.01,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,100.81,8.00,0.97,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,102.31,6.00,0.92,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,103.81,6.00,0.95,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,105.31,6.00,0.93,r,1
surround_22,0.00,22.50,0.00,0.00,0.0000,0.40,106.51,4.00,1.06,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,108.31,6.00,1.05,[],0
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,110.11,8.00,0.76,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,111.61,8.00,0.81,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,113.11,8.00,0.82,b,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,114.31,6.00,0.97,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,115.51,6.00,0.87,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,117.31,6.00,0.81,r,1
center_90,90.00,0.00,0.50,0.00,0.4000,0.40,118.51,4.00,0.88,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,119.71,4.00,0.92,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,120.91,4.00,1.04,[],0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,122.71,6.00,0.80,r,0
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,124.51,8.00,0.81,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,126.31,8.00,0.90,b,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,127.51,8.00,0.80,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,128.71,6.00,0.79,r,1
surround_45,0.00,45.00,0.00,0.00,0.0000,0.40,130.51,6.00,0.78,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,132.01,6.00,0.81,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,133.51,4.00,0.77,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,135.31,4.00,1.06,[],0
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,137.11,6.00,0.80,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,138.61,6.00,0.84,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,140.11,6.00,0.87,b,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,141.31,4.00,0.87,r,1
center_0,0.00,0.00,0.50,0.00,0.4000,0.40,142.51,4.00,1.06,[],0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,144.01,6.00,0.86,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,145.81,6.00,0.92,r,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,147.01,6.00,0.99,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,148.81,4.00,0.91,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,150.31,4.00,0.88,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,151.51,4.00,0.91,r,0
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,153.01,6.00,0.85,b,1
surround_135,0.00,135.00,0.00,0.00,0.0000,0.40,154.51,6.00,0.90,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,156.31,6.00,0.86,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,157.81,4.00,0.84,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,159.01,4.00,0.86,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,160.51,4.00,0.78,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,161.71,3.00,0.81,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,163.21,3.00,0.78,b,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,165.01,3.00,0.78,r,1
center_22,22.50,0.00,0.50,0.00,0.4000,0.40,166.51,2.00,0.82,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,167.71,2.00,0.91,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,169.21,2.00,0.84,b,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,171.01,1.00,0.80,r,1
surround_67,0.00,67.50,0.00,0.00,0.0000,0.40,172.81,1.00,0.83,b,0
